#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         1.292426e-32           -5.317925e-25          5.317925e-25           1.704957e-41      
   0.001947       0.010250         1.373248e-15           4.073723e-19           1.454285e-20           -1.561656e-24     
   0.001947       0.025159         2.604977e-14           4.681653e-17           2.752430e-19           -1.791599e-22     
   0.001947       0.046627         1.926296e-13           1.194343e-15           2.023273e-18           -4.550653e-21     
   0.001947       0.074585         8.775365e-13           1.395584e-14           9.098767e-18           -5.267222e-20     
   0.001947       0.108938         2.962223e-12           1.004398e-13           2.999247e-17           -3.725296e-19     
   0.001947       0.149573         8.138189e-12           5.176297e-13           7.925953e-17           -1.865970e-18     
   0.001947       0.196355         1.920867e-11           2.083412e-12           1.765208e-16           -7.197342e-18     
   0.001947       0.249129         4.029835e-11           6.915043e-12           3.415754e-16           -2.251510e-17     
   0.001947       0.307719         7.687759e-11           1.963068e-11           5.862088e-16           -5.914915e-17     
   0.001947       0.371930         1.355378e-10           4.892474e-11           9.063351e-16           -1.338857e-16     
   0.001947       0.441550         2.235050e-10           1.091857e-10           1.279359e-15           -2.665532e-16     
   0.001947       0.516347         3.479035e-10           2.216695e-10           1.668892e-15           -4.751015e-16     
   0.001947       0.596072         5.147399e-10           4.147998e-10           2.034071e-15           -7.701098e-16     
   0.001947       0.680461         7.274806e-10           7.234184e-10           2.338140e-15           -1.151085e-15     
   0.001947       0.769234         9.849991e-10           1.187109e-09           2.552718e-15           -1.605704e-15     
   0.001947       0.862094         1.278642e-09           1.847916e-09           2.657691e-15           -2.111580e-15     
   0.001947       0.958735         1.588222e-09           2.747853e-09           2.638883e-15           -2.639375e-15     
   0.001947       1.058835         1.876930e-09           3.926510e-09           2.485684e-15           -3.156323e-15     
   0.001947       1.162061         2.085459e-09           5.418915e-09           2.189732e-15           -3.629716e-15     
   0.001947       1.268071         2.126145e-09           7.253337e-09           1.744754e-15           -4.030214e-15     
   0.001947       1.376513         1.878577e-09           9.448060e-09           1.147118e-15           -4.334771e-15     
   0.001947       1.487025         1.188997e-09           1.200499e-08           3.965335e-16           -4.528657e-15     
   0.001947       1.599241         -1.233472e-10          1.489681e-08           -5.036060e-16          -4.605775e-15     
   0.001947       1.712789         -2.249136e-09          1.804380e-08           -1.546439e-15          -4.566488e-15     
   0.001947       1.827291         -5.357678e-09          2.127821e-08           -2.722214e-15          -4.412742e-15     
   0.001947       1.942367         -9.550098e-09          2.430049e-08           -4.018349e-15          -4.141642e-15     
   0.001947       2.057633         -1.480184e-08          2.664574e-08           -5.417357e-15          -3.740790e-15     
   0.001947       2.172709         -2.091065e-08          2.769754e-08           -6.890694e-15          -3.190661e-15     
   0.001947       2.287211         -2.747905e-08          2.679907e-08           -8.387515e-15          -2.478974e-15     
   0.001947       2.400759         -3.396095e-08          2.349130e-08           -9.820569e-15          -1.626514e-15     
   0.001947       2.512975         -3.977506e-08          1.783043e-08           -1.105740e-14          -7.125309e-16     
   0.001947       2.623487         -4.443817e-08          1.061495e-08           -1.193115e-14          1.230782e-16      
   0.001947       2.731929         -4.764276e-08          3.282756e-09           -1.228353e-14          7.203683e-16      
   0.001947       2.837939         -4.923735e-08          -2.626978e-09          -1.203195e-14          9.738738e-16      
   0.001947       2.941165         -4.915462e-08          -6.187027e-09          -1.121990e-14          8.927256e-16      
   0.001947       3.041265         -4.739086e-08          -7.439073e-09          -1.000559e-14          5.936878e-16      
   0.001947       3.137906         -4.407811e-08          -7.120437e-09          -8.592968e-15          2.296968e-16      
   0.001947       3.230766         -3.955627e-08          -6.077969e-09          -7.158982e-15          -8.493993e-17     
   0.001947       3.319539         -3.433218e-08          -4.882442e-09          -5.820758e-15          -3.013675e-16     
   0.001947       3.403928         -2.894091e-08          -3.794361e-09          -4.640074e-15          -4.195861e-16     
   0.001947       3.483653         -2.381574e-08          -2.891099e-09          -3.640392e-15          -4.613371e-16     
   0.001947       3.558450         -1.923211e-08          -2.174833e-09          -2.821193e-15          -4.522112e-16     
   0.001947       3.628070         -1.531669e-08          -1.623056e-09          -2.167639e-15          -4.140012e-16     
   0.001947       3.692281         -1.208604e-08          -1.206860e-09          -1.657425e-15          -3.626386e-16     
   0.001947       3.750871         -9.488628e-09          -8.977431e-10          -1.265747e-15          -3.084763e-16     
   0.001947       3.803645         -7.438869e-09          -6.705068e-10          -9.686232e-16          -2.574249e-16     
   0.001947       3.850427         -5.840434e-09          -5.043066e-10          -7.447469e-16          -2.122500e-16     
   0.001947       3.891062         -4.600002e-09          -3.826608e-10          -5.762114e-16          -1.737020e-16     
   0.001947       3.925415         -3.633663e-09          -2.928934e-10          -4.484633e-16          -1.413508e-16     
   0.001947       3.953373         -2.867987e-09          -2.253194e-10          -3.497696e-16          -1.141098e-16     
   0.001947       3.974841         -2.236608e-09          -1.722872e-10          -2.703070e-16          -9.045976e-17     
   0.001947       3.989750         -1.669758e-09          -1.268739e-10          -2.005420e-16          -6.827637e-17     
   0.001947       3.998053         -1.054199e-09          -7.949337e-11          -1.261737e-16          -4.336305e-17     
   0.001947       4.008499         -2.098618e-09          -1.567389e-10          -2.500874e-16          -8.695856e-17     
   0.001947       4.044761         -2.693264e-09          -1.945637e-10          -3.161845e-16          -1.143319e-16     
   0.001947       4.109915         -2.432275e-09          -1.655040e-10          -2.781072e-16          -1.073701e-16     
   0.001947       4.203828         -1.701775e-09          -1.062282e-10          -1.875115e-16          -7.880900e-17     
   0.001947       4.326294         -9.127931e-10          -5.092129e-11          -9.599927e-17          -4.445144e-17     
   0.001947       4.477040         -3.578544e-10          -1.738978e-11          -3.562254e-17          -1.826875e-17     
   0.001947       4.655730         -9.512357e-11          -3.928378e-12          -8.898177e-18          -5.054529e-18     
   0.001947       4.861964         -1.547205e-11          -5.306516e-13          -1.351824e-18          -8.475116e-19     
   0.001947       5.095283         -1.347345e-12          -3.761390e-14          -1.094014e-19          -7.526202e-20     
   0.001947       5.355166         -5.301272e-14          -1.186698e-15          -3.983849e-21          -2.986619e-21     
   0.001947       5.641033         -7.621388e-16          -1.359232e-17          -5.283051e-23          -4.284961e-23     
   0.001947       5.952247         -3.078968e-18          -4.406414e-20          -1.963494e-25          -1.710948e-25     
   0.001947       6.288112         -2.534715e-21          -2.989027e-23          -1.483991e-28          -1.380336e-28     
   0.001947       6.647880         -2.880467e-25          -2.939052e-27          -1.545879e-32          -1.526127e-32     
   0.001947       7.030747         -2.831306e-30          -2.672229e-32          -1.391376e-37          -1.450707e-37     
   0.001947       7.435859         -1.380899e-36          -1.289083e-38          -6.209878e-44          -6.809971e-44     
   0.001947       7.862313         -5.681951e-39          1.748460e-42           -2.386621e-46          -2.707486e-46     
   0.001947       8.309157         -7.899676e-39          -2.147946e-41          -3.054928e-46          -3.592736e-46     
   0.001947       8.775393         -1.079520e-38          -6.135690e-41          -3.850390e-46          -4.678985e-46     
   0.001947       9.259982         -1.446891e-38          -1.239261e-40          -4.770392e-46          -5.971972e-46     
   0.001947       9.761842         -1.898533e-38          -2.153085e-40          -5.800937e-46          -7.460692e-46     
   0.001947       10.279853        -2.435154e-38          -3.406786e-40          -6.915211e-46          -9.114090e-46     
   0.001947       10.812859        -3.050098e-38          -5.030751e-40          -8.074292e-46          -1.088105e-45     
   0.001947       11.359671        -3.729021e-38          -7.023849e-40          -9.230666e-46          -1.269510e-45     
   0.001947       11.919069        -4.451439e-38          -9.349154e-40          -1.033451e-45          -1.448381e-45     
   0.001947       12.489804        -5.194146e-38          -1.193852e-39          -1.134166e-45          -1.618137e-45     
   0.001947       13.070603        -5.935675e-38          -1.470578e-39          -1.222108e-45          -1.774044e-45     
   0.001947       13.660171        -6.660248e-38          -1.756403e-39          -1.295956e-45          -1.913941e-45     
   0.001947       14.257191        -7.359699e-38          -2.044003e-39          -1.356165e-45          -2.038206e-45     
