#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         2.960322e-25           -1.695077e-16          1.695077e-16           3.989836e-34      
   0.001947       0.010250         1.429797e-11           -3.578589e-14          1.429050e-15           -7.380298e-21     
   0.001947       0.025159         2.694705e-10           -4.756548e-13          5.465386e-15           -8.466833e-19     
   0.001947       0.046627         1.980228e-09           5.007736e-13           1.840475e-14           -2.150451e-17     
   0.001947       0.074585         8.971333e-09           4.258982e-11           5.807130e-14           -2.488754e-16     
   0.001947       0.108938         3.015393e-08           3.964591e-10           1.629757e-13           -1.759752e-15     
   0.001947       0.149573         8.263335e-08           2.234673e-09           3.980580e-13           -8.810361e-15     
   0.001947       0.196355         1.949858e-07           9.356085e-09           8.494102e-13           -3.395517e-14     
   0.001947       0.249129         4.099951e-07           3.165984e-08           1.601837e-12           -1.060706e-13     
   0.001947       0.307719         7.859085e-07           9.073348e-08           2.702212e-12           -2.779934e-13     
   0.001947       0.371930         1.395039e-06           2.269106e-07           4.124401e-12           -6.267672e-13     
   0.001947       0.441550         2.318230e-06           5.056352e-07           5.756190e-12           -1.239905e-12     
   0.001947       0.516347         3.633159e-06           1.019539e-06           7.416634e-12           -2.188010e-12     
   0.001947       0.596072         5.393867e-06           1.881943e-06           8.892343e-12           -3.493107e-12     
   0.001947       0.680461         7.599199e-06           3.207879e-06           9.972419e-12           -5.105556e-12     
   0.001947       0.769234         1.015105e-05           5.080609e-06           1.047178e-11           -6.898434e-12     
   0.001947       0.862094         1.281212e-05           7.506080e-06           1.024983e-11           -8.681751e-12     
   0.001947       0.958735         1.518752e-05           1.036626e-05           9.239692e-12           -1.023432e-11     
   0.001947       1.058835         1.676802e-05           1.339399e-05           7.493942e-12           -1.134772e-11     
   0.001947       1.162061         1.706337e-05           1.619982e-05           5.226624e-12           -1.187253e-11     
   0.001947       1.268071         1.580153e-05           1.837006e-05           2.805119e-12           -1.175251e-11     
   0.001947       1.376513         1.308887e-05           1.961429e-05           6.524750e-13           -1.103451e-11     
   0.001947       1.487025         9.399809e-06           1.988567e-05           -9.158317e-13          -9.851935e-12     
   0.001947       1.599241         5.366301e-06           1.938379e-05           -1.818545e-12          -8.390520e-12     
   0.001947       1.712789         1.508161e-06           1.842233e-05           -2.198765e-12          -6.846190e-12     
   0.001947       1.827291         -1.900399e-06          1.725378e-05           -2.290555e-12          -5.380801e-12     
   0.001947       1.942367         -4.774596e-06          1.597174e-05           -2.282138e-12          -4.088434e-12     
   0.001947       2.057633         -7.090141e-06          1.452449e-05           -2.268245e-12          -2.991688e-12     
