#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        7.879002e+07      7.879657e+07     -5.035358e+04      4.380230e+04   
     0.001185          0.009274        3.784098e+07      3.784597e+07     -3.383713e+04      2.884538e+04   
     0.001185          0.022740        1.372583e+07      1.372323e+07     -2.183334e+04      2.443434e+04   
     0.001185          0.042083        1.006769e+07      1.006536e+07     -1.867024e+04      2.100146e+04   
     0.001185          0.067187        6.696313e+06      6.694256e+06     -1.511749e+04      1.717497e+04   
     0.001185          0.097901        4.112139e+06      4.110438e+06     -1.185430e+04      1.355513e+04   
     0.001185          0.134040        2.667193e+06      2.665509e+06     -9.562301e+03      1.124601e+04   
     0.001185          0.175388        1.993943e+06      1.992582e+06     -8.276027e+03      9.637711e+03   
     0.001185          0.221694        1.480917e+06      1.479665e+06     -7.122970e+03      8.375686e+03   
     0.001185          0.272682        1.142412e+06      1.141379e+06     -6.417067e+03      7.450444e+03   
     0.001185          0.328043        8.708102e+05      8.697283e+05     -5.448145e+03      6.530075e+03   
     0.001185          0.387446        6.944539e+05      6.934681e+05     -4.859661e+03      5.845492e+03   
     0.001185          0.450533        5.489448e+05      5.480372e+05     -4.315157e+03      5.222717e+03   
     0.001185          0.516924        4.574269e+05      4.566309e+05     -4.058862e+03      4.854784e+03   
     0.001185          0.586221        3.554712e+05      3.546700e+05     -3.577123e+03      4.378285e+03   
     0.001185          0.658006        3.089181e+05      3.081893e+05     -3.317828e+03      4.046661e+03   
     0.001185          0.731848        2.384159e+05      2.376993e+05     -2.928435e+03      3.645002e+03   
     0.001185          0.807302        2.074397e+05      2.067381e+05     -2.731064e+03      3.432686e+03   
     0.001185          0.883916        1.798857e+05      1.792131e+05     -2.542767e+03      3.215352e+03   
     0.001185          0.961228        1.554393e+05      1.548121e+05     -2.363329e+03      2.990538e+03   
     0.001185          1.038772        1.338678e+05      1.332449e+05     -2.192537e+03      2.815450e+03   
     0.001185          1.116084        1.148501e+05      1.142418e+05     -2.030178e+03      2.638420e+03   
     0.001185          1.192698        9.814268e+04      9.755295e+04     -1.876039e+03      2.465770e+03   
     0.001185          1.268152        8.349309e+04      8.294714e+04     -1.729905e+03      2.275861e+03   
     0.001185          1.341994        7.068352e+04      7.021098e+04     -1.591564e+03      2.064110e+03   
     0.001185          1.413779        5.961943e+04      5.914790e+04     -1.460802e+03      1.932329e+03   
     0.001185          1.483076        5.048386e+04      5.003250e+04     -1.337405e+03      1.788761e+03   
     0.001185          1.549467        4.997791e+04      4.957726e+04     -1.337405e+03      1.738057e+03   
     0.001185          1.612554        4.168370e+04      4.133346e+04     -1.221160e+03      1.571402e+03   
     0.001185          1.671957        3.460718e+04      3.426507e+04     -1.111853e+03      1.453957e+03   
     0.001185          1.727318        3.455247e+04      3.426507e+04     -1.111853e+03      1.399250e+03   
     0.001185          1.778306        2.849980e+04      2.823402e+04     -1.009272e+03      1.275049e+03   
     0.001185          1.824612        2.690326e+04      2.668555e+04     -9.539188e+02      1.171631e+03   
     0.001185          1.865960        2.332173e+04      2.311478e+04     -9.132013e+02      1.120150e+03   
     0.001185          1.902099        2.327996e+04      2.311478e+04     -9.132013e+02      1.078385e+03   
     0.001185          1.932813        1.897106e+04      1.879356e+04     -8.234290e+02      1.000927e+03   
     0.001185          1.957917        1.893726e+04      1.879356e+04     -8.234290e+02      9.671342e+02   
     0.001185          1.977260        1.892264e+04      1.879356e+04     -8.234290e+02      9.525145e+02   
     0.001185          1.990726        1.679553e+04      1.667219e+04     -7.397411e+02      8.630817e+02   
     0.001185          1.998238        1.529845e+04      1.516758e+04     -7.397411e+02      8.706099e+02   
     0.006239          0.001762        2.014880e+07      2.016786e+07     -1.929382e+04      2.418571e+02   
     0.006239          0.009274        2.099547e+07      2.101373e+07     -1.849159e+04      2.329397e+02   
     0.006239          0.022740        1.360402e+07      1.362053e+07     -1.673438e+04      2.255183e+02   
     0.006239          0.042083        9.866776e+06      9.880992e+06     -1.443121e+04      2.154070e+02   
     0.006239          0.067187        6.600371e+06      6.611933e+06     -1.176551e+04      2.032295e+02   
     0.006239          0.097901        4.083758e+06      4.092870e+06     -9.303130e+03      1.912752e+02   
     0.006239          0.134040        2.702970e+06      2.710477e+06     -7.687859e+03      1.807576e+02   
     0.006239          0.175388        1.952274e+06      1.958680e+06     -6.576949e+03      1.708943e+02   
     0.006239          0.221694        1.473233e+06      1.478800e+06     -5.727326e+03      1.611706e+02   
     0.006239          0.272682        1.130364e+06      1.135273e+06     -5.060549e+03      1.514007e+02   
     0.006239          0.328043        8.782616e+05      8.825655e+05     -4.445318e+03      1.413719e+02   
     0.006239          0.387446        6.889969e+05      6.927729e+05     -3.907480e+03      1.315199e+02   
     0.006239          0.450533        5.486087e+05      5.519817e+05     -3.494636e+03      1.216571e+02   
     0.006239          0.516924        4.435124e+05      4.465923e+05     -3.191839e+03      1.119693e+02   
     0.006239          0.586221        3.554588e+05      3.582327e+05     -2.876237e+03      1.023759e+02   
     0.006239          0.658006        2.999544e+05      3.024797e+05     -2.618324e+03      9.299335e+01   
     0.006239          0.731848        2.412602e+05      2.435309e+05     -2.354650e+03      8.395993e+01   
     0.006239          0.807302        2.046176e+05      2.067381e+05     -2.195951e+03      7.541279e+01   
     0.006239          0.883916        1.772358e+05      1.792131e+05     -2.044548e+03      6.722114e+01   
     0.006239          0.961228        1.529714e+05      1.548121e+05     -1.900268e+03      5.955519e+01   
     0.006239          1.038772        1.310718e+05      1.327762e+05     -1.756739e+03      5.240597e+01   
     0.006239          1.116084        1.126553e+05      1.142418e+05     -1.632394e+03      4.585843e+01   
     0.006239          1.192698        9.608441e+04      9.755295e+04     -1.508456e+03      3.991623e+01   
     0.006239          1.268152        8.159081e+04      8.294714e+04     -1.390955e+03      3.463444e+01   
     0.006239          1.341994        6.896111e+04      7.021098e+04     -1.279720e+03      2.985307e+01   
     0.006239          1.413779        5.799890e+04      5.914790e+04     -1.174579e+03      2.557433e+01   
     0.006239          1.483076        5.071528e+04      5.176871e+04     -1.075360e+03      2.192545e+01   
     0.006239          1.549467        4.836677e+04      4.941984e+04     -1.071945e+03      1.887798e+01   
     0.006239          1.612554        4.036777e+04      4.133346e+04     -9.818911e+02      1.620247e+01   
     0.006239          1.671957        3.338499e+04      3.426507e+04     -8.940015e+02      1.392311e+01   
     0.006239          1.727318        3.314725e+04      3.402289e+04     -8.876829e+02      1.203823e+01   
     0.006239          1.778306        2.743301e+04      2.823402e+04     -8.115192e+02      1.050320e+01   
     0.006239          1.824612        2.525624e+04      2.599425e+04     -7.471424e+02      9.133678e+00   
     0.006239          1.865960        2.238870e+04      2.311478e+04     -7.342726e+02      8.190410e+00   
     0.006239          1.902099        2.159454e+04      2.229547e+04     -7.082460e+02      7.317167e+00   
     0.006239          1.932813        1.813818e+04      1.879356e+04     -6.620898e+02      6.709705e+00   
     0.006239          1.957917        1.813768e+04      1.879356e+04     -6.620898e+02      6.216621e+00   
     0.006239          1.977260        1.810607e+04      1.876118e+04     -6.609491e+02      5.844911e+00   
     0.006239          1.990726        1.624894e+04      1.683819e+04     -5.947994e+02      5.545382e+00   
     0.006239          1.998238        1.521804e+04      1.580739e+04     -5.947994e+02      5.446503e+00   
     0.015318          0.001762        1.210379e+07      1.212006e+07     -1.645138e+04      1.892656e+02   
     0.015318          0.009274        1.189999e+07      1.191581e+07     -1.601171e+04      1.879454e+02   
     0.015318          0.022740        1.138149e+07      1.139609e+07     -1.478127e+04      1.848488e+02   
     0.015318          0.042083        8.947600e+06      8.960339e+06     -1.291876e+04      1.799440e+02   
     0.015318          0.067187        6.200156e+06      6.210647e+06     -1.066467e+04      1.738258e+02   
     0.015318          0.097901        4.014073e+06      4.022620e+06     -8.714398e+03      1.672034e+02   
     0.015318          0.134040        2.695018e+06      2.702226e+06     -7.368285e+03      1.603288e+02   
     0.015318          0.175388        1.944340e+06      1.950570e+06     -6.383297e+03      1.531629e+02   
     0.015318          0.221694        1.466816e+06      1.472262e+06     -5.591380e+03      1.455773e+02   
     0.015318          0.272682        1.126714e+06      1.131515e+06     -4.938111e+03      1.375540e+02   
     0.015318          0.328043        8.754255e+05      8.796536e+05     -4.357343e+03      1.292386e+02   
     0.015318          0.387446        6.884817e+05      6.922342e+05     -3.873189e+03      1.206587e+02   
     0.015318          0.450533        5.482319e+05      5.515863e+05     -3.466334e+03      1.119241e+02   
     0.015318          0.516924        4.389431e+05      4.419641e+05     -3.124077e+03      1.031352e+02   
     0.015318          0.586221        3.597650e+05      3.625177e+05     -2.847125e+03      9.436558e+01   
     0.015318          0.658006        2.941008e+05      2.965769e+05     -2.561747e+03      8.571770e+01   
     0.015318          0.731848        2.460108e+05      2.482831e+05     -2.349624e+03      7.730304e+01   
     0.015318          0.807302        2.063640e+05      2.084802e+05     -2.185396e+03      6.917737e+01   
     0.015318          0.883916        1.748082e+05      1.767590e+05     -2.012245e+03      6.148915e+01   
     0.015318          0.961228        1.489549e+05      1.507471e+05     -1.846422e+03      5.423026e+01   
     0.015318          1.038772        1.272768e+05      1.289316e+05     -1.702231e+03      4.746053e+01   
     0.015318          1.116084        1.093747e+05      1.109149e+05     -1.581473e+03      4.127527e+01   
     0.015318          1.192698        9.457279e+04      9.601867e+04     -1.481562e+03      3.567600e+01   
     0.015318          1.268152        8.135266e+04      8.270599e+04     -1.383951e+03      3.062859e+01   
     0.015318          1.341994        6.896014e+04      7.021098e+04     -1.276988e+03      2.615137e+01   
     0.015318          1.413779        5.892866e+04      6.007851e+04     -1.172071e+03      2.223061e+01   
     0.015318          1.483076        5.208734e+04      5.314160e+04     -1.073064e+03      1.881171e+01   
     0.015318          1.549467        4.643409e+04      4.744509e+04     -1.026915e+03      1.591510e+01   
     0.015318          1.612554        4.036712e+04      4.133346e+04     -9.797951e+02      1.345731e+01   
     0.015318          1.671957        3.470850e+04      3.558923e+04     -8.920931e+02      1.136894e+01   
     0.015318          1.727318        3.165454e+04      3.249078e+04     -8.458994e+02      9.649916e+00   
     0.015318          1.778306        2.743249e+04      2.823402e+04     -8.097869e+02      8.248429e+00   
     0.015318          1.824612        2.497972e+04      2.571005e+04     -7.373962e+02      7.070301e+00   
     0.015318          1.865960        2.238826e+04      2.311478e+04     -7.327051e+02      6.181815e+00   
     0.015318          1.902099        2.074552e+04      2.141903e+04     -6.789523e+02      5.437942e+00   
