#        q              total               1              \delta U         \delta U^2    

     0.001185        8.330278e+07      8.330726e+07     -4.521214e+03      4.451400e+01   
     0.006239        1.988734e+07      1.988951e+07     -2.200807e+03      3.342861e+01   
     0.015318        1.189143e+07      1.189310e+07     -1.699438e+03      3.049950e+01   
     0.028399        7.601608e+06      7.602935e+06     -1.356714e+03      2.949724e+01   
     0.045447        4.307234e+06      4.308224e+06     -1.018925e+03      2.892459e+01   
     0.066417        2.525716e+06      2.526465e+06     -7.775537e+02      2.848152e+01   
     0.091251        1.719991e+06      1.720601e+06     -6.383478e+02      2.803191e+01   
     0.119882        1.267569e+06      1.268086e+06     -5.438550e+02      2.746341e+01   
     0.152235        9.189869e+05      9.194182e+05     -4.580910e+02      2.669867e+01   
     0.188220        7.342786e+05      7.346564e+05     -4.034145e+02      2.568613e+01   
     0.227742        5.158118e+05      5.161189e+05     -3.314709e+02      2.439155e+01   
     0.270694        4.027073e+05      4.029699e+05     -2.854508e+02      2.280050e+01   
     0.316959        3.110720e+05      3.112940e+05     -2.428781e+02      2.092166e+01   
     0.366414        2.375142e+05      2.376993e+05     -2.039172e+02      1.879278e+01   
     0.418925        1.790608e+05      1.792131e+05     -1.687309e+02      1.648573e+01   
     0.474351        1.546781e+05      1.548121e+05     -1.481562e+02      1.410763e+01   
     0.532541        1.141344e+05      1.142418e+05     -1.191934e+02      1.179903e+01   
     0.593339        9.746036e+04      9.755295e+04     -1.023150e+02      9.725008e+00   
     0.656582        7.013894e+04      7.021098e+04     -8.008930e+01      8.057520e+00   
     0.722098        5.908731e+04      5.914790e+04     -6.754328e+01      6.951137e+00   
     0.789711        4.128811e+04      4.133346e+04     -5.186444e+01      6.510156e+00   
     0.859239        3.422825e+04      3.426507e+04     -4.358119e+01      6.754853e+00   
     0.930495        2.308900e+04      2.311478e+04     -3.337372e+01      7.593836e+00   
     1.003286        1.515081e+04      1.516758e+04     -2.558360e+01      8.815232e+00   
     1.077416        9.631298e+03      9.640827e+03     -1.963693e+01      1.010815e+01   
     1.152685        5.901097e+03      5.905016e+03     -1.503889e+01      1.111925e+01   
     1.228890        2.603083e+03      2.601438e+03     -9.891353e+00      1.153626e+01   
     1.305826        2.959306e+02      2.880424e+02     -3.286507e+00      1.117472e+01   
     1.383286        1.003456e+01      0.000000e+00      0.000000e+00      1.003456e+01   
     1.461060        8.299724e+00      0.000000e+00      0.000000e+00      8.299724e+00   
     1.538940        6.276401e+00      0.000000e+00      0.000000e+00      6.276401e+00   
     1.616714        4.294289e+00      0.000000e+00      0.000000e+00      4.294289e+00   
     1.694174        2.612987e+00      0.000000e+00      0.000000e+00      2.612987e+00   
     1.771110        1.369380e+00      0.000000e+00      0.000000e+00      1.369380e+00   
     1.847315        5.775762e-01      0.000000e+00      0.000000e+00      5.775762e-01   
     1.922584        1.667785e-01      0.000000e+00      0.000000e+00      1.667785e-01   
     1.996714        3.040346e-02      0.000000e+00      0.000000e+00      3.040346e-02   
     2.069505        6.469218e-02      0.000000e+00      0.000000e+00      6.469218e-02   
     2.140761        1.885093e-01      0.000000e+00      0.000000e+00      1.885093e-01   
     2.210289        3.473227e-01      0.000000e+00      0.000000e+00      3.473227e-01   
     2.277902        5.087173e-01      0.000000e+00      0.000000e+00      5.087173e-01   
     2.343418        6.556416e-01      0.000000e+00      0.000000e+00      6.556416e-01   
     2.406661        7.805884e-01      0.000000e+00      0.000000e+00      7.805884e-01   
     2.467459        8.815530e-01      0.000000e+00      0.000000e+00      8.815530e-01   
     2.525649        9.595133e-01      0.000000e+00      0.000000e+00      9.595133e-01   
     2.581075        1.016931e+00      0.000000e+00      0.000000e+00      1.016931e+00   
     2.633586        1.056878e+00      0.000000e+00      0.000000e+00      1.056878e+00   
     2.683041        1.082528e+00      0.000000e+00      0.000000e+00      1.082528e+00   
     2.729306        1.096881e+00      0.000000e+00      0.000000e+00      1.096881e+00   
     2.772258        1.102626e+00      0.000000e+00      0.000000e+00      1.102626e+00   
     2.811780        1.102083e+00      0.000000e+00      0.000000e+00      1.102083e+00   
     2.847765        1.097204e+00      0.000000e+00      0.000000e+00      1.097204e+00   
     2.880118        1.089593e+00      0.000000e+00      0.000000e+00      1.089593e+00   
     2.908749        1.080550e+00      0.000000e+00      0.000000e+00      1.080550e+00   
     2.933583        1.071106e+00      0.000000e+00      0.000000e+00      1.071106e+00   
     2.954553        1.062067e+00      0.000000e+00      0.000000e+00      1.062067e+00   
     2.971601        1.054053e+00      0.000000e+00      0.000000e+00      1.054053e+00   
     2.984682        1.047524e+00      0.000000e+00      0.000000e+00      1.047524e+00   
     2.993761        1.042807e+00      0.000000e+00      0.000000e+00      1.042807e+00   
     2.998815        1.040118e+00      0.000000e+00      0.000000e+00      1.040118e+00   
     3.004739        1.036911e+00      0.000000e+00      0.000000e+00      1.036911e+00   
     3.024957        1.025527e+00      0.000000e+00      0.000000e+00      1.025527e+00   
     3.061273        1.003525e+00      0.000000e+00      0.000000e+00      1.003525e+00   
     3.113597        9.688446e-01      0.000000e+00      0.000000e+00      9.688446e-01   
     3.181789        9.195972e-01      0.000000e+00      0.000000e+00      9.195972e-01   
     3.265666        8.549118e-01      0.000000e+00      0.000000e+00      8.549118e-01   
     3.365002        7.755889e-01      0.000000e+00      0.000000e+00      7.755889e-01   
     3.479529        6.843571e-01      0.000000e+00      0.000000e+00      6.843571e-01   
