#        q              total               1              \delta U         \delta U^2    

     0.001185        1.576650e+08      1.577257e+08     -7.510917e+04      1.443274e+04   
     0.006239        3.829828e+07      3.832449e+07     -2.961148e+04      3.395716e+03   
     0.015318        1.626453e+07      1.628158e+07     -1.811652e+04      1.061854e+03   
     0.028399        8.194677e+06      8.206887e+06     -1.260024e+04      3.903406e+02   
     0.045447        4.878044e+06      4.887620e+06     -9.734479e+03      1.580776e+02   
     0.066417        3.165782e+06      3.173475e+06     -7.773078e+03      7.977178e+01   
     0.091251        1.986510e+06      1.992582e+06     -6.124781e+03      5.346805e+01   
     0.119882        1.474450e+06      1.479665e+06     -5.257782e+03      4.323186e+01   
     0.152235        1.020962e+06      1.025403e+06     -4.479476e+03      3.811767e+01   
     0.188220        7.309080e+05      7.346564e+05     -3.783306e+03      3.492161e+01   
     0.227742        5.449059e+05      5.480372e+05     -3.164090e+03      3.272208e+01   
     0.270694        4.262038e+05      4.289622e+05     -2.789438e+03      3.110211e+01   
     0.316959        3.298591e+05      3.322749e+05     -2.445650e+03      2.983186e+01   
     0.366414        2.523712e+05      2.544736e+05     -2.131229e+03      2.875009e+01   
     0.418925        2.047845e+05      2.067381e+05     -1.981376e+03      2.773738e+01   
     0.474351        1.531305e+05      1.548121e+05     -1.708356e+03      2.670366e+01   
     0.532541        1.219424e+05      1.233780e+05     -1.461189e+03      2.558838e+01   
     0.593339        9.623425e+04      9.755295e+04     -1.343052e+03      2.435269e+01   
     0.656582        7.520525e+04      7.631382e+04     -1.131535e+03      2.296695e+01   
     0.722098        5.814058e+04      5.914790e+04     -1.028734e+03      2.141385e+01   
     0.789711        4.050498e+04      4.133346e+04     -8.481683e+02      1.968630e+01   
     0.859239        3.352658e+04      3.426507e+04     -7.562882e+02      1.779048e+01   
     0.930495        2.252896e+04      2.311478e+04     -6.015656e+02      1.574510e+01   
     1.003286        1.471707e+04      1.516758e+04     -4.640889e+02      1.358654e+01   
     1.077416        9.307927e+03      9.640827e+03     -3.442733e+02      1.137312e+01   
     1.152685        5.670675e+03      5.905016e+03     -2.435256e+02      9.184325e+00   
     1.228890        1.812018e+03      1.926831e+03     -1.219292e+02      7.116353e+00   
     1.305826        2.293017e+02      2.580546e+02     -3.402163e+01      5.268725e+00   
     1.383286        2.741213e+02      0.000000e+00      0.000000e+00      2.741213e+02   
     1.461060        2.132902e+02      0.000000e+00      0.000000e+00      2.132902e+02   
     1.538940        1.660155e+02      0.000000e+00      0.000000e+00      1.660155e+02   
     1.616714        1.300075e+02      0.000000e+00      0.000000e+00      1.300075e+02   
     1.694174        1.028949e+02      0.000000e+00      0.000000e+00      1.028949e+02   
     1.771110        8.263287e+01      0.000000e+00      0.000000e+00      8.263287e+01   
     1.847315        6.753329e+01      0.000000e+00      0.000000e+00      6.753329e+01   
     1.922584        5.623277e+01      0.000000e+00      0.000000e+00      5.623277e+01   
     1.996714        4.767446e+01      0.000000e+00      0.000000e+00      4.767446e+01   
     2.069505        4.107868e+01      0.000000e+00      0.000000e+00      4.107868e+01   
     2.140761        3.589275e+01      0.000000e+00      0.000000e+00      3.589275e+01   
     2.210289        3.173308e+01      0.000000e+00      0.000000e+00      3.173308e+01   
     2.277902        2.833461e+01      0.000000e+00      0.000000e+00      2.833461e+01   
     2.343418        2.551294e+01      0.000000e+00      0.000000e+00      2.551294e+01   
     2.406661        2.313822e+01      0.000000e+00      0.000000e+00      2.313822e+01   
     2.467459        2.111756e+01      0.000000e+00      0.000000e+00      2.111756e+01   
     2.525649        1.938342e+01      0.000000e+00      0.000000e+00      1.938342e+01   
     2.581075        1.788572e+01      0.000000e+00      0.000000e+00      1.788572e+01   
     2.633586        1.658660e+01      0.000000e+00      0.000000e+00      1.658660e+01   
     2.683041        1.545691e+01      0.000000e+00      0.000000e+00      1.545691e+01   
     2.729306        1.447374e+01      0.000000e+00      0.000000e+00      1.447374e+01   
     2.772258        1.361882e+01      0.000000e+00      0.000000e+00      1.361882e+01   
     2.811780        1.287733e+01      0.000000e+00      0.000000e+00      1.287733e+01   
     2.847765        1.223717e+01      0.000000e+00      0.000000e+00      1.223717e+01   
     2.880118        1.168832e+01      0.000000e+00      0.000000e+00      1.168832e+01   
     2.908749        1.122254e+01      0.000000e+00      0.000000e+00      1.122254e+01   
     2.933583        1.083302e+01      0.000000e+00      0.000000e+00      1.083302e+01   
     2.954553        1.051417e+01      0.000000e+00      0.000000e+00      1.051417e+01   
     2.971601        1.026152e+01      0.000000e+00      0.000000e+00      1.026152e+01   
     2.984682        1.007155e+01      0.000000e+00      0.000000e+00      1.007155e+01   
     2.993761        9.941650e+00      0.000000e+00      0.000000e+00      9.941650e+00   
     2.998815        9.870017e+00      0.000000e+00      0.000000e+00      9.870017e+00   
     3.004739        9.786673e+00      0.000000e+00      0.000000e+00      9.786673e+00   
     3.024957        9.507164e+00      0.000000e+00      0.000000e+00      9.507164e+00   
     3.061273        9.023668e+00      0.000000e+00      0.000000e+00      9.023668e+00   
     3.113597        8.366912e+00      0.000000e+00      0.000000e+00      8.366912e+00   
     3.181789        7.576778e+00      0.000000e+00      0.000000e+00      7.576778e+00   
     3.265666        6.698271e+00      0.000000e+00      0.000000e+00      6.698271e+00   
     3.365002        5.777583e+00      0.000000e+00      0.000000e+00      5.777583e+00   
     3.479529        4.858529e+00      0.000000e+00      0.000000e+00      4.858529e+00   
     3.608938        3.979563e+00      0.000000e+00      0.000000e+00      3.979563e+00   
     3.752880        3.171508e+00      0.000000e+00      0.000000e+00      3.171508e+00   
     3.910968        2.456155e+00      0.000000e+00      0.000000e+00      2.456155e+00   
     4.082775        1.845809e+00      0.000000e+00      0.000000e+00      1.845809e+00   
     4.267838        1.343826e+00      0.000000e+00      0.000000e+00      1.343826e+00   
     4.465657        9.459649e-01      0.000000e+00      0.000000e+00      9.459649e-01   
     4.675701        6.423098e-01      0.000000e+00      0.000000e+00      6.423098e-01   
     4.897402        4.194159e-01      0.000000e+00      0.000000e+00      4.194159e-01   
     5.130163        2.623477e-01      0.000000e+00      0.000000e+00      2.623477e-01   
     5.373356        1.563717e-01      0.000000e+00      0.000000e+00      1.563717e-01   
     5.626327        8.816497e-02      0.000000e+00      0.000000e+00      8.816497e-02   
     5.888392        4.651705e-02      0.000000e+00      0.000000e+00      4.651705e-02   
     6.158845        2.258475e-02      0.000000e+00      0.000000e+00      2.258475e-02   
     6.436958        9.807821e-03      0.000000e+00      0.000000e+00      9.807821e-03   
     6.721980        3.609607e-03      0.000000e+00      0.000000e+00      3.609607e-03   
     7.013143        9.964767e-04      0.000000e+00      0.000000e+00      9.964767e-04   
     7.309662        1.446093e-04      0.000000e+00      0.000000e+00      1.446093e-04   
     7.610739        3.203594e-05      0.000000e+00      0.000000e+00      3.203594e-05   
     7.915560        1.448121e-04      0.000000e+00      0.000000e+00      1.448121e-04   
     8.223305        2.634651e-04      0.000000e+00      0.000000e+00      2.634651e-04   
     8.533144        3.212672e-04      0.000000e+00      0.000000e+00      3.212672e-04   
     8.844241        3.188145e-04      0.000000e+00      0.000000e+00      3.188145e-04   
     9.155759        2.781149e-04      0.000000e+00      0.000000e+00      2.781149e-04   
     9.466856        2.215383e-04      0.000000e+00      0.000000e+00      2.215383e-04   
     9.776695        1.646597e-04      0.000000e+00      0.000000e+00      1.646597e-04   
    10.084440        1.157395e-04      0.000000e+00      0.000000e+00      1.157395e-04   
    10.389261        7.762438e-05      0.000000e+00      0.000000e+00      7.762438e-05   
    10.690338        4.997913e-05      0.000000e+00      0.000000e+00      4.997913e-05   
    10.986857        3.102286e-05      0.000000e+00      0.000000e+00      3.102286e-05   
    11.278020        1.861631e-05      0.000000e+00      0.000000e+00      1.861631e-05   
    11.563042        1.081827e-05      0.000000e+00      0.000000e+00      1.081827e-05   
    11.841155        6.092370e-06      0.000000e+00      0.000000e+00      6.092370e-06   
    12.111608        3.324808e-06      0.000000e+00      0.000000e+00      3.324808e-06   
    12.373673        1.757976e-06      0.000000e+00      0.000000e+00      1.757976e-06   
    12.626644        9.016467e-07      0.000000e+00      0.000000e+00      9.016467e-07   
    12.869837        4.517226e-07      0.000000e+00      0.000000e+00      4.517226e-07   
    13.102598        2.263489e-07      0.000000e+00      0.000000e+00      2.263489e-07   
    13.324299        1.204102e-07      0.000000e+00      0.000000e+00      1.204102e-07   
    13.534343        7.520248e-08      0.000000e+00      0.000000e+00      7.520248e-08   
    13.732162        5.909060e-08      0.000000e+00      0.000000e+00      5.909060e-08   
    13.917225        5.571268e-08      0.000000e+00      0.000000e+00      5.571268e-08   
    14.089032        5.705120e-08      0.000000e+00      0.000000e+00      5.705120e-08   
    14.247120        5.946434e-08      0.000000e+00      0.000000e+00      5.946434e-08   
    14.391062        6.149874e-08      0.000000e+00      0.000000e+00      6.149874e-08   
    14.520471        6.273849e-08      0.000000e+00      0.000000e+00      6.273849e-08   
    14.634998        6.322004e-08      0.000000e+00      0.000000e+00      6.322004e-08   
    14.734334        6.314127e-08      0.000000e+00      0.000000e+00      6.314127e-08   
    14.818211        6.272499e-08      0.000000e+00      0.000000e+00      6.272499e-08   
    14.886403        6.216441e-08      0.000000e+00      0.000000e+00      6.216441e-08   
    14.938727        6.160799e-08      0.000000e+00      0.000000e+00      6.160799e-08   
    14.975043        6.116047e-08      0.000000e+00      0.000000e+00      6.116047e-08   
    14.995261        6.088940e-08      0.000000e+00      0.000000e+00      6.088940e-08   
