#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        1.259156e+08      1.259216e+08     -6.399489e+03      3.748818e+02   
     0.001185          0.009274        4.503929e+07      4.504302e+07     -4.076060e+03      3.396615e+02   
     0.001185          0.022740        2.000154e+07      2.000404e+07     -2.789499e+03      2.891101e+02   
     0.001185          0.042083        1.075530e+07      1.075713e+07     -2.071092e+03      2.412796e+02   
     0.001185          0.067187        6.530723e+06      6.532154e+06     -1.633789e+03      2.028110e+02   
     0.001185          0.097901        4.307066e+06      4.308224e+06     -1.330209e+03      1.727404e+02   
     0.001185          0.134040        2.920062e+06      2.920987e+06     -1.074623e+03      1.494384e+02   
     0.001185          0.175388        2.090578e+06      2.091374e+06     -9.268010e+02      1.308843e+02   
     0.001185          0.221694        1.556169e+06      1.556853e+06     -7.996400e+02      1.158276e+02   
     0.001185          0.272682        1.140797e+06      1.141379e+06     -6.846768e+02      1.030874e+02   
     0.001185          0.328043        9.188962e+05      9.194182e+05     -6.145075e+02      9.248240e+01   
     0.001185          0.387446        7.246020e+05      7.250613e+05     -5.421298e+02      8.279963e+01   
     0.001185          0.450533        5.815156e+05      5.819294e+05     -4.888840e+02      7.500194e+01   
     0.001185          0.516924        4.562666e+05      4.566309e+05     -4.330652e+02      6.872296e+01   
     0.001185          0.586221        3.543503e+05      3.546700e+05     -3.816655e+02      6.192770e+01   
     0.001185          0.658006        3.109934e+05      3.112940e+05     -3.575658e+02      5.702966e+01   
     0.001185          0.731848        2.374378e+05      2.376993e+05     -3.124530e+02      5.094160e+01   
     0.001185          0.807302        2.064937e+05      2.067381e+05     -2.913942e+02      4.692602e+01   
     0.001185          0.883916        1.789850e+05      1.792131e+05     -2.713036e+02      4.325008e+01   
     0.001185          0.961228        1.545993e+05      1.548121e+05     -2.521582e+02      3.931834e+01   
     0.001185          1.038772        1.330469e+05      1.332449e+05     -2.339354e+02      3.593724e+01   
     0.001185          1.116084        1.140583e+05      1.142418e+05     -2.166123e+02      3.306106e+01   
     0.001185          1.192698        9.738296e+04      9.755295e+04     -2.001662e+02      3.017914e+01   
     0.001185          1.268152        8.279004e+04      8.294714e+04     -1.845743e+02      2.748381e+01   
     0.001185          1.341994        7.006594e+04      7.021098e+04     -1.698139e+02      2.478137e+01   
     0.001185          1.413779        5.901448e+04      5.914790e+04     -1.558620e+02      2.244711e+01   
     0.001185          1.483076        4.945480e+04      4.957726e+04     -1.426960e+02      2.022897e+01   
     0.001185          1.549467        4.945398e+04      4.957726e+04     -1.426960e+02      1.941261e+01   
     0.001185          1.612554        4.122078e+04      4.133346e+04     -1.302931e+02      1.760957e+01   
     0.001185          1.671957        3.416225e+04      3.426507e+04     -1.186305e+02      1.580380e+01   
     0.001185          1.727318        3.416149e+04      3.426507e+04     -1.186305e+02      1.504862e+01   
     0.001185          1.778306        2.814024e+04      2.823402e+04     -1.076855e+02      1.390505e+01   
     0.001185          1.824612        2.347337e+04      2.355826e+04     -9.743512e+01      1.254307e+01   
     0.001185          1.865960        2.302953e+04      2.311478e+04     -9.743512e+01      1.218744e+01   
     0.001185          1.902099        2.228670e+04      2.236986e+04     -9.429508e+01      1.113767e+01   
     0.001185          1.932813        1.871650e+04      1.879356e+04     -8.785675e+01      1.079849e+01   
     0.001185          1.957917        1.871631e+04      1.879356e+04     -8.785675e+01      1.061234e+01   
     0.001185          1.977260        1.871563e+04      1.879356e+04     -8.785675e+01      9.931754e+00   
     0.001185          1.990726        1.509824e+04      1.516758e+04     -7.892757e+01      9.592656e+00   
     0.001185          1.998238        1.509818e+04      1.516758e+04     -7.892757e+01      9.530077e+00   
     0.006239          0.001762        3.496010e+07      3.496347e+07     -3.480039e+03      1.112375e+02   
     0.006239          0.009274        3.199351e+07      3.199639e+07     -2.982637e+03      1.027145e+02   
     0.006239          0.022740        1.901004e+07      1.901229e+07     -2.346561e+03      9.241524e+01   
     0.006239          0.042083        1.062380e+07      1.062555e+07     -1.835944e+03      8.246313e+01   
     0.006239          0.067187        6.487586e+06      6.488982e+06     -1.469873e+03      7.361867e+01   
     0.006239          0.097901        4.227658e+06      4.228794e+06     -1.202231e+03      6.608652e+01   
     0.006239          0.134040        2.908323e+06      2.909266e+06     -1.003232e+03      5.963944e+01   
