#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -1.351245e-10     
   0.001185       0.015318         -4.138460e-10     
   0.001185       0.028399         -8.847208e-10     
   0.001185       0.045447         -1.551453e-09     
   0.001185       0.066417         -2.373346e-09     
   0.001185       0.091251         -3.240639e-09     
   0.001185       0.119882         -3.944486e-09     
   0.001185       0.152235         -4.145305e-09     
   0.001185       0.188220         -3.344510e-09     
   0.001185       0.227742         -8.655684e-10     
   0.001185       0.270694         4.149500e-09      
   0.001185       0.316959         1.272307e-08      
   0.001185       0.366414         2.600125e-08      
   0.001185       0.418925         4.518905e-08      
   0.001185       0.474351         7.146280e-08      
   0.001185       0.532541         1.058626e-07      
   0.001185       0.593339         1.491680e-07      
   0.001185       0.656582         2.017610e-07      
   0.001185       0.722098         2.634840e-07      
   0.001185       0.789711         3.335040e-07      
   0.001185       0.859239         4.101996e-07      
   0.001185       0.930495         4.910918e-07      
   0.001185       1.003286         5.728438e-07      
   0.001185       1.077416         6.513496e-07      
   0.001185       1.152685         7.219272e-07      
   0.001185       1.228890         7.796188e-07      
   0.001185       1.305826         8.195821e-07      
   0.001185       1.383286         8.375403e-07      
   0.001185       1.461060         8.302384e-07      
   0.001185       1.538940         7.958427e-07      
   0.001185       1.616714         7.342198e-07      
   0.001185       1.694174         6.470409e-07      
   0.001185       1.771110         5.376851e-07      
   0.001185       1.847315         4.109427e-07      
   0.001185       1.922584         2.725611e-07      
   0.001185       1.996714         1.286981e-07      
   0.001185       2.069505         -1.463377e-08     
   0.001185       2.140761         -1.520526e-07     
   0.001185       2.210289         -2.791619e-07     
   0.001185       2.277902         -3.927439e-07     
   0.001185       2.343418         -4.907904e-07     
   0.001185       2.406661         -5.724028e-07     
   0.001185       2.467459         -6.375993e-07     
   0.001185       2.525649         -6.870818e-07     
   0.001185       2.581075         -7.219997e-07     
   0.001185       2.633586         -7.437394e-07     
   0.001185       2.683041         -7.537570e-07     
   0.001185       2.729306         -7.534546e-07     
   0.001185       2.772258         -7.440970e-07     
   0.001185       2.811780         -7.267594e-07     
   0.001185       2.847765         -7.022944e-07     
   0.001185       2.880118         -6.713069e-07     
   0.001185       2.908749         -6.341239e-07     
   0.001185       2.933583         -5.907422e-07     
   0.001185       2.954553         -5.407225e-07     
   0.001185       2.971601         -4.829592e-07     
   0.001185       2.984682         -4.151189e-07     
   0.001185       2.993761         -3.319705e-07     
   0.001185       2.998815         -2.178649e-07     
   0.001185       3.004739         -4.360905e-07     
   0.001185       3.024957         -6.666009e-07     
   0.001185       3.061273         -8.372646e-07     
   0.001185       3.113597         -9.777900e-07     
   0.001185       3.181789         -1.095687e-06     
   0.001185       3.265666         -1.191808e-06     
   0.001185       3.365002         -1.264338e-06     
   0.001185       3.479529         -1.310627e-06     
   0.001185       3.608938         -1.328340e-06     
   0.001185       3.752880         -1.316267e-06     
   0.001185       3.910968         -1.274837e-06     
   0.001185       4.082775         -1.206290e-06     
   0.001185       4.267838         -1.114538e-06     
   0.001185       4.465657         -1.004794e-06     
   0.001185       4.675701         -8.830664e-07     
   0.001185       4.897402         -7.555999e-07     
   0.001185       5.130163         -6.283483e-07     
   0.001185       5.373356         -5.065383e-07     
   0.001185       5.626327         -3.943654e-07     
   0.001185       5.888392         -2.948332e-07     
   0.001185       6.158845         -2.097252e-07     
   0.001185       6.436958         -1.396853e-07     
   0.001185       6.721980         -8.437878e-08     
   0.001185       7.013143         -4.270197e-08     
   0.001185       7.309662         -1.301338e-08     
   0.001185       7.610739         6.637889e-09      
   0.001185       7.915560         1.830212e-08      
   0.001185       8.223305         2.395816e-08      
   0.001185       8.533144         2.538415e-08      
   0.001185       8.844241         2.407848e-08      
   0.001185       9.155759         2.122494e-08      
   0.001185       9.466856         1.769678e-08      
   0.001185       9.776695         1.408819e-08      
   0.001185       10.084440        1.076263e-08      
   0.001185       10.389261        7.907161e-09      
   0.001185       10.690338        5.584735e-09      
   0.001185       10.986857        3.779236e-09      
   0.001185       11.278020        2.430801e-09      
   0.001185       11.563042        1.460939e-09      
   0.001185       11.841155        7.891072e-10      
   0.001185       12.111608        3.422596e-10      
   0.001185       12.373673        5.887479e-11      
   0.001185       12.626644        -1.099868e-10     
   0.001185       12.869837        -2.013765e-10     
   0.001185       13.102598        -2.424265e-10     
   0.001185       13.324299        -2.522000e-10     
   0.001185       13.534343        -2.437187e-10     
   0.001185       13.732162        -2.255845e-10     
   0.001185       13.917225        -2.031474e-10     
   0.001185       14.089032        -1.797631e-10     
   0.001185       14.247120        -1.572447e-10     
   0.001185       14.391062        -1.364898e-10     
   0.001185       14.520471        -1.178768e-10     
   0.001185       14.634998        -1.014228e-10     
   0.001185       14.734334        -8.690400e-11     
   0.001185       14.818211        -7.398069e-11     
   0.001185       14.886403        -6.221463e-11     
   0.001185       14.938727        -5.102129e-11     
   0.001185       14.975043        -3.947882e-11     
   0.001185       14.995261        -2.488683e-11     
   0.006239       0.001185         -1.353210e-10     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -3.325534e-09     
   0.006239       0.028399         -7.109391e-09     
   0.006239       0.045447         -1.246731e-08     
   0.006239       0.066417         -1.907264e-08     
   0.006239       0.091251         -2.604415e-08     
   0.006239       0.119882         -3.170490e-08     
   0.006239       0.152235         -3.332813e-08     
   0.006239       0.188220         -2.691027e-08     
   0.006239       0.227742         -7.018785e-09     
   0.006239       0.270694         3.323596e-08      
   0.006239       0.316959         1.020637e-07      
   0.006239       0.366414         2.086680e-07      
   0.006239       0.418925         3.627252e-07      
   0.006239       0.474351         5.736816e-07      
   0.006239       0.532541         8.498898e-07      
   0.006239       0.593339         1.197609e-06      
   0.006239       0.656582         1.619908e-06      
   0.006239       0.722098         2.115522e-06      
   0.006239       0.789711         2.677762e-06      
   0.006239       0.859239         3.293608e-06      
   0.006239       0.930495         3.943156e-06      
   0.006239       1.003286         4.599611e-06      
   0.006239       1.077416         5.230004e-06      
   0.006239       1.152685         5.796738e-06      
   0.006239       1.228890         6.260003e-06      
   0.006239       1.305826         6.580916e-06      
   0.006239       1.383286         6.725134e-06      
   0.006239       1.461060         6.666520e-06      
   0.006239       1.538940         6.390348e-06      
   0.006239       1.616714         5.895545e-06      
   0.006239       1.694174         5.195532e-06      
   0.006239       1.771110         4.317439e-06      
   0.006239       1.847315         3.299732e-06      
   0.006239       1.922584         2.188562e-06      
   0.006239       1.996714         1.033374e-06      
   0.006239       2.069505         -1.175516e-07     
   0.006239       2.140761         -1.220999e-06     
   0.006239       2.210289         -2.241664e-06     
   0.006239       2.277902         -3.153709e-06     
   0.006239       2.343418         -3.941007e-06     
   0.006239       2.406661         -4.596342e-06     
   0.006239       2.467459         -5.119860e-06     
   0.006239       2.525649         -5.517198e-06     
   0.006239       2.581075         -5.797583e-06     
   0.006239       2.633586         -5.972150e-06     
   0.006239       2.683041         -6.052589e-06     
   0.006239       2.729306         -6.050159e-06     
   0.006239       2.772258         -5.975018e-06     
   0.006239       2.811780         -5.835799e-06     
   0.006239       2.847765         -5.639347e-06     
   0.006239       2.880118         -5.390520e-06     
   0.006239       2.908749         -5.091944e-06     
   0.006239       2.933583         -4.743594e-06     
   0.006239       2.954553         -4.341941e-06     
   0.006239       2.971601         -3.878108e-06     
   0.006239       2.984682         -3.333358e-06     
   0.006239       2.993761         -2.665686e-06     
   0.006239       2.998815         -1.749430e-06     
   0.006239       3.004739         -3.501757e-06     
   0.006239       3.024957         -5.352730e-06     
   0.006239       3.061273         -6.723139e-06     
   0.006239       3.113597         -7.851541e-06     
   0.006239       3.181789         -8.798240e-06     
   0.006239       3.265666         -9.570076e-06     
   0.006239       3.365002         -1.015248e-05     
   0.006239       3.479529         -1.052418e-05     
   0.006239       3.608938         -1.066640e-05     
   0.006239       3.752880         -1.056946e-05     
   0.006239       3.910968         -1.023678e-05     
   0.006239       4.082775         -9.686353e-06     
   0.006239       4.267838         -8.949596e-06     
   0.006239       4.465657         -8.068367e-06     
   0.006239       4.675701         -7.090909e-06     
   0.006239       4.897402         -6.067369e-06     
   0.006239       5.130163         -5.045555e-06     
   0.006239       5.373356         -4.067436e-06     
   0.006239       5.626327         -3.166703e-06     
   0.006239       5.888392         -2.367473e-06     
   0.006239       6.158845         -1.684067e-06     
   0.006239       6.436958         -1.121656e-06     
   0.006239       6.721980         -6.775524e-07     
   0.006239       7.013143         -3.428932e-07     
   0.006239       7.309662         -1.044978e-07     
   0.006239       7.610739         5.329945e-08      
   0.006239       7.915560         1.469619e-07      
   0.006239       8.223305         1.923794e-07      
   0.006239       8.533144         2.038302e-07      
   0.006239       8.844241         1.933461e-07      
   0.006239       9.155759         1.704328e-07      
   0.006239       9.466856         1.421023e-07      
   0.006239       9.776695         1.131260e-07      
   0.006239       10.084440        8.642229e-08      
   0.006239       10.389261        6.349335e-08      
   0.006239       10.690338        4.484463e-08      
   0.006239       10.986857        3.034675e-08      
   0.006239       11.278020        1.951901e-08      
   0.006239       11.563042        1.173116e-08      
   0.006239       11.841155        6.336442e-09      
   0.006239       12.111608        2.748315e-09      
   0.006239       12.373673        4.727709e-10      
   0.006239       12.626644        -8.831672e-10     
   0.006239       12.869837        -1.617017e-09     
   0.006239       13.102598        -1.946645e-09     
   0.006239       13.324299        -2.025127e-09     
   0.006239       13.534343        -1.957024e-09     
   0.006239       13.732162        -1.811410e-09     
   0.006239       13.917225        -1.631244e-09     
   0.006239       14.089032        -1.443473e-09     
   0.006239       14.247120        -1.262653e-09     
   0.006239       14.391062        -1.095994e-09     
   0.006239       14.520471        -9.465343e-10     
   0.006239       14.634998        -8.144113e-10     
   0.006239       14.734334        -6.978273e-10     
   0.006239       14.818211        -5.940549e-10     
   0.006239       14.886403        -4.995752e-10     
   0.006239       14.938727        -4.096942e-10     
   0.006239       14.975043        -3.170097e-10     
   0.006239       14.995261        -1.998474e-10     
   0.015318       0.001185         -4.175829e-10     
   0.015318       0.006239         -3.350689e-09     
   0.015318       0.015318         1.000000e+00      
   0.015318       0.028399         -2.193993e-08     
   0.015318       0.045447         -3.847837e-08     
   0.015318       0.066417         -5.887574e-08     
   0.015318       0.091251         -8.042455e-08     
   0.015318       0.119882         -9.797055e-08     
   0.015318       0.152235         -1.031314e-07     
   0.015318       0.188220         -8.359840e-08     
   0.015318       0.227742         -2.266878e-08     
   0.015318       0.270694         1.008413e-07      
   0.015318       0.316959         3.121759e-07      
   0.015318       0.366414         6.396354e-07      
   0.015318       0.418925         1.112975e-06      
   0.015318       0.474351         1.761246e-06      
   0.015318       0.532541         2.610132e-06      
   0.015318       0.593339         3.678886e-06      
   0.015318       0.656582         4.976948e-06      
   0.015318       0.722098         6.500436e-06      
   0.015318       0.789711         8.228795e-06      
   0.015318       0.859239         1.012200e-05      
   0.015318       0.930495         1.211887e-05      
   0.015318       1.003286         1.413703e-05      
   0.015318       1.077416         1.607512e-05      
   0.015318       1.152685         1.781757e-05      
   0.015318       1.228890         1.924197e-05      
   0.015318       1.305826         2.022879e-05      
   0.015318       1.383286         2.067243e-05      
   0.015318       1.461060         2.049253e-05      
   0.015318       1.538940         1.964380e-05      
   0.015318       1.616714         1.812293e-05      
   0.015318       1.694174         1.597115e-05      
   0.015318       1.771110         1.327187e-05      
   0.015318       1.847315         1.014333e-05      
   0.015318       1.922584         6.727414e-06      
   0.015318       1.996714         3.176121e-06      
   0.015318       2.069505         -3.621094e-07     
   0.015318       2.140761         -3.754414e-06     
   0.015318       2.210289         -6.892252e-06     
   0.015318       2.277902         -9.696173e-06     
   0.015318       2.343418         -1.211660e-05     
   0.015318       2.406661         -1.413133e-05     
   0.015318       2.467459         -1.574081e-05     
   0.015318       2.525649         -1.696237e-05     
   0.015318       2.581075         -1.782437e-05     
   0.015318       2.633586         -1.836105e-05     
   0.015318       2.683041         -1.860834e-05     
   0.015318       2.729306         -1.860085e-05     
   0.015318       2.772258         -1.836982e-05     
   0.015318       2.811780         -1.794179e-05     
   0.015318       2.847765         -1.733780e-05     
   0.015318       2.880118         -1.657280e-05     
   0.015318       2.908749         -1.565484e-05     
   0.015318       2.933583         -1.458385e-05     
   0.015318       2.954553         -1.334900e-05     
   0.015318       2.971601         -1.192297e-05     
   0.015318       2.984682         -1.024817e-05     
   0.015318       2.993761         -8.195461e-06     
   0.015318       2.998815         -5.378498e-06     
   0.015318       3.004739         -1.076590e-05     
   0.015318       3.024957         -1.645658e-05     
   0.015318       3.061273         -2.066980e-05     
   0.015318       3.113597         -2.413897e-05     
   0.015318       3.181789         -2.704950e-05     
   0.015318       3.265666         -2.942242e-05     
   0.015318       3.365002         -3.121295e-05     
   0.015318       3.479529         -3.235566e-05     
   0.015318       3.608938         -3.279290e-05     
   0.015318       3.752880         -3.249482e-05     
   0.015318       3.910968         -3.147199e-05     
   0.015318       4.082775         -2.977974e-05     
   0.015318       4.267838         -2.751464e-05     
   0.015318       4.465657         -2.480537e-05     
   0.015318       4.675701         -2.180026e-05     
   0.015318       4.897402         -1.865349e-05     
   0.015318       5.130163         -1.551203e-05     
