#        q                pp                pn                nn        

     0.001185        6.226249e+08      1.070819e+09      1.841971e+09   
     0.006239        2.269757e+08      3.972109e+08      6.953246e+08   
     0.015318        1.306753e+08      2.128701e+08      3.469070e+08   
     0.028399        8.330348e+07      1.315151e+08      2.077382e+08   
     0.045447        6.048545e+07      9.103438e+07      1.371010e+08   
     0.066417        4.569397e+07      6.660478e+07      9.715922e+07   
     0.091251        3.615371e+07      5.069037e+07      7.113520e+07   
     0.119882        3.014256e+07      4.038105e+07      5.415216e+07   
     0.152235        2.498843e+07      3.281153e+07      4.313233e+07   
     0.188220        2.059063e+07      2.646125e+07      3.404824e+07   
     0.227742        1.803339e+07      2.258931e+07      2.833452e+07   
     0.270694        1.574647e+07      1.919919e+07      2.344321e+07   
     0.316959        1.370651e+07      1.678682e+07      2.059066e+07   
     0.366414        1.189169e+07      1.463249e+07      1.803341e+07   
     0.418925        1.028168e+07      1.228229e+07      1.469703e+07   
     0.474351        9.547502e+06      1.103311e+07      1.277226e+07   
     0.532541        8.209650e+06      9.872066e+06      1.189166e+07   
     0.593339        7.031796e+06      8.495347e+06      1.028163e+07   
     0.656582        6.497897e+06      7.579678e+06      8.857495e+06   
     0.722098        5.530996e+06      6.478297e+06      7.601662e+06   
     0.789711        4.687072e+06      5.735894e+06      7.031686e+06   
     0.859239        4.307147e+06      5.078340e+06      5.998126e+06   
     0.930495        3.317818e+06      4.107697e+06      5.094374e+06   
     1.003286        2.769844e+06      3.451060e+06      4.307049e+06   
     1.077416        2.090506e+06      2.750192e+06      3.623830e+06   
     1.152685        1.405559e+06      2.063375e+06      3.033404e+06   
     1.228890        5.596473e+04      3.422244e+05      2.090413e+06   
     1.305826        6.420255e+01      1.484668e+03      1.405479e+06   
     1.383286        6.895307e+01      3.969035e+02      3.499706e+05   
     1.461060        7.112370e+01      4.594561e+02      9.336516e+01   
     1.538940        7.070585e+01      5.087309e+02      9.809916e+01   
     1.616714        6.839494e+01      5.405701e+02      1.012191e+02   
     1.694174        6.507326e+01      5.534605e+02      1.030794e+02   
     1.771110        6.150779e+01      5.483856e+02      1.039793e+02   
     1.847315        5.817054e+01      5.282521e+02      1.040233e+02   
     1.922584        5.522194e+01      4.970811e+02      1.031376e+02   
     1.996714        5.261203e+01      4.591735e+02      1.011975e+02   
     2.069505        5.021397e+01      4.184275e+02      9.816612e+01   
     2.140761        4.792115e+01      3.779129e+02      9.416576e+01   
     2.210289        4.568440e+01      3.397195e+02      8.945869e+01   
     2.277902        4.350411e+01      3.050243e+02      8.437199e+01   
     2.343418        4.140486e+01      2.742877e+02      7.921559e+01   
     2.406661        3.941343e+01      2.474880e+02      7.422876e+01   
