#        q                pp                pn                nn        

     0.001185        4.313195e+07      4.186834e+07      4.069105e+07   
     0.006239        1.028162e+07      9.895419e+06      9.547464e+06   
     0.015318        3.953456e+06      3.945515e+06      3.953455e+06   
     0.028399        2.090752e+06      1.986496e+06      1.897864e+06   
     0.045447        1.140921e+06      1.077377e+06      1.024969e+06   
     0.066417        6.542432e+05      6.510360e+05      6.542432e+05   
     0.091251        4.026992e+05      4.001960e+05      4.026992e+05   
     0.119882        2.722094e+05      2.701657e+05      2.722094e+05   
     0.152235        1.790330e+05      1.773915e+05      1.790330e+05   
     0.188220        1.330896e+05      1.316912e+05      1.330896e+05   
     0.227742        8.282463e+04      8.173951e+04      8.282465e+04   
     0.270694        5.904425e+04      5.814592e+04      5.904426e+04   
     0.316959        4.948183e+04      4.867811e+04      4.948185e+04   
     0.366414        3.418529e+04      3.353659e+04      3.418530e+04   
     0.418925        2.304871e+04      2.253446e+04      2.304872e+04   
     0.474351        1.873316e+04      1.828741e+04      1.873317e+04   
     0.532541        1.209503e+04      1.175351e+04      1.209504e+04   
     0.593339        9.595958e+03      9.307199e+03      9.595967e+03   
     0.656582        5.869082e+03      5.656644e+03      5.869089e+03   
     0.722098        4.516070e+03      4.341652e+03      4.516074e+03   
     0.789711        2.576156e+03      2.454135e+03      2.576158e+03   
     0.859239        1.904324e+03      1.807905e+03      1.904323e+03   
     0.930495        9.896311e+02      9.269414e+02      9.896276e+02   
     1.003286        4.739338e+02      4.360974e+02      4.739278e+02   
     1.077416        2.043295e+02      1.844341e+02      2.043217e+02   
     1.152685        7.671254e+01      6.953045e+01      7.670377e+01   
     1.228890        1.258556e+01      1.622098e+01      1.257685e+01   
     1.305826        2.082588e+00      1.279142e+01      2.028378e+00   
     1.383286        2.056101e+00      1.475139e+01      2.050327e+00   
     1.461060        1.923056e+00      1.621123e+01      1.919672e+00   
     1.538940        1.728146e+00      1.708213e+01      1.727312e+00   
     1.616714        1.509996e+00      1.732902e+01      1.511546e+00   
     1.694174        1.303447e+00      1.699955e+01      1.306982e+00   
     1.771110        1.131691e+00      1.620319e+01      1.136688e+00   
     1.847315        1.003760e+00      1.508168e+01      1.009677e+00   
     1.922584        9.169923e-01      1.377969e+01      9.233426e-01   
     1.996714        8.621259e-01      1.242258e+01      8.685151e-01   
     2.069505        8.283013e-01      1.110433e+01      8.344400e-01   
     2.140761        8.063116e-01      9.884971e+00      8.120107e-01   
     2.210289        7.898115e-01      8.794909e+00      7.949681e-01   
     2.277902        7.751158e-01      7.842477e+00      7.796940e-01   
     2.343418        7.604201e-01      7.021942e+00      7.644316e-01   
     2.406661        7.450214e-01      6.320219e+00      7.485073e-01   
     2.467459        7.287751e-01      5.721607e+00      7.317914e-01   
     2.525649        7.117923e-01      5.210640e+00      7.143998e-01   
     2.581075        6.942967e-01      4.773502e+00      6.965546e-01   
     2.633586        6.765615e-01      4.398501e+00      6.785237e-01   
     2.683041        6.588782e-01      4.076038e+00      6.605921e-01   
     2.729306        6.415369e-01      3.798346e+00      6.430433e-01   
     2.772258        6.248112e-01      3.559170e+00      6.261447e-01   
     2.811780        6.089475e-01      3.353470e+00      6.101373e-01   
     2.847765        5.941587e-01      3.177170e+00      5.952296e-01   
     2.880118        5.806225e-01      3.026964e+00      5.815953e-01   
     2.908749        5.684820e-01      2.900165e+00      5.693745e-01   
     2.933583        5.578494e-01      2.794591e+00      5.586768e-01   
     2.954553        5.488097e-01      2.708487e+00      5.495853e-01   
     2.971601        5.414259e-01      2.640455e+00      5.421614e-01   
     2.984682        5.357428e-01      2.589417e+00      5.364487e-01   
     2.993761        5.317906e-01      2.554573e+00      5.324766e-01   
     2.998815        5.295879e-01      2.535376e+00      5.302630e-01   
     3.004739        5.270057e-01      2.513061e+00      5.276682e-01   
     3.024957        5.181780e-01      2.438353e+00      5.187990e-01   
     3.061273        5.022900e-01      2.309601e+00      5.028417e-01   
     3.113597        4.794099e-01      2.135658e+00      4.798727e-01   
     3.181789        4.498016e-01      1.927786e+00      4.501657e-01   
     3.265666        4.140498e-01      1.698376e+00      4.143151e-01   
     3.365002        3.731547e-01      1.459781e+00      3.733293e-01   
     3.479529        3.285513e-01      1.223370e+00      3.286493e-01   
     3.608938        2.820286e-01      9.988227e-01      2.820670e-01   
     3.752880        2.355573e-01      7.936618e-01      2.355538e-01   
     3.910968        1.910653e-01      6.130140e-01      1.910361e-01   
     4.082775        1.502163e-01      4.595936e-01      1.501748e-01   
     4.267838        1.142407e-01      3.339016e-01      1.141968e-01   
     4.465657        8.384944e-02      2.346033e-01      8.380936e-02   
     4.675701        5.923381e-02      1.590210e-01      5.920089e-02   
     4.897402        4.013748e-02      1.036659e-01      4.011266e-02   
     5.130163        2.597301e-02      6.473400e-02      2.595572e-02   
     5.373356        1.595512e-02      3.851237e-02      1.594400e-02   
     5.626327        9.226719e-03      2.166533e-02      9.220148e-03   
     5.888392        4.961004e-03      1.139796e-02      4.957493e-03   
     6.158845        2.431586e-03      5.511814e-03      2.429939e-03   
     6.436958        1.049578e-03      2.379336e-03      1.048943e-03   
     6.721980        3.722825e-04      8.670375e-04      3.721186e-04   
     7.013143        9.123591e-05      2.347954e-04      9.123924e-05   
     7.309662        8.329585e-06      3.268448e-05      8.355513e-06   
     7.610739        7.774209e-06      9.380471e-06      7.771572e-06   
     7.915560        2.962372e-05      3.913488e-05      2.958769e-05   
     8.223305        4.812575e-05      6.877614e-05      4.806878e-05   
     8.533144        5.601957e-05      8.259819e-05      5.595624e-05   
     8.844241        5.439465e-05      8.125404e-05      5.433559e-05   
     9.155759        4.693562e-05      7.046322e-05      4.688643e-05   
     9.466856        3.717534e-05      5.587839e-05      3.713762e-05   
     9.776695        2.754345e-05      4.137962e-05      2.751634e-05   
    10.084440        1.931978e-05      2.899266e-05      1.930132e-05   
    10.389261        1.293284e-05      1.938778e-05      1.292085e-05   
    10.690338        8.307787e-06      1.244797e-05      8.300325e-06   
    10.986857        5.140295e-06      7.705104e-06      5.135835e-06   
    11.278020        3.070311e-06      4.610370e-06      3.067748e-06   
    11.563042        1.772008e-06      2.670941e-06      1.770594e-06   
    11.841155        9.876188e-07      1.499090e-06      9.868738e-07   
    12.111608        5.302603e-07      8.149800e-07      5.298883e-07   
    12.373673        2.728655e-07      4.289920e-07      2.726924e-07   
    12.626644        1.333289e-07      2.188472e-07      1.332567e-07   
    12.869837        6.084617e-08      1.089537e-07      6.082156e-08   
    13.102598        2.515719e-08      5.425040e-08      2.515274e-08   
    13.324299        8.864523e-09      2.876885e-08      8.866907e-09   
    13.534343        2.315120e-09      1.805777e-08      2.318459e-09   
    13.732162        3.513084e-10      1.436291e-08      3.533983e-10   
    13.917225        3.341146e-10      1.369703e-08      3.344445e-10   
    14.089032        9.871379e-10      1.412289e-08      9.858810e-10   
    14.247120        1.742380e-09      1.477056e-08      1.739913e-09   
    14.391062        2.382374e-09      1.529836e-08      2.379076e-09   
    14.520471        2.852027e-09      1.561375e-08      2.848210e-09   
    14.634998        3.163850e-09      1.573249e-08      3.159743e-09   
    14.734334        3.352542e-09      1.570816e-08      3.348299e-09   
    14.818211        3.454853e-09      1.559894e-08      3.450571e-09   
    14.886403        3.501989e-09      1.545448e-08      3.497719e-09   
    14.938727        3.517793e-09      1.531220e-08      3.513558e-09   
    14.975043        3.516494e-09      1.519650e-08      3.512329e-09   
    14.995261        3.514150e-09      1.513650e-08      3.510007e-09   
