#        q                pp                pn                nn        

     0.001185        3.064087e+08      4.050927e+08      5.356444e+08   
     0.006239        8.772726e+07      1.122957e+08      1.437895e+08   
     0.015318        4.069227e+07      5.097163e+07      6.387764e+07   
     0.028399        2.344383e+07      2.824403e+07      3.404899e+07   
     0.045447        1.469756e+07      1.738939e+07      2.059126e+07   
     0.066417        1.028217e+07      1.186572e+07      1.370704e+07   
     0.091251        7.602214e+06      8.514573e+06      9.547997e+06   
     0.119882        5.531497e+06      6.232528e+06      7.032275e+06   
     0.152235        4.307677e+06      4.877546e+06      5.531494e+06   
     0.188220        3.318326e+06      3.777440e+06      4.307674e+06   
     0.227742        2.770349e+06      3.028956e+06      3.318321e+06   
     0.270694        2.299948e+06      2.407613e+06      2.526035e+06   
     0.316959        1.898075e+06      1.989755e+06      2.090976e+06   
     0.366414        1.556501e+06      1.634157e+06      1.720232e+06   
     0.418925        1.267760e+06      1.333169e+06      1.405961e+06   
     0.474351        1.025101e+06      1.138332e+06      1.267750e+06   
     0.532541        9.191221e+05      9.691362e+05      1.025091e+06   
     0.593339        7.343811e+05      7.758491e+05      8.224331e+05   
     0.656582        6.543175e+05      6.920022e+05      7.343693e+05   
     0.722098        5.158662e+05      5.467738e+05      5.816616e+05   
     0.789711        4.027351e+05      4.549673e+05      5.158535e+05   
     0.859239        3.544377e+05      3.770677e+05      4.027226e+05   
     0.930495        2.722166e+05      2.903845e+05      3.110643e+05   
     1.003286        2.065400e+05      2.209810e+05      2.374871e+05   
     1.077416        1.546308e+05      1.659849e+05      1.790181e+05   
     1.152685        9.740091e+04      1.135675e+05      1.330672e+05   
     1.228890        5.902311e+04      6.971414e+04      8.279922e+04   
     1.305826        1.767831e+03      7.784916e+03      3.416551e+04   
     1.383286        2.524407e+00      1.642991e+01      1.882441e+03   
     1.461060        2.901043e+00      2.088185e+01      3.219693e+00   
     1.538940        3.271796e+00      2.593247e+01      3.673717e+00   
     1.616714        3.647847e+00      3.135701e+01      4.151457e+00   
     1.694174        4.051352e+00      3.690061e+01      4.674227e+00   
     1.771110        4.507401e+00      4.229541e+01      5.266129e+00   
     1.847315        5.034839e+00      4.728045e+01      5.944231e+00   
     1.922584        5.638795e+00      5.162292e+01      6.710422e+00   
     1.996714        6.307078e+00      5.513816e+01      7.547421e+00   
     2.069505        7.011373e+00      5.770513e+01      8.420118e+00   
     2.140761        7.712534e+00      5.927448e+01      9.281551e+00   
     2.210289        8.368163e+00      5.986779e+01      1.008154e+01   
     2.277902        8.940226e+00      5.956832e+01      1.077541e+01   
     2.343418        9.400790e+00      5.850529e+01      1.133064e+01   
     2.406661        9.734899e+00      5.683509e+01      1.173019e+01   
     2.467459        9.940574e+00      5.472266e+01      1.197246e+01   
     2.525649        1.002664e+01      5.232592e+01      1.206876e+01   
     2.581075        1.000939e+01      4.978476e+01      1.203930e+01   
     2.633586        9.909133e+00      4.721491e+01      1.190908e+01   
     2.683041        9.747178e+00      4.470612e+01      1.170422e+01   
     2.729306        9.543674e+00      4.232357e+01      1.144941e+01   
     2.772258        9.316327e+00      4.011112e+01      1.116630e+01   
     2.811780        9.079827e+00      3.809545e+01      1.087283e+01   
     2.847765        8.845812e+00      3.629031e+01      1.058317e+01   
     2.880118        8.623142e+00      3.470027e+01      1.030811e+01   
     2.908749        8.418330e+00      3.332388e+01      1.005550e+01   
     2.933583        8.236006e+00      3.215613e+01      9.830917e+00   
     2.954553        8.079356e+00      3.119031e+01      9.638164e+00   
     2.971601        7.950501e+00      3.041928e+01      9.479742e+00   
     2.984682        7.850797e+00      2.983641e+01      9.357228e+00   
     2.993761        7.781066e+00      2.943615e+01      9.271561e+00   
     2.998815        7.741746e+00      2.921435e+01      9.223229e+00   
     3.004739        7.699011e+00      2.896128e+01      9.171049e+00   
     3.024957        7.548481e+00      2.810336e+01      8.986916e+00   
     3.061273        7.273338e+00      2.660554e+01      8.650372e+00   
     3.113597        6.875994e+00      2.455768e+01      8.165081e+00   
     3.181789        6.366287e+00      2.208908e+01      7.544147e+00   
     3.265666        5.763657e+00      1.935673e+01      6.812648e+00   
     3.365002        5.096156e+00      1.652557e+01      6.006119e+00   
     3.479529        4.396565e+00      1.374645e+01      5.165387e+00   
     3.608938        3.697650e+00      1.114020e+01      4.330431e+00   
     3.752880        3.028519e+00      8.791462e+00      3.535849e+00   
