#        q              proton           neutron      

     0.001185        3.490759e+04      6.043469e+04   
     0.006239        2.092436e+04      3.702797e+04   
     0.015318        1.578484e+04      2.607668e+04   
     0.028399        1.252638e+04      2.011799e+04   
     0.045447        1.061734e+04      1.629197e+04   
     0.066417        9.178676e+03      1.367035e+04   
     0.091251        8.122737e+03      1.165540e+04   
     0.119882        7.383986e+03      1.013275e+04   
     0.152235        6.689791e+03      9.012343e+03   
     0.188220        6.038796e+03      7.975779e+03   
     0.227742        5.628222e+03      7.251180e+03   
     0.270694        5.236037e+03      6.570436e+03   
     0.316959        4.862124e+03      6.140435e+03   
     0.366414        4.506183e+03      5.729098e+03   
     0.418925        4.167955e+03      5.146039e+03   
     0.474351        4.005984e+03      4.779663e+03   
     0.532541        3.694262e+03      4.603401e+03   
     0.593339        3.400051e+03      4.263369e+03   
     0.656582        3.260328e+03      3.940528e+03   
     0.722098        2.992175e+03      3.634721e+03   
     0.789711        2.740952e+03      3.488775e+03   
     0.859239        2.622651e+03      3.208358e+03   
     0.930495        2.287385e+03      2.944543e+03   
     1.003286        2.083722e+03      2.697059e+03   
     1.077416        1.803656e+03      2.465464e+03   
     1.152685        1.474690e+03      2.249235e+03   
     1.228890        2.988857e+02      1.858391e+03   
     1.305826        9.135964e+00      1.520544e+03   
     1.383286        8.695987e+00      7.616330e+02   
     1.461060        9.496415e+00      1.005658e+01   
     1.538940        1.029473e+01      1.091606e+01   
     1.616714        1.106401e+01      1.175058e+01   
     1.694174        1.177860e+01      1.253260e+01   
     1.771110        1.241515e+01      1.323708e+01   
     1.847315        1.295312e+01      1.384122e+01   
     1.922584        1.337687e+01      1.432755e+01   
     1.996714        1.367748e+01      1.468551e+01   
     2.069505        1.385219e+01      1.491105e+01   
     2.140761        1.390391e+01      1.500615e+01   
     2.210289        1.384068e+01      1.497828e+01   
     2.277902        1.367457e+01      1.483942e+01   
     2.343418        1.342058e+01      1.460482e+01   
     2.406661        1.309387e+01      1.429013e+01   
     2.467459        1.271252e+01      1.391400e+01   
     2.525649        1.229416e+01      1.349484e+01   
     2.581075        1.185455e+01      1.304940e+01   
     2.633586        1.140749e+01      1.259245e+01   
     2.683041        1.096440e+01      1.213624e+01   
     2.729306        1.053541e+01      1.169183e+01   
     2.772258        1.012830e+01      1.126793e+01   
     2.811780        9.748780e+00      1.087095e+01   
     2.847765        9.401268e+00      1.050595e+01   
     2.880118        9.088522e+00      1.017636e+01   
     2.908749        8.812416e+00      9.884445e+00   
     2.933583        8.574175e+00      9.631938e+00   
     2.954553        8.374140e+00      9.419416e+00   
     2.971601        8.212469e+00      9.247363e+00   
     2.984682        8.089114e+00      9.115904e+00   
     2.993761        8.003894e+00      9.024963e+00   
     2.998815        7.956574e+00      8.974439e+00   
     3.004739        7.901264e+00      8.915355e+00   
     3.024957        7.713533e+00      8.714573e+00   
     3.061273        7.381113e+00      8.358038e+00   
     3.113597        6.914603e+00      7.855583e+00   
     3.181789        6.332135e+00      7.224714e+00   
     3.265666        5.660337e+00      6.491972e+00   
     3.365002        4.932778e+00      5.691701e+00   
     3.479529        4.187441e+00      4.863994e+00   
     3.608938        3.461595e+00      4.049484e+00   
     3.752880        2.786587e+00      3.283667e+00   
     3.910968        2.184194e+00      2.592637e+00   
     4.082775        1.665964e+00      1.991764e+00   
     4.267838        1.234941e+00      1.486899e+00   
     4.465657        8.881152e-01      1.076732e+00   
     4.675701        6.182238e-01      7.546253e-01   
     4.897402        4.154636e-01      5.105232e-01   
     5.130163        2.686386e-01      3.322849e-01   
     5.373356        1.664428e-01      2.072241e-01   
     5.626327        9.829120e-02      1.231732e-01   
     5.888392        5.493062e-02      6.929024e-02   
     6.158845        2.875922e-02      3.652507e-02   
     6.436958        1.390549e-02      1.779093e-02   
     6.721980        6.080098e-03      7.846593e-03   
     7.013143        2.336762e-03      3.051410e-03   
     7.309662        7.788413e-04      1.036752e-03   
     7.610739        2.722084e-04      3.720000e-04   
     7.915560        1.931824e-04      2.625144e-04   
     8.223305        2.367836e-04      3.155533e-04   
     8.533144        2.783092e-04      3.683478e-04   
     8.844241        2.836280e-04      3.751030e-04   
     9.155759        2.566642e-04      3.399443e-04   
     9.466856        2.120268e-04      2.814772e-04   
     9.776695        1.630906e-04      2.170876e-04   
    10.084440        1.184122e-04      1.580552e-04   
    10.389261        8.192993e-05      1.096668e-04   
    10.690338        5.439387e-05      7.301338e-05   
    10.986857        3.482592e-05      4.687838e-05   
    11.278020        2.158323e-05      2.913419e-05   
    11.563042        1.298210e-05      1.757308e-05   
    11.841155        7.592833e-06      1.030665e-05   
    12.111608        4.323746e-06      5.884971e-06   
    12.373673        2.399504e-06      3.273779e-06   
    12.626644        1.299485e-06      1.775775e-06   
    12.869837        6.889090e-07      9.409865e-07   
    13.102598        3.606706e-07      4.900776e-07   
    13.324299        1.903660e-07      2.547583e-07   
    13.534343        1.058888e-07      1.371518e-07   
    13.732162        6.636535e-08      8.159714e-08   
    13.917225        4.945525e-08      5.750721e-08   
    14.089032        4.328148e-08      4.851294e-08   
    14.247120        4.177804e-08      4.620013e-08   
    14.391062        4.203465e-08      4.649426e-08   
    14.520471        4.275524e-08      4.754185e-08   
    14.634998        4.344936e-08      4.860894e-08   
    14.734334        4.398585e-08      4.947253e-08   
    14.818211        4.435525e-08      5.009790e-08   
    14.886403        4.457897e-08      5.050689e-08   
    14.938727        4.469271e-08      5.074589e-08   
    14.975043        4.474393e-08      5.087534e-08   
    14.995261        4.478378e-08      5.095680e-08   
