#        q              proton           neutron      

     0.000790        1.749970e+04      1.546291e+04   
     0.004159        8.798538e+03      8.019135e+03   
     0.010212        5.891553e+03      5.486189e+03   
     0.018933        4.157516e+03      3.835424e+03   
     0.030298        3.245269e+03      2.977053e+03   
     0.044278        2.562953e+03      2.446950e+03   
     0.060834        2.105084e+03      2.003162e+03   
     0.079922        1.724221e+03      1.636202e+03   
     0.101490        1.496171e+03      1.415795e+03   
     0.125480        1.266827e+03      1.265999e+03   
     0.151828        1.133838e+03      1.067216e+03   
     0.180462        9.483325e+02      9.479041e+02   
     0.211306        8.377770e+02      8.375478e+02   
     0.244276        7.360714e+02      7.357687e+02   
     0.279283        6.901059e+02      6.427564e+02   
     0.316234        5.998773e+02      5.996637e+02   
     0.355027        5.598071e+02      5.186604e+02   
     0.395559        4.813886e+02      4.812969e+02   
     0.437721        4.459334e+02      4.457925e+02   
     0.481399        4.126759e+02      4.123499e+02   
     0.526474        3.493264e+02      3.492713e+02   
     0.572826        3.206293e+02      3.206288e+02   
     0.620330        2.936218e+02      2.935472e+02   
     0.668857        2.681523e+02      2.681054e+02   
     0.718277        2.442540e+02      2.441563e+02   
     0.768456        2.217904e+02      2.217284e+02   
     0.819260        2.010623e+02      1.806894e+02   
     0.870551        1.623531e+02      1.623441e+02   
     0.922191        1.452979e+02      1.452980e+02   
     0.974040        1.295379e+02      1.295380e+02   
     1.025960        1.149865e+02      1.149874e+02   
     1.077809        8.893303e+01      8.895385e+01   
     1.129449        7.772713e+01      7.773372e+01   
     1.180740        5.793640e+01      5.797780e+01   
     1.231544        4.187635e+01      4.191537e+01   
     1.281723        2.913564e+01      2.916219e+01   
     1.331143        1.527966e+01      1.531822e+01   
     1.379670        3.298628e+00      6.876765e+00   
     1.427174        5.439558e-06      5.452589e-06   
     1.473526        5.241828e-06      5.255012e-06   
     1.518601        5.012175e-06      5.025411e-06   
     1.562279        4.762947e-06      4.776134e-06   
     1.604441        4.505179e-06      4.518223e-06   
     1.644973        4.248095e-06      4.260911e-06   
     1.683766        3.998884e-06      4.011405e-06   
     1.720717        3.762801e-06      3.774976e-06   
     1.755724        3.543291e-06      3.555087e-06   
     1.788694        3.342396e-06      3.353796e-06   
     1.819538        3.160976e-06      3.171980e-06   
     1.848172        2.999057e-06      3.009674e-06   
     1.874520        2.856123e-06      2.866372e-06   
     1.898510        2.731304e-06      2.741212e-06   
     1.920078        2.623597e-06      2.633198e-06   
     1.939166        2.531881e-06      2.541208e-06   
     1.955722        2.455011e-06      2.464102e-06   
     1.969702        2.392139e-06      2.401031e-06   
     1.981067        2.342352e-06      2.351085e-06   
     1.989788        2.304930e-06      2.313541e-06   
     1.995841        2.279382e-06      2.287910e-06   
     1.999210        2.265300e-06      2.273780e-06   
     2.003160        2.248917e-06      2.257343e-06   
     2.016638        2.194016e-06      2.202257e-06   
     2.040848        2.099334e-06      2.107248e-06   
     2.075731        1.971550e-06      1.979009e-06   
     2.121193        1.819536e-06      1.826434e-06   
     2.177111        1.653140e-06      1.659405e-06   
     2.243335        1.481794e-06      1.487395e-06   
     2.319686        1.313184e-06      1.318129e-06   
     2.405959        1.152537e-06      1.156864e-06   
     2.501920        1.002674e-06      1.006437e-06   
     2.607312        8.646630e-07      8.679194e-07   
     2.721850        7.386234e-07      7.414256e-07   
     2.845225        6.243255e-07      6.267202e-07   
     2.977105        5.215051e-07      5.235333e-07   
     3.117134        4.299481e-07      4.316476e-07   
     3.264935        3.494504e-07      3.508566e-07   
     3.420109        2.797309e-07      2.808785e-07   
     3.582238        2.203566e-07      2.212793e-07   
     3.750884        1.707051e-07      1.714355e-07   
     3.925594        1.299708e-07      1.305395e-07   
     4.105897        9.720445e-08      9.764006e-08   
     4.291305        7.137200e-08      7.170000e-08   
     4.481320        5.141725e-08      5.165998e-08   
     4.675429        3.631828e-08      3.649477e-08   
     4.873108        2.513111e-08      2.525718e-08   
     5.073826        1.701845e-08      1.710689e-08   
     5.277040        1.126402e-08      1.132495e-08   
     5.482203        7.275092e-09      7.316315e-09   
     5.688763        4.576040e-09      4.603447e-09   
     5.896161        2.796283e-09      2.814208e-09   
     6.103839        1.655160e-09      1.666717e-09   
     6.311237        9.459695e-10      9.533447e-10   
     6.517797        5.206802e-10      5.253699e-10   
     6.722960        2.762521e-10      2.792547e-10   
     6.926174        1.430493e-10      1.450137e-10   
     7.126892        7.546410e-11      7.680033e-11   
     7.324571        4.463369e-11      4.559349e-11   
     7.518680        3.299218e-11      3.372545e-11   
     7.708695        3.033906e-11      3.093230e-11   
     7.894103        3.110021e-11      3.160184e-11   
     8.074406        3.248606e-11      3.292259e-11   
     8.249116        3.329815e-11      3.368402e-11   
     8.417762        3.318611e-11      3.352950e-11   
     8.579891        3.220602e-11      3.251211e-11   
     8.735065        3.057247e-11      3.084512e-11   
     8.882866        2.852984e-11      2.877237e-11   
     9.022895        2.629347e-11      2.650903e-11   
     9.154775        2.402931e-11      2.422093e-11   
     9.278150        2.185301e-11      2.202362e-11   
     9.392688        1.983738e-11      1.998974e-11   
     9.498080        1.802237e-11      1.815905e-11   
     9.594041        1.642460e-11      1.654796e-11   
     9.680314        1.504540e-11      1.515755e-11   
     9.756665        1.387689e-11      1.397973e-11   
     9.822889        1.290645e-11      1.300168e-11   
     9.878807        1.211982e-11      1.220894e-11   
     9.924269        1.146688e-11      1.154711e-11   
     9.959152        8.509350e-12      8.541699e-12   
     9.983362        3.174536e-12      3.181103e-12   
     9.996840        0.000000e+00      0.000000e+00   
