#        q                pp                pn                nn        

     0.000790       -2.287364e+12     -3.074039e+12     -1.957708e+12   
     0.004159        1.129198e+04     -2.252421e+05      1.010954e+04   
     0.010212        7.288982e+03     -1.156140e+09      6.623403e+03   
     0.018933        5.229734e+03     -1.633024e+08      4.871245e+03   
     0.030298        4.046551e+03     -2.340989e+07      3.893863e+03   
     0.044278        3.321882e+03     -7.351641e+05      3.058012e+03   
     0.060834        2.689432e+03     -1.228510e+05      2.573354e+03   
     0.079922        2.245676e+03     -2.095362e+04      2.142833e+03   
     0.101490        1.946852e+03     -1.449385e+03      1.853416e+03   
     0.125480        1.675646e+03      1.303652e+03      1.591172e+03   
     0.151828        1.430836e+03      1.406020e+03      1.430836e+03   
     0.180462        1.281644e+03      1.201726e+03      1.211107e+03   
     0.211306        1.143198e+03      1.070056e+03      1.077885e+03   
     0.244276        1.015098e+03      1.007852e+03      1.015098e+03   
     0.279283        8.969427e+02      8.906571e+02      8.969427e+02   
     0.316234        8.414627e+02      7.829239e+02      7.883299e+02   
     0.355027        7.374707e+02      7.325396e+02      7.374707e+02   
     0.395559        6.888462e+02      6.382469e+02      6.424192e+02   
     0.437721        5.981145e+02      5.943565e+02      5.981145e+02   
     0.481399        5.558941e+02      5.525291e+02      5.558941e+02   
     0.526474        5.157080e+02      5.127129e+02      5.157080e+02   
     0.572826        4.775060e+02      4.388031e+02      4.412518e+02   
     0.620330        4.068678e+02      4.047189e+02      4.068678e+02   
     0.668857        3.743175e+02      3.724427e+02      3.743175e+02   
     0.718277        3.435507e+02      3.419241e+02      3.435507e+02   
     0.768456        3.145171e+02      3.131132e+02      3.145172e+02   
     0.819260        2.871668e+02      2.859604e+02      2.871668e+02   
     0.870551        2.614496e+02      2.363903e+02      2.373277e+02   
     0.922191        2.147257e+02      2.139283e+02      2.147257e+02   
     0.974040        1.936062e+02      1.929294e+02      1.936062e+02   
     1.025960        1.739191e+02      1.733456e+02      1.739191e+02   
     1.077809        1.386499e+02      1.382173e+02      1.386499e+02   
     1.129449        1.085038e+02      1.081824e+02      1.085038e+02   
     1.180740        8.307880e+01      8.284421e+01      9.522320e+01   
     1.231544        6.197253e+01      6.180504e+01      6.197253e+01   
     1.281723        3.753230e+01      3.743489e+01      3.753230e+01   
     1.331143        7.104733e-05      3.438747e-04      7.044754e-05   
     1.379670        7.265930e-05      3.653418e-04      7.222521e-05   
     1.427174        7.323874e-05      3.805076e-04      7.300359e-05   
     1.473526        7.289515e-05      3.892861e-04      7.287630e-05   
     1.518601        7.177422e-05      3.920581e-04      7.197392e-05   
     1.562279        7.003601e-05      3.895456e-04      7.044357e-05   
     1.604441        6.783868e-05      3.826775e-04      6.843362e-05   
     1.644973        6.532824e-05      3.724657e-04      6.608376e-05   
     1.683766        6.263314e-05      3.599045e-04      6.351943e-05   
     1.720717        5.986216e-05      3.459002e-04      6.084926e-05   
     1.755724        5.710444e-05      3.312286e-04      5.816436e-05   
     1.788694        5.443052e-05      3.165180e-04      5.553865e-05   
     1.819538        5.189397e-05      3.022501e-04      5.302983e-05   
     1.848172        4.953336e-05      2.887738e-04      5.068079e-05   
     1.874520        4.737451e-05      2.763257e-04      4.852146e-05   
     1.898510        4.543272e-05      2.650523e-04      4.657083e-05   
     1.920078        4.371513e-05      2.550324e-04      4.483915e-05   
     1.939166        4.222286e-05      2.462963e-04      4.333009e-05   
     1.955722        4.095298e-05      2.388425e-04      4.204273e-05   
     1.969702        3.990016e-05      2.326505e-04      4.097326e-05   
     1.981067        3.905807e-05      2.276906e-04      4.011646e-05   
     1.989788        3.842035e-05      2.239313e-04      3.946679e-05   
     1.995841        3.798147e-05      2.213443e-04      3.901926e-05   
     1.999210        3.773714e-05      2.199073e-04      3.876991e-05   
     2.003160        3.746655e-05      2.182830e-04      3.849418e-05   
     2.016638        3.653954e-05      2.127482e-04      3.754799e-05   
     2.040848        3.491260e-05      2.030380e-04      3.588354e-05   
     2.075731        3.268639e-05      1.897032e-04      3.359923e-05   
     2.121193        3.001413e-05      1.735787e-04      3.084782e-05   
     2.177111        2.709243e-05      1.557242e-04      2.782897e-05   
     2.243335        2.413371e-05      1.372785e-04      2.476203e-05   
     2.319686        2.132334e-05      1.192597e-04      2.184165e-05   
     2.405959        1.877873e-05      1.023985e-04      1.919404e-05   
     2.501920        1.653351e-05      8.708304e-05      1.685869e-05   
     2.607312        1.455562e-05      7.342273e-05      1.480573e-05   
     2.721850        1.278479e-05      6.136588e-05      1.297437e-05   
     2.845225        1.116519e-05      5.079908e-05      1.130699e-05   
     2.977105        9.661014e-06      4.160076e-05      9.765719e-06   
     3.117134        8.257736e-06      3.365972e-05      8.334048e-06   
     3.264935        6.956409e-06      2.687583e-05      7.011303e-06   
     3.420109        5.766248e-06      2.115429e-05      5.805230e-06   
     3.582238        4.698085e-06      1.639972e-05      4.725437e-06   
     3.750884        3.759867e-06      1.251286e-05      3.778863e-06   
     3.925594        2.954344e-06      9.390436e-06      2.967441e-06   
