#        q                pp                pn                nn        

     0.000790       -3.299972e+12     -3.994534e+12     -2.543927e+12   
     0.004159        1.694170e+04     -3.024667e+05      1.357682e+04   
     0.010212        1.129137e+04     -1.666949e+09      9.550093e+03   
     0.018933        8.493439e+03     -2.443051e+08      7.287765e+03   
     0.030298        6.620735e+03     -3.485914e+07      5.798420e+03   
     0.044278        5.414721e+03     -1.170904e+06      4.870641e+03   
     0.060834        4.529690e+03     -2.007077e+05      4.204324e+03   
     0.079922        3.895661e+03     -3.521867e+04      3.601770e+03   
     0.101490        3.460873e+03     -2.494615e+03      3.189552e+03   
     0.125480        2.932864e+03      2.302102e+03      2.809819e+03   
     0.151828        2.690264e+03      2.418735e+03      2.461425e+03   
     0.180462        2.352028e+03      2.228539e+03      2.245934e+03   
     0.211306        2.143064e+03      2.028557e+03      2.043398e+03   
     0.244276        1.946854e+03      1.840188e+03      1.853418e+03   
     0.279283        1.763000e+03      1.663849e+03      1.675590e+03   
     0.316234        1.591098e+03      1.580187e+03      1.591098e+03   
     0.355027        1.509492e+03      1.421182e+03      1.430748e+03   
     0.395559        1.354768e+03      1.345969e+03      1.354768e+03   
     0.437721        1.281523e+03      1.203385e+03      1.210993e+03   
     0.481399        1.210965e+03      1.136154e+03      1.143073e+03   
     0.526474        1.077739e+03      1.071480e+03      1.077739e+03   
     0.572826        1.014942e+03      1.009310e+03      1.014942e+03   
     0.620330        9.546305e+02      8.920500e+02      8.967863e+02   
     0.668857        8.967553e+02      8.370845e+02      8.412981e+02   
     0.718277        7.881457e+02      7.844142e+02      7.881457e+02   
     0.768456        7.372790e+02      7.339879e+02      7.372790e+02   
     0.819260        6.886481e+02      6.857551e+02      6.886481e+02   
     0.870551        6.422031e+02      5.955636e+02      5.979253e+02   
     0.922191        5.557016e+02      5.536378e+02      5.557016e+02   
     0.974040        5.155136e+02      5.137114e+02      5.155136e+02   
     1.025960        4.410718e+02      4.396173e+02      4.410718e+02   
     1.077809        4.066895e+02      4.054206e+02      4.066895e+02   
     1.129449        3.434030e+02      3.423857e+02      3.434030e+02   
     1.180740        2.870496e+02      2.862388e+02      2.870496e+02   
     1.231544        2.146457e+02      2.140653e+02      2.372267e+02   
     1.281723        1.386135e+02      1.382534e+02      1.555732e+02   
     1.331143        2.546317e+01      2.539984e+01      6.196432e+01   
     1.379670        7.527245e-01      7.515418e-01      7.149402e+00   
     1.427174        1.786006e-04      8.634991e-04      1.769257e-04   
     1.473526        1.810538e-04      8.930501e-04      1.798961e-04   
     1.518601        1.814345e-04      9.087546e-04      1.808452e-04   
     1.562279        1.799925e-04      9.117378e-04      1.799854e-04   
     1.604441        1.770226e-04      9.037498e-04      1.775790e-04   
     1.644973        1.728377e-04      8.868849e-04      1.739130e-04   
     1.683766        1.677489e-04      8.633381e-04      1.692806e-04   
     1.720717        1.620503e-04      8.352160e-04      1.639665e-04   
     1.755724        1.560093e-04      8.044080e-04      1.582353e-04   
     1.788694        1.498593e-04      7.725144e-04      1.523235e-04   
     1.819538        1.437955e-04      7.408222e-04      1.464334e-04   
     1.848172        1.379745e-04      7.103143e-04      1.407306e-04   
     1.874520        1.325152e-04      6.817019e-04      1.353446e-04   
     1.898510        1.275029e-04      6.554686e-04      1.303707e-04   
     1.920078        1.229944e-04      6.319175e-04      1.258750e-04   
     1.939166        1.190235e-04      6.112161e-04      1.218995e-04   
     1.955722        1.156068e-04      5.934368e-04      1.184675e-04   
     1.969702        1.127489e-04      5.785890e-04      1.155890e-04   
     1.981067        1.104469e-04      5.666462e-04      1.132655e-04   
     1.989788        1.086942e-04      5.575652e-04      1.114935e-04   
     1.995841        1.074831e-04      5.513003e-04      1.102674e-04   
     1.999210        1.068067e-04      5.478124e-04      1.095817e-04   
     2.003160        1.060614e-04      5.438915e-04      1.088285e-04   
     2.016638        1.034914e-04      5.304680e-04      1.062244e-04   
     2.040848        9.893758e-05      5.067763e-04      1.015953e-04   
     2.075731        9.262926e-05      4.740053e-04      9.515675e-05   
     2.121193        8.494989e-05      4.340655e-04      8.728237e-05   
     2.177111        7.643267e-05      3.895105e-04      7.850679e-05   
     2.243335        6.769475e-05      3.432066e-04      6.946392e-05   
     2.319686        5.931134e-05      2.978116e-04      6.075780e-05   
     2.405959        5.168096e-05      2.552914e-04      5.281823e-05   
     2.501920        4.495813e-05      2.167167e-04      4.582294e-05   
     2.607312        3.909086e-05      1.823989e-04      3.973035e-05   
     2.721850        3.392480e-05      1.522002e-04      3.438598e-05   
     2.845225        2.930067e-05      1.258107e-04      2.962498e-05   
     2.977105        2.510410e-05      1.028989e-04      2.532594e-05   
     3.117134        2.127382e-05      8.316384e-05      2.142075e-05   
     3.264935        1.778949e-05      6.633759e-05      1.788310e-05   
     3.420109        1.465389e-05      5.217035e-05      1.471068e-05   
     3.582238        1.187682e-05      4.041470e-05      1.190910e-05   
     3.750884        9.463795e-06      3.081668e-05      9.480479e-06   
     3.925594        7.410130e-06      2.311489e-05      7.417478e-06   
     4.105897        5.699410e-06      1.704570e-05      5.701630e-06   
     4.291305        4.304879e-06      1.235150e-05      4.304657e-06   
     4.481320        3.192375e-06      8.789378e-06      3.191310e-06   
     4.675429        2.323705e-06      6.138310e-06      2.322653e-06   
     4.873108        1.659765e-06      4.203941e-06      1.659102e-06   
     5.073826        1.163030e-06      2.820795e-06      1.162850e-06   
     5.277040        7.992906e-07      1.852178e-06      7.995360e-07   
     5.482203        5.386659e-07      1.188365e-06      5.392182e-07   
     5.688763        3.560115e-07      7.436478e-07      3.567424e-07   
     5.896161        2.308686e-07      4.528224e-07      2.316679e-07   
     6.103839        1.471040e-07      2.675450e-07      1.478898e-07   
     6.311237        9.236851e-08      1.528772e-07      9.308776e-08   
     6.517797        5.747861e-08      8.420837e-08      5.810325e-08   
     6.722960        3.579724e-08      4.465156e-08      3.631773e-08   
     6.926174        2.266297e-08      2.293091e-08      2.308222e-08   
     7.126892        1.489612e-08      1.173199e-08      1.522424e-08   
     7.324571        1.039232e-08      6.457594e-09      1.064276e-08   
     7.518680        7.802766e-09      4.319910e-09      7.989693e-09   
     7.708695        6.292531e-09      3.698752e-09      6.429223e-09   
     7.894103        5.364585e-09      3.702082e-09      5.462620e-09   
     8.074406        4.736306e-09      3.874585e-09      4.805281e-09   
     8.249116        4.255880e-09      4.010855e-09      4.303451e-09   
     8.417762        3.847754e-09      4.039942e-09      3.879842e-09   
     8.579891        3.478414e-09      3.956958e-09      3.499488e-09   
     8.735065        3.135838e-09      3.784606e-09      3.149196e-09   
     8.882866        2.817766e-09      3.552984e-09      2.825800e-09   
     9.022895        2.525448e-09      3.290069e-09      2.529866e-09   
     9.154775        2.260616e-09      3.018102e-09      2.262616e-09   
     9.278150        2.024251e-09      2.752986e-09      2.024665e-09   
     9.392688        1.816288e-09      2.505037e-09      1.815685e-09   
     9.498080        1.635736e-09      2.280191e-09      1.634498e-09   
     9.594041        1.480950e-09      2.081227e-09      1.479333e-09   
     9.680314        1.349921e-09      1.908807e-09      1.348089e-09   
     9.756665        1.240505e-09      1.762291e-09      1.238564e-09   
     9.822889        1.150616e-09      1.640335e-09      1.148628e-09   
     9.878807        1.078338e-09      1.541307e-09      1.076340e-09   
     9.924269        1.022005e-09      1.463566e-09      1.020016e-09   
     9.959152        9.802476e-10      1.405639e-09      9.782735e-10   
     9.983362        9.520085e-10      1.366319e-09      9.500488e-10   
     9.996840        9.365495e-10      1.344750e-09      9.345991e-10   
