#        q                pp                pn                nn        

     0.001185        1.898411e+04      1.600424e+04      1.650247e+04   
     0.006239        9.257256e+03      7.977508e+03      8.224964e+03   
     0.015318        5.986110e+03      5.242362e+03      5.404148e+03   
     0.028399        4.195538e+03      3.771177e+03      3.886818e+03   
     0.045447        3.182077e+03      2.962032e+03      3.052225e+03   
     0.066417        2.568139e+03      2.383752e+03      2.455695e+03   
     0.091251        2.038738e+03      1.886237e+03      1.942451e+03   
     0.119882        1.759070e+03      1.624077e+03      1.671875e+03   
     0.152235        1.427672e+03      1.387498e+03      1.427672e+03   
     0.188220        1.208488e+03      1.175166e+03      1.208488e+03   
     0.227742        1.075593e+03      9.857458e+02      1.012970e+03   
     0.270694        9.528135e+02      8.716776e+02      8.950997e+02   
     0.316959        8.397473e+02      7.668046e+02      7.867423e+02   
     0.366414        7.359936e+02      6.707204e+02      6.874972e+02   
     0.418925        6.411521e+02      6.260751e+02      6.411521e+02   
     0.474351        5.548228e+02      5.424038e+02      5.548227e+02   
     0.532541        5.147075e+02      4.665149e+02      4.766063e+02   
     0.593339        4.403977e+02      4.315639e+02      4.403973e+02   
     0.656582        4.060680e+02      3.666039e+02      3.736040e+02   
     0.722098        3.428858e+02      3.368862e+02      3.428849e+02   
     0.789711        2.866254e+02      2.820252e+02      2.866241e+02   
     0.859239        2.609546e+02      2.571457e+02      2.609531e+02   
     0.930495        2.143332e+02      2.115868e+02      2.143314e+02   
     1.003286        1.736346e+02      1.717839e+02      1.736325e+02   
     1.077416        1.384553e+02      1.373627e+02      1.384531e+02   
     1.152685        1.083904e+02      1.079369e+02      1.083882e+02   
     1.228890        6.199678e+01      6.226738e+01      6.199484e+01   
     1.305826        2.034582e+01      2.118543e+01      2.559560e+01   
     1.383286        2.092894e-01      1.342888e+00      2.079695e-01   
     1.461060        1.937091e-01      1.404913e+00      1.927375e-01   
     1.538940        1.720707e-01      1.404148e+00      1.714110e-01   
     1.616714        1.483541e-01      1.348390e+00      1.479432e-01   
     1.694174        1.258474e-01      1.252313e+00      1.256142e-01   
     1.771110        1.065243e-01      1.132914e+00      1.064037e-01   
     1.847315        9.105421e-02      1.005653e+00      9.099504e-02   
     1.922584        7.921410e-02      8.821763e-01      7.918061e-02   
     1.996714        7.037145e-02      7.696758e-01      7.034122e-02   
     2.069505        6.382606e-02      6.714358e-01      6.378657e-02   
     2.140761        5.896840e-02      5.879339e-01      5.891374e-02   
     2.210289        5.531575e-02      5.180002e-01      5.524411e-02   
     2.277902        5.249933e-02      4.597426e-01      5.241126e-02   
     2.343418        5.024378e-02      4.111492e-01      5.014104e-02   
     2.406661        4.835057e-02      3.704028e-01      4.823547e-02   
     2.467459        4.668428e-02      3.359957e-01      4.655925e-02   
     2.525649        4.515936e-02      3.067337e-01      4.502670e-02   
     2.581075        4.372727e-02      2.816908e-01      4.358902e-02   
     2.633586        4.236483e-02      2.601533e-01      4.222273e-02   
     2.683041        4.106490e-02      2.415685e-01      4.092038e-02   
     2.729306        3.982946e-02      2.255043e-01      3.968366e-02   
     2.772258        3.866501e-02      2.116186e-01      3.851879e-02   
     2.811780        3.757961e-02      1.996375e-01      3.743361e-02   
     2.847765        3.658126e-02      1.893394e-01      3.643592e-02   
     2.880118        3.567705e-02      1.805439e-01      3.553263e-02   
     2.908749        3.487280e-02      1.731035e-01      3.472946e-02   
     2.933583        3.417309e-02      1.668978e-01      3.403084e-02   
     2.954553        3.358131e-02      1.618294e-01      3.344010e-02   
     2.971601        3.309989e-02      1.578203e-01      3.295960e-02   
     2.984682        3.273048e-02      1.548100e-01      3.259094e-02   
     2.993761        3.247415e-02      1.527536e-01      3.233514e-02   
     2.998815        3.233148e-02      1.516203e-01      3.219278e-02   
     3.004739        3.216432e-02      1.503023e-01      3.202599e-02   
     3.024957        3.159432e-02      1.458871e-01      3.145729e-02   
     3.061273        3.057346e-02      1.382673e-01      3.043894e-02   
     3.113597        2.911342e-02      1.279522e-01      2.898286e-02   
     3.181789        2.723937e-02      1.155950e-01      2.711446e-02   
     3.265666        2.499621e-02      1.019219e-01      2.487879e-02   
     3.365002        2.245290e-02      8.766576e-02      2.234479e-02   
     3.479529        1.970248e-02      7.350880e-02      1.960529e-02   
     3.608938        1.685646e-02      6.003813e-02      1.677135e-02   
     3.752880        1.403417e-02      4.771426e-02      1.396177e-02   
     3.910968        1.134968e-02      3.685367e-02      1.128997e-02   
     4.082775        8.899189e-03      2.762610e-02      8.851533e-03   
     4.267838        6.751891e-03      2.006574e-02      6.715173e-03   
     4.465657        4.945733e-03      1.409417e-02      4.918482e-03   
     4.675701        3.488141e-03      9.550599e-03      3.468712e-03   
     4.897402        2.360739e-03      6.224612e-03      2.347475e-03   
     5.130163        1.526461e-03      3.886603e-03      1.517830e-03   
