#        q                pp                pn                nn        

     0.001185        3.517384e+04      3.413170e+04      6.049718e+04   
     0.006239        2.124010e+04      2.062064e+04      3.717421e+04   
     0.015318        1.611746e+04      1.565372e+04      2.626007e+04   
     0.028399        1.286959e+04      1.250471e+04      2.032286e+04   
     0.045447        1.096698e+04      1.066022e+04      1.651143e+04   
     0.066417        9.532790e+03      9.270051e+03      1.390094e+04   
     0.091251        8.479965e+03      8.249821e+03      1.189553e+04   
     0.119882        7.743360e+03      7.536413e+03      1.037978e+04   
     0.152235        7.050688e+03      6.865736e+03      9.264364e+03   
     0.188220        6.400589e+03      6.236415e+03      8.231863e+03   
     0.227742        5.990118e+03      5.839763e+03      7.509913e+03   
     0.270694        5.597535e+03      5.460563e+03      6.831408e+03   
     0.316959        5.222435e+03      5.098363e+03      6.402424e+03   
     0.366414        4.864414e+03      4.752698e+03      5.991701e+03   
     0.418925        4.523073e+03      4.423103e+03      5.409234e+03   
     0.474351        4.358334e+03      4.265509e+03      5.042448e+03   
     0.532541        4.041251e+03      3.959172e+03      4.865101e+03   
     0.593339        3.739873e+03      3.667790e+03      4.523450e+03   
     0.656582        3.594722e+03      3.529007e+03      4.198104e+03   
     0.722098        3.316199e+03      3.259370e+03      3.888690e+03   
     0.789711        3.052450e+03      3.003836e+03      3.739504e+03   
     0.859239        2.925804e+03      2.882879e+03      3.453317e+03   
     0.930495        2.567745e+03      2.533901e+03      3.182145e+03   
     1.003286        2.346002e+03      2.318881e+03      2.925598e+03   
     1.077416        2.038108e+03      2.018482e+03      2.683276e+03   
     1.152685        1.671361e+03      1.659325e+03      2.454760e+03   
     1.228890        3.352035e+02      3.389929e+02      2.037876e+03   
     1.305826        3.401380e+00      1.187287e+01      1.671175e+03   
     1.383286        2.063289e+00      1.193735e+01      8.352426e+02   
     1.461060        1.992906e+00      1.285200e+01      2.675218e+00   
     1.538940        1.839144e+00      1.316949e+01      2.640367e+00   
     1.616714        1.638601e+00      1.291743e+01      2.539113e+00   
     1.694174        1.427232e+00      1.220811e+01      2.393121e+00   
     1.771110        1.231191e+00      1.119707e+01      2.222009e+00   
     1.847315        1.064025e+00      1.004189e+01      2.040534e+00   
     1.922584        9.289750e-01      8.872432e+00      1.859143e+00   
     1.996714        8.232659e-01      7.777176e+00      1.685582e+00   
     2.069505        7.417823e-01      6.803512e+00      1.525738e+00   
     2.140761        6.791879e-01      5.966608e+00      1.383531e+00   
     2.210289        6.307762e-01      5.261055e+00      1.260588e+00   
     2.277902        5.926796e-01      4.671186e+00      1.156365e+00   
     2.343418        5.618596e-01      4.178292e+00      1.068791e+00   
     2.406661        5.360397e-01      3.764656e+00      9.950960e-01   
     2.467459        5.136096e-01      3.415247e+00      9.325038e-01   
     2.525649        4.935041e-01      3.118028e+00      8.786289e-01   
     2.581075        4.750718e-01      2.863623e+00      8.316178e-01   
     2.633586        4.579515e-01      2.644793e+00      7.901232e-01   
     2.683041        4.419703e-01      2.455934e+00      7.532064e-01   
     2.729306        4.270686e-01      2.292664e+00      7.202280e-01   
     2.772258        4.132475e-01      2.151514e+00      6.907539e-01   
     2.811780        4.005365e-01      2.029709e+00      6.644850e-01   
     2.847765        3.889740e-01      1.925002e+00      6.412095e-01   
     2.880118        3.785969e-01      1.835564e+00      6.207704e-01   
     2.908749        3.694357e-01      1.759900e+00      6.030469e-01   
     2.933583        3.615133e-01      1.696789e+00      5.879422e-01   
     2.954553        3.548454e-01      1.645240e+00      5.753776e-01   
     2.971601        3.494415e-01      1.604465e+00      5.652883e-01   
     2.984682        3.453068e-01      1.573847e+00      5.576225e-01   
     2.993761        3.424437e-01      1.552930e+00      5.523405e-01   
     2.998815        3.408521e-01      1.541403e+00      5.494134e-01   
     3.004739        3.389892e-01      1.527997e+00      5.459955e-01   
     3.024957        3.326511e-01      1.483087e+00      5.344303e-01   
     3.061273        3.213520e-01      1.405578e+00      5.140425e-01   
     3.113597        3.052983e-01      1.300646e+00      4.855372e-01   
     3.181789        2.848552e-01      1.174936e+00      4.499283e-01   
     3.265666        2.605937e-01      1.035839e+00      4.085306e-01   
     3.365002        2.333209e-01      8.908156e-01      3.629427e-01   
     3.479529        2.040688e-01      7.468165e-01      3.149912e-01   
     3.608938        1.740300e-01      6.098228e-01      2.666221e-01   
     3.752880        1.444471e-01      4.845240e-01      2.197431e-01   
     3.910968        1.164820e-01      3.741385e-01      1.760481e-01   
     4.082775        9.109348e-02      2.803861e-01      1.368641e-01   
     4.267838        6.895204e-02      2.036041e-01      1.030538e-01   
     4.465657        5.040469e-02      1.429827e-01      7.498949e-02   
     4.675701        3.548901e-02      9.687582e-02      5.259475e-02   
     4.897402        2.398577e-02      6.313604e-02      3.543507e-02   
     5.130163        1.549346e-02      3.942467e-02      2.283375e-02   
     5.373356        9.508614e-03      2.346376e-02      1.399020e-02   
     5.626327        5.498808e-03      1.321189e-02      8.083610e-03   
     5.888392        2.960038e-03      6.962759e-03      4.351841e-03   
     6.158845        1.454848e-03      3.377152e-03      2.141772e-03   
     6.436958        6.313817e-04      1.465408e-03      9.326110e-04   
     6.721980        2.264347e-04      5.391528e-04      3.370251e-04   
     7.013143        5.710321e-05      1.491558e-04      8.682594e-05   
     7.309662        6.011221e-06      2.223495e-05      1.023367e-05   
     7.610739        4.483065e-06      5.554558e-06      6.775245e-06   
     7.915560        1.684088e-05      2.237124e-05      2.417758e-05   
     8.223305        2.763067e-05      3.997492e-05      3.969294e-05   
     8.533144        3.237132e-05      4.846042e-05      4.661405e-05   
     8.844241        3.157432e-05      4.795469e-05      4.556236e-05   
     9.155759        2.733893e-05      4.176229e-05      3.952182e-05   
     9.466856        2.171585e-05      3.322836e-05      3.144309e-05   
     9.776695        1.612993e-05      2.467590e-05      2.338940e-05   
    10.084440        1.134023e-05      1.733270e-05      1.646711e-05   
    10.389261        7.608101e-06      1.161786e-05      1.106297e-05   
    10.690338        4.898045e-06      7.476333e-06      7.132289e-06   
    10.986857        3.037436e-06      4.638462e-06      4.429494e-06   
    11.278020        1.818644e-06      2.782232e-06      2.656378e-06   
    11.563042        1.052409e-06      1.616132e-06      1.539949e-06   
    11.841155        5.883371e-07      9.097732e-07      8.626899e-07   
    12.111608        3.170272e-07      4.963058e-07      4.660433e-07   
    12.373673        1.638788e-07      2.623309e-07      2.416894e-07   
    12.626644        8.056048e-08      1.345137e-07      1.193337e-07   
    12.869837        3.708567e-08      6.738632e-08      5.528945e-08   
    13.102598        1.554627e-08      3.377476e-08      2.342055e-08   
    13.324299        5.618726e-09      1.798157e-08      8.633101e-09   
    13.534343        1.557090e-09      1.124470e-08      2.508257e-09   
    13.732162        2.793617e-10      8.844517e-09      5.181568e-10   
    13.917225        2.005687e-10      8.340807e-09      3.263807e-10   
    14.089032        5.484582e-10      8.538220e-09      7.889920e-10   
    14.247120        9.753254e-10      8.894329e-09      1.386799e-09   
    14.391062        1.344979e-09      9.193232e-09      1.913267e-09   
    14.520471        1.620132e-09      9.373701e-09      2.309032e-09   
