#        q              proton           neutron      

     0.000790        1.819371e+04      1.616662e+04   
     0.004159        9.288145e+03      8.503651e+03   
     0.010212        6.209409e+03      5.806757e+03   
     0.018933        4.534965e+03      4.209220e+03   
     0.030298        3.463908e+03      3.192349e+03   
     0.044278        2.692559e+03      2.576345e+03   
     0.060834        2.247860e+03      2.144917e+03   
     0.079922        1.855036e+03      1.764558e+03   
     0.101490        1.592524e+03      1.510868e+03   
     0.125480        1.356025e+03      1.356025e+03   
     0.151828        1.212140e+03      1.144181e+03   
     0.180462        1.015979e+03      1.015979e+03   
     0.211306        8.977298e+02      8.977298e+02   
     0.244276        7.890308e+02      7.890308e+02   
     0.279283        7.381371e+02      6.894802e+02   
     0.316234        6.430097e+02      6.430097e+02   
     0.355027        5.986757e+02      5.564277e+02   
     0.395559        5.162155e+02      5.162155e+02   
     0.437721        4.779887e+02      4.779887e+02   
     0.481399        4.416972e+02      4.416973e+02   
     0.526474        3.747188e+02      3.747188e+02   
     0.572826        3.439316e+02      3.439316e+02   
     0.620330        3.148784e+02      3.148785e+02   
     0.668857        2.875092e+02      2.875093e+02   
     0.718277        2.617737e+02      2.617737e+02   
     0.768456        2.376215e+02      2.376216e+02   
     0.819260        2.150025e+02      1.938663e+02   
     0.870551        1.741626e+02      1.741627e+02   
     0.922191        1.558414e+02      1.558414e+02   
     0.974040        1.388522e+02      1.388523e+02   
     1.025960        1.231448e+02      1.231449e+02   
     1.077809        9.537408e+01      9.537412e+01   
     1.129449        8.321034e+01      8.321038e+01   
     1.180740        6.207458e+01      6.207464e+01   
     1.231544        4.485948e+01      4.485952e+01   
     1.281723        3.116283e+01      3.116287e+01   
     1.331143        1.633532e+01      1.633534e+01   
     1.379670        3.518375e+00      7.162411e+00   
     1.427174        4.508170e-06      4.509061e-06   
     1.473526        4.308161e-06      4.308832e-06   
     1.518601        4.087647e-06      4.088132e-06   
     1.562279        3.857573e-06      3.857908e-06   
     1.604441        3.627160e-06      3.627380e-06   
     1.644973        3.403605e-06      3.403747e-06   
     1.683766        3.192064e-06      3.192161e-06   
     1.720717        2.995891e-06      2.995972e-06   
     1.755724        2.816888e-06      2.816976e-06   
     1.788694        2.655745e-06      2.655857e-06   
     1.819538        2.512291e-06      2.512442e-06   
     1.848172        2.385819e-06      2.386016e-06   
     1.874520        2.275326e-06      2.275574e-06   
     1.898510        2.179666e-06      2.179965e-06   
     1.920078        2.097696e-06      2.098045e-06   
     1.939166        2.028286e-06      2.028682e-06   
     1.955722        1.970376e-06      1.970813e-06   
     1.969702        1.923166e-06      1.923640e-06   
     1.981067        1.885878e-06      1.886381e-06   
     1.989788        1.857905e-06      1.858431e-06   
     1.995841        1.838830e-06      1.839372e-06   
     1.999210        1.828323e-06      1.828874e-06   
     2.003160        1.816108e-06      1.816670e-06   
     2.016638        1.775234e-06      1.775831e-06   
     2.040848        1.704921e-06      1.705583e-06   
     2.075731        1.610309e-06      1.611061e-06   
     2.121193        1.497978e-06      1.498843e-06   
     2.177111        1.374940e-06      1.375934e-06   
     2.243335        1.247616e-06      1.248741e-06   
     2.319686        1.121013e-06      1.122261e-06   
     2.405959        9.984148e-07      9.997619e-07   
     2.501920        8.815882e-07      8.830015e-07   
     2.607312        7.713149e-07      7.727544e-07   
     2.721850        6.679400e-07      6.693634e-07   
     2.845225        5.717395e-07      5.731067e-07   
     2.977105        4.830693e-07      4.843459e-07   
     3.117134        4.023548e-07      4.035145e-07   
     3.264935        3.299969e-07      3.310230e-07   
     3.420109        2.662601e-07      2.671450e-07   
     3.582238        2.111859e-07      2.119302e-07   
     3.750884        1.645531e-07      1.651641e-07   
     3.925594        1.258865e-07      1.263763e-07   
     4.105897        9.450148e-08      9.488495e-08   
     4.291305        6.956987e-08      6.986306e-08   
     4.481320        5.019035e-08      5.040923e-08   
     4.675429        3.545364e-08      3.561310e-08   
     4.873108        2.449453e-08      2.460781e-08   
     5.073826        1.652848e-08      1.660685e-08   
     5.277040        1.087294e-08      1.092564e-08   
     5.482203        6.955555e-09      6.989919e-09   
     5.688763        4.312271e-09      4.333919e-09   
     5.896161        2.578594e-09      2.591701e-09   
     6.103839        1.476798e-09      1.484366e-09   
     6.311237        8.014811e-10      8.055978e-10   
     6.517797        4.051832e-10      4.072507e-10   
     6.722960        1.852044e-10      1.861285e-10   
     6.926174        7.224363e-11      7.258404e-11   
     7.126892        2.109592e-11      2.118015e-11   
     7.324571        3.365492e-12      3.371584e-12   
     7.518680        1.983816e-12      1.998195e-12   
     7.708695        7.240706e-12      7.296877e-12   
     7.894103        1.401592e-11      1.411926e-11   
     8.074406        1.991944e-11      2.006228e-11   
     8.249116        2.409045e-11      2.426063e-11   
     8.417762        2.645457e-11      2.663995e-11   
     8.579891        2.728743e-11      2.747783e-11   
     8.735065        2.697427e-11      2.716213e-11   
     8.882866        2.588970e-11      2.606991e-11   
     9.022895        2.434685e-11      2.451639e-11   
     9.154775        2.258421e-11      2.274163e-11   
     9.278150        2.077064e-11      2.091560e-11   
     9.392688        1.901766e-11      1.915058e-11   
     9.498080        1.739321e-11      1.751496e-11   
     9.594041        1.593404e-11      1.604574e-11   
     9.680314        1.465586e-11      1.475875e-11   
     9.756665        1.356108e-11      1.365642e-11   
     9.822889        1.264442e-11      1.273342e-11   
     9.878807        1.189678e-11      1.198061e-11   
     9.924269        1.127181e-11      1.134744e-11   
     9.959152        8.357261e-12      8.386697e-12   
     9.983362        3.109796e-12      3.115255e-12   
     9.996840        0.000000e+00      0.000000e+00   
