#        q              proton           neutron      

     0.000790        2.037387e+08      2.288776e+08   
     0.004159        2.577739e+08      2.970091e+08   
     0.010212        5.730352e+08      6.988083e+08   
     0.018933        3.224681e+08      3.909974e+08   
     0.030298       -1.857506e+08     -2.159808e+08   
     0.044278       -2.313726e+08     -2.722794e+08   
     0.060834        5.704826e+07      6.844415e+07   
     0.079922        2.858139e+07      3.158873e+07   
     0.101490        3.136490e+06      3.700863e+06   
     0.125480       -7.469384e+06     -8.523541e+06   
     0.151828        6.967154e+05      9.235572e+05   
     0.180462       -6.716428e+05     -7.538953e+05   
     0.211306       -2.125699e+05     -1.982548e+05   
     0.244276       -4.687248e+05     -5.002888e+05   
     0.279283       -3.453616e+05     -3.513424e+05   
     0.316234       -3.588830e+05     -3.739694e+05   
     0.355027       -3.326938e+05     -3.403378e+05   
     0.395559       -3.146325e+05     -3.268260e+05   
     0.437721       -3.016810e+05     -3.110530e+05   
     0.481399       -2.911722e+05     -2.966071e+05   
     0.526474       -2.699209e+05     -2.812845e+05   
     0.572826       -2.598003e+05     -2.674002e+05   
     0.620330       -2.498556e+05     -2.559357e+05   
     0.668857       -2.401891e+05     -2.452309e+05   
     0.718277       -2.216032e+05     -2.310859e+05   
     0.768456       -2.126785e+05     -2.192372e+05   
     0.819260       -2.039932e+05     -2.088957e+05   
     0.870551       -1.873446e+05     -1.963260e+05   
     0.922191       -1.793676e+05     -1.842645e+05   
     0.974040       -1.641018e+05     -1.714489e+05   
     1.025960       -1.497252e+05     -1.589861e+05   
     1.077809       -1.362133e+05     -1.443821e+05   
     1.129449       -1.235359e+05     -1.293990e+05   
     1.180740       -1.005930e+05     -1.092404e+05   
     1.231544       -1.869369e+04     -4.888545e+04   
     1.281723       -1.248615e+02     -2.311431e+04   
     1.331143        1.084323e+02     -1.734507e+04   
     1.379670        1.068040e+02     -1.073728e+04   
     1.427174        1.041040e+02      1.155227e+02   
     1.473526        1.005442e+02      1.117496e+02   
     1.518601        9.635468e+01      1.072926e+02   
     1.562279        9.176193e+01      1.023868e+02   
     1.604441        8.697238e+01      9.724867e+01   
     1.644973        8.216173e+01      9.206468e+01   
     1.683766        7.747007e+01      8.698570e+01   
