#        q                pp                pn                nn        

     0.000790        3.927470e+12      6.167005e+12      5.029407e+12   
     0.004159        1.535134e+04      9.231429e+05      1.986864e+04   
     0.010212        1.067078e+04      5.502843e+09      1.355208e+04   
     0.018933        8.234759e+03      8.507525e+08      1.009799e+04   
     0.030298        6.622092e+03      1.294859e+08      7.996259e+03   
     0.044278        5.603361e+03      4.349759e+06      6.619989e+03   
     0.060834        4.694778e+03      7.918635e+05      5.600712e+03   
     0.079922        4.198384e+03      1.588717e+05      4.691924e+03   
     0.101490        3.594986e+03      2.710457e+04      4.197151e+03   
     0.125480        3.183040e+03      5.131202e+03      3.739482e+03   
     0.151828        2.926808e+03      2.956473e+03      3.316624e+03   
     0.180462        2.684732e+03      2.619199e+03      2.926939e+03   
     0.211306        2.456372e+03      2.394273e+03      2.684844e+03   
     0.244276        2.241327e+03      2.185942e+03      2.456463e+03   
     0.279283        2.039195e+03      1.990210e+03      2.241394e+03   
     0.316234        1.942759e+03      1.897157e+03      2.039240e+03   
     0.355027        1.759244e+03      1.719347e+03      1.942778e+03   
     0.395559        1.671877e+03      1.635012e+03      1.759243e+03   
     0.437721        1.506086e+03      1.474182e+03      1.671851e+03   
     0.481399        1.427348e+03      1.398082e+03      1.506046e+03   
     0.526474        1.351387e+03      1.324623e+03      1.427289e+03   
     0.572826        1.278157e+03      1.253758e+03      1.351312e+03   
     0.620330        1.207612e+03      1.185440e+03      1.278069e+03   
     0.668857        1.074623e+03      1.055852e+03      1.207515e+03   
     0.718277        1.011848e+03      9.949237e+02      1.074532e+03   
     0.768456        9.515711e+02      9.363820e+02      1.011757e+03   
     0.819260        8.937452e+02      8.801917e+02      9.514829e+02   
     0.870551        8.383233e+02      8.263164e+02      8.936634e+02   
     0.922191        7.346327e+02      7.248484e+02      7.853510e+02   
     0.974040        6.861076e+02      6.776437e+02      7.345807e+02   
     1.025960        5.957078e+02      5.890892e+02      6.860660e+02   
     1.077809        5.536228e+02      5.481488e+02      5.956870e+02   
     1.129449        4.755977e+02      4.716647e+02      5.536107e+02   
     1.180740        4.053037e+02      4.027410e+02      4.756032e+02   
     1.231544        3.423326e+02      3.409801e+02      4.053243e+02   
     1.281723        2.367403e+02      2.369626e+02      3.135180e+02   
     1.331143        5.929338e+00      8.870516e+00      2.143453e+02   
     1.379670        8.812689e-01      4.133038e+00      7.254253e+01   
     1.427174        9.110135e-01      4.368244e+00      9.989665e-01   
     1.473526        9.289494e-01      4.532256e+00      1.028081e+00   
     1.518601        9.356758e-01      4.625287e+00      1.046639e+00   
     1.562279        9.323038e-01      4.652378e+00      1.055003e+00   
     1.604441        9.202736e-01      4.621983e+00      1.053932e+00   
     1.644973        9.011998e-01      4.544544e+00      1.044492e+00   
     1.683766        8.767470e-01      4.431209e+00      1.027970e+00   
     1.720717        8.485303e-01      4.292827e+00      1.005796e+00   
     1.755724        8.180429e-01      4.139236e+00      9.794512e-01   
     1.788694        7.866032e-01      3.978851e+00      9.503852e-01   
     1.819538        7.553242e-01      3.818496e+00      9.199421e-01   
     1.848172        7.251033e-01      3.663433e+00      8.893074e-01   
     1.874520        6.966277e-01      3.517508e+00      8.594760e-01   
