#        q              proton           neutron      

     0.000790        2.852014e+04      3.726126e+04   
     0.004159        1.536238e+04      1.990169e+04   
     0.010212        1.066267e+04      1.355951e+04   
     0.018933        8.214678e+03      1.008877e+04   
     0.030298        6.592550e+03      7.975247e+03   
     0.044278        5.574549e+03      6.599381e+03   
     0.060834        4.666409e+03      5.580942e+03   
     0.079922        4.171544e+03      4.672801e+03   
     0.101490        3.567470e+03      4.178104e+03   
     0.125480        3.154685e+03      3.719127e+03   
     0.151828        2.897647e+03      3.294808e+03   
     0.180462        2.654403e+03      2.903604e+03   
     0.211306        2.425382e+03      2.660698e+03   
     0.244276        2.209526e+03      2.431426e+03   
     0.279283        2.006342e+03      2.215150e+03   
     0.316234        1.909607e+03      2.012181e+03   
     0.355027        1.726135e+03      1.915706e+03   
     0.395559        1.638408e+03      1.732144e+03   
     0.437721        1.472821e+03      1.644485e+03   
     0.481399        1.394515e+03      1.478390e+03   
     0.526474        1.319131e+03      1.400112e+03   
     0.572826        1.246531e+03      1.324619e+03   
     0.620330        1.177385e+03      1.252469e+03   
     0.668857        1.046359e+03      1.183313e+03   
     0.718277        9.853574e+02      1.052371e+03   
     0.768456        9.277430e+02      9.917557e+02   
     0.819260        8.725877e+02      9.340902e+02   
     0.870551        8.199461e+02      8.787058e+02   
     0.922191        7.202562e+02      7.735365e+02   
     0.974040        6.748564e+02      7.259579e+02   
     1.025960        5.890418e+02      6.801878e+02   
     1.077809        5.498607e+02      5.934230e+02   
     1.129449        4.757322e+02      5.541718e+02   
     1.180740        4.093465e+02      4.797447e+02   
     1.231544        3.497456e+02      4.125684e+02   
     1.281723        2.490928e+02      3.241450e+02   
     1.331143        2.975774e+01      2.290559e+02   
     1.379670        2.432839e+01      9.298099e+01   
     1.427174        2.349742e+01      2.365827e+01   
     1.473526        2.250057e+01      2.262538e+01   
     1.518601        2.139646e+01      2.149008e+01   
     1.562279        2.023918e+01      2.030695e+01   
     1.604441        1.907491e+01      1.912223e+01   
     1.644973        1.794020e+01      1.797218e+01   
     1.683766        1.686178e+01      1.688299e+01   
     1.720717        1.585756e+01      1.587191e+01   
     1.755724        1.493750e+01      1.494816e+01   
     1.788694        1.410624e+01      1.411568e+01   
     1.819538        1.336351e+01      1.337354e+01   
     1.848172        1.270677e+01      1.271864e+01   
     1.874520        1.213127e+01      1.214576e+01   
     1.898510        1.163196e+01      1.164949e+01   
     1.920078        1.120276e+01      1.122345e+01   
     1.939166        1.083879e+01      1.086256e+01   
     1.955722        1.053475e+01      1.056138e+01   
     1.969702        1.028644e+01      1.031559e+01   
     1.981067        1.009010e+01      1.012135e+01   
     1.989788        9.942761e+00      9.975655e+00   
     1.995841        9.842166e+00      9.876214e+00   
     1.999210        9.786747e+00      9.821442e+00   
     2.003160        9.722300e+00      9.757756e+00   
     2.016638        9.506470e+00      9.544547e+00   
     2.040848        9.134642e+00      9.177486e+00   
     2.075731        8.633182e+00      8.682920e+00   
     2.121193        8.036180e+00      8.094717e+00   
     2.177111        7.380301e+00      7.449018e+00   
     2.243335        6.699549e+00      6.778993e+00   
     2.319686        6.020834e+00      6.110521e+00   
     2.405959        5.362151e+00      5.460538e+00   
     2.501920        4.733499e+00      4.838131e+00   
     2.607312        4.139573e+00      4.247368e+00   
     2.721850        3.582646e+00      3.690250e+00   
     2.845225        3.064505e+00      3.168663e+00   
     2.977105        2.587244e+00      2.685115e+00   
     3.117134        2.153216e+00      2.242590e+00   
     3.264935        1.764554e+00      1.843959e+00   
     3.420109        1.422598e+00      1.491307e+00   
     3.582238        1.127461e+00      1.185417e+00   
     3.750884        8.778416e-01      9.255298e-01   
     3.925594        6.710855e-01      7.093826e-01   
     4.105897        5.034342e-01      5.334599e-01   
     4.291305        3.703803e-01      3.933640e-01   
     4.481320        2.670470e-01      2.842206e-01   
     4.675429        1.885332e-01      2.010533e-01   
     4.873108        1.301894e-01      1.390876e-01   
     5.073826        8.780904e-02      9.396667e-02   
     5.277040        5.773980e-02      6.188133e-02   
     5.482203        3.692373e-02      3.962426e-02   
     5.688763        2.288505e-02      2.458609e-02   
     5.896161        1.368143e-02      1.471108e-02   
     6.103839        7.834486e-03      8.428757e-03   
     6.311237        4.251820e-03      4.574891e-03   
     6.517797        2.149827e-03      2.311939e-03   
     6.722960        9.831331e-04      1.055490e-03   
     6.926174        3.839482e-04      4.105274e-04   
     7.126892        1.124858e-04      1.190007e-04   
     7.324571        1.818563e-05      1.860250e-05   
     7.518680        1.057673e-05      1.166456e-05   
     7.708695        3.820197e-05      4.257778e-05   
     7.894103        7.392944e-05      8.200626e-05   
     8.074406        1.050915e-04      1.162614e-04   
     8.249116        1.271202e-04      1.404275e-04   
     8.417762        1.396126e-04      1.541037e-04   
     8.579891        1.440199e-04      1.588987e-04   
     8.735065        1.423750e-04      1.570489e-04   
     8.882866        1.366554e-04      1.507265e-04   
     9.022895        1.285147e-04      1.417471e-04   
     9.154775        1.192125e-04      1.314937e-04   
     9.278150        1.096405e-04      1.209457e-04   
     9.392688        1.003879e-04      1.107504e-04   
     9.498080        9.181330e-05      1.013021e-04   
     9.594041        8.411099e-05      9.281432e-05   
     9.680314        7.736399e-05      8.537866e-05   
     9.756665        7.158507e-05      7.900926e-05   
     9.822889        6.674633e-05      7.367559e-05   
     9.878807        6.279981e-05      6.932498e-05   
     9.924269        5.887960e-05      6.455217e-05   
     9.959152        4.419186e-05      4.757834e-05   
     9.983362        1.820746e-05      1.933907e-05   
     9.996840        0.000000e+00      0.000000e+00   
