#        q              proton           neutron      

     0.001185        1.903806e+04      1.654777e+04   
     0.006239        9.276356e+03      8.240717e+03   
     0.015318        5.994081e+03      5.410200e+03   
     0.028399        4.197501e+03      3.887717e+03   
     0.045447        3.180553e+03      3.050319e+03   
     0.066417        2.564536e+03      2.451719e+03   
     0.091251        2.033412e+03      1.936795e+03   
     0.119882        1.752829e+03      1.665347e+03   
     0.152235        1.420126e+03      1.420216e+03   
     0.188220        1.200279e+03      1.200342e+03   
     0.227742        1.066967e+03      1.004198e+03   
     0.270694        9.437385e+02      8.859203e+02   
     0.316959        8.302332e+02      7.771998e+02   
     0.366414        7.262646e+02      6.777527e+02   
     0.418925        6.313243e+02      6.314184e+02   
     0.474351        5.450757e+02      5.450829e+02   
     0.532541        5.052081e+02      4.672630e+02   
     0.593339        4.311480e+02      4.312233e+02   
     0.656582        3.973616e+02      3.652125e+02   
     0.722098        3.350964e+02      3.351905e+02   
     0.789711        2.800216e+02      2.801162e+02   
     0.859239        2.554406e+02      2.554916e+02   
     0.930495        2.105286e+02      2.106047e+02   
     1.003286        1.715223e+02      1.716072e+02   
     1.077416        1.380265e+02      1.381504e+02   
     1.152685        1.095749e+02      1.096440e+02   
     1.228890        6.542522e+01      6.550698e+01   
     1.305826        2.591042e+01      3.088504e+01   
     1.383286        6.701763e+00      6.714708e+00   
     1.461060        6.301883e+00      6.314006e+00   
     1.538940        5.772790e+00      5.784053e+00   
     1.616714        5.176503e+00      5.186909e+00   
     1.694174        4.569820e+00      4.579404e+00   
     1.771110        3.995684e+00      4.004503e+00   
     1.847315        3.480232e+00      3.488355e+00   
     1.922584        3.034451e+00      3.041951e+00   
     1.996714        2.658275e+00      2.665227e+00   
     2.069505        2.345115e+00      2.351591e+00   
     2.140761        2.085573e+00      2.091639e+00   
     2.210289        1.869928e+00      1.875640e+00   
     2.277902        1.689474e+00      1.694880e+00   
     2.343418        1.537035e+00      1.542172e+00   
     2.406661        1.406983e+00      1.411880e+00   
     2.467459        1.295024e+00      1.299703e+00   
     2.525649        1.197921e+00      1.202400e+00   
     2.581075        1.113234e+00      1.117527e+00   
     2.633586        1.039100e+00      1.043220e+00   
     2.683041        9.740807e-01      9.780409e-01   
     2.729306        9.170448e-01      9.208569e-01   
     2.772258        8.670857e-01      8.707619e-01   
     2.811780        8.234666e-01      8.270190e-01   
     2.847765        7.855813e-01      7.890220e-01   
     2.880118        7.529264e-01      7.562677e-01   
     2.908749        7.250830e-01      7.283372e-01   
     2.933583        7.017029e-01      7.048822e-01   
     2.954553        6.824990e-01      6.856157e-01   
     2.971601        6.672389e-01      6.703050e-01   
     2.984682        6.557395e-01      6.587669e-01   
     2.993761        6.478634e-01      6.508642e-01   
     2.998815        6.435156e-01      6.465016e-01   
     3.004739        6.384530e-01      6.414217e-01   
     3.024957        6.214428e-01      6.243526e-01   
     3.061273        5.918997e-01      5.947054e-01   
     3.113597        5.515212e-01      5.541799e-01   
     3.181789        5.025443e-01      5.050176e-01   
     3.265666        4.475477e-01      4.498032e-01   
     3.365002        3.892520e-01      3.912651e-01   
     3.479529        3.303264e-01      3.320818e-01   
     3.608938        2.732108e-01      2.747039e-01   
     3.752880        2.199624e-01      2.211988e-01   
     3.910968        1.721394e-01      1.731345e-01   
     4.082775        1.307373e-01      1.315142e-01   
     4.267838        9.618519e-02      9.677235e-02   
     4.465657        6.840128e-02      6.882984e-02   
     4.675701        4.689436e-02      4.719559e-02   
     4.897402        3.089130e-02      3.109446e-02   
     5.130163        1.946880e-02      1.959968e-02   
     5.373356        1.167110e-02      1.175112e-02   
     5.626327        6.601156e-03      6.647196e-03   
     5.888392        3.480512e-03      3.505109e-03   
     6.158845        1.678542e-03      1.690494e-03   
     6.436958        7.165169e-04      7.216077e-04   
     6.721980        2.537981e-04      2.555627e-04   
     7.013143        6.391270e-05      6.432534e-05   
     7.309662        7.187340e-06      7.224798e-06   
     7.610739        4.823075e-06      4.882425e-06   
     7.915560        1.727367e-05      1.745455e-05   
     8.223305        2.801460e-05      2.829131e-05   
     8.533144        3.250534e-05      3.281921e-05   
     8.844241        3.142096e-05      3.172154e-05   
     9.155759        2.697996e-05      2.723717e-05   
     9.466856        2.126703e-05      2.146966e-05   
     9.776695        1.568673e-05      1.583631e-05   
    10.084440        1.095944e-05      1.106410e-05   
    10.389261        7.311393e-06      7.381317e-06   
    10.690338        4.683659e-06      4.728513e-06   
    10.986857        2.891914e-06      2.919633e-06   
    11.278020        1.725204e-06      1.741744e-06   
    11.563042        9.955769e-07      1.005114e-06   
    11.841155        5.557838e-07      5.610937e-07   
    12.111608        2.998003e-07      3.026480e-07   
    12.373673        1.559087e-07      1.573720e-07   
    12.626644        7.795728e-08      7.867100e-08   
    12.869837        3.747054e-08      3.779552e-08   
    13.102598        1.751754e-08      1.765153e-08   
    13.324299        8.375785e-09      8.422887e-09   
    13.534343        4.655700e-09      4.668105e-09   
    13.732162        3.480891e-09      3.483088e-09   
    13.917225        3.382909e-09      3.385235e-09   
    14.089032        3.653953e-09      3.659920e-09   
    14.247120        3.980548e-09      3.990640e-09   
    14.391062        4.244014e-09      4.257568e-09   
    14.520471        4.416021e-09      4.432098e-09   
    14.634998        4.505882e-09      4.523619e-09   
    14.734334        4.535094e-09      4.553825e-09   
    14.818211        4.525959e-09      4.545220e-09   
    14.886403        4.497326e-09      4.516822e-09   
    14.938727        4.463335e-09      4.482901e-09   
    14.975043        4.436412e-09      4.455984e-09   
    14.995261        4.430179e-09      4.449754e-09   
