#        q              proton           neutron      

     0.000790        2.059888e+04      3.476355e+04   
     0.004159        1.141952e+04      1.818874e+04   
     0.010212        8.172229e+03      1.233149e+04   
     0.018933        5.975057e+03      9.142435e+03   
     0.030298        5.027155e+03      7.353237e+03   
     0.044278        4.293724e+03      5.960065e+03   
     0.060834        3.629401e+03      4.949694e+03   
     0.079922        3.206613e+03      4.263313e+03   
     0.101490        2.864067e+03      3.693244e+03   
     0.125480        2.508526e+03      3.268405e+03   
     0.151828        2.295064e+03      2.885998e+03   
     0.180462        2.094820e+03      2.652249e+03   
     0.211306        1.905995e+03      2.430734e+03   
     0.244276        1.728591e+03      2.115379e+03   
     0.279283        1.644361e+03      2.020984e+03   
     0.316234        1.484021e+03      1.834774e+03   
     0.355027        1.407933e+03      1.658907e+03   
     0.395559        1.263628e+03      1.579451e+03   
     0.437721        1.195333e+03      1.420264e+03   
     0.481399        1.129545e+03      1.346766e+03   
     0.526474        1.066215e+03      1.276039e+03   
     0.572826        9.467441e+02      1.138888e+03   
     0.620330        8.905119e+02      1.075940e+03   
     0.668857        8.365512e+02      1.014962e+03   
     0.718277        7.848157e+02      9.563766e+02   
     0.768456        7.352588e+02      9.001138e+02   
     0.819260        6.879176e+02      8.465232e+02   
     0.870551        5.991865e+02      7.428793e+02   
     0.922191        5.578744e+02      6.957272e+02   
     0.974040        4.810334e+02      6.515439e+02   
     1.025960        4.454125e+02      6.085204e+02   
     1.077809        3.795330e+02      5.265582e+02   
     1.129449        3.204927e+02      4.903797e+02   
     1.180740        2.679171e+02      4.204446e+02   
     1.231544        1.806597e+02      3.590495e+02   
     1.281723        8.895420e+01      3.058073e+02   
     1.331143        1.288392e+00      2.340850e+02   
     1.379670        2.369629e-05      5.055517e+00   
     1.427174        2.308443e-05      2.483332e-05   
     1.473526        2.228157e-05      2.398174e-05   
     1.518601        2.133979e-05      2.298435e-05   
     1.562279        2.031006e-05      2.189394e-05   
     1.604441        1.923857e-05      2.075851e-05   
     1.644973        1.816445e-05      1.961890e-05   
     1.683766        1.711866e-05      1.850763e-05   
     1.720717        1.612421e-05      1.744909e-05   
     1.755724        1.519655e-05      1.645986e-05   
     1.788694        1.434517e-05      1.555035e-05   
     1.819538        1.357448e-05      1.472563e-05   
     1.848172        1.288522e-05      1.398689e-05   
     1.874520        1.227572e-05      1.333271e-05   
     1.898510        1.174268e-05      1.275989e-05   
     1.920078        1.128217e-05      1.226452e-05   
     1.939166        1.088962e-05      1.184191e-05   
     1.955722        1.056034e-05      1.148714e-05   
     1.969702        1.029084e-05      1.119664e-05   
     1.981067        1.007733e-05      1.096641e-05   
     1.989788        9.916770e-06      1.079321e-05   
     1.995841        9.807130e-06      1.067492e-05   
     1.999210        9.746681e-06      1.060970e-05   
     2.003160        9.676351e-06      1.053380e-05   
     2.016638        9.440580e-06      1.027928e-05   
     2.040848        9.033694e-06      9.839820e-06   
     2.075731        8.484031e-06      9.245761e-06   
     2.121193        7.829389e-06      8.537867e-06   
     2.177111        7.111927e-06      7.761895e-06   
     2.243335        6.372235e-06      6.962158e-06   
     2.319686        5.643597e-06      6.175074e-06   
     2.405959        4.948839e-06      5.425426e-06   
     2.501920        4.300510e-06      4.726399e-06   
     2.607312        3.703611e-06      4.082652e-06   
     2.721850        3.158969e-06      3.494292e-06   
     2.845225        2.665793e-06      2.959902e-06   
     2.977105        2.222994e-06      2.478091e-06   
     3.117134        1.829571e-06      2.047893e-06   
     3.264935        1.484482e-06      1.668528e-06   
     3.420109        1.186309e-06      1.338937e-06   
     3.582238        9.329698e-07      1.057374e-06   
     3.750884        7.215913e-07      8.211898e-07   
     3.925594        5.485462e-07      6.268347e-07   
     4.105897        4.096334e-07      4.700311e-07   
     4.291305        3.003285e-07      3.460466e-07   
     4.481320        2.160493e-07      2.499936e-07   
     4.675429        1.523905e-07      1.771022e-07   
     4.873108        1.053035e-07      1.229365e-07   
     5.073826        7.121206e-08      8.353883e-08   
     5.277040        4.706800e-08      5.550655e-08   
     5.482203        3.035655e-08      3.601113e-08   
     5.688763        1.906548e-08      2.277340e-08   
     5.896161        1.163085e-08      1.401051e-08   
     6.103839        6.870884e-09      8.367032e-09   
     6.311237        3.917062e-09      4.841054e-09   
     6.517797        2.148585e-09      2.712385e-09   
     6.722960        1.134112e-09      1.477858e-09   
     6.926174        5.826274e-10      7.961219e-10   
     7.126892        3.038399e-10      4.426914e-10   
     7.324571        1.775106e-10      2.748576e-10   
     7.518680        1.305766e-10      2.053044e-10   
     7.708695        1.206812e-10      1.829850e-10   
     7.894103        1.247229e-10      1.797402e-10   
     8.074406        1.311715e-10      1.812613e-10   
     8.249116        1.350971e-10      1.812077e-10   
     8.417762        1.350807e-10      1.775280e-10   
     8.579891        1.313810e-10      1.702607e-10   
     8.735065        1.249071e-10      1.602910e-10   
     8.882866        1.166860e-10      1.486985e-10   
     9.022895        1.076208e-10      1.364539e-10   
     9.154775        9.840685e-11      1.243084e-10   
     9.278150        8.952936e-11      1.127825e-10   
     9.392688        8.129461e-11      1.021976e-10   
     9.498080        7.387175e-11      9.272197e-11   
     9.594041        6.733265e-11      8.441534e-11   
     9.680314        6.168515e-11      7.726681e-11   
     9.756665        5.689859e-11      7.122391e-11   
     9.822889        5.292235e-11      6.621377e-11   
     9.878807        4.969860e-11      6.215763e-11   
     9.924269        4.713813e-11      5.875745e-11   
     9.959152        3.460609e-11      4.140539e-11   
     9.983362        1.219999e-11      1.418011e-11   
     9.996840        0.000000e+00      0.000000e+00   
