#        q                pp                pn                nn        

     0.000790        3.930875e+04      3.888258e+04      6.346801e+04   
     0.004159        2.420722e+04      2.394399e+04      4.293940e+04   
     0.010212        1.816811e+04      1.797109e+04      3.085189e+04   
     0.018933        1.500444e+04      1.484228e+04      2.420668e+04   
     0.030298        1.255741e+04      1.242218e+04      1.945959e+04   
     0.044278        1.098300e+04      1.086513e+04      1.653534e+04   
     0.060834        9.822761e+03      9.717700e+03      1.427527e+04   
     0.079922        9.008393e+03      8.912376e+03      1.255734e+04   
     0.101490        8.240349e+03      8.152890e+03      1.128677e+04   
     0.125480        7.517260e+03      7.437892e+03      1.010494e+04   
     0.151828        7.059506e+03      6.985387e+03      9.274872e+03   
     0.180462        6.620726e+03      6.551684e+03      8.491560e+03   
     0.211306        6.200518e+03      6.136382e+03      7.753645e+03   
     0.244276        5.798478e+03      5.739079e+03      7.286258e+03   
     0.279283        5.604155e+03      5.547340e+03      6.838043e+03   
     0.316234        5.228615e+03      5.176300e+03      6.408597e+03   
     0.355027        5.047317e+03      4.997523e+03      5.997519e+03   
     0.395559        4.697372e+03      4.651821e+03      5.604406e+03   
     0.437721        4.528645e+03      4.485527e+03      5.414470e+03   
     0.481399        4.364009e+03      4.323303e+03      5.047551e+03   
     0.526474        4.046782e+03      4.009926e+03      4.870485e+03   
     0.572826        3.894114e+03      3.859526e+03      4.528855e+03   
     0.620330        3.745334e+03      3.712967e+03      4.364208e+03   
     0.668857        3.600393e+03      3.570188e+03      4.203599e+03   
     0.718277        3.321803e+03      3.294836e+03      4.046980e+03   
     0.768456        3.188077e+03      3.163061e+03      3.745491e+03   
     0.819260        3.057988e+03      3.034845e+03      3.600538e+03   
     0.870551        2.808501e+03      2.788061e+03      3.459374e+03   
     0.922191        2.689024e+03      2.670226e+03      3.188194e+03   
     0.974040        2.460312e+03      2.443838e+03      3.058094e+03   
     1.025960        2.244950e+03      2.230582e+03      2.931582e+03   
     1.077809        2.042535e+03      2.030071e+03      2.689107e+03   
     1.129449        1.852667e+03      1.841918e+03      2.460384e+03   
     1.180740        1.508957e+03      1.500695e+03      2.351058e+03   
     1.231544        2.844519e+02      2.832805e+02      2.042585e+03   
     1.281723        3.557326e+00      3.985525e+00      1.852708e+03   
     1.331143        4.392930e-02      5.813754e-01      1.430147e+03   
     1.379670        4.326503e-02      6.869199e-01      8.931252e+02   
     1.427174        4.124573e-02      8.036447e-01      5.082425e-02   
     1.473526        3.797945e-02      9.286487e-01      4.651746e-02   
     1.518601        3.370255e-02      1.058958e+00      4.114961e-02   
     1.562279        2.873867e-02      1.191648e+00      3.504925e-02   
     1.604441        2.345435e-02      1.323951e+00      2.862161e-02   
     1.644973        1.821546e-02      1.453357e+00      2.229340e-02   
     1.683766        1.335068e-02      1.577689e+00      1.646304e-02   
     1.720717        9.124600e-03      1.695151e+00      1.146149e-02   
     1.755724        5.722107e-03      1.804361e+00      7.526814e-03   
     1.788694        3.243512e-03      1.904350e+00      4.792879e-03   
     1.819538        1.708780e-03      1.994546e+00      3.290612e-03   
     1.848172        1.068454e-03      2.074726e+00      2.959086e-03   
     1.874520        1.218544e-03      2.144975e+00      3.663014e-03   
     1.898510        2.016979e-03      2.205620e+00      5.213395e-03   
     1.920078        3.299602e-03      2.257164e+00      7.388489e-03   
     1.939166        4.894392e-03      2.300231e+00      9.953096e-03   
     1.955722        6.633124e-03      2.335494e+00      1.267485e-02   
     1.969702        8.360268e-03      2.363636e+00      1.533707e-02   
     1.981067        9.939299e-03      2.385297e+00      1.774816e-02   
     1.989788        1.125677e-02      2.401037e+00      1.974792e-02   
     1.995841        1.222475e-02      2.411310e+00      2.121164e-02   
     1.999210        1.278226e-02      2.416442e+00      2.205253e-02   
     2.003160        1.345625e-02      2.425932e+00      2.307089e-02   
     2.016638        1.589586e-02      2.453536e+00      2.674288e-02   
     2.040848        2.081899e-02      2.496130e+00      3.411458e-02   
     2.075731        2.909290e-02      2.547142e+00      4.644770e-02   
     2.121193        4.180685e-02      2.596755e+00      6.535896e-02   
     2.177111        5.999474e-02      2.632062e+00      9.244282e-02   
     2.243335        8.417771e-02      2.637977e+00      1.286150e-01   
     2.319686        1.137867e-01      2.599298e+00      1.732345e-01   
     2.405959        1.466817e-01      2.503976e+00      2.232988e-01   
     2.501920        1.791186e-01      2.346975e+00      2.732480e-01   
     2.607312        2.064543e-01      2.133269e+00      3.158945e-01   
     2.721850        2.245052e-01      1.878127e+00      3.444786e-01   
     2.845225        2.309433e-01      1.603663e+00      3.549816e-01   
     2.977105        2.259191e-01      1.332706e+00      3.473537e-01   
     3.117134        2.115757e-01      1.082921e+00      3.249209e-01   
     3.264935        1.909181e-01      8.640290e-01      2.925634e-01   
     3.420109        1.668299e-01      6.786989e-01      2.549931e-01   
     3.582238        1.416359e-01      5.253312e-01      2.159366e-01   
     3.750884        1.170621e-01      4.005797e-01      1.780684e-01   
     3.925594        9.430911e-02      3.007017e-01      1.431842e-01   
     4.105897        7.411972e-02      2.220331e-01      1.123581e-01   
     4.291305        5.685091e-02      1.611252e-01      8.607789e-02   
     4.481320        4.255873e-02      1.148103e-01      6.438340e-02   
     4.675429        3.108572e-02      8.024853e-02      4.700232e-02   
     4.873108        2.213966e-02      5.495831e-02      3.346896e-02   
     5.073826        1.535870e-02      3.682693e-02      2.322098e-02   
     5.277040        1.036143e-02      2.410309e-02      1.567295e-02   
     5.482203        6.782213e-03      1.537320e-02      1.026770e-02   
     5.688763        4.293243e-03      9.526036e-03      6.508036e-03   
     5.896161        2.615755e-03      5.710571e-03      3.972485e-03   
     6.103839        1.523129e-03      3.291836e-03      2.319091e-03   
     6.311237        8.384032e-04      1.808300e-03      1.281165e-03   
     6.517797        4.285078e-04      9.333090e-04      6.582718e-04   
     6.722960        1.969572e-04      4.419351e-04      3.050839e-04   
     6.926174        7.629849e-05      1.837022e-04      1.199471e-04   
     7.126892        2.112344e-05      6.101933e-05      3.435551e-05   
     7.324571        2.084635e-06      1.273811e-05      3.958524e-06   
     7.518680        1.073489e-06      2.043629e-06      1.322029e-06   
     7.708695        7.529730e-06      7.832779e-06      1.038886e-05   
     7.894103        1.574555e-05      1.877731e-05      2.243037e-05   
     8.074406        2.298183e-05      2.937374e-05      3.321430e-05   
     8.249116        2.820872e-05      3.740826e-05      4.110816e-05   
     8.417762        3.130192e-05      4.239308e-05      4.586598e-05   
     8.579891        3.255606e-05      4.464562e-05      4.789135e-05   
     8.735065        3.240849e-05      4.477701e-05      4.781705e-05   
