#        q                pp                pn                nn        

     0.000790        2.852568e+04      2.831184e+04      3.724989e+04   
     0.004159        1.538542e+04      1.526900e+04      1.991343e+04   
     0.010212        1.069077e+04      1.060966e+04      1.357797e+04   
     0.018933        8.245135e+03      8.182506e+03      1.011064e+04   
     0.030298        6.624579e+03      6.574251e+03      7.999140e+03   
     0.044278        5.607376e+03      5.564807e+03      6.624639e+03   
     0.060834        4.700003e+03      4.664385e+03      5.607408e+03   
     0.079922        4.205701e+03      4.173922e+03      4.700024e+03   
     0.101490        3.602283e+03      3.575180e+03      4.205719e+03   
     0.125480        3.189713e+03      3.165852e+03      3.747348e+03   
     0.151828        2.932962e+03      2.911188e+03      3.323555e+03   
     0.180462        2.690376e+03      2.670592e+03      2.932985e+03   
     0.211306        2.461551e+03      2.443664e+03      2.690401e+03   
     0.244276        2.246087e+03      2.230001e+03      2.461580e+03   
     0.279283        2.043580e+03      2.029197e+03      2.246118e+03   
     0.316234        1.947077e+03      1.933652e+03      2.043613e+03   
     0.355027        1.763253e+03      1.751386e+03      1.947112e+03   
     0.395559        1.675865e+03      1.664897e+03      1.763289e+03   
     0.437721        1.509817e+03      1.500247e+03      1.675903e+03   
     0.481399        1.431091e+03      1.422343e+03      1.509854e+03   
     0.526474        1.355151e+03      1.347196e+03      1.431128e+03   
     0.572826        1.281946e+03      1.274751e+03      1.355187e+03   
     0.620330        1.211425e+03      1.204953e+03      1.281980e+03   
     0.668857        1.078205e+03      1.072745e+03      1.211457e+03   
     0.718277        1.015435e+03      1.010580e+03      1.078233e+03   
     0.768456        9.551482e+02      9.508511e+02      1.015460e+03   
     0.819260        8.972932e+02      8.935067e+02      9.551701e+02   
     0.870551        8.418200e+02      8.384962e+02      8.973116e+02   
     0.922191        7.378084e+02      7.350878e+02      7.886788e+02   
     0.974040        6.891845e+02      6.868138e+02      7.378198e+02   
     1.025960        5.984281e+02      5.965089e+02      6.891934e+02   
     1.077809        5.562041e+02      5.545409e+02      5.984344e+02   
     1.129449        4.778021e+02      4.764692e+02      5.562090e+02   
     1.180740        4.071359e+02      4.060755e+02      4.778056e+02   
     1.231544        3.438042e+02      3.429673e+02      4.071385e+02   
     1.281723        2.375366e+02      2.369957e+02      3.147642e+02   
     1.331143        5.125189e+00      5.114979e+00      2.149272e+02   
     1.379670        9.407625e-05      8.934207e-04      7.210342e+01   
     1.427174        8.419313e-05      9.332464e-04      9.105954e-05   
     1.473526        7.296077e-05      9.572748e-04      7.902860e-05   
     1.518601        6.123241e-05      9.663622e-04      6.645016e-05   
     1.562279        4.976783e-05      9.622959e-04      5.412111e-05   
     1.604441        3.916012e-05      9.474140e-04      4.267399e-05   
     1.644973        2.980437e-05      9.242614e-04      3.253981e-05   
     1.683766        2.190277e-05      8.953214e-04      2.394850e-05   
     1.720717        1.549462e-05      8.628330e-04      1.695671e-05   
     1.755724        1.049890e-05      8.286906e-04      1.149001e-05   
     1.788694        6.758366e-06      7.944093e-04      7.388447e-06   
     1.819538        4.078130e-06      7.611378e-04      4.447374e-06   
     1.848172        2.254992e-06      7.296997e-04      2.449486e-06   
     1.874520        1.097035e-06      7.006486e-04      1.186806e-06   
     1.898510        4.346757e-07      6.743258e-04      4.736319e-07   
     1.920078        1.252373e-07      6.509149e-04      1.523931e-07   
     1.939166        5.318586e-08      6.304881e-04      9.461004e-08   
     1.955722        1.278620e-07      6.130451e-04      1.988985e-07   
     1.969702        2.800541e-07      5.985422e-04      3.875151e-07   
     1.981067        4.583121e-07      5.869153e-04      6.024709e-07   
     1.989788        6.255336e-07      5.780957e-04      8.018439e-07   
     1.995841        7.560983e-07      5.720213e-04      9.566363e-07   
     1.999210        8.336873e-07      5.686430e-04      1.048359e-06   
     2.003160        9.288934e-07      5.648470e-04      1.160726e-06   
     2.016638        1.286733e-06      5.518712e-04      1.581512e-06   
     2.040848        2.041943e-06      5.290366e-04      2.464862e-06   
     2.075731        3.327984e-06      4.975589e-04      3.961996e-06   
     2.121193        5.229632e-06      4.592884e-04      6.167734e-06   
     2.177111        7.715316e-06      4.165812e-04      9.041767e-06   
     2.243335        1.061194e-05      3.719798e-04      1.237902e-05   
     2.319686        1.363579e-05      3.277777e-04      1.584697e-05   
     2.405959        1.646048e-05      2.856564e-04      1.906776e-05   
     2.501920        1.878675e-05      2.465641e-04      2.170084e-05   
     2.607312        2.039189e-05      2.108564e-04      2.349790e-05   
     2.721850        2.115639e-05      1.785554e-04      2.432946e-05   
     2.845225        2.106970e-05      1.495618e-04      2.418903e-05   
     2.977105        2.021587e-05      1.237607e-04      2.317640e-05   
     3.117134        1.874510e-05      1.010467e-04      2.146530e-05   
     3.264935        1.684099e-05      8.131277e-05      1.926621e-05   
     3.420109        1.469116e-05      6.442990e-05      1.679320e-05   
     3.582238        1.246516e-05      5.023132e-05      1.423911e-05   
     3.750884        1.030092e-05      3.850723e-05      1.176031e-05   
     3.925594        8.298960e-06      2.901000e-05      9.470398e-06   
     4.105897        6.522799e-06      2.146643e-05      7.440805e-06   
     4.291305        5.003386e-06      1.559324e-05      5.705953e-06   
     4.481320        3.745726e-06      1.111221e-05      4.270842e-06   
     4.675429        2.736094e-06      7.762765e-06      3.119297e-06   
     4.873108        1.948837e-06      5.310827e-06      2.221693e-06   
     5.073826        1.352115e-06      3.553798e-06      1.541492e-06   
     5.277040        9.123484e-07      2.322165e-06      1.040271e-06   
     5.482203        5.973510e-07      1.478455e-06      6.812662e-07   
     5.688763        3.782720e-07      9.144024e-07      4.315626e-07   
     5.896161        2.305858e-07      5.470983e-07      2.632011e-07   
     6.103839        1.343583e-07      3.147626e-07      1.534685e-07   
     6.311237        7.402578e-08      1.725819e-07      8.463683e-08   
     6.517797        3.788475e-08      8.891883e-08      4.337677e-08   
     6.722960        1.744867e-08      4.204870e-08      2.002282e-08   
     6.926174        6.783356e-09      1.748001e-08      7.815346e-09   
     7.126892        1.892635e-09      5.842002e-09      2.200998e-09   
     7.324571        1.925347e-10      1.280556e-09      2.341690e-10   
     7.518680        8.754631e-11      2.817490e-10      9.484603e-11   
     7.708695        6.463122e-10      8.376433e-10      7.195816e-10   
     7.894103        1.364674e-09      1.874162e-09      1.531834e-09   
     8.074406        2.000036e-09      2.871873e-09      2.253411e-09   
     8.249116        2.460569e-09      3.623493e-09      2.778284e-09   
     8.417762        2.734462e-09      4.084841e-09      3.091961e-09   
     8.579891        2.847046e-09      4.287383e-09      3.222579e-09   
     8.735065        2.836422e-09      4.289832e-09      3.213077e-09   
     8.882866        2.740800e-09      4.153501e-09      3.106698e-09   
     9.022895        2.592839e-09      3.931384e-09      2.940490e-09   
     9.154775        2.417908e-09      3.664704e-09      2.743282e-09   
     9.278150        2.234332e-09      3.383169e-09      2.535929e-09   
     9.392688        2.054498e-09      3.106765e-09      2.332554e-09   
     9.498080        1.886187e-09      2.847970e-09      2.142046e-09   
     9.594041        1.733823e-09      2.613824e-09      1.969478e-09   
     9.680314        1.599520e-09      2.407651e-09      1.817292e-09   
     9.756665        1.483897e-09      2.230380e-09      1.686222e-09   
     9.822889        1.386677e-09      2.081522e-09      1.575979e-09   
     9.878807        1.307110e-09      1.959850e-09      1.485732e-09   
     9.924269        1.244265e-09      1.863860e-09      1.414438e-09   
     9.959152        1.197224e-09      1.792080e-09      1.361064e-09   
     9.983362        1.165195e-09      1.743236e-09      1.324720e-09   
     9.996840        1.147588e-09      1.716403e-09      1.304740e-09   
