#        q              proton           neutron      

     0.000790        2.225676e+04      1.904975e+04   
     0.004159        1.130306e+04      1.011946e+04   
     0.010212        7.296522e+03      6.630253e+03   
     0.018933        5.236015e+03      4.877094e+03   
     0.030298        4.052363e+03      3.899455e+03   
     0.044278        3.326278e+03      3.062058e+03   
     0.060834        2.692556e+03      2.576342e+03   
     0.079922        2.247857e+03      2.144914e+03   
     0.101490        1.948552e+03      1.855033e+03   
     0.125480        1.677068e+03      1.592521e+03   
     0.151828        1.432049e+03      1.432049e+03   
     0.180462        1.282735e+03      1.212137e+03   
     0.211306        1.144178e+03      1.078808e+03   
     0.244276        1.015976e+03      1.015976e+03   
     0.279283        8.977270e+02      8.977270e+02   
     0.316234        8.422089e+02      7.890280e+02   
     0.355027        7.381344e+02      7.381344e+02   
     0.395559        6.894777e+02      6.430074e+02   
     0.437721        5.986733e+02      5.986734e+02   
     0.481399        5.564255e+02      5.564256e+02   
     0.526474        5.162134e+02      5.162135e+02   
     0.572826        4.779869e+02      4.416954e+02   
     0.620330        4.072891e+02      4.072892e+02   
     0.668857        3.747176e+02      3.747176e+02   
     0.718277        3.439305e+02      3.439306e+02   
     0.768456        3.148775e+02      3.148776e+02   
     0.819260        2.875086e+02      2.875087e+02   
     0.870551        2.617733e+02      2.376212e+02   
     0.922191        2.150024e+02      2.150024e+02   
     0.974040        1.938664e+02      1.938665e+02   
     1.025960        1.741630e+02      1.741631e+02   
     1.077809        1.388526e+02      1.388526e+02   
     1.129449        1.086693e+02      1.086694e+02   
     1.180740        8.321084e+01      9.537468e+01   
     1.231544        6.207509e+01      6.207516e+01   
     1.281723        3.759689e+01      3.759692e+01   
     1.331143        8.612032e-06      8.616873e-06   
     1.379670        8.430790e-06      8.434993e-06   
     1.427174        8.155487e-06      8.159085e-06   
     1.473526        7.806746e-06      7.809784e-06   
     1.518601        7.406512e-06      7.409040e-06   
     1.562279        6.975956e-06      6.978028e-06   
     1.604441        6.533918e-06      6.535592e-06   
     1.644973        6.095994e-06      6.097328e-06   
     1.683766        5.674130e-06      5.675181e-06   
     1.720717        5.276855e-06      5.277675e-06   
     1.755724        4.909483e-06      4.910118e-06   
     1.788694        4.574980e-06      4.575470e-06   
     1.819538        4.274274e-06      4.274653e-06   
     1.848172        4.006947e-06      4.007243e-06   
     1.874520        3.771767e-06      3.772000e-06   
     1.898510        3.566978e-06      3.567167e-06   
     1.920078        3.390710e-06      3.390868e-06   
     1.939166        3.240905e-06      3.241041e-06   
     1.955722        3.115513e-06      3.115634e-06   
     1.969702        3.013099e-06      3.013210e-06   
     1.981067        2.932071e-06      2.932176e-06   
     1.989788        2.871200e-06      2.871302e-06   
     1.995841        2.829666e-06      2.829765e-06   
     1.999210        2.806775e-06      2.806874e-06   
     2.003160        2.780152e-06      2.780249e-06   
     2.016638        2.690968e-06      2.691063e-06   
     2.040848        2.537304e-06      2.537398e-06   
     2.075731        2.330217e-06      2.330317e-06   
     2.121193        2.084370e-06      2.084487e-06   
     2.177111        1.816126e-06      1.816272e-06   
     2.243335        1.541526e-06      1.541710e-06   
     2.319686        1.274428e-06      1.274651e-06   
     2.405959        1.025449e-06      1.025706e-06   
     2.501920        8.017609e-07      8.020385e-07   
     2.607312        6.074738e-07      6.077540e-07   
     2.721850        4.442420e-07      4.445063e-07   
     2.845225        3.118375e-07      3.120705e-07   
     2.977105        2.085976e-07      2.087892e-07   
     3.117134        1.317512e-07      1.318976e-07   
     3.264935        7.769150e-08      7.779486e-08   
     3.420109        4.227080e-08      4.233750e-08   
     3.582238        2.114332e-08      2.118201e-08   
     3.750884        1.013135e-08      1.015094e-08   
     3.925594        5.557600e-09      5.565812e-09   
     4.105897        4.485014e-09      4.487560e-09   
     4.291305        4.825343e-09      4.825822e-09   
     4.481320        5.310545e-09      5.310770e-09   
     4.675429        5.353172e-09      5.353736e-09   
     4.873108        4.843780e-09      4.844629e-09   
     5.073826        3.939059e-09      3.939928e-09   
     5.277040        2.884689e-09      2.885361e-09   
     5.482203        1.897514e-09      1.897910e-09   
     5.688763        1.110310e-09      1.110472e-09   
     5.896161        5.661985e-10      5.662292e-10   
     6.103839        2.421144e-10      2.421160e-10   
     6.311237        8.141749e-11      8.145738e-11   
     6.517797        2.183832e-11      2.194007e-11   
     6.722960        1.254323e-11      1.269710e-11   
     6.926174        2.029479e-11      2.047451e-11   
     7.126892        2.805352e-11      2.823118e-11   
     7.324571        3.009227e-11      3.024734e-11   
     7.518680        2.676090e-11      2.688312e-11   
     7.708695        2.055780e-11      2.064581e-11   
     7.894103        1.390713e-11      1.396533e-11   
     8.074406        8.314333e-12      8.349679e-12   
     8.249116        4.341242e-12      4.360816e-12   
     8.417762        1.914525e-12      1.924255e-12   
     8.579891        6.661876e-13      6.703960e-13   
     8.735065        1.762049e-13      1.776987e-13   
     8.882866        9.772462e-14      9.813283e-14   
     9.022895        1.947256e-13      1.948761e-13   
     9.154775        3.315084e-13      3.317466e-13   
     9.278150        4.444783e-13      4.448942e-13   
     9.392688        5.136867e-13      5.142565e-13   
     9.498080        5.412669e-13      5.419317e-13   
     9.594041        5.378093e-13      5.385120e-13   
     9.680314        5.150755e-13      5.157738e-13   
     9.756665        4.828630e-13      4.835317e-13   
     9.822889        4.481957e-13      4.488230e-13   
     9.878807        4.155697e-13      4.161535e-13   
     9.924269        3.873987e-13      3.879256e-13   
     9.959152        2.847998e-13      2.849698e-13   
     9.983362        1.028423e-13      1.027989e-13   
     9.996840        0.000000e+00      0.000000e+00   
