#        q                pp                pn                nn        

     0.000790       -4.045250e+12     -6.351945e+12     -6.530151e+12   
     0.004159        2.421762e+04     -5.394886e+05      4.295917e+04   
     0.010212        1.817488e+04     -3.172225e+09      3.086381e+04   
     0.018933        1.500782e+04     -5.030765e+08      2.421226e+04   
     0.030298        1.255746e+04     -7.548624e+07      1.945966e+04   
     0.044278        1.098438e+04     -2.640561e+06      1.653738e+04   
     0.060834        9.825614e+03     -4.690150e+05      1.427934e+04   
     0.079922        9.012710e+03     -8.812378e+04      1.256326e+04   
     0.101490        8.245077e+03     -6.447144e+03      1.129313e+04   
     0.125480        7.521713e+03      6.162619e+03      1.011081e+04   
     0.151828        7.063657e+03      6.941152e+03      9.280198e+03   
     0.180462        6.624552e+03      6.573246e+03      8.496332e+03   
     0.211306        6.204022e+03      6.158963e+03      7.757884e+03   
     0.244276        5.801667e+03      5.760258e+03      7.290127e+03   
     0.279283        5.607148e+03      5.567857e+03      6.841549e+03   
     0.316234        5.231302e+03      5.195431e+03      6.411751e+03   
     0.355027        5.049804e+03      5.016041e+03      6.000330e+03   
     0.395559        4.699566e+03      4.669046e+03      5.606888e+03   
     0.437721        4.530640e+03      4.502176e+03      5.416727e+03   
     0.481399        4.365803e+03      4.339377e+03      5.049498e+03   
     0.526474        4.048308e+03      4.024797e+03      4.872211e+03   
     0.572826        3.895444e+03      3.873827e+03      4.530294e+03   
     0.620330        3.746468e+03      3.726681e+03      4.365432e+03   
     0.668857        3.601331e+03      3.583294e+03      4.204608e+03   
     0.718277        3.322513e+03      3.306782e+03      4.047773e+03   
     0.768456        3.188600e+03      3.174366e+03      3.746040e+03   
     0.819260        3.058327e+03      3.045479e+03      3.600881e+03   
     0.870551        2.808650e+03      2.797556e+03      3.459513e+03   
     0.922191        2.689003e+03      2.679017e+03      3.188131e+03   
     0.974040        2.460134e+03      2.451533e+03      3.057844e+03   
     1.025960        2.244635e+03      2.237233e+03      2.931151e+03   
     1.077809        2.042105e+03      2.035733e+03      2.688527e+03   
     1.129449        1.852143e+03      1.846655e+03      2.459679e+03   
     1.180740        1.508415e+03      1.504154e+03      2.350218e+03   
     1.231544        2.842962e+02      2.835286e+02      2.041705e+03   
     1.281723        3.513013e+00      3.505951e+00      1.851775e+03   
     1.331143        6.864939e-04      3.018915e-03      1.429316e+03   
     1.379670        7.244312e-04      3.278141e-03      8.925259e+02   
     1.427174        7.511213e-04      3.482648e-03      9.825616e-04   
     1.473526        7.664961e-04      3.627066e-03      1.036435e-03   
     1.518601        7.712390e-04      3.711224e-03      1.080748e-03   
     1.562279        7.665692e-04      3.739195e-03      1.114338e-03   
     1.604441        7.540300e-04      3.718095e-03      1.136710e-03   
     1.644973        7.353065e-04      3.656828e-03      1.148015e-03   
     1.683766        7.120797e-04      3.564959e-03      1.148995e-03   
     1.720717        6.859201e-04      3.451802e-03      1.140864e-03   
     1.755724        6.582188e-04      3.325788e-03      1.125174e-03   
     1.788694        6.301485e-04      3.194090e-03      1.103654e-03   
     1.819538        6.026517e-04      3.062489e-03      1.078061e-03   
     1.848172        5.764482e-04      2.935396e-03      1.050060e-03   
     1.874520        5.520563e-04      2.815993e-03      1.021137e-03   
     1.898510        5.298234e-04      2.706436e-03      9.925493e-04   
     1.920078        5.099594e-04      2.608066e-03      9.653126e-04   
     1.939166        4.925698e-04      2.521619e-03      9.402109e-04   
     1.955722        4.776867e-04      2.447406e-03      9.178236e-04   
     1.969702        4.652944e-04      2.385462e-03      8.985603e-04   
     1.981067        4.553507e-04      2.335664e-03      8.826977e-04   
     1.989788        4.478033e-04      2.297817e-03      8.704130e-04   
     1.995841        4.426015e-04      2.271719e-03      8.618129e-04   
     1.999210        4.397037e-04      2.257196e-03      8.569537e-04   
     2.003160        4.364847e-04      2.240843e-03      8.517431e-04   
     2.016638        4.254469e-04      2.184917e-03      8.333321e-04   
     2.040848        4.060203e-04      2.086342e-03      7.996820e-04   
     2.075731        3.793322e-04      1.950247e-03      7.512783e-04   
     2.121193        3.471616e-04      1.784801e-03      6.898389e-04   
     2.177111        3.118519e-04      1.600801e-03      6.188019e-04   
     2.243335        2.759795e-04      1.410178e-03      5.431809e-04   
     2.319686        2.418248e-04      1.223789e-03      4.685582e-04   
     2.405959        2.108741e-04      1.049480e-03      3.995775e-04   
     2.501920        1.836267e-04      8.914012e-04      3.388069e-04   
     2.607312        1.598013e-04      7.506816e-04      2.866466e-04   
     2.721850        1.387594e-04      6.267220e-04      2.421312e-04   
     2.845225        1.198725e-04      5.182786e-04      2.038879e-04   
     2.977105        1.026999e-04      4.240360e-04      1.707152e-04   
     3.117134        8.701135e-05      3.427977e-04      1.417559e-04   
     3.264935        7.273649e-05      2.734926e-04      1.164615e-04   
     3.420109        5.989325e-05      2.151141e-04      9.449017e-05   
     3.582238        4.852396e-05      1.666578e-04      7.560578e-05   
     3.750884        3.865095e-05      1.270866e-04      5.960252e-05   
     3.925594        3.025357e-05      9.532875e-05      4.626213e-05   
     4.105897        2.326274e-05      7.030055e-05      3.533783e-05   
     4.291305        1.756717e-05      5.094153e-05      2.655634e-05   
     4.481320        1.302565e-05      3.625082e-05      1.962941e-05   
     4.675429        9.480925e-06      2.531727e-05      1.426843e-05   
     4.873108        6.772431e-06      1.733949e-05      1.019799e-05   
     5.073826        4.746425e-06      1.163503e-05      7.166209e-06   
     5.277040        3.262978e-06      7.640140e-06      4.951293e-06   
     5.482203        2.200022e-06      4.902295e-06      3.364402e-06   
     5.688763        1.454938e-06      3.068022e-06      2.249664e-06   
     5.896161        9.442925e-07      1.868418e-06      1.482061e-06   
     6.103839        6.023249e-07      1.104118e-06      9.640309e-07   
     6.311237        3.787148e-07      6.310394e-07      6.214207e-07   
     6.517797        2.360464e-07      3.476926e-07      3.993091e-07   
     6.722960        1.472779e-07      1.844352e-07      2.580519e-07   
     6.926174        9.341320e-08      9.476323e-08      1.697607e-07   
     7.126892        6.148969e-08      4.850813e-08      1.153234e-07   
     7.324571        4.292382e-08      2.670644e-08      8.198768e-08   
     7.518680        3.220962e-08      1.785661e-08      6.147780e-08   
     7.708695        2.593502e-08      1.527287e-08      4.857651e-08   
     7.894103        2.206569e-08      1.527304e-08      4.009470e-08   
     8.074406        1.944226e-08      1.597670e-08      3.414660e-08   
     8.249116        1.743978e-08      1.653474e-08      2.965662e-08   
     8.417762        1.574540e-08      1.665312e-08      2.603483e-08   
     8.579891        1.421873e-08      1.631070e-08      2.297068e-08   
     8.735065        1.280796e-08      1.560046e-08      2.030673e-08   
     8.882866        1.150181e-08      1.464612e-08      1.796440e-08   
     9.022895        1.030389e-08      1.356282e-08      1.590257e-08   
     9.154775        9.220215e-09      1.244217e-08      1.409581e-08   
     9.278150        8.254061e-09      1.134967e-08      1.252398e-08   
     9.392688        7.404662e-09      1.032785e-08      1.116794e-08   
     9.498080        6.667641e-09      9.401181e-09      1.000837e-08   
     9.594041        6.036070e-09      8.581140e-09      9.025947e-09   
     9.680314        5.501596e-09      7.870468e-09      8.201911e-09   
     9.756665        5.055395e-09      7.266540e-09      7.518737e-09   
     9.822889        4.688886e-09      6.763829e-09      6.960618e-09   
     9.878807        4.394220e-09      6.355616e-09      6.513789e-09   
     9.924269        4.164586e-09      6.035140e-09      6.166691e-09   
     9.959152        3.994378e-09      5.796340e-09      5.910027e-09   
     9.983362        3.879277e-09      5.634250e-09      5.736751e-09   
     9.996840        3.816269e-09      5.545332e-09      5.641994e-09   
