#        q                pp                pn                nn        

     0.000790       -1.869752e+12     -2.608693e+12     -1.661351e+12   
     0.004159        9.279042e+03     -1.892720e+05      8.495319e+03   
     0.010212        6.202991e+03     -1.012558e+09      5.800756e+03   
     0.018933        4.529524e+03     -1.409415e+08      4.204170e+03   
     0.030298        3.458939e+03     -1.916366e+07      3.187771e+03   
     0.044278        2.689000e+03     -6.185560e+05      2.572941e+03   
     0.060834        2.245252e+03     -1.022799e+05      2.142428e+03   
     0.079922        1.853235e+03     -1.723632e+04      1.762846e+03   
     0.101490        1.591135e+03     -1.180498e+03      1.509551e+03   
     0.125480        1.354875e+03      1.110027e+03      1.354875e+03   
     0.151828        1.211113e+03      1.123385e+03      1.143213e+03   
     0.180462        1.015115e+03      1.007252e+03      1.015115e+03   
     0.211306        8.969608e+02      8.904457e+02      8.969608e+02   
     0.244276        7.883490e+02      7.827217e+02      7.883490e+02   
     0.279283        7.374918e+02      6.840506e+02      6.888781e+02   
     0.316234        6.424405e+02      6.380349e+02      6.424405e+02   
     0.355027        5.981372e+02      5.522106e+02      5.559278e+02   
     0.395559        5.157432e+02      5.123936e+02      5.157432e+02   
     0.437721        4.775425e+02      4.745420e+02      4.775425e+02   
     0.481399        4.412755e+02      4.386043e+02      4.412755e+02   
     0.526474        3.743528e+02      3.721786e+02      3.743528e+02   
     0.572826        3.435864e+02      3.416797e+02      3.435864e+02   
     0.620330        3.145531e+02      3.128917e+02      3.145531e+02   
     0.668857        2.872027e+02      2.857642e+02      2.872027e+02   
     0.718277        2.614851e+02      2.602471e+02      2.614851e+02   
     0.768456        2.373501e+02      2.362906e+02      2.373501e+02   
     0.819260        2.147476e+02      1.928233e+02      1.936368e+02   
     0.870551        1.739483e+02      1.732612e+02      1.739483e+02   
     0.922191        1.556416e+02      1.550636e+02      1.556416e+02   
     0.974040        1.386666e+02      1.381819e+02      1.386666e+02   
     1.025960        1.229731e+02      1.225676e+02      1.229731e+02   
     1.077809        9.523551e+01      9.493842e+01      9.523551e+01   
     1.129449        8.308423e+01      8.283812e+01      8.308423e+01   
     1.180740        6.197664e+01      6.180164e+01      6.197664e+01   
     1.231544        4.478582e+01      4.466479e+01      4.478582e+01   
     1.281723        3.110965e+01      3.102890e+01      3.110965e+01   
     1.331143        1.630641e+01      1.626568e+01      1.630641e+01   
     1.379670        3.511957e+00      3.503646e+00      7.149284e+00   
     1.427174        5.443617e-05      2.878605e-04      5.399028e-05   
     1.473526        5.405505e-05      2.939070e-04      5.370667e-05   
     1.518601        5.314182e-05      2.955143e-04      5.290111e-05   
     1.562279        5.181210e-05      2.932395e-04      5.168247e-05   
     1.604441        5.017673e-05      2.877838e-04      5.015559e-05   
     1.644973        4.833574e-05      2.799019e-04      4.841570e-05   
     1.683766        4.637575e-05      2.703294e-04      4.654600e-05   
     1.720717        4.436954e-05      2.597324e-04      4.461727e-05   
     1.755724        4.237675e-05      2.486788e-04      4.268838e-05   
     1.788694        4.044486e-05      2.376266e-04      4.080717e-05   
     1.819538        3.861048e-05      2.269263e-04      3.901130e-05   
     1.848172        3.690051e-05      2.168311e-04      3.732920e-05   
     1.874520        3.533345e-05      2.075123e-04      3.578117e-05   
     1.898510        3.392081e-05      1.990759e-04      3.438051e-05   
     1.920078        3.266849e-05      1.915785e-04      3.313481e-05   
     1.939166        3.157813e-05      1.850417e-04      3.204722e-05   
     1.955722        3.064847e-05      1.794639e-04      3.111775e-05   
