#        q              proton           neutron      

     0.000790        2.853569e+04      3.727268e+04   
     0.004159        1.537793e+04      1.991317e+04   
     0.010212        1.067829e+04      1.357104e+04   
     0.018933        8.230276e+03      1.010033e+04   
     0.030298        6.608185e+03      7.986845e+03   
     0.044278        5.590115e+03      6.611042e+03   
     0.060834        4.681969e+03      5.592776e+03   
     0.079922        4.187186e+03      4.684636e+03   
     0.101490        3.583204e+03      4.189946e+03   
     0.125480        3.170375e+03      3.731115e+03   
     0.151828        2.913425e+03      3.306939e+03   
     0.180462        2.670500e+03      2.915979e+03   
     0.211306        2.441557e+03      2.673223e+03   
     0.244276        2.225911e+03      2.444193e+03   
     0.279283        2.023116e+03      2.228384e+03   
     0.316234        1.926571e+03      2.025689e+03   
     0.355027        1.742921e+03      1.929274e+03   
     0.395559        1.655424e+03      1.745589e+03   
     0.437721        1.489570e+03      1.658114e+03   
     0.481399        1.411002e+03      1.491966e+03   
     0.526474        1.335225e+03      1.413370e+03   
     0.572826        1.262136e+03      1.337483e+03   
     0.620330        1.191986e+03      1.264507e+03   
     0.668857        1.059380e+03      1.194289e+03   
     0.718277        9.969903e+02      1.061639e+03   
     0.768456        9.374022e+02      9.993321e+02   
     0.819260        8.801931e+02      9.396572e+02   
     0.870551        8.253968e+02      8.823203e+02   
     0.922191        7.226745e+02      7.745685e+02   
     0.974040        6.749358e+02      7.246300e+02   
     1.025960        5.859280e+02      6.768103e+02   
     1.077809        5.446940e+02      5.874550e+02   
     1.129449        4.680036e+02      5.463663e+02   
     1.180740        3.992508e+02      4.697302e+02   
     1.231544        3.377883e+02      4.008226e+02   
     1.281723        2.344485e+02      3.105800e+02   
     1.331143        8.801234e+00      2.134941e+02   
     1.379670        4.172431e+00      7.456454e+01   
     1.427174        4.516894e+00      4.591397e+00   
     1.473526        4.849416e+00      4.925483e+00   
     1.518601        5.164267e+00      5.241891e+00   
     1.562279        5.456547e+00      5.535764e+00   
     1.604441        5.722868e+00      5.803757e+00   
     1.644973        5.960187e+00      6.042838e+00   
     1.683766        6.165906e+00      6.250387e+00   
     1.720717        6.345404e+00      6.431863e+00   
     1.755724        6.492462e+00      6.580908e+00   
     1.788694        6.614611e+00      6.705119e+00   
     1.819538        6.710305e+00      6.802847e+00   
     1.848172        6.784344e+00      6.878881e+00   
     1.874520        6.838983e+00      6.935422e+00   
     1.898510        6.879679e+00      6.977938e+00   
     1.920078        6.904467e+00      7.004357e+00   
     1.939166        6.922258e+00      7.023662e+00   
     1.955722        6.931539e+00      7.034257e+00   
     1.969702        6.936231e+00      7.040074e+00   
     1.981067        6.937428e+00      7.042185e+00   
     1.989788        6.936795e+00      7.042256e+00   
     1.995841        6.935499e+00      7.041446e+00   
     1.999210        6.934456e+00      7.040673e+00   
     2.003160        6.932807e+00      7.039336e+00   
     2.016638        6.923897e+00      7.031472e+00   
     2.040848        6.896976e+00      7.006358e+00   
     2.075731        6.834743e+00      6.946549e+00   
     2.121193        6.715462e+00      6.830059e+00   
     2.177111        6.514385e+00      6.631712e+00   
     2.243335        6.208926e+00      6.328278e+00   
     2.319686        5.784194e+00      5.904020e+00   
     2.405959        5.239699e+00      5.357526e+00   
     2.501920        4.593839e+00      4.706438e+00   
     2.607312        3.883784e+00      3.987635e+00   
     2.721850        3.158941e+00      3.250919e+00   
     2.845225        2.469681e+00      2.547706e+00   
     2.977105        1.855957e+00      1.919342e+00   
     3.117134        1.340770e+00      1.390147e+00   
     3.264935        9.302730e-01      9.672113e-01   
     3.420109        6.183424e-01      6.448853e-01   
     3.582238        3.920613e-01      4.103557e-01   
     3.750884        2.358977e-01      2.479574e-01   
     3.925594        1.342313e-01      1.418058e-01   
     4.105897        7.272279e-02      7.723749e-02   
     4.291305        3.902131e-02      4.156706e-02   
     4.481320        2.309370e-02      2.445272e-02   
     4.675429        1.730581e-02      1.800065e-02   
     4.873108        1.630264e-02      1.665556e-02   
     5.073826        1.671935e-02      1.691125e-02   
     5.277040        1.677394e-02      1.689518e-02   
     5.482203        1.581122e-02      1.590041e-02   
     5.688763        1.386792e-02      1.393819e-02   
     5.896161        1.131275e-02      1.136736e-02   
     6.103839        8.589501e-03      8.629522e-03   
     6.311237        6.065461e-03      6.092638e-03   
     6.517797        3.968558e-03      3.985599e-03   
     6.722960        2.386350e-03      2.396318e-03   
     6.926174        1.298951e-03      1.304603e-03   
     7.126892        6.228733e-04      6.262807e-04   
     7.324571        2.506351e-04      2.531089e-04   
     7.518680        7.884697e-05      8.106432e-05   
     7.708695        2.353669e-05      2.574356e-05   
     7.894103        2.505286e-05      2.725793e-05   
     8.074406        4.623432e-05      4.835233e-05   
     8.249116        6.734714e-05      6.928430e-05   
     8.417762        8.034868e-05      8.204127e-05   
     8.579891        8.394392e-05      8.536679e-05   
     8.735065        8.000227e-05      8.116216e-05   
     8.882866        7.132718e-05      7.225120e-05   
     9.022895        6.049248e-05      6.121723e-05   
     9.154775        4.939063e-05      4.995429e-05   
     9.278150        3.918430e-05      3.962196e-05   
     9.392688        3.044126e-05      3.078268e-05   
     9.498080        2.331877e-05      2.358794e-05   
     9.594041        1.773061e-05      1.794616e-05   
     9.680314        1.347213e-05      1.364818e-05   
     9.756665        1.030190e-05      1.044900e-05   
     9.822889        7.988380e-06      8.114349e-06   
     9.878807        6.332245e-06      6.442905e-06   
     9.924269        5.174375e-06      5.274132e-06   
     9.959152        4.444261e-06      4.537716e-06   
     9.983362        4.146707e-06      4.238005e-06   
     9.996840        4.107404e-06      4.198457e-06   
