#        q                pp                pn                nn        

     0.000790        3.936910e+04      3.933659e+04      6.356253e+04   
     0.004159        2.424139e+04      2.424680e+04      4.300126e+04   
     0.010212        1.819370e+04      1.820080e+04      3.089575e+04   
     0.018933        1.502585e+04      1.503129e+04      2.424134e+04   
     0.030298        1.257550e+04      1.257985e+04      1.948760e+04   
     0.044278        1.099892e+04      1.100236e+04      1.655926e+04   
     0.060834        9.837029e+03      9.839444e+03      1.429593e+04   
     0.079922        9.021474e+03      9.023188e+03      1.257548e+04   
     0.101490        8.252289e+03      8.253320e+03      1.130301e+04   
     0.125480        7.528118e+03      7.528725e+03      1.011942e+04   
     0.151828        7.069675e+03      7.069784e+03      9.288104e+03   
     0.180462        6.630231e+03      6.629994e+03      8.503615e+03   
     0.211306        6.209386e+03      6.208910e+03      7.764591e+03   
     0.244276        5.806737e+03      5.806113e+03      7.296497e+03   
     0.279283        5.612110e+03      5.611343e+03      6.847604e+03   
     0.316234        5.236001e+03      5.235209e+03      6.417510e+03   
     0.355027        5.054418e+03      5.053582e+03      6.005813e+03   
     0.395559        4.703944e+03      4.703138e+03      5.612111e+03   
     0.437721        4.534953e+03      4.534153e+03      5.421882e+03   
     0.481399        4.370058e+03      4.369278e+03      5.054419e+03   
     0.526474        4.052357e+03      4.051636e+03      4.877083e+03   
     0.572826        3.899450e+03      3.898762e+03      4.534953e+03   
     0.620330        3.750439e+03      3.749786e+03      4.370059e+03   
     0.668857        3.605274e+03      3.604659e+03      4.209210e+03   
     0.718277        3.326277e+03      3.325725e+03      4.052358e+03   
     0.768456        3.192345e+03      3.191831e+03      3.750440e+03   
     0.819260        3.062058e+03      3.061581e+03      3.605275e+03   
     0.870551        2.812215e+03      2.811794e+03      3.463904e+03   
     0.922191        2.692559e+03      2.692172e+03      3.192346e+03   
     0.974040        2.463526e+03      2.463187e+03      3.062059e+03   
     1.025960        2.247863e+03      2.247568e+03      2.935366e+03   
     1.077809        2.045168e+03      2.044914e+03      2.692560e+03   
     1.129449        1.855040e+03      1.854821e+03      2.463526e+03   
     1.180740        1.510874e+03      1.510705e+03      2.354049e+03   
     1.231544        2.847780e+02      2.847486e+02      2.045169e+03   
     1.281723        3.518582e+00      3.519170e+00      1.855041e+03   
     1.331143        1.176670e-05      7.712686e-04      1.431933e+03   
     1.379670        1.192997e-05      6.753385e-04      8.942198e+02   
