#        q              total               1              \delta U         \delta U^2    

     0.001185        4.482094e+03      4.513595e+03     -3.297156e+01      1.469997e+00   
     0.006239        4.482011e+03      4.513595e+03     -3.305428e+01      1.469964e+00   
     0.015318        4.293862e+03      4.325546e+03     -3.315360e+01      1.469801e+00   
     0.028399        3.234299e+03      3.266157e+03     -3.332696e+01      1.469355e+00   
     0.045447        2.487523e+03      2.519526e+03     -3.347114e+01      1.468402e+00   
     0.066417        1.964399e+03      1.996482e+03     -3.354939e+01      1.466660e+00   
     0.091251        1.602343e+03      1.634445e+03     -3.356607e+01      1.463796e+00   
     0.119882        1.286965e+03      1.319054e+03     -3.354841e+01      1.459553e+00   
     0.152235        1.145793e+03      1.177846e+03     -3.350692e+01      1.453715e+00   
     0.188220        9.535618e+02      9.855113e+02     -3.339565e+01      1.446146e+00   
     0.227742        7.835621e+02      8.153438e+02     -3.321880e+01      1.437033e+00   
     0.270694        6.819857e+02      7.135437e+02     -3.298483e+01      1.426888e+00   
     0.316959        5.893510e+02      6.205902e+02     -3.265584e+01      1.416615e+00   
     0.366414        5.052942e+02      5.360814e+02     -3.219483e+01      1.407634e+00   
     0.418925        4.294630e+02      4.596150e+02     -3.155388e+01      1.401914e+00   
     0.474351        3.946515e+02      4.242721e+02     -3.102244e+01      1.401880e+00   
     0.532541        3.305744e+02      3.591155e+02     -2.995129e+01      1.410267e+00   
     0.593339        2.738499e+02      3.009960e+02     -2.857591e+01      1.429861e+00   
     0.656582        2.483408e+02      2.744495e+02     -2.757181e+01      1.463110e+00   
     0.722098        2.020513e+02      2.261318e+02     -2.559224e+01      1.511659e+00   
     0.789711        1.815822e+02      2.042601e+02     -2.425375e+01      1.575857e+00   
     0.859239        1.448176e+02      1.648394e+02     -2.167608e+01      1.654339e+00   
     0.930495        1.137992e+02      1.308473e+02     -1.879190e+01      1.743740e+00   
     1.003286        8.796151e+01      1.018818e+02     -1.575902e+01      1.838682e+00   
     1.077416        6.669767e+01      7.748424e+01     -1.271864e+01      1.932071e+00   
     1.152685        4.141702e+01      4.778991e+01     -8.388630e+00      2.015739e+00   
     1.228890        1.400505e+01      1.460212e+01     -2.678411e+00      2.081344e+00   
     1.305826        2.121438e+00      0.000000e+00      0.000000e+00      2.121438e+00   
     1.383286        2.130496e+00      0.000000e+00      0.000000e+00      2.130496e+00   
     1.461060        2.105679e+00      0.000000e+00      0.000000e+00      2.105679e+00   
     1.538940        2.047192e+00      0.000000e+00      0.000000e+00      2.047192e+00   
     1.616714        1.958166e+00      0.000000e+00      0.000000e+00      1.958166e+00   
     1.694174        1.844115e+00      0.000000e+00      0.000000e+00      1.844115e+00   
     1.771110        1.712089e+00      0.000000e+00      0.000000e+00      1.712089e+00   
     1.847315        1.569708e+00      0.000000e+00      0.000000e+00      1.569708e+00   
     1.922584        1.424249e+00      0.000000e+00      0.000000e+00      1.424249e+00   
     1.996714        1.281955e+00      0.000000e+00      0.000000e+00      1.281955e+00   
     2.069505        1.147616e+00      0.000000e+00      0.000000e+00      1.147616e+00   
     2.140761        1.024430e+00      0.000000e+00      0.000000e+00      1.024430e+00   
     2.210289        9.140963e-01      0.000000e+00      0.000000e+00      9.140963e-01   
     2.277902        8.170775e-01      0.000000e+00      0.000000e+00      8.170775e-01   
     2.343418        7.329242e-01      0.000000e+00      0.000000e+00      7.329242e-01   
     2.406661        6.606108e-01      0.000000e+00      0.000000e+00      6.606108e-01   
     2.467459        5.988199e-01      0.000000e+00      0.000000e+00      5.988199e-01   
     2.525649        5.461555e-01      0.000000e+00      0.000000e+00      5.461555e-01   
     2.581075        5.012827e-01      0.000000e+00      0.000000e+00      5.012827e-01   
     2.633586        4.630042e-01      0.000000e+00      0.000000e+00      4.630042e-01   
     2.683041        4.302924e-01      0.000000e+00      0.000000e+00      4.302924e-01   
     2.729306        4.022907e-01      0.000000e+00      0.000000e+00      4.022907e-01   
     2.772258        3.782990e-01      0.000000e+00      0.000000e+00      3.782990e-01   
     2.811780        3.577522e-01      0.000000e+00      0.000000e+00      3.577522e-01   
     2.847765        3.401972e-01      0.000000e+00      0.000000e+00      3.401972e-01   
     2.880118        3.252723e-01      0.000000e+00      0.000000e+00      3.252723e-01   
     2.908749        3.126891e-01      0.000000e+00      0.000000e+00      3.126891e-01   
     2.933583        3.022189e-01      0.000000e+00      0.000000e+00      3.022189e-01   
     2.954553        2.936809e-01      0.000000e+00      0.000000e+00      2.936809e-01   
     2.971601        2.869342e-01      0.000000e+00      0.000000e+00      2.869342e-01   
     2.984682        2.818713e-01      0.000000e+00      0.000000e+00      2.818713e-01   
     2.993761        2.784139e-01      0.000000e+00      0.000000e+00      2.784139e-01   
     2.998815        2.765087e-01      0.000000e+00      0.000000e+00      2.765087e-01   
     3.004739        2.742934e-01      0.000000e+00      0.000000e+00      2.742934e-01   
     3.024957        2.668732e-01      0.000000e+00      0.000000e+00      2.668732e-01   
     3.061273        2.540659e-01      0.000000e+00      0.000000e+00      2.540659e-01   
     3.113597        2.367076e-01      0.000000e+00      0.000000e+00      2.367076e-01   
     3.181789        2.158409e-01      0.000000e+00      0.000000e+00      2.158409e-01   
     3.265666        1.925935e-01      0.000000e+00      0.000000e+00      1.925935e-01   
     3.365002        1.680849e-01      0.000000e+00      0.000000e+00      1.680849e-01   
     3.479529        1.433649e-01      0.000000e+00      0.000000e+00      1.433649e-01   
     3.608938        1.193725e-01      0.000000e+00      0.000000e+00      1.193725e-01   
     3.752880        9.690251e-02      0.000000e+00      0.000000e+00      9.690251e-02   
     3.910968        7.657496e-02      0.000000e+00      0.000000e+00      7.657496e-02   
     4.082775        5.881037e-02      0.000000e+00      0.000000e+00      5.881037e-02   
     4.267838        4.381967e-02      0.000000e+00      0.000000e+00      4.381967e-02   
     4.465657        3.161398e-02      0.000000e+00      0.000000e+00      3.161398e-02   
     4.675701        2.203436e-02      0.000000e+00      0.000000e+00      2.203436e-02   
     4.897402        1.479633e-02      0.000000e+00      0.000000e+00      1.479633e-02   
     5.130163        9.540522e-03      0.000000e+00      0.000000e+00      9.540522e-03   
     5.373356        5.881161e-03      0.000000e+00      0.000000e+00      5.881161e-03   
     5.626327        3.445909e-03      0.000000e+00      0.000000e+00      3.445909e-03   
     5.888392        1.903727e-03      0.000000e+00      0.000000e+00      1.903727e-03   
     6.158845        9.802626e-04      0.000000e+00      0.000000e+00      9.802626e-04   
     6.436958        4.623585e-04      0.000000e+00      0.000000e+00      4.623585e-04   
     6.721980        1.944625e-04      0.000000e+00      0.000000e+00      1.944625e-04   
