   1      1s1/2   -60.47704274
   2      1p3/2   -49.81384487
   3      1p1/2   -48.35045378
   4      1d5/2   -38.74422969
   5      1d3/2   -35.34623013
   6      2s1/2   -34.59444785
   7      1f7/2   -27.17323775
   8      1f5/2   -21.60836477
   9      2p3/2   -21.56169320
  10      2p1/2   -19.96027244
  11      1g9/2   -15.95451213
  12      2d5/2    -9.66937020
  13      1g7/2    -7.89713779
  14      3s1/2    -7.26936796
  15      2d3/2    -6.63103354
  16     1h11/2    -4.88594806
  17      2f7/2     1.43151067
  18      3p3/2     3.99524540
  19      3p1/2     4.79501149
  20      1h9/2     5.27988093
  21      2f5/2     5.33377225
  22     1i13/2     5.79542114
  23      2g9/2    12.25468966
  24      3d5/2    13.15805341
  25      4s1/2    14.26186959
  26      3d3/2    14.80012219
  27     1j15/2    16.65727497
  28      2g7/2    16.88069164
  29     1i11/2    17.80581936
  30      4p1/2    19.69777678
  31      4p3/2    19.74811243
  32      2h9/2    19.99310433
  33     2h11/2    20.15385893
  34      3f5/2    21.07833599
  35      3f7/2    21.34618136
  36     2j15/2    22.15161215
  37     3h11/2    22.20565961
  38     1j13/2    22.42257135
  39      4f7/2    22.71303424
  40      5p3/2    23.24567824
  41      5p1/2    23.60262074
  42     1l19/2    25.19292278
  43      4f5/2    25.29060495
  44     1l17/2    25.59245790
  45      3g9/2    26.38815302
  46      3h9/2    27.34694406
  47      4d5/2    27.40147344
  48     1k17/2    27.45196718
  49      4d3/2    27.86671252
  50      3g7/2    27.97143979
  51      5d5/2    28.66230224
  52      5s1/2    28.68737341
  53      6s1/2    29.03938100
  54     2i13/2    29.04642922
  55     2i11/2    29.22474160
  56     3i13/2    29.23593264
  57     2j13/2    29.77464522
  58     3i11/2    29.78365322
  59      7s1/2    29.80850196
  60      5d3/2    29.98313276
  61      4g7/2    30.33382042
  62      4g9/2    30.65921912
  63     1m21/2    30.82870739
  64      6p3/2    30.88832980
  65      6p1/2    31.00752768
  66     1n23/2    31.03658016
  67      5f7/2    31.11278103
  68     1n21/2    31.23947926
  69     2k17/2    31.25562049
  70     4i13/2    31.38093748
  71      5g9/2    31.47319963
  72     1m19/2    31.50954731
  73      5f5/2    31.54746045
  74     1k15/2    31.88125523
  75     4h11/2    32.26102309
  76      6d3/2    32.55525651
  77      6d5/2    32.78583576
  78     3k17/2    32.79824170
  79      4h9/2    32.84536792
  80     2k15/2    33.72373094
  81      5g7/2    34.02716429
  82     1o25/2    35.20264880
  83     3j15/2    35.42048454
  84     1o23/2    35.52113534
  85     3j13/2    36.31424771
  86      6f7/2    36.49702848
  87      7p3/2    37.48592835
  88     4i11/2    37.55220994
  89      7p1/2    37.99203691
  90     2l19/2    38.09068410
  91     5h11/2    38.35626552
  92      8s1/2    39.00471885
  93      6f5/2    39.27981961
  94      6g9/2    39.41505100
  95     4j15/2    39.50522405
  96      8p3/2    39.70554905
  97      7d5/2    39.98938151
