#       k             kp                 V11                    V12                    V21                    V22          
   0.001947       0.001947         -1.024962e+00          -1.573746e-05          -1.573746e-05          5.745565e-11      
   0.001947       0.010250         -1.024813e+00          -4.362038e-04          -1.572986e-05          1.592068e-09      
   0.001947       0.025159         -1.024039e+00          -2.625250e-03          -1.569035e-05          9.567259e-09      
   0.001947       0.046627         -1.021789e+00          -8.988989e-03          -1.557587e-05          3.261513e-08      
   0.001947       0.074585         -1.016891e+00          -2.284257e-02          -1.532865e-05          8.208823e-08      
   0.001947       0.108938         -1.007956e+00          -4.811792e-02          -1.488456e-05          1.698904e-07      
   0.001947       0.149573         -9.935551e-01          -8.884783e-02          -1.418762e-05          3.047687e-07      
   0.001947       0.196355         -9.724924e-01          -1.484232e-01          -1.320903e-05          4.876265e-07      
   0.001947       0.249129         -9.440964e-01          -2.287393e-01          -1.196444e-05          7.077352e-07      
   0.001947       0.307719         -9.084781e-01          -3.294839e-01          -1.052016e-05          9.425057e-07      
   0.001947       0.371930         -8.666233e-01          -4.478685e-01          -8.981459e-06          1.162363e-06      
   0.001947       0.441550         -8.202666e-01          -5.789855e-01          -7.465618e-06          1.339271e-06      
   0.001947       0.516347         -7.715737e-01          -7.167111e-01          -6.072222e-06          1.454795e-06      
   0.001947       0.596072         -7.227419e-01          -8.548296e-01          -4.863944e-06          1.503794e-06      
   0.001947       0.680461         -6.756611e-01          -9.879952e-01          -3.863514e-06          1.492869e-06      
   0.001947       0.769234         -6.317171e-01          -1.112288e+00          -3.062809e-06          1.435625e-06      
   0.001947       0.862094         -5.917488e-01          -1.225337e+00          -2.436172e-06          1.347629e-06      
   0.001947       0.958735         -5.561154e-01          -1.326124e+00          -1.951843e-06          1.242893e-06      
   0.001947       1.058835         -5.248160e-01          -1.414653e+00          -1.579165e-06          1.132247e-06      
   0.001947       1.162061         -4.976144e-01          -1.491593e+00          -1.291952e-06          1.023121e-06      
   0.001947       1.268071         -4.741431e-01          -1.557980e+00          -1.069330e-06          9.200498e-07      
   0.001947       1.376513         -4.539807e-01          -1.615006e+00          -8.953274e-07          8.254177e-07      
   0.001947       1.487025         -4.367024e-01          -1.663878e+00          -7.579903e-07          7.401561e-07      
   0.001947       1.599241         -4.219063e-01          -1.705729e+00          -6.484638e-07          6.642866e-07      
   0.001947       1.712789         -4.092302e-01          -1.741582e+00          -5.602076e-07          5.973166e-07      
   0.001947       1.827291         -3.983561e-01          -1.772338e+00          -4.883768e-07          5.384962e-07      
   0.001947       1.942367         -3.890101e-01          -1.798772e+00          -4.293609e-07          4.869791e-07      
   0.001947       2.057633         -3.809588e-01          -1.821546e+00          -3.804469e-07          4.419161e-07      
