#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        2.613563e+07      2.614338e+07     -2.933963e+04      2.158938e+04   
     0.001185          0.009274        1.315540e+07      1.315983e+07     -2.111543e+04      1.668032e+04   
     0.001185          0.022740        4.161472e+06      4.162994e+06     -1.195690e+04      1.043559e+04   
     0.001185          0.042083        2.122907e+06      2.123739e+06     -8.799472e+03      7.968113e+03   
     0.001185          0.067187        1.283688e+06      1.284241e+06     -6.873577e+03      6.320678e+03   
     0.001185          0.097901        8.105729e+05      8.109879e+05     -5.457526e+03      5.042582e+03   
     0.001185          0.134040        5.158626e+05      5.161189e+05     -4.385139e+03      4.128816e+03   
     0.001185          0.175388        3.545016e+05      3.546700e+05     -3.635137e+03      3.466662e+03   
     0.001185          0.221694        2.470513e+05      2.471765e+05     -2.975928e+03      2.850761e+03   
     0.001185          0.272682        1.791260e+05      1.792131e+05     -2.584005e+03      2.496877e+03   
     0.001185          0.328043        1.331606e+05      1.332449e+05     -2.228095e+03      2.143772e+03   
     0.001185          0.387446        9.750388e+04      9.755295e+04     -1.906464e+03      1.857397e+03   
     0.001185          0.450533        8.288623e+04      8.294714e+04     -1.757961e+03      1.697055e+03   
     0.001185          0.516924        5.912812e+04      5.914790e+04     -1.484493e+03      1.464716e+03   
     0.001185          0.586221        4.955425e+04      4.957726e+04     -1.359095e+03      1.336080e+03   
     0.001185          0.658006        3.426129e+04      3.426507e+04     -1.129885e+03      1.126101e+03   
     0.001185          0.731848        2.823364e+04      2.823402e+04     -1.025640e+03      1.025250e+03   
     0.001185          0.807302        2.310443e+04      2.311478e+04     -9.280115e+02      9.176589e+02   
     0.001185          0.883916        1.880472e+04      1.879356e+04     -8.367833e+02      8.479490e+02   
     0.001185          0.961228        1.518571e+04      1.516758e+04     -7.517381e+02      7.698723e+02   
     0.001185          1.038772        1.216581e+04      1.214432e+04     -6.726592e+02      6.941515e+02   
     0.001185          1.116084        9.634057e+03      9.640827e+03     -5.993295e+02      5.925595e+02   
     0.001185          1.192698        7.598785e+03      7.583014e+03     -5.315320e+02      5.473029e+02   
     0.001185          1.268152        7.336697e+03      7.342499e+03     -5.146730e+02      5.088713e+02   
     0.001185          1.341994        5.904419e+03      5.905016e+03     -4.690499e+02      4.684530e+02   
     0.001185          1.413779        4.546558e+03      4.548553e+03     -4.116661e+02      4.096713e+02   
     0.001185          1.483076        3.471886e+03      3.462327e+03     -3.591638e+02      3.687224e+02   
     0.001185          1.549467        3.456739e+03      3.462327e+03     -3.591638e+02      3.535757e+02   
     0.001185          1.612554        2.594115e+03      2.601438e+03     -3.113259e+02      3.040026e+02   
     0.001185          1.671957        1.930413e+03      1.926831e+03     -2.679355e+02      2.715176e+02   
     0.001185          1.727318        1.921196e+03      1.926831e+03     -2.679355e+02      2.623009e+02   
     0.001185          1.778306        1.404157e+03      1.404762e+03     -2.287757e+02      2.281700e+02   
     0.001185          1.824612        1.395262e+03      1.404762e+03     -2.287757e+02      2.192755e+02   
     0.001185          1.865960        1.001433e+03      1.006297e+03     -1.936295e+02      1.887656e+02   
     0.001185          1.902099        9.906951e+02      1.006297e+03     -1.936295e+02      1.780277e+02   
     0.001185          1.932813        9.881897e+02      1.006297e+03     -1.936295e+02      1.755222e+02   
     0.001185          1.957917        6.990099e+02      7.068266e+02     -1.622800e+02      1.544632e+02   
     0.001185          1.977260        6.963433e+02      7.068266e+02     -1.622800e+02      1.517966e+02   
     0.001185          1.990726        6.912899e+02      7.068266e+02     -1.622800e+02      1.467432e+02   
     0.001185          1.998238        6.931995e+02      7.068266e+02     -1.622800e+02      1.486528e+02   
     0.006239          0.001762        1.021521e+07      1.023090e+07     -1.577272e+04      7.889401e+01   
     0.006239          0.009274        8.275431e+06      8.287643e+06     -1.228625e+04      7.438719e+01   
     0.006239          0.022740        4.101614e+06      4.110272e+06     -8.725832e+03      6.784763e+01   
     0.006239          0.042083        2.082686e+06      2.089503e+06     -6.880096e+03      6.270687e+01   
     0.006239          0.067187        1.271266e+06      1.276692e+06     -5.483115e+03      5.772223e+01   
     0.006239          0.097901        7.931497e+05      7.974728e+05     -4.376130e+03      5.307967e+01   
