#        q              total               1              \delta U         \delta U^2    

     0.001185        2.661640e+07      2.661973e+07     -3.759411e+03      4.275623e+02   
     0.006239        1.028104e+07      1.028301e+07     -2.068017e+03      1.023119e+02   
     0.015318        2.769794e+06      2.770795e+06     -1.035591e+03      3.505579e+01   
     0.028399        1.556107e+06      1.556853e+06     -7.623833e+02      1.573138e+01   
     0.045447        9.188480e+05      9.194182e+05     -5.797812e+02      9.522119e+00   
     0.066417        5.156950e+05      5.161189e+05     -4.314204e+02      7.451147e+00   
     0.091251        3.109676e+05      3.112940e+05     -3.330493e+02      6.727844e+00   
     0.119882        2.374167e+05      2.376993e+05     -2.890210e+02      6.387662e+00   
     0.152235        1.545871e+05      1.548121e+05     -2.311503e+02      6.122845e+00   
     0.188220        1.140515e+05      1.142418e+05     -1.961913e+02      5.835777e+00   
     0.227742        7.006507e+04      7.021098e+04     -1.513954e+02      5.493188e+00   
     0.270694        5.901681e+04      5.914790e+04     -1.361720e+02      5.084540e+00   
     0.316959        4.122709e+04      4.133346e+04     -1.109842e+02      4.611396e+00   
     0.366414        2.814918e+04      2.823402e+04     -8.892661e+01      4.085750e+00   
     0.418925        2.304078e+04      2.311478e+04     -7.753326e+01      3.529625e+00   
     0.474351        1.511041e+04      1.516758e+04     -6.014146e+01      2.974547e+00   
     0.532541        1.209556e+04      1.214432e+04     -5.121586e+01      2.460343e+00   
     0.593339        7.546744e+03      7.583014e+03     -3.830149e+01      2.031439e+00   
     0.656582        5.874902e+03      5.905016e+03     -3.184575e+01      1.731348e+00   
     0.722098        4.523883e+03      4.548553e+03     -2.626501e+01      1.594982e+00   
     0.789711        2.584415e+03      2.601438e+03     -1.866232e+01      1.639284e+00   
     0.859239        1.913555e+03      1.926831e+03     -1.513121e+01      1.854692e+00   
     0.930495        9.981372e+02      1.006297e+03     -1.035926e+01      2.199468e+00   
     1.003286        7.011385e+02      7.068266e+02     -8.288969e+00      2.600801e+00   
     1.077416        3.229227e+02      3.253732e+02     -5.415410e+00      2.964937e+00   
     1.152685        1.332683e+02      1.334371e+02     -3.365286e+00      3.196501e+00   
     1.228890        2.743633e+01      2.565308e+01     -1.439707e+00      3.222966e+00   
     1.305826        5.181892e+00      2.615366e+00     -4.497519e-01      3.016278e+00   
     1.383286        2.602541e+00      0.000000e+00      0.000000e+00      2.602541e+00   
     1.461060        2.054285e+00      0.000000e+00      0.000000e+00      2.054285e+00   
     1.538940        1.467319e+00      0.000000e+00      0.000000e+00      1.467319e+00   
     1.616714        9.316704e-01      0.000000e+00      0.000000e+00      9.316704e-01   
     1.694174        5.086490e-01      0.000000e+00      0.000000e+00      5.086490e-01   
     1.771110        2.219580e-01      0.000000e+00      0.000000e+00      2.219580e-01   
     1.847315        6.298124e-02      0.000000e+00      0.000000e+00      6.298124e-02   
     1.922584        4.086260e-03      0.000000e+00      0.000000e+00      4.086260e-03   
     1.996714        1.233615e-02      0.000000e+00      0.000000e+00      1.233615e-02   
     2.069505        5.873342e-02      0.000000e+00      0.000000e+00      5.873342e-02   
     2.140761        1.220308e-01      0.000000e+00      0.000000e+00      1.220308e-01   
     2.210289        1.886836e-01      0.000000e+00      0.000000e+00      1.886836e-01   
     2.277902        2.510802e-01      0.000000e+00      0.000000e+00      2.510802e-01   
     2.343418        3.055491e-01      0.000000e+00      0.000000e+00      3.055491e-01   
     2.406661        3.507959e-01      0.000000e+00      0.000000e+00      3.507959e-01   
     2.467459        3.868632e-01      0.000000e+00      0.000000e+00      3.868632e-01   
     2.525649        4.144952e-01      0.000000e+00      0.000000e+00      4.144952e-01   
     2.581075        4.347613e-01      0.000000e+00      0.000000e+00      4.347613e-01   
     2.633586        4.488351e-01      0.000000e+00      0.000000e+00      4.488351e-01   
     2.683041        4.578694e-01      0.000000e+00      0.000000e+00      4.578694e-01   
     2.729306        4.629273e-01      0.000000e+00      0.000000e+00      4.629273e-01   
     2.772258        4.649504e-01      0.000000e+00      0.000000e+00      4.649504e-01   
     2.811780        4.647488e-01      0.000000e+00      0.000000e+00      4.647488e-01   
     2.847765        4.630045e-01      0.000000e+00      0.000000e+00      4.630045e-01   
     2.880118        4.602815e-01      0.000000e+00      0.000000e+00      4.602815e-01   
     2.908749        4.570385e-01      0.000000e+00      0.000000e+00      4.570385e-01   
     2.933583        4.536437e-01      0.000000e+00      0.000000e+00      4.536437e-01   
     2.954553        4.503873e-01      0.000000e+00      0.000000e+00      4.503873e-01   
     2.971601        4.474939e-01      0.000000e+00      0.000000e+00      4.474939e-01   
     2.984682        4.451327e-01      0.000000e+00      0.000000e+00      4.451327e-01   
     2.993761        4.434249e-01      0.000000e+00      0.000000e+00      4.434249e-01   
     2.998815        4.424504e-01      0.000000e+00      0.000000e+00      4.424504e-01   
     3.004739        4.412872e-01      0.000000e+00      0.000000e+00      4.412872e-01   
     3.024957        4.371523e-01      0.000000e+00      0.000000e+00      4.371523e-01   
     3.061273        4.291317e-01      0.000000e+00      0.000000e+00      4.291317e-01   
     3.113597        4.164127e-01      0.000000e+00      0.000000e+00      4.164127e-01   
     3.181789        3.981926e-01      0.000000e+00      0.000000e+00      3.981926e-01   
     3.265666        3.739746e-01      0.000000e+00      0.000000e+00      3.739746e-01   
     3.365002        3.438139e-01      0.000000e+00      0.000000e+00      3.438139e-01   
     3.479529        3.084467e-01      0.000000e+00      0.000000e+00      3.084467e-01   
     3.608938        2.692631e-01      0.000000e+00      0.000000e+00      2.692631e-01   
     3.752880        2.281346e-01      0.000000e+00      0.000000e+00      2.281346e-01   
     3.910968        1.871432e-01      0.000000e+00      0.000000e+00      1.871432e-01   
     4.082775        1.482824e-01      0.000000e+00      0.000000e+00      1.482824e-01   
     4.267838        1.131992e-01      0.000000e+00      0.000000e+00      1.131992e-01   
