#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        2.611274e+07      2.611511e+07     -2.379550e+03      1.519082e+01   
     0.001185          0.009274        1.308980e+07      1.309149e+07     -1.708872e+03      1.386816e+01   
     0.001185          0.022740        4.049441e+06      4.050390e+06     -9.616209e+02      1.236242e+01   
     0.001185          0.042083        2.090418e+06      2.091119e+06     -7.118520e+02      1.115381e+01   
     0.001185          0.067187        1.267538e+06      1.268086e+06     -5.578121e+02      1.004714e+01   
     0.001185          0.097901        7.988246e+05      7.992520e+05     -4.364860e+02      9.075794e+00   
     0.001185          0.134040        5.157713e+05      5.161189e+05     -3.558677e+02      8.267995e+00   
     0.001185          0.175388        3.543826e+05      3.546700e+05     -2.950026e+02      7.565468e+00   
     0.001185          0.221694        2.374648e+05      2.376993e+05     -2.415058e+02      6.929222e+00   
     0.001185          0.272682        1.790097e+05      1.792131e+05     -2.097000e+02      6.360919e+00   
     0.001185          0.328043        1.330699e+05      1.332449e+05     -1.808169e+02      5.811711e+00   
     0.001185          0.387446        9.740350e+04      9.755295e+04     -1.547155e+02      5.273294e+00   
     0.001185          0.450533        8.280923e+04      8.294714e+04     -1.426640e+02      4.758758e+00   
     0.001185          0.516924        5.903173e+04      5.914790e+04     -1.204712e+02      4.304930e+00   
     0.001185          0.586221        4.947081e+04      4.957726e+04     -1.102948e+02      3.837859e+00   
     0.001185          0.658006        3.417678e+04      3.426507e+04     -9.169370e+01      3.403172e+00   
     0.001185          0.731848        2.815381e+04      2.823402e+04     -8.323386e+01      3.017832e+00   
     0.001185          0.807302        2.304212e+04      2.311478e+04     -7.531102e+01      2.652907e+00   
     0.001185          0.883916        1.872796e+04      1.879356e+04     -6.790756e+01      2.307630e+00   
     0.001185          0.961228        1.510857e+04      1.516758e+04     -6.100589e+01      2.002704e+00   
     0.001185          1.038772        1.209146e+04      1.214432e+04     -5.458838e+01      1.724936e+00   
     0.001185          1.116084        9.593659e+03      9.640827e+03     -4.863745e+01      1.469272e+00   
     0.001185          1.192698        7.541122e+03      7.583014e+03     -4.313548e+01      1.242680e+00   
     0.001185          1.268152        7.062630e+03      7.101983e+03     -4.039916e+01      1.046128e+00   
     0.001185          1.341994        5.867862e+03      5.905016e+03     -3.806486e+01      9.103333e-01   
     0.001185          1.413779        4.515903e+03      4.548553e+03     -3.340799e+01      7.578445e-01   
     0.001185          1.483076        3.433811e+03      3.462327e+03     -2.914726e+01      6.308398e-01   
     0.001185          1.549467        3.433718e+03      3.462327e+03     -2.914726e+01      5.385177e-01   
     0.001185          1.612554        2.576630e+03      2.601438e+03     -2.526506e+01      4.572465e-01   
     0.001185          1.671957        1.905468e+03      1.926831e+03     -2.174380e+01      3.812251e-01   
     0.001185          1.727318        1.905423e+03      1.926831e+03     -2.174380e+01      3.354138e-01   
     0.001185          1.778306        1.386479e+03      1.404762e+03     -1.856586e+01      2.824204e-01   
     0.001185          1.824612        1.386449e+03      1.404762e+03     -1.856586e+01      2.525546e-01   
     0.001185          1.865960        9.907995e+02      1.006297e+03     -1.571364e+01      2.161463e-01   
     0.001185          1.902099        9.907823e+02      1.006297e+03     -1.571364e+01      1.989258e-01   
     0.001185          1.932813        9.907594e+02      1.006297e+03     -1.571364e+01      1.761116e-01   
     0.001185          1.957917        6.938193e+02      7.068266e+02     -1.316952e+01      1.621976e-01   
     0.001185          1.977260        6.938113e+02      7.068266e+02     -1.316952e+01      1.541812e-01   
     0.001185          1.990726        6.938082e+02      7.068266e+02     -1.316952e+01      1.511075e-01   
     0.001185          1.998238        6.938044e+02      7.068266e+02     -1.316952e+01      1.472749e-01   
     0.006239          0.001762        1.013536e+07      1.013687e+07     -1.513497e+03      8.528954e+00   
     0.006239          0.009274        8.142159e+06      8.143321e+06     -1.170365e+03      8.243271e+00   
     0.006239          0.022740        4.028384e+06      4.029211e+06     -8.346212e+02      7.826230e+00   
     0.006239          0.042083        2.056161e+06      2.056812e+06     -6.584566e+02      7.455273e+00   
     0.006239          0.067187        1.258452e+06      1.258970e+06     -5.250566e+02      7.067508e+00   
     0.006239          0.097901        7.857357e+05      7.861472e+05     -4.181171e+02      6.673584e+00   
     0.006239          0.134040        5.107372e+05      5.110725e+05     -3.415860e+02      6.290865e+00   
     0.006239          0.175388        3.498167e+05      3.500960e+05     -2.852037e+02      5.910928e+00   
     0.006239          0.221694        2.503809e+05      2.506159e+05     -2.405935e+02      5.525926e+00   
     0.006239          0.272682        1.825117e+05      1.827155e+05     -2.089078e+02      5.139620e+00   
     0.006239          0.328043        1.340268e+05      1.342022e+05     -1.801338e+02      4.748135e+00   
     0.006239          0.387446        1.004882e+05      1.006379e+05     -1.541310e+02      4.357609e+00   
     0.006239          0.450533        7.845655e+04      7.858724e+04     -1.346546e+02      3.969444e+00   
     0.006239          0.516924        5.903147e+04      5.914790e+04     -1.200161e+02      3.587967e+00   
     0.006239          0.586221        4.830148e+04      4.840554e+04     -1.072812e+02      3.215909e+00   
     0.006239          0.658006        3.560719e+04      3.569568e+04     -9.134730e+01      2.856748e+00   
     0.006239          0.731848        2.815363e+04      2.823402e+04     -8.291943e+01      2.520837e+00   
     0.006239          0.807302        2.304196e+04      2.311478e+04     -7.502652e+01      2.204079e+00   
     0.006239          0.883916        1.872782e+04      1.879356e+04     -6.765103e+01      1.910699e+00   
     0.006239          0.961228        1.510844e+04      1.516758e+04     -6.077542e+01      1.640172e+00   
     0.006239          1.038772        1.209133e+04      1.214432e+04     -5.438217e+01      1.397380e+00   
     0.006239          1.116084        9.593553e+03      9.640827e+03     -4.845371e+01      1.179484e+00   
     0.006239          1.192698        7.541028e+03      7.583014e+03     -4.297252e+01      9.862092e-01   
     0.006239          1.268152        6.727804e+03      6.765322e+03     -3.833871e+01      8.203715e-01   
     0.006239          1.341994        5.867778e+03      5.905016e+03     -3.792106e+01      6.823697e-01   
     0.006239          1.413779        4.515833e+03      4.548553e+03     -3.328178e+01      5.617989e-01   
     0.006239          1.483076        3.433750e+03      3.462327e+03     -2.903715e+01      4.603040e-01   
     0.006239          1.549467        3.327356e+03      3.355117e+03     -2.813802e+01      3.763253e-01   
     0.006239          1.612554        2.576579e+03      2.601438e+03     -2.516962e+01      3.103011e-01   
     0.006239          1.671957        1.905422e+03      1.926831e+03     -2.166166e+01      2.526012e-01   
     0.006239          1.727318        1.905380e+03      1.926831e+03     -2.166166e+01      2.101662e-01   
     0.006239          1.778306        1.386441e+03      1.404762e+03     -1.849572e+01      1.739650e-01   
     0.006239          1.824612        1.386414e+03      1.404762e+03     -1.849572e+01      1.469513e-01   
     0.006239          1.865960        9.907667e+02      1.006297e+03     -1.565428e+01      1.240425e-01   
     0.006239          1.902099        9.907518e+02      1.006297e+03     -1.565428e+01      1.091316e-01   
     0.006239          1.932813        9.318362e+02      9.464651e+02     -1.472351e+01      9.460786e-02   
     0.006239          1.957917        6.937922e+02      7.068266e+02     -1.311977e+01      8.536427e-02   
     0.006239          1.977260        6.937869e+02      7.068266e+02     -1.311977e+01      8.008197e-02   
     0.006239          1.990726        6.937826e+02      7.068266e+02     -1.311977e+01      7.568225e-02   
     0.006239          1.998238        6.937801e+02      7.068266e+02     -1.311977e+01      7.320445e-02   
     0.015318          0.001762        2.863452e+06      2.864265e+06     -8.202759e+02      7.095630e+00   
     0.015318          0.009274        2.845773e+06      2.846536e+06     -7.706110e+02      6.983218e+00   
     0.015318          0.022740        2.771143e+06      2.771820e+06     -6.833467e+02      6.813577e+00   
     0.015318          0.042083        1.942620e+06      1.943192e+06     -5.786510e+02      6.609371e+00   
     0.015318          0.067187        1.202200e+06      1.202672e+06     -4.777086e+02      6.368055e+00   
     0.015318          0.097901        7.704680e+05      7.708536e+05     -3.916745e+02      6.100428e+00   
     0.015318          0.134040        5.068614e+05      5.071801e+05     -3.245845e+02      5.812677e+00   
     0.015318          0.175388        3.480937e+05      3.483616e+05     -2.734733e+02      5.505443e+00   
     0.015318          0.221694        2.484144e+05      2.486425e+05     -2.332370e+02      5.178886e+00   
     0.015318          0.272682        1.808111e+05      1.810075e+05     -2.011614e+02      4.839489e+00   
     0.015318          0.328043        1.348410e+05      1.350109e+05     -1.744052e+02      4.488109e+00   
     0.015318          0.387446        1.024863e+05      1.026352e+05     -1.529509e+02      4.129437e+00   
     0.015318          0.450533        7.692362e+04      7.705169e+04     -1.318376e+02      3.767706e+00   
     0.015318          0.516924        6.032100e+04      6.043634e+04     -1.187467e+02      3.410599e+00   
     0.015318          0.586221        4.635233e+04      4.645208e+04     -1.028068e+02      3.058221e+00   
     0.015318          0.658006        3.669041e+04      3.677891e+04     -9.121864e+01      2.719138e+00   
     0.015318          0.731848        2.906400e+04      2.914441e+04     -8.280263e+01      2.394940e+00   
     0.015318          0.807302        2.304251e+04      2.311534e+04     -7.492084e+01      2.090249e+00   
     0.015318          0.883916        1.872781e+04      1.879356e+04     -6.755574e+01      1.807075e+00   
     0.015318          0.961228        1.510843e+04      1.516758e+04     -6.068982e+01      1.548048e+00   
     0.015318          1.038772        1.209133e+04      1.214432e+04     -5.430557e+01      1.314043e+00   
     0.015318          1.116084        9.687007e+03      9.734287e+03     -4.838546e+01      1.105414e+00   
     0.015318          1.192698        7.999710e+03      8.041700e+03     -4.291199e+01      9.216423e-01   
     0.015318          1.268152        6.675436e+03      6.712661e+03     -3.798669e+01      7.619686e-01   
     0.015318          1.341994        5.668809e+03      5.704765e+03     -3.658348e+01      6.270818e-01   
     0.015318          1.413779        4.515831e+03      4.548553e+03     -3.323490e+01      5.121443e-01   
     0.015318          1.483076        3.576130e+03      3.604710e+03     -2.899625e+01      4.159734e-01   
     0.015318          1.549467        3.115561e+03      3.141534e+03     -2.630967e+01      3.365598e-01   
     0.015318          1.612554        2.576577e+03      2.601438e+03     -2.513417e+01      2.727883e-01   
     0.015318          1.671957        2.061936e+03      2.083347e+03     -2.163115e+01      2.205501e-01   
     0.015318          1.727318        1.866522e+03      1.887533e+03     -2.118997e+01      1.793828e-01   
     0.015318          1.778306        1.433415e+03      1.451738e+03     -1.846967e+01      1.467792e-01   
     0.015318          1.824612        1.339928e+03      1.357657e+03     -1.785033e+01      1.211443e-01   
     0.015318          1.865960        1.069261e+03      1.084792e+03     -1.563223e+01      1.012568e-01   
     0.015318          1.902099        9.907511e+02      1.006297e+03     -1.563223e+01      8.632932e-02   
     0.015318          1.932813        8.706237e+02      8.842861e+02     -1.373686e+01      7.449280e-02   
     0.015318          1.957917        7.530161e+02      7.660511e+02     -1.310129e+01      6.630787e-02   
     0.015318          1.977260        6.937858e+02      7.068266e+02     -1.310129e+01      6.048850e-02   
     0.015318          1.990726        6.937820e+02      7.068266e+02     -1.310129e+01      5.665749e-02   
     0.015318          1.998238        6.937798e+02      7.068266e+02     -1.310129e+01      5.449627e-02   
     0.028399          0.001762        1.556246e+06      1.556853e+06     -6.139337e+02      6.609857e+00   
     0.028399          0.009274        1.525694e+06      1.526270e+06     -5.818356e+02      6.544030e+00   
     0.028399          0.022740        1.475283e+06      1.475816e+06     -5.393567e+02      6.431216e+00   
     0.028399          0.042083        1.366903e+06      1.367377e+06     -4.802876e+02      6.276234e+00   
     0.028399          0.067187        1.073592e+06      1.073999e+06     -4.137641e+02      6.083448e+00   
     0.028399          0.097901        7.217823e+05      7.221288e+05     -3.523647e+02      5.857728e+00   
     0.028399          0.134040        4.898050e+05      4.900995e+05     -3.000616e+02      5.604581e+00   
     0.028399          0.175388        3.411942e+05      3.414460e+05     -2.571142e+02      5.325098e+00   
     0.028399          0.221694        2.447614e+05      2.449787e+05     -2.222599e+02      5.023035e+00   
     0.028399          0.272682        1.794947e+05      1.796827e+05     -1.927140e+02      4.701532e+00   
     0.028399          0.328043        1.342444e+05      1.344085e+05     -1.684347e+02      4.366206e+00   
     0.028399          0.387446        1.011680e+05      1.013110e+05     -1.470254e+02      4.022083e+00   
     0.028399          0.450533        7.725638e+04      7.738124e+04     -1.285280e+02      3.673613e+00   
     0.028399          0.516924        5.924522e+04      5.935592e+04     -1.140226e+02      3.325560e+00   
     0.028399          0.586221        4.666984e+04      4.676798e+04     -1.011184e+02      2.982701e+00   
     0.028399          0.658006        3.674840e+04      3.683627e+04     -9.051554e+01      2.651336e+00   
     0.028399          0.731848        2.922194e+04      2.930051e+04     -8.090279e+01      2.334676e+00   
     0.028399          0.807302        2.330987e+04      2.338031e+04     -7.248143e+01      2.035706e+00   
     0.028399          0.883916        1.870560e+04      1.876900e+04     -6.515789e+01      1.758627e+00   
     0.028399          0.961228        1.514165e+04      1.519898e+04     -5.883024e+01      1.504120e+00   
     0.028399          1.038772        1.238941e+04      1.244152e+04     -5.338851e+01      1.274670e+00   
     0.028399          1.116084        1.016605e+04      1.021329e+04     -4.831197e+01      1.070063e+00   
     0.028399          1.192698        8.217652e+03      8.259608e+03     -4.284682e+01      8.901147e-01   
     0.028399          1.268152        6.652071e+03      6.689146e+03     -3.781013e+01      7.343120e-01   
     0.028399          1.341994        5.419089e+03      5.453406e+03     -3.491845e+01      6.014869e-01   
     0.028399          1.413779        4.486044e+03      4.518016e+03     -3.246095e+01      4.893320e-01   
     0.028399          1.483076        3.736824e+03      3.765380e+03     -2.895221e+01      3.956082e-01   
     0.028399          1.549467        3.045527e+03      3.070888e+03     -2.567897e+01      3.184127e-01   
     0.028399          1.612554        2.514769e+03      2.538818e+03     -2.430513e+01      2.561856e-01   
     0.028399          1.671957        2.129831e+03      2.151224e+03     -2.159829e+01      2.056007e-01   
     0.028399          1.727318        1.752932e+03      1.772636e+03     -1.986989e+01      1.658727e-01   
     0.028399          1.778306        1.519827e+03      1.538134e+03     -1.844162e+01      1.342292e-01   
     0.028399          1.824612        1.260906e+03      1.277568e+03     -1.677182e+01      1.098825e-01   
     0.028399          1.865960        1.115281e+03      1.130798e+03     -1.560848e+01      9.081297e-02   
     0.028399          1.902099        9.469752e+02      9.616786e+02     -1.478003e+01      7.663077e-02   
     0.028399          1.932813        8.504116e+02      8.637434e+02     -1.339736e+01      6.557485e-02   
     0.028399          1.957917        7.872384e+02      8.002621e+02     -1.308140e+01      5.768894e-02   
     0.028399          1.977260        7.287431e+02      7.415732e+02     -1.288230e+01      5.224774e-02   
     0.028399          1.990726        6.676484e+02      6.799394e+02     -1.233956e+01      4.862944e-02   
     0.028399          1.998238        6.384816e+02      6.504733e+02     -1.203845e+01      4.667370e-02   
     0.045447          0.001762        8.745709e+05      8.750125e+05     -4.479721e+02      6.374408e+00   
     0.045447          0.009274        8.714292e+05      8.718649e+05     -4.420691e+02      6.318833e+00   
     0.045447          0.022740        8.563821e+05      8.567954e+05     -4.194445e+02      6.221912e+00   
     0.045447          0.042083        8.206365e+05      8.210168e+05     -3.864438e+02      6.085594e+00   
     0.045447          0.067187        7.525278e+05      7.528701e+05     -3.482222e+02      5.912370e+00   
     0.045447          0.097901        6.346830e+05      6.349857e+05     -3.084055e+02      5.705647e+00   
     0.045447          0.134040        4.572441e+05      4.575095e+05     -2.708836e+02      5.468659e+00   
     0.045447          0.175388        3.283296e+05      3.285617e+05     -2.372991e+02      5.203657e+00   
     0.045447          0.221694        2.383731e+05      2.385756e+05     -2.074268e+02      4.913513e+00   
     0.045447          0.272682        1.755567e+05      1.757334e+05     -1.812975e+02      4.603492e+00   
     0.045447          0.328043        1.320041e+05      1.321596e+05     -1.598141e+02      4.277852e+00   
     0.045447          0.387446        9.961067e+04      9.974707e+04     -1.403395e+02      3.942783e+00   
     0.045447          0.450533        7.668697e+04      7.680752e+04     -1.241489e+02      3.602020e+00   
     0.045447          0.516924        5.907470e+04      5.918147e+04     -1.100328e+02      3.261039e+00   
     0.045447          0.586221        4.592126e+04      4.601544e+04     -9.711242e+01      2.925022e+00   
     0.045447          0.658006        3.635350e+04      3.643792e+04     -8.701986e+01      2.599588e+00   
     0.045447          0.731848        2.883719e+04      2.891304e+04     -7.813737e+01      2.287717e+00   
