#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        1.247335e+08      1.247371e+08     -3.753582e+03      1.313399e+02   
     0.001185          0.009274        5.507191e+07      5.507416e+07     -2.382974e+03      1.260957e+02   
     0.001185          0.022740        2.585150e+07      2.585316e+07     -1.786404e+03      1.184720e+02   
     0.001185          0.042083        1.853129e+07      1.853269e+07     -1.514004e+03      1.083885e+02   
     0.001185          0.067187        1.224134e+07      1.224247e+07     -1.229462e+03      9.666505e+01   
     0.001185          0.097901        7.602038e+06      7.602935e+06     -9.830110e+02      8.623493e+01   
     0.001185          0.134040        5.094858e+06      5.095584e+06     -8.047569e+02      7.864511e+01   
     0.001185          0.175388        3.625621e+06      3.626227e+06     -6.787657e+02      7.245536e+01   
     0.001185          0.221694        2.770269e+06      2.770795e+06     -5.934306e+02      6.705837e+01   
     0.001185          0.272682        2.209711e+06      2.210169e+06     -5.195116e+02      6.207241e+01   
     0.001185          0.328043        1.720191e+06      1.720601e+06     -4.676359e+02      5.755644e+01   
     0.001185          0.387446        1.405934e+06      1.406303e+06     -4.227730e+02      5.323605e+01   
     0.001185          0.450533        1.141047e+06      1.141379e+06     -3.808752e+02      4.900302e+01   
     0.001185          0.516924        9.191217e+05      9.194182e+05     -3.418411e+02      4.526560e+01   
     0.001185          0.586221        7.343924e+05      7.346564e+05     -3.055694e+02      4.156792e+01   
     0.001185          0.658006        6.543385e+05      6.545890e+05     -2.884377e+02      3.793761e+01   
     0.001185          0.731848        5.158974e+05      5.161189e+05     -2.561195e+02      3.461251e+01   
     0.001185          0.807302        4.564216e+05      4.566309e+05     -2.409075e+02      3.162057e+01   
     0.001185          0.883916        4.027723e+05      4.029699e+05     -2.263102e+02      2.867166e+01   
     0.001185          0.961228        3.544835e+05      3.546700e+05     -2.123147e+02      2.577760e+01   
     0.001185          1.038772        3.111181e+05      3.112940e+05     -1.989084e+02      2.305809e+01   
     0.001185          1.116084        2.722662e+05      2.724317e+05     -1.860786e+02      2.061965e+01   
     0.001185          1.192698        2.375441e+05      2.376993e+05     -1.738128e+02      1.854896e+01   
     0.001185          1.268152        2.065927e+05      2.067381e+05     -1.620981e+02      1.669693e+01   
