#        q              total               1              \delta U         \delta U^2    

     0.001185        1.609305e+04      1.616664e+04     -8.067950e+01      7.093040e+00   
     0.006239        8.178650e+03      8.252336e+03     -8.077855e+01      7.093158e+00   
     0.015318        6.556581e+03      6.630268e+03     -8.078092e+01      7.093381e+00   
     0.028399        5.348239e+03      5.421911e+03     -8.076624e+01      7.093397e+00   
     0.045447        3.978714e+03      4.052378e+03     -8.075752e+01      7.093142e+00   
     0.066417        3.118779e+03      3.192361e+03     -8.067444e+01      7.092896e+00   
     0.091251        2.619085e+03      2.692571e+03     -8.057816e+01      7.092564e+00   
     0.119882        2.174553e+03      2.247872e+03     -8.041163e+01      7.092268e+00   
     0.152235        1.875523e+03      1.948567e+03     -8.013489e+01      7.091698e+00   
     0.188220        1.604436e+03      1.677083e+03     -7.973852e+01      7.092254e+00   
     0.227742        1.438710e+03      1.510880e+03     -7.926398e+01      7.093784e+00   
     0.270694        1.211389e+03      1.282750e+03     -7.845869e+01      7.097695e+00   
     0.316959        1.073782e+03      1.144193e+03     -7.751683e+01      7.105752e+00   
     0.366414        9.468202e+02      1.015991e+03     -7.629111e+01      7.120288e+00   
     0.418925        8.301930e+02      8.977415e+02     -7.469234e+01      7.143860e+00   
     0.474351        7.761458e+02      8.422233e+02     -7.325800e+01      7.180477e+00   
     0.532541        6.745412e+02      7.381486e+02     -7.084039e+01      7.232979e+00   
     0.593339        6.279864e+02      6.894916e+02     -6.881060e+01      7.305331e+00   
     0.656582        5.406978e+02      5.986870e+02     -6.538864e+01      7.399375e+00   
     0.722098        5.012327e+02      5.564389e+02     -6.272286e+01      7.516616e+00   
     0.789711        4.274273e+02      4.779996e+02     -5.822597e+01      7.653618e+00   
     0.859239        3.945365e+02      4.417079e+02     -5.497948e+01      7.808073e+00   
     0.930495        3.331351e+02      3.747292e+02     -4.956540e+01      7.971321e+00   
     1.003286        2.792875e+02      3.148881e+02     -4.372988e+01      8.129272e+00   
     1.077416        2.323666e+02      2.617826e+02     -3.768064e+01      8.264653e+00   
     1.152685        1.917225e+02      2.150106e+02     -3.165007e+01      8.362009e+00   
     1.228890        1.560463e+02      1.734159e+02     -2.577067e+01      8.401055e+00   
     1.305826        9.439145e+01      1.015111e+02     -1.548170e+01      8.362008e+00   
