#       k             kp                 U11                    U12                    U21                    U22          
   0.000790       0.000790         1.000000e+00           9.360942e-24           2.125785e-23           1.000000e+00      
   0.000790       0.004159         -4.463921e-13          2.333152e-19           3.720417e-22           -3.731809e-28     
   0.000790       0.010212         -1.370260e-12          9.889816e-18           4.360330e-21           -1.053966e-26     
   0.000790       0.018933         -2.948794e-12          8.627344e-17           2.964221e-20           -7.956750e-26     
   0.000790       0.030298         -5.248057e-12          5.164502e-16           1.326964e-19           -3.658884e-25     
   0.000790       0.044278         -8.261333e-12          2.525813e-15           4.475230e-19           -1.247462e-24     
   0.000790       0.060834         -1.187658e-11          1.059472e-14           1.235869e-18           -3.467209e-24     
   0.000790       0.079922         -1.583357e-11          3.868090e-14           2.941327e-18           -8.287977e-24     
   0.000790       0.101490         -1.967499e-11          1.243813e-13           6.234109e-18           -1.762484e-23     
   0.000790       0.125480         -2.269676e-11          3.569522e-13           1.202798e-17           -3.408563e-23     
   0.000790       0.151828         -2.390403e-11          9.265047e-13           2.144965e-17           -6.084862e-23     
   0.000790       0.180462         -2.198000e-11          2.201578e-12           3.574548e-17           -1.012942e-22     
   0.000790       0.211306         -1.527447e-11          4.839696e-12           5.612397e-17           -1.583294e-22     
   0.000790       0.244276         -1.817963e-12          9.929926e-12           8.355257e-17           -2.334190e-22     
   0.000790       0.279283         2.063578e-11           1.915824e-11           1.185489e-16           -3.254245e-22     
   0.000790       0.316234         5.453898e-11           3.497749e-11           1.610151e-16           -4.295442e-22     
   0.000790       0.355027         1.024544e-10           6.075640e-11           2.101741e-16           -5.368220e-22     
   0.000790       0.395559         1.669418e-10           1.008792e-10           2.645990e-16           -6.349275e-22     
   0.000790       0.437721         2.504329e-10           1.607701e-10           3.224069e-16           -7.110800e-22     
   0.000790       0.481399         3.551030e-10           2.468265e-10           3.814048e-16           -7.580351e-22     
   0.000790       0.526474         4.827443e-10           3.662546e-10           4.394792e-16           -7.839678e-22     
   0.000790       0.572826         6.346461e-10           5.268157e-10           4.945534e-16           -8.267212e-22     
   0.000790       0.620330         8.114856e-10           7.365008e-10           5.450983e-16           -9.722975e-22     
   0.000790       0.668857         1.013234e-09           1.003156e-09           5.897501e-16           -1.376636e-21     
   0.000790       0.718277         1.239084e-09           1.334086e-09           6.278251e-16           -2.288780e-21     
   0.000790       0.768456         1.487400e-09           1.735656e-09           6.587162e-16           -4.072625e-21     
   0.000790       0.819260         1.755702e-09           2.212925e-09           6.824835e-16           -7.223799e-21     
   0.000790       0.870551         2.040689e-09           2.769312e-09           1.124500e-19           -1.237802e-20     
   0.000790       0.922191         2.338294e-09           3.406329e-09           1.112614e-19           -2.030773e-20     
   0.000790       0.974040         2.643790e-09           4.123376e-09           1.073902e-19           -3.190472e-20     
   0.000790       1.025960         2.951923e-09           4.917617e-09           1.006009e-19           -4.814806e-20     
   0.000790       1.077809         3.257085e-09           5.783934e-09           9.075160e-20           -7.005823e-20     
   0.000790       1.129449         3.553511e-09           6.714962e-09           7.781084e-20           -9.863989e-20     
   0.000790       1.180740         3.835481e-09           7.701208e-09           6.186844e-20           -1.348169e-19     
   0.000790       1.231544         4.097530e-09           8.731238e-09           4.313966e-20           -1.793641e-19     
   0.000790       1.281723         4.334647e-09           9.791926e-09           2.196187e-20           -2.328406e-19     
   0.000790       1.331143         4.542448e-09           1.086876e-08           -1.216470e-21          -2.955293e-19     
   0.000790       1.379670         4.717320e-09           1.194619e-08           -2.585381e-20          -3.673858e-19     
   0.000790       1.427174         4.856523e-09           1.300796e-08           -5.133938e-20          -4.480019e-19     
   0.000790       1.473526         4.958253e-09           1.403752e-08           -7.702128e-20          -5.365841e-19     
   0.000790       1.518601         5.021657e-09           1.501835e-08           -1.022368e-19          -6.319500e-19     
   0.000790       1.562279         5.046804e-09           1.593429e-08           -1.263430e-19          -7.325420e-19     
   0.000790       1.604441         5.034620e-09           1.676985e-08           -1.487444e-19          -8.364574e-19     
   0.000790       1.644973         4.986786e-09           1.751043e-08           -1.689183e-19          -9.414931e-19     
   0.000790       1.683766         4.905606e-09           1.814250e-08           -1.864325e-19          -1.045203e-18     
   0.000790       1.720717         4.793858e-09           1.865374e-08           -2.009583e-19          -1.144964e-18     
   0.000790       1.755724         4.654636e-09           1.903303e-08           -2.122752e-19          -1.238043e-18     
   0.000790       1.788694         4.491171e-09           1.927044e-08           -2.202688e-19          -1.321669e-18     
   0.000790       1.819538         4.306663e-09           1.935707e-08           -2.249222e-19          -1.393100e-18     
   0.000790       1.848172         4.104107e-09           1.928489e-08           -2.263010e-19          -1.449677e-18     
   0.000790       1.874520         3.886115e-09           1.904627e-08           -2.245332e-19          -1.488867e-18     
   0.000790       1.898510         3.654736e-09           1.863359e-08           -2.197850e-19          -1.508285e-18     
   0.000790       1.920078         3.411250e-09           1.803837e-08           -2.122320e-19          -1.505686e-18     
   0.000790       1.939166         3.155912e-09           1.725012e-08           -2.020270e-19          -1.478903e-18     
   0.000790       1.955722         2.887589e-09           1.625438e-08           -1.892586e-19          -1.425712e-18     
   0.000790       1.969702         2.603151e-09           1.502923e-08           -1.738966e-19          -1.343541e-18     
   0.000790       1.981067         2.296290e-09           1.353825e-08           -1.556987e-19          -1.228847e-18     
   0.000790       1.989788         1.954811e-09           1.171420e-08           -1.340158e-19          -1.075626e-18     
   0.000790       1.995841         1.552742e-09           9.411389e-09           -1.072444e-19          -8.710130e-19     
   0.000790       1.999210         1.015150e-09           6.192042e-09           -7.039397e-20          -5.755050e-19     
   0.000790       2.003160         2.023504e-09           1.244060e-08           -1.410576e-19          -1.163138e-18     
   0.000790       2.016638         3.047995e-09           1.924827e-08           -2.160899e-19          -1.834244e-18     
   0.000790       2.040848         3.725477e-09           2.470973e-08           -2.716230e-19          -2.433347e-18     
   0.000790       2.075731         4.174750e-09           2.981273e-08           -3.154975e-19          -3.073576e-18     
   0.000790       2.121193         4.411078e-09           3.492577e-08           -3.463554e-19          -3.814605e-18     
   0.000790       2.177111         4.414810e-09           4.022740e-08           -3.575807e-19          -4.704084e-18     
   0.000790       2.243335         4.147481e-09           4.579742e-08           -3.373001e-19          -5.786468e-18     
   0.000790       2.319686         3.559581e-09           5.164246e-08           -2.676356e-19          -7.104476e-18     
   0.000790       2.405959         2.597554e-09           5.770196e-08           -1.239640e-19          -8.697100e-18     
   0.000790       2.501920         1.212048e-09           6.384816e-08           1.252926e-19           -1.059501e-17     
   0.000790       2.607312         -6.321313e-10          6.988642e-08           5.177994e-19           -1.281370e-17     
   0.000790       2.721850         -2.944945e-09          7.555983e-08           1.094822e-18           -1.534496e-17     
   0.000790       2.845225         -5.700244e-09          8.056132e-08           1.896719e-18           -1.814765e-17     
   0.000790       2.977105         -8.827021e-09          8.455509e-08           2.956349e-18           -2.113964e-17     
   0.000790       3.117134         -1.220492e-08          8.720757e-08           4.290809e-18           -2.419324e-17     
   0.000790       3.264935         -1.566593e-08          8.822601e-08           5.892502e-18           -2.713658e-17     
   0.000790       3.420109         -1.900328e-08          8.740017e-08           7.721049e-18           -2.976348e-17     
   0.000790       3.582238         -2.198752e-08          8.464057e-08           9.697854e-18           -3.185252e-17     
   0.000790       3.750884         -2.438866e-08          8.000614e-08           1.170527e-17           -3.319463e-17     
   0.000790       3.925594         -2.600179e-08          7.371378e-08           1.359201e-17           -3.362574e-17     
   0.000790       4.105897         -2.667296e-08          6.612523e-08           1.518577e-17           -3.305840e-17     
   0.000790       4.291305         -2.632146e-08          5.771100e-08           1.631286e-17           -3.150519e-17     
   0.000790       4.481320         -2.495429e-08          4.899536e-08           1.682265e-17           -2.908655e-17     
   0.000790       4.675429         -2.266953e-08          4.049174e-08           1.661298e-17           -2.601874e-17     
   0.000790       4.873108         -1.964701e-08          3.264067e-08           1.565115e-17           -2.258224e-17     
   0.000790       5.073826         -1.612705e-08          2.576234e-08           1.398525e-17           -1.907679e-17     
   0.000790       5.277040         -1.238041e-08          2.003231e-08           1.174204e-17           -1.577335e-17     
   0.000790       5.482203         -8.675002e-09          1.548343e-08           9.110847e-18           -1.287438e-17     
   0.000790       5.688763         -5.244981e-09          1.203004e-08           6.316306e-18           -1.049168e-17     
   0.000790       5.896161         -2.267745e-09          9.506342e-09           3.585598e-18           -8.645110e-18     
   0.000790       6.103839         1.483287e-10           7.709488e-09           1.117062e-18           -7.279827e-18     
   0.000790       6.311237         1.964442e-09           6.436784e-09           -9.435483e-19          -6.294734e-18     
   0.000790       6.517797         3.202204e-09           5.512667e-09           -2.515241e-18          -5.573273e-18     
   0.000790       6.722960         3.927966e-09           4.802236e-09           -3.581543e-18          -5.008838e-18     
   0.000790       6.926174         4.234672e-09           4.213779e-09           -4.179945e-18          -4.520441e-18     
   0.000790       7.126892         4.224781e-09           3.693094e-09           -4.385050e-18          -4.057954e-18     
   0.000790       7.324571         3.996692e-09           3.213978e-09           -4.289988e-18          -3.599130e-18     
   0.000790       7.518680         3.635757e-09           2.768079e-09           -3.989957e-18          -3.141974e-18     
   0.000790       7.708695         3.209831e-09           2.356303e-09           -3.570231e-18          -2.695906e-18     
   0.000790       7.894103         2.768504e-09           1.982706e-09           -3.099382e-18          -2.274183e-18     
   0.000790       8.074406         2.344812e-09           1.650898e-09           -2.627150e-18          -1.888754e-18     
