#       k             kp                  V           
   0.000790       0.000790         0.000000e+00      
   0.000790       0.004159         2.909866e-16      
   0.000790       0.010212         2.909867e-16      
   0.000790       0.018933         2.665695e-16      
   0.000790       0.030298         1.345856e-16      
   0.000790       0.044278         -2.474613e-16     
   0.000790       0.060834         -3.477092e-16     
   0.000790       0.079922         -3.851704e-16     
   0.000790       0.101490         -6.222757e-16     
   0.000790       0.125480         -1.175005e-15     
   0.000790       0.151828         -4.041503e-15     
   0.000790       0.180462         -7.797152e-15     
   0.000790       0.211306         -1.055717e-14     
   0.000790       0.244276         -1.237919e-14     
   0.000790       0.279283         -1.279053e-14     
   0.000790       0.316234         -1.196621e-14     
   0.000790       0.355027         -9.988966e-15     
   0.000790       0.395559         -7.686423e-15     
   0.000790       0.437721         -5.212705e-15     
   0.000790       0.481399         -3.097932e-15     
   0.000790       0.526474         -1.545113e-15     
   0.000790       0.572826         -5.919150e-16     
   0.000790       0.620330         1.338371e-14      
   0.000790       0.668857         4.588131e-15      
   0.000790       0.718277         1.472063e-15      
   0.000790       0.768456         5.349332e-16      
   0.000790       0.819260         3.022949e-16      
   0.000790       0.870551         2.596311e-16      
   0.000790       0.922191         2.574375e-16      
   0.000790       0.974040         2.600918e-16      
   0.000790       1.025960         2.612017e-16      
   0.000790       1.077809         2.603460e-16      
   0.000790       1.129449         2.579073e-16      
   0.000790       1.180740         2.542162e-16      
   0.000790       1.231544         2.495010e-16      
   0.000790       1.281723         2.439298e-16      
   0.000790       1.331143         2.376402e-16      
   0.000790       1.379670         2.307550e-16      
   0.000790       1.427174         2.233894e-16      
   0.000790       1.473526         2.156541e-16      
   0.000790       1.518601         2.076567e-16      
   0.000790       1.562279         1.995019e-16      
   0.000790       1.604441         1.912907e-16      
   0.000790       1.644973         1.831197e-16      
   0.000790       1.683766         1.750798e-16      
   0.000790       1.720717         1.672548e-16      
   0.000790       1.755724         1.597202e-16      
   0.000790       1.788694         1.525426e-16      
   0.000790       1.819538         1.457788e-16      
   0.000790       1.848172         1.394760e-16      
   0.000790       1.874520         1.336718e-16      
   0.000790       1.898510         1.283949e-16      
   0.000790       1.920078         1.236664e-16      
   0.000790       1.939166         1.195003e-16      
   0.000790       1.955722         1.159055e-16      
   0.000790       1.969702         1.128864e-16      
   0.000790       1.981067         1.104447e-16      
   0.000790       1.989788         1.085802e-16      
   0.000790       1.995841         1.072916e-16      
   0.000790       1.999210         1.065775e-16      
   0.000790       2.003160         1.057297e-16      
   0.000790       2.016638         1.028632e-16      
   0.000790       2.040848         9.778239e-17      
   0.000790       2.075731         9.061320e-17      
   0.000790       2.121193         8.157351e-17      
   0.000790       2.177111         7.100198e-17      
   0.000790       2.243335         5.938188e-17      
   0.000790       2.319686         4.734403e-17      
   0.000790       2.405959         3.563090e-17      
   0.000790       2.501920         2.500886e-17      
   0.000790       2.607312         1.613318e-17      
   0.000790       2.721850         9.399722e-18      
   0.000790       2.845225         4.845127e-18      
   0.000790       2.977105         2.156780e-18      
   0.000790       3.117134         8.063649e-19      
   0.000790       3.264935         2.453541e-19      
   0.000790       3.420109         5.868385e-20      
   0.000790       3.582238         1.064465e-20      
   0.000790       3.750884         1.421286e-21      
   0.000790       3.925594         1.399488e-22      
   0.000790       4.105897         1.132075e-23      
   0.000790       4.291305         9.748251e-25      
   0.000790       4.481320         9.668300e-26      
   0.000790       4.675429         8.913553e-27      
   0.000790       4.873108         6.825008e-28      
   0.000790       5.073826         4.430819e-29      
   0.000790       5.277040         2.506726e-30      
   0.000790       5.482203         1.195710e-31      
   0.000790       5.688763         4.569388e-33      
   0.000790       5.896161         1.396762e-34      
   0.000790       6.103839         3.619439e-36      
   0.000790       6.311237         8.431484e-38      
   0.000790       6.517797         1.755568e-39      
   0.000790       6.722960         3.161893e-41      
   0.000790       6.926174         4.977182e-43      
   0.000790       7.126892         1.584836e-44      
