#        q              total               1              \delta U         \delta U^2    

     0.001185        8.620651e+08      8.620770e+08     -1.452855e+04      2.627420e+03   
     0.006239        4.590291e+08      4.590376e+08     -9.189189e+03      6.406319e+02   
     0.015318        1.607601e+08      1.607650e+08     -5.210136e+03      3.254053e+02   
     0.028399        4.069160e+07      4.069394e+07     -2.564760e+03      2.268956e+02   
     0.045447        3.204604e+07      3.204809e+07     -2.246721e+03      1.941611e+02   
     0.066417        2.344338e+07      2.344510e+07     -1.904505e+03      1.828717e+02   
     0.091251        1.685786e+07      1.685928e+07     -1.601643e+03      1.773539e+02   
     0.119882        1.277250e+07      1.277371e+07     -1.380278e+03      1.730363e+02   
     0.152235        1.028195e+07      1.028301e+07     -1.222089e+03      1.682245e+02   
     0.188220        8.209973e+06      8.210884e+06     -1.072719e+03      1.622038e+02   
     0.227742        7.032154e+06      7.032969e+06     -9.696386e+02      1.546180e+02   
     0.270694        5.998648e+06      5.999371e+06     -8.686414e+02      1.452966e+02   
     0.316959        5.094948e+06      5.095584e+06     -7.702497e+02      1.342198e+02   
     0.366414        4.307670e+06      4.308224e+06     -6.752175e+02      1.215299e+02   
     0.418925        3.624493e+06      3.624970e+06     -5.844865e+02      1.075569e+02   
     0.474351        3.318379e+06      3.318808e+06     -5.219774e+02      9.283462e+01   
     0.532541        2.770433e+06      2.770795e+06     -4.400634e+02      7.809358e+01   
     0.593339        2.300058e+06      2.300359e+06     -3.658116e+02      6.422971e+01   
     0.656582        2.091111e+06      2.091374e+06     -3.150140e+02      5.222741e+01   
     0.722098        1.720388e+06      1.720601e+06     -2.561256e+02      4.303712e+01   
     0.789711        1.406134e+06      1.406303e+06     -2.069336e+02      3.740764e+01   
     0.859239        1.141248e+06      1.141379e+06     -1.671596e+02      3.569813e+01   
     0.930495        1.025297e+06      1.025403e+06     -1.436236e+02      3.770450e+01   
     1.003286        8.226476e+05      8.227238e+05     -1.187258e+02      4.256645e+01   
     1.077416        5.818841e+05      5.819294e+05     -9.418170e+01      4.881635e+01   
     1.152685        4.029491e+05      4.029699e+05     -7.547631e+01      5.461399e+01   
     1.228890        2.376835e+05      2.376820e+05     -5.667374e+01      5.814846e+01   
     1.305826        9.156303e+02      8.608825e+02     -3.358977e+00      5.810678e+01   
     1.383286        5.404482e+01      0.000000e+00      0.000000e+00      5.404482e+01   
     1.461060        4.650917e+01      0.000000e+00      0.000000e+00      4.650917e+01   
     1.538940        3.682796e+01      0.000000e+00      0.000000e+00      3.682796e+01   
     1.616714        2.665577e+01      0.000000e+00      0.000000e+00      2.665577e+01   
     1.694174        1.746489e+01      0.000000e+00      0.000000e+00      1.746489e+01   
     1.771110        1.018897e+01      0.000000e+00      0.000000e+00      1.018897e+01   
     1.847315        5.126954e+00      0.000000e+00      0.000000e+00      5.126954e+00   
     1.922584        2.075725e+00      0.000000e+00      0.000000e+00      2.075725e+00   
     1.996714        5.676127e-01      0.000000e+00      0.000000e+00      5.676127e-01   
     2.069505        8.742600e-02      0.000000e+00      0.000000e+00      8.742600e-02   
     2.140761        2.029895e-01      0.000000e+00      0.000000e+00      2.029895e-01   
     2.210289        6.084216e-01      0.000000e+00      0.000000e+00      6.084216e-01   
     2.277902        1.113173e+00      0.000000e+00      0.000000e+00      1.113173e+00   
     2.343418        1.611119e+00      0.000000e+00      0.000000e+00      1.611119e+00   
     2.406661        2.050309e+00      0.000000e+00      0.000000e+00      2.050309e+00   
     2.467459        2.410662e+00      0.000000e+00      0.000000e+00      2.410662e+00   
     2.525649        2.689652e+00      0.000000e+00      0.000000e+00      2.689652e+00   
     2.581075        2.893737e+00      0.000000e+00      0.000000e+00      2.893737e+00   
     2.633586        3.033389e+00      0.000000e+00      0.000000e+00      3.033389e+00   
     2.683041        3.120279e+00      0.000000e+00      0.000000e+00      3.120279e+00   
     2.729306        3.165738e+00      0.000000e+00      0.000000e+00      3.165738e+00   
     2.772258        3.179991e+00      0.000000e+00      0.000000e+00      3.179991e+00   
     2.811780        3.171846e+00      0.000000e+00      0.000000e+00      3.171846e+00   
     2.847765        3.148641e+00      0.000000e+00      0.000000e+00      3.148641e+00   
     2.880118        3.116338e+00      0.000000e+00      0.000000e+00      3.116338e+00   
     2.908749        3.079684e+00      0.000000e+00      0.000000e+00      3.079684e+00   
     2.933583        3.042385e+00      0.000000e+00      0.000000e+00      3.042385e+00   
     2.954553        3.007287e+00      0.000000e+00      0.000000e+00      3.007287e+00   
     2.971601        2.976529e+00      0.000000e+00      0.000000e+00      2.976529e+00   
     2.984682        2.951675e+00      0.000000e+00      0.000000e+00      2.951675e+00   
     2.993761        2.933824e+00      0.000000e+00      0.000000e+00      2.933824e+00   
     2.998815        2.923682e+00      0.000000e+00      0.000000e+00      2.923682e+00   
     3.004739        2.911614e+00      0.000000e+00      0.000000e+00      2.911614e+00   
     3.024957        2.869040e+00      0.000000e+00      0.000000e+00      2.869040e+00   
     3.061273        2.787731e+00      0.000000e+00      0.000000e+00      2.787731e+00   
     3.113597        2.661719e+00      0.000000e+00      0.000000e+00      2.661719e+00   
     3.181789        2.486517e+00      0.000000e+00      0.000000e+00      2.486517e+00   
     3.265666        2.262116e+00      0.000000e+00      0.000000e+00      2.262116e+00   
     3.365002        1.994985e+00      0.000000e+00      0.000000e+00      1.994985e+00   
     3.479529        1.698304e+00      0.000000e+00      0.000000e+00      1.698304e+00   
     3.608938        1.390203e+00      0.000000e+00      0.000000e+00      1.390203e+00   
     3.752880        1.090544e+00      0.000000e+00      0.000000e+00      1.090544e+00   
     3.910968        8.172591e-01      0.000000e+00      0.000000e+00      8.172591e-01   
     4.082775        5.833690e-01      0.000000e+00      0.000000e+00      5.833690e-01   
     4.267838        3.954438e-01      0.000000e+00      0.000000e+00      3.954438e-01   
     4.465657        2.537081e-01      0.000000e+00      0.000000e+00      2.537081e-01   
     4.675701        1.534422e-01      0.000000e+00      0.000000e+00      1.534422e-01   
     4.897402        8.702403e-02      0.000000e+00      0.000000e+00      8.702403e-02   
     5.130163        4.594536e-02      0.000000e+00      0.000000e+00      4.594536e-02   
     5.373356        2.233718e-02      0.000000e+00      0.000000e+00      2.233718e-02   
     5.626327        9.828270e-03      0.000000e+00      0.000000e+00      9.828270e-03   
     5.888392        3.797841e-03      0.000000e+00      0.000000e+00      3.797841e-03   
     6.158845        1.214988e-03      0.000000e+00      0.000000e+00      1.214988e-03   
     6.436958        2.790545e-04      0.000000e+00      0.000000e+00      2.790545e-04   
     6.721980        2.716396e-05      0.000000e+00      0.000000e+00      2.716396e-05   
     7.013143        4.004695e-06      0.000000e+00      0.000000e+00      4.004695e-06   
     7.309662        2.700869e-05      0.000000e+00      0.000000e+00      2.700869e-05   
     7.610739        4.108449e-05      0.000000e+00      0.000000e+00      4.108449e-05   
     7.915560        4.021403e-05      0.000000e+00      0.000000e+00      4.021403e-05   
     8.223305        3.130935e-05      0.000000e+00      0.000000e+00      3.130935e-05   
     8.533144        2.094899e-05      0.000000e+00      0.000000e+00      2.094899e-05   
     8.844241        1.248652e-05      0.000000e+00      0.000000e+00      1.248652e-05   
     9.155759        6.752800e-06      0.000000e+00      0.000000e+00      6.752800e-06   
     9.466856        3.343159e-06      0.000000e+00      0.000000e+00      3.343159e-06   
     9.776695        1.518553e-06      0.000000e+00      0.000000e+00      1.518553e-06   
    10.084440        6.301205e-07      0.000000e+00      0.000000e+00      6.301205e-07   
    10.389261        2.356909e-07      0.000000e+00      0.000000e+00      2.356909e-07   
    10.690338        7.714657e-08      0.000000e+00      0.000000e+00      7.714657e-08   
    10.986857        2.066316e-08      0.000000e+00      0.000000e+00      2.066316e-08   
    11.278020        3.765220e-09      0.000000e+00      0.000000e+00      3.765220e-09   
    11.563042        1.907252e-10      0.000000e+00      0.000000e+00      1.907252e-10   
    11.841155        1.563036e-10      0.000000e+00      0.000000e+00      1.563036e-10   
    12.111608        5.857047e-10      0.000000e+00      0.000000e+00      5.857047e-10   
    12.373673        7.890181e-10      0.000000e+00      0.000000e+00      7.890181e-10   
    12.626644        7.661009e-10      0.000000e+00      0.000000e+00      7.661009e-10   
    12.869837        6.341696e-10      0.000000e+00      0.000000e+00      6.341696e-10   
    13.102598        4.794506e-10      0.000000e+00      0.000000e+00      4.794506e-10   
    13.324299        3.432401e-10      0.000000e+00      0.000000e+00      3.432401e-10   
    13.534343        2.378924e-10      0.000000e+00      0.000000e+00      2.378924e-10   
    13.732162        1.620551e-10      0.000000e+00      0.000000e+00      1.620551e-10   
    13.917225        1.097286e-10      0.000000e+00      0.000000e+00      1.097286e-10   
    14.089032        7.451028e-11      0.000000e+00      0.000000e+00      7.451028e-11   
    14.247120        5.111795e-11      0.000000e+00      0.000000e+00      5.111795e-11   
    14.391062        3.565994e-11      0.000000e+00      0.000000e+00      3.565994e-11   
    14.520471        2.544057e-11      0.000000e+00      0.000000e+00      2.544057e-11   
    14.634998        1.865824e-11      0.000000e+00      0.000000e+00      1.865824e-11   
    14.734334        1.413418e-11      0.000000e+00      0.000000e+00      1.413418e-11   
    14.818211        1.110701e-11      0.000000e+00      0.000000e+00      1.110701e-11   
    14.886403        9.089003e-12      0.000000e+00      0.000000e+00      9.089003e-12   
    14.938727        7.770648e-12      0.000000e+00      0.000000e+00      7.770648e-12   
    14.975043        6.959462e-12      0.000000e+00      0.000000e+00      6.959462e-12   
    14.995261        6.579752e-12      0.000000e+00      0.000000e+00      6.579752e-12   
