# vlowk itz =  0 l =  0 s =  1 jt =  1 kvnn =  79  Lambda =  12.00
#  fac=0.17 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V11             V12              V21             V22 
   0.000521   0.000521   -1.732546183961E+00  -1.072587089571E-06  -1.072587089574E-06   2.334961291266E-13
   0.000521   0.002744   -1.732532375525E+00  -2.975433783251E-05  -1.072547726999E-06   8.105477305953E-12
   0.000521   0.006739   -1.732460300061E+00  -1.794598418347E-04  -1.072342611414E-06   4.887357649051E-11
   0.000521   0.012499   -1.732249486744E+00  -6.172970457395E-04  -1.071742861668E-06   1.680558440918E-10
   0.000521   0.020016   -1.731784854729E+00  -1.582099646360E-03  -1.070421990231E-06   4.304189040301E-10
   0.000521   0.029274   -1.730918218970E+00  -3.380960803681E-03  -1.067961873034E-06   9.186217366099E-10
   0.000521   0.040259   -1.729470615731E+00  -6.383698508675E-03  -1.063862957188E-06   1.730744181263E-09
   0.000521   0.052950   -1.727235691768E+00  -1.101456675325E-02  -1.057560202752E-06   2.976335365354E-09
   0.000521   0.067325   -1.723984401499E+00  -1.774052507744E-02  -1.048446198507E-06   4.770620797799E-09
   0.000521   0.083358   -1.719471213023E+00  -2.705550080764E-02  -1.035902419764E-06   7.226628228536E-09
   0.000521   0.101021   -1.713441925533E+00  -3.946035405798E-02  -1.019338664077E-06   1.044528225461E-08
   0.000521   0.120282   -1.705643042122E+00  -5.543870079178E-02  -9.982392999851E-07   1.450391799248E-08
   0.000521   0.141107   -1.695832427919E+00  -7.542935029623E-02  -9.722132130896E-07   1.944416617737E-08
   0.000521   0.163460   -1.683790733694E+00  -9.979681433222E-02  -9.410425199335E-07   2.526066550791E-08
   0.000521   0.187300   -1.669332816678E+00  -1.288020413359E-01  -9.047236967396E-07   3.189242353923E-08
   0.000521   0.212584   -1.652318194757E+00  -1.625760746859E-01  -8.634942698279E-07   3.921871685063E-08
   0.000521   0.239269   -1.632659484388E+00  -2.010995687613E-01  -8.178390866645E-07   4.706106576580E-08
   0.000521   0.267306   -1.610327843280E+00  -2.441908883056E-01  -7.684725919548E-07   5.519201002760E-08
   0.000521   0.296646   -1.585354685429E+00  -2.915048112599E-01  -7.162971761127E-07   6.335026094571E-08
   0.000521   0.327237   -1.557829337279E+00  -3.425427132549E-01  -6.623417872961E-07   7.126057472790E-08
   0.000521   0.359023   -1.527892796049E+00  -3.966737139693E-01  -6.076885663893E-07   7.865570082691E-08
   0.000521   0.391949   -1.495728241061E+00  -4.531648762705E-01  -5.533973074761E-07   8.529731437551E-08
   0.000521   0.425957   -1.461549338000E+00  -5.112174473635E-01  -5.004375158681E-07   9.099306521122E-08
   0.000521   0.460985   -1.425587589022E+00  -5.700055304763E-01  -4.496358231159E-07   9.560770738538E-08
   0.000521   0.496971   -1.388079987209E+00  -6.287135646823E-01  -4.016431780134E-07   9.906745541917E-08
   0.000521   0.533852   -1.349258050656E+00  -6.865695168783E-01  -3.569225232407E-07   1.013579214718E-07
   0.000521   0.571561   -1.309338997482E+00  -7.428715891276E-01  -3.157545106498E-07   1.025169272510E-07
   0.000521   0.610033   -1.268519455213E+00  -7.970072987566E-01  -2.782567597991E-07   1.026240004485E-07
   0.000521   0.649197   -1.226971749268E+00  -8.484647904546E-01  -2.444114129625E-07   1.017884364283E-07
   0.000521   0.688985   -1.184842538437E+00  -8.968370391346E-01  -2.140960498803E-07   1.001375380337E-07
   0.000521   0.729327   -1.142253385934E+00  -9.418201260642E-01  -1.871140338490E-07   9.780618977042E-08
   0.000521   0.770149   -1.099302773337E+00  -9.832070161160E-01  -1.632216427328E-07   9.492841864756E-08
   0.000521   0.811380   -1.056069064747E+00  -1.020878277590E+00  -1.421505611323E-07   9.163116127787E-08
   0.000521   0.852947   -1.012613984597E+00  -1.054791038229E+00  -1.236253103512E-07   8.803013491517E-08
   0.000521   0.894775   -9.689862590377E-01  -1.084967234063E+00  -1.073758636520E-07   8.422751520147E-08
   0.000521   0.936790   -9.252251661691E-01  -1.111481941970E+00  -9.314609283878E-08   8.031104041894E-08
   0.000521   0.978918   -8.813638294809E-01  -1.134452335046E+00  -8.069884805962E-08   7.635415377701E-08
   0.000521   1.021082   -8.374321629957E-01  -1.154027586841E+00  -6.981848433005E-08   7.241683833416E-08
   0.000521   1.063210   -7.934594321836E-01  -1.170379886528E+00  -6.031155626992E-08   6.854686107864E-08
   0.000521   1.105225   -7.494764319449E-01  -1.183696612171E+00  -5.200628210517E-08   6.478121291157E-08
   0.000521   1.147053   -7.055173041045E-01  -1.194173637457E+00  -4.475124512924E-08   6.114759319219E-08
   0.000521   1.188620   -6.616210252977E-01  -1.202009709607E+00  -3.841367379385E-08   5.766584293962E-08
   0.000521   1.229851   -6.178325954236E-01  -1.207401823189E+00  -3.287754795255E-08   5.434926323621E-08
   0.000521   1.270673   -5.742039503753E-01  -1.210541517270E+00  -2.804168843237E-08   5.120580125499E-08
   0.000521   1.311015   -5.307946134427E-01  -1.211612034171E+00  -2.381793382496E-08   4.823908067445E-08
   0.000521   1.350803   -4.876720900362E-01  -1.210786290875E+00  -2.012946079408E-08   4.544929579355E-08
   0.000521   1.389967   -4.449120020933E-01  -1.208225624380E+00  -1.690927698358E-08   4.283396825144E-08
   0.000521   1.428439   -4.025979531205E-01  -1.204079276790E+00  -1.409889204237E-08   4.038858828392E-08
   0.000521   1.466148   -3.608211132482E-01  -1.198484583101E+00  -1.164716482486E-08   3.810715199045E-08
   0.000521   1.503029   -3.196795164559E-01  -1.191567813891E+00  -9.509310100927E-09   3.598260926561E-08
   0.000521   1.539015   -2.792770693184E-01  -1.183445607388E+00  -7.646056386372E-09   3.400723816071E-08
   0.000521   1.574043   -2.397222818443E-01  -1.174226902346E+00  -6.022924528805E-09   3.217295309975E-08
   0.000521   1.608051   -2.011267453719E-01  -1.164015257676E+00  -4.609621508717E-09   3.047155896757E-08
   0.000521   1.640977   -1.636033987784E-01  -1.152911420130E+00  -3.379528270772E-09   2.889495390549E-08
   0.000521   1.672763   -1.272646408337E-01  -1.141015981181E+00  -2.309261051862E-09   2.743529708108E-08
   0.000521   1.703354   -9.222036156788E-02  -1.128431951980E+00  -1.378300165461E-09   2.608512900066E-08
   0.000521   1.732694   -5.857597717978E-02  -1.115267083761E+00  -5.686696700030E-10   2.483747235672E-08
   0.000521   1.760731   -2.643055965959E-02  -1.101635771954E+00   1.353434319772E-10   2.368588800345E-08
   0.000521   1.787416    4.124847274742E-03  -1.087660405929E+00   7.474319944472E-10   2.262452036328E-08
   0.000521   1.812700    3.300864071788E-02  -1.073472061369E+00   1.279489186389E-09   2.164810644211E-08
   0.000521   1.836540    6.014972744852E-02  -1.059210476086E+00   1.741804862885E-09   2.075197820028E-08
   0.000521   1.858893    8.548819584143E-02  -1.045023298569E+00   2.143241945632E-09   1.993203996215E-08
   0.000521   1.879718    1.089755606382E-01  -1.031064647132E+00   2.491401099239E-09   1.918473704676E-08
   0.000521   1.898979    1.305745757628E-01  -1.017493061462E+00   2.792767059715E-09   1.850701941715E-08
   0.000521   1.916642    1.502586358006E-01  -1.004468963539E+00   3.052843083004E-09   1.789629100003E-08
   0.000521   1.932675    1.680108101549E-01  -9.921517685429E-01   3.276272942584E-09   1.735036671954E-08
   0.000521   1.947050    1.838225734835E-01  -9.806967968691E-01   3.466949296228E-09   1.686742338355E-08
   0.000521   1.959741    1.976923105836E-01  -9.702521363541E-01   3.628109909937E-09   1.644595242852E-08
   0.000521   1.970726    2.096236828445E-01  -9.609555907110E-01   3.762421234033E-09   1.608472087916E-08
   0.000521   1.979984    2.196239468660E-01  -9.529318290787E-01   3.872050942236E-09   1.578273408882E-08
   0.000521   1.987501    2.277023149893E-01  -9.462898253438E-01   3.958727330214E-09   1.553920361515E-08
   0.000521   1.993261    2.338684467717E-01  -9.411206450527E-01   4.023789946879E-09   1.535352228362E-08
   0.000521   1.997256    2.381311907241E-01  -9.374955796987E-01   4.068226772453E-09   1.522524128960E-08
   0.000521   1.999479    2.404982514650E-01  -9.354641194450E-01   4.092714806885E-09   1.515403219660E-08
   0.000521   2.005348    2.467310196370E-01  -9.300507728225E-01   4.156564122496E-09   1.496659837517E-08
   0.000521   2.028151    2.707036445924E-01  -9.083225531657E-01   4.394013305635E-09   1.424600370199E-08
   0.000521   2.069065    3.126286168290E-01  -8.664860320527E-01   4.781379089188E-09   1.298167727162E-08
   0.000521   2.127914    3.700090646625E-01  -7.996418915417E-01   5.264385891841E-09   1.122124548038E-08
   0.000521   2.204431    4.382297278223E-01  -7.006738031829E-01   5.787272400052E-09   9.024916121797E-09
   0.000521   2.298265    5.096075081487E-01  -5.615010144439E-01   6.297442870918E-09   6.474375402465E-09
   0.000521   2.408989    5.728188864144E-01  -3.776910717514E-01   6.723131364963E-09   3.714526939901E-09
   0.000521   2.536098    6.140134330290E-01  -1.591489810231E-01   6.919196728333E-09   1.033886296843E-09
   0.000521   2.679013    6.207400466021E-01   5.531538483821E-02   6.629574944479E-09  -1.079678106156E-09
   0.000521   2.837080    5.861635355883E-01   1.993334900980E-01   5.607548591294E-09  -2.099103461989E-09
   0.000521   3.009579    5.074337921449E-01   2.268513000174E-01   3.959797939740E-09  -1.942959409477E-09
   0.000521   3.195722    3.859619974415E-01   1.699585912297E-01   2.273098836977E-09  -1.221325125686E-09
   0.000521   3.394661    2.448428470529E-01   9.887151095558E-02   1.070623239408E-09  -5.935013666734E-10
   0.000521   3.605487    1.254085903055E-01   4.708583609664E-02   4.120566690403E-10  -2.343568084197E-10
   0.000521   3.827239    5.065334169364E-02   1.788257482707E-02   1.250290789437E-10  -7.343492199181E-11
   0.000521   4.058904    1.554331079367E-02   5.169682618593E-03   2.850040366281E-11  -1.746850809822E-11
   0.000521   4.299427    3.443114136189E-03   1.079534678842E-03   4.621172715398E-12  -3.000201342293E-12
   0.000521   4.547708    5.196100611780E-04   1.537958628377E-04   5.016218822449E-13  -3.521459302979E-13
   0.000521   4.802617    5.022593447510E-05   1.406499518913E-05   3.410454620484E-14  -2.663177826228E-14
   0.000521   5.062988    2.916937543901E-06   7.749969930039E-07   1.350204949419E-15  -1.220232881413E-15
   0.000521   5.327635    9.542381012518E-08   2.413103579731E-08   2.869186326774E-17  -3.181747055166E-17
   0.000521   5.595350    1.651029198991E-09   3.987486942597E-10   2.964364844122E-19  -4.439450295023E-19
   0.000521   5.864911    1.424166507299E-11   3.296427870553E-12   1.274703486414E-21  -3.127441943725E-21
   0.000521   6.135089    5.811447821274E-14   1.293619405538E-14   1.330568593561E-24  -1.056068514489E-23
   0.000521   6.404650    1.074629716406E-16   2.308215915229E-17  -2.806022254485E-27  -1.637723788139E-26
   0.000521   6.672365    8.734422064521E-20   1.816083429904E-20  -5.408962340202E-30  -1.131166511488E-29
   0.000521   6.937012    3.073637519456E-23   6.205057709875E-24  -2.700973826161E-33  -3.426302293900E-33
   0.000521   7.197383    4.697278185745E-27   9.233159829976E-28  -5.000639243978E-37  -4.562896006328E-37
   0.000521   7.452292    3.192060707936E-31   6.122740178553E-32  -3.819091238094E-41  -2.730133850269E-41
   0.000521   7.700573    2.013875664355E-33   3.544709203433E-34  -2.850276997512E-43  -1.208300288073E-43
   0.000521   7.941096    2.254933459936E-33   3.917630527396E-34  -3.279455685242E-43  -1.243495183022E-43
   0.000521   8.172761    2.505925912233E-33   4.301815896202E-34  -3.698080356976E-43  -1.279220405612E-43
   0.000521   8.394513    2.764248001944E-33   4.693524835092E-34  -4.103477496927E-43  -1.314981691252E-43
   0.000521   8.605339    3.026919307271E-33   5.088541512116E-34  -4.493042197444E-43  -1.350345970768E-43
   0.000521   8.804278    3.290633720936E-33   5.482241818040E-34  -4.864212868769E-43  -1.384948771250E-43
   0.000521   8.990421    3.551822422017E-33   5.869677458316E-34  -5.214606039492E-43  -1.418236120874E-43
