#       k             kp                 V11                    V12                    V21                    V22          
   0.001947       0.001947         -1.024962e+00          -1.573746e-05          -1.573746e-05          5.745564e-11      
   0.001947       0.010250         -1.024813e+00          -4.362039e-04          -1.572986e-05          1.592069e-09      
   0.001947       0.025159         -1.024039e+00          -2.625250e-03          -1.569035e-05          9.567261e-09      
   0.001947       0.046627         -1.021789e+00          -8.988989e-03          -1.557587e-05          3.261513e-08      
   0.001947       0.074585         -1.016891e+00          -2.284257e-02          -1.532865e-05          8.208823e-08      
   0.001947       0.108938         -1.007955e+00          -4.811790e-02          -1.488456e-05          1.698903e-07      
   0.001947       0.149573         -9.935551e-01          -8.884783e-02          -1.418762e-05          3.047687e-07      
   0.001947       0.196355         -9.724922e-01          -1.484232e-01          -1.320902e-05          4.876263e-07      
   0.001947       0.249129         -9.440964e-01          -2.287393e-01          -1.196444e-05          7.077352e-07      
   0.001947       0.307719         -9.084780e-01          -3.294839e-01          -1.052016e-05          9.425057e-07      
   0.001947       0.371930         -8.666231e-01          -4.478684e-01          -8.981457e-06          1.162362e-06      
   0.001947       0.441550         -8.202666e-01          -5.789854e-01          -7.465618e-06          1.339271e-06      
   0.001947       0.516347         -7.715736e-01          -7.167110e-01          -6.072221e-06          1.454795e-06      
   0.001947       0.596072         -7.227418e-01          -8.548295e-01          -4.863944e-06          1.503793e-06      
   0.001947       0.680461         -6.756610e-01          -9.879951e-01          -3.863513e-06          1.492869e-06      
   0.001947       0.769234         -6.317171e-01          -1.112288e+00          -3.062808e-06          1.435625e-06      
   0.001947       0.862094         -5.917488e-01          -1.225337e+00          -2.436172e-06          1.347629e-06      
   0.001947       0.958735         -5.561153e-01          -1.326124e+00          -1.951843e-06          1.242892e-06      
   0.001947       1.058835         -5.248159e-01          -1.414653e+00          -1.579165e-06          1.132247e-06      
   0.001947       1.162061         -4.976141e-01          -1.491592e+00          -1.291951e-06          1.023120e-06      
   0.001947       1.268071         -4.741428e-01          -1.557979e+00          -1.069330e-06          9.200492e-07      
   0.001947       1.376513         -4.539808e-01          -1.615006e+00          -8.953277e-07          8.254180e-07      
   0.001947       1.487025         -4.367023e-01          -1.663878e+00          -7.579902e-07          7.401559e-07      
   0.001947       1.599241         -4.219061e-01          -1.705728e+00          -6.484635e-07          6.642862e-07      
   0.001947       1.712789         -4.092300e-01          -1.741581e+00          -5.602073e-07          5.973163e-07      
   0.001947       1.827291         -3.983561e-01          -1.772338e+00          -4.883768e-07          5.384962e-07      
   0.001947       1.942367         -3.890102e-01          -1.798772e+00          -4.293610e-07          4.869792e-07      
   0.001947       2.057633         -3.809587e-01          -1.821545e+00          -3.804468e-07          4.419160e-07      
   0.001947       2.172709         -3.740043e-01          -1.841215e+00          -3.395762e-07          4.025060e-07      
   0.001947       2.287211         -3.679812e-01          -1.858252e+00          -3.051735e-07          3.680210e-07      
   0.001947       2.400759         -3.627500e-01          -1.873048e+00          -2.760198e-07          3.378139e-07      
   0.001947       2.512975         -3.581942e-01          -1.885934e+00          -2.511637e-07          3.113184e-07      
   0.001947       2.623487         -3.542161e-01          -1.897185e+00          -2.298551e-07          2.880430e-07      
   0.001947       2.731929         -3.507339e-01          -1.907034e+00          -2.114983e-07          2.675643e-07      
   0.001947       2.837939         -3.476788e-01          -1.915675e+00          -1.956157e-07          2.495189e-07      
   0.001947       2.941165         -3.449931e-01          -1.923272e+00          -1.818218e-07          2.335954e-07      
   0.001947       3.041265         -3.426280e-01          -1.929961e+00          -1.698030e-07          2.195276e-07      
   0.001947       3.137906         -3.405424e-01          -1.935860e+00          -1.593032e-07          2.070879e-07      
   0.001947       3.230766         -3.387016e-01          -1.941066e+00          -1.501111e-07          1.960814e-07      
   0.001947       3.319539         -3.370761e-01          -1.945663e+00          -1.420524e-07          1.863418e-07      
   0.001947       3.403928         -3.356410e-01          -1.949722e+00          -1.349820e-07          1.777266e-07      
   0.001947       3.483653         -3.343748e-01          -1.953303e+00          -1.287791e-07          1.701140e-07      
   0.001947       3.558450         -3.332596e-01          -1.956457e+00          -1.233423e-07          1.633997e-07      
   0.001947       3.628070         -3.322800e-01          -1.959227e+00          -1.185870e-07          1.574945e-07      
   0.001947       3.692281         -3.314229e-01          -1.961651e+00          -1.144420e-07          1.523224e-07      
   0.001947       3.750871         -3.306772e-01          -1.963760e+00          -1.108475e-07          1.478184e-07      
   0.001947       3.803645         -3.300335e-01          -1.965580e+00          -1.077535e-07          1.439275e-07      
   0.001947       3.850427         -3.294840e-01          -1.967134e+00          -1.051184e-07          1.406033e-07      
   0.001947       3.891062         -3.290219e-01          -1.968440e+00          -1.029075e-07          1.378070e-07      
   0.001947       3.925415         -3.286420e-01          -1.969514e+00          -1.010926e-07          1.355066e-07      
   0.001947       3.953373         -3.283398e-01          -1.970369e+00          -9.965092e-08          1.336760e-07      
   0.001947       3.974841         -3.281119e-01          -1.971013e+00          -9.856480e-08          1.322950e-07      
   0.001947       3.989750         -3.279556e-01          -1.971455e+00          -9.782099e-08          1.313483e-07      
   0.001947       3.998053         -3.278694e-01          -1.971699e+00          -9.741041e-08          1.308254e-07      
   0.001947       4.008499         -3.277616e-01          -1.972003e+00          -9.689754e-08          1.301719e-07      
   0.001947       4.044761         -3.273935e-01          -1.973044e+00          -9.514839e-08          1.279405e-07      
   0.001947       4.109915         -3.267557e-01          -1.974847e+00          -9.212293e-08          1.240708e-07      
   0.001947       4.203828         -3.258859e-01          -1.977305e+00          -8.801053e-08          1.187905e-07      
   0.001947       4.326294         -3.248328e-01          -1.980281e+00          -8.305031e-08          1.123904e-07      
   0.001947       4.477040         -3.236494e-01          -1.983624e+00          -7.750172e-08          1.051904e-07      
   0.001947       4.655730         -3.223882e-01          -1.987184e+00          -7.161795e-08          9.750816e-08      
   0.001947       4.861964         -3.210968e-01          -1.990826e+00          -6.562562e-08          8.963391e-08      
   0.001947       5.095283         -3.198154e-01          -1.994435e+00          -5.971239e-08          8.181358e-08      
   0.001947       5.355166         -3.185752e-01          -1.997917e+00          -5.402198e-08          7.424076e-08      
   0.001947       5.641033         -3.173983e-01          -2.001207e+00          -4.865524e-08          6.705607e-08      
   0.001947       5.952247         -3.162987e-01          -2.004255e+00          -4.367497e-08          6.035157e-08      
   0.001947       6.288112         -3.152829e-01          -2.007029e+00          -3.911267e-08          5.417821e-08      
   0.001947       6.647880         -3.143515e-01          -2.009508e+00          -3.497587e-08          4.855440e-08      
   0.001947       7.030747         -3.134999e-01          -2.011673e+00          -3.125477e-08          4.347438e-08      
   0.001947       7.435859         -3.127190e-01          -2.013500e+00          -2.792802e-08          3.891555e-08      
   0.001947       7.862313         -3.119953e-01          -2.014952e+00          -2.496730e-08          3.484462e-08      
   0.001947       8.309157         -3.113105e-01          -2.015970e+00          -2.234065e-08          3.122222e-08      
   0.001947       8.775393         -3.106403e-01          -2.016458e+00          -2.001500e-08          2.800641e-08      
   0.001947       9.259982         -3.099524e-01          -2.016268e+00          -1.795772e-08          2.515500e-08      
   0.001947       9.761842         -3.092037e-01          -2.015177e+00          -1.613767e-08          2.262716e-08      
   0.001947       10.279853        -3.083367e-01          -2.012865e+00          -1.452576e-08          2.038426e-08      
   0.001947       10.812859        -3.072743e-01          -2.008874e+00          -1.309517e-08          1.839039e-08      
   0.001947       11.359671        -3.059136e-01          -2.002575e+00          -1.182139e-08          1.661246e-08      
   0.001947       11.919069        -3.041197e-01          -1.993119e+00          -1.068214e-08          1.502021e-08      
   0.001947       12.489804        -3.017171e-01          -1.979386e+00          -9.657182e-09          1.358600e-08      
   0.001947       13.070603        -2.984837e-01          -1.959941e+00          -8.728203e-09          1.228468e-08      
   0.001947       13.660171        -2.941445e-01          -1.932997e+00          -7.878647e-09          1.109344e-08      
   0.001947       14.257191        -2.883707e-01          -1.896405e+00          -7.093675e-09          9.991754e-09      
   0.001947       14.860331        -2.807863e-01          -1.847702e+00          -6.360218e-09          8.961512e-09      
   0.001947       15.468245        -2.709863e-01          -1.784224e+00          -5.667160e-09          7.987275e-09      
   0.001947       16.079578        -2.585714e-01          -1.703345e+00          -5.005680e-09          7.056784e-09      
   0.001947       16.692964        -2.432038e-01          -1.602838e+00          -4.369715e-09          6.161633e-09      
   0.001947       17.307036        -2.246834e-01          -1.481381e+00          -3.756480e-09          5.298007e-09      
   0.001947       17.920422        -2.030400e-01          -1.339172e+00          -3.166910e-09          4.467318e-09      
   0.001947       18.531755        -1.786240e-01          -1.178521e+00          -2.605811e-09          3.676424e-09      
   0.001947       19.139669        -1.521684e-01          -1.004271e+00          -2.081464e-09          2.937083e-09      
   0.001947       19.742809        -1.247881e-01          -8.237885e-01          -1.604494e-09          2.264351e-09      
   0.001947       20.339829        -9.788452e-02          -6.463408e-01          -1.185947e-09          1.673877e-09      
   0.001947       20.929397        -7.294822e-02          -4.817895e-01          -8.348418e-10          1.178447e-09      
   0.001947       21.510196        -5.129213e-02          -3.388281e-01          -5.557974e-10          7.846308e-10      
   0.001947       22.080931        -3.379033e-02          -2.232540e-01          -3.475034e-10          4.906219e-10      
   0.001947       22.640329        -2.071626e-02          -1.368955e-01          -2.026701e-10          2.861628e-10      
   0.001947       23.187141        -1.174634e-02          -7.763273e-02          -1.095698e-10          1.547200e-10      
   0.001947       23.720147        -6.126653e-03          -4.049710e-02          -5.461428e-11          7.712427e-11      
   0.001947       24.238158        -2.927100e-03          -1.935047e-02          -2.499125e-11          3.529388e-11      
   0.001947       24.740018        -1.277524e-03          -8.446397e-03          -1.047003e-11          1.478712e-11      
   0.001947       25.224607        -5.089201e-04          -3.365085e-03          -4.012416e-12          5.667137e-12      
   0.001947       25.690843        -1.852917e-04          -1.225300e-03          -1.408408e-12          1.989328e-12      
   0.001947       26.137687        -6.189163e-05          -4.093123e-04          -4.545155e-13          6.420142e-13      
   0.001947       26.564141        -1.908887e-05          -1.262514e-04          -1.357249e-13          1.917220e-13      
   0.001947       26.969253        -5.486843e-06          -3.629179e-05          -3.785067e-14          5.346887e-14      
   0.001947       27.352120        -1.487709e-06          -9.840810e-06          -9.977943e-15          1.409555e-14      
   0.001947       27.711888        -3.862187e-07          -2.554882e-06          -2.523602e-15          3.565120e-15      
   0.001947       28.047753        -9.769351e-08          -6.462865e-07          -6.231643e-16          8.803731e-16      
   0.001947       28.358967        -2.455902e-08          -1.624764e-07          -1.532411e-16          2.164956e-16      
   0.001947       28.644834        -6.270249e-09          -4.148407e-08          -3.834843e-17          5.417891e-17      
   0.001947       28.904717        -1.663775e-09          -1.100795e-08          -9.993594e-18          1.411927e-17      
   0.001947       29.138036        -4.698669e-10          -3.108855e-09          -2.777328e-18          3.923958e-18      
   0.001947       29.344270        -1.446410e-10          -9.570370e-10          -8.429943e-19          1.191044e-18      
   0.001947       29.522960        -4.967362e-11          -3.286798e-10          -2.860170e-19          4.041102e-19      
   0.001947       29.673706        -1.945159e-11          -1.287095e-10          -1.108670e-19          1.566442e-19      
   0.001947       29.796172        -8.858062e-12          -5.861393e-11          -5.007403e-20          7.075024e-20      
   0.001947       29.890085        -4.771193e-12          -3.157142e-11          -2.680220e-20          3.786939e-20      
   0.001947       29.955239        -3.081076e-12          -2.038792e-11          -1.723283e-20          2.434873e-20      
   0.001947       29.991501        -2.408448e-12          -1.593711e-11          -1.343822e-20          1.898726e-20      
   0.010250       0.001947         -1.024813e+00          -1.572986e-05          -4.362039e-04          1.592069e-09      
   0.010250       0.010250         -1.024665e+00          -4.359934e-04          -4.359934e-04          4.411549e-08      
   0.010250       0.025159         -1.023891e+00          -2.623986e-03          -4.348986e-04          2.651047e-07      
   0.010250       0.046627         -1.021643e+00          -8.984680e-03          -4.317267e-04          9.037541e-07      
   0.010250       0.074585         -1.016748e+00          -2.283174e-02          -4.248764e-04          2.274653e-06      
   0.010250       0.108938         -1.007818e+00          -4.809553e-02          -4.125709e-04          4.707696e-06      
   0.010250       0.149573         -9.934271e-01          -8.880784e-02          -3.932588e-04          8.445373e-06      
   0.010250       0.196355         -9.723769e-01          -1.483595e-01          -3.661409e-04          1.351288e-05      
   0.010250       0.249129         -9.439969e-01          -2.286476e-01          -3.316504e-04          1.961316e-05      
   0.010250       0.307719         -9.083962e-01          -3.293629e-01          -2.916238e-04          2.612039e-05      
   0.010250       0.371930         -8.665593e-01          -4.477211e-01          -2.489774e-04          3.221498e-05      
   0.010250       0.441550         -8.202195e-01          -5.788181e-01          -2.069620e-04          3.711980e-05      
