#        q              total               1              \delta U         \delta U^2    

     0.001185        2.474990e+04      2.475535e+04     -5.453706e+00      2.585076e-03   
     0.006239        1.324066e+04      1.324611e+04     -5.451522e+00      2.574822e-03   
     0.015318        9.016073e+03      9.021523e+03     -5.452816e+00      2.549878e-03   
     0.028399        6.842192e+03      6.847642e+03     -5.451692e+00      2.506956e-03   
     0.045447        5.416461e+03      5.421911e+03     -5.453112e+00      2.480913e-03   
     0.066417        4.529528e+03      4.534977e+03     -5.451233e+00      2.454092e-03   
     0.091251        3.894023e+03      3.899470e+03     -5.450020e+00      2.417634e-03   
     0.119882        3.320848e+03      3.326293e+03     -5.447875e+00      2.385371e-03   
     0.152235        2.929939e+03      2.935379e+03     -5.442089e+00      2.344771e-03   
     0.188220        2.570926e+03      2.576357e+03     -5.433861e+00      2.306756e-03   
     0.227742        2.348634e+03      2.354058e+03     -5.426184e+00      2.270883e-03   
     0.270694        2.139517e+03      2.144929e+03     -5.414227e+00      2.237408e-03   
     0.316959        1.943174e+03      1.948567e+03     -5.395053e+00      2.212044e-03   
     0.366414        1.759204e+03      1.764570e+03     -5.368035e+00      2.187278e-03   
     0.418925        1.587209e+03      1.592536e+03     -5.329240e+00      2.171093e-03   
     0.474351        1.426793e+03      1.432064e+03     -5.273154e+00      2.157078e-03   
     0.532541        1.350802e+03      1.356037e+03     -5.237477e+00      2.151960e-03   
     0.593339        1.207012e+03      1.212152e+03     -5.142592e+00      2.152315e-03   
     0.656582        1.139112e+03      1.144193e+03     -5.083545e+00      2.163827e-03   
     0.722098        1.011059e+03      1.015991e+03     -4.934442e+00      2.185800e-03   
     0.789711        8.930021e+02      8.977415e+02     -4.741682e+00      2.223503e-03   
     0.859239        8.375962e+02      8.422233e+02     -4.629375e+00      2.278850e-03   
     0.930495        7.337838e+02      7.381486e+02     -4.367161e+00      2.357183e-03   
     1.003286        6.389618e+02      6.430212e+02     -4.061884e+00      2.461326e-03   
     1.077416        5.527204e+02      5.564389e+02     -3.721054e+00      2.596719e-03   
     1.152685        4.385461e+02      4.417079e+02     -3.164557e+00      2.767509e-03   
     1.228890        3.413527e+02      3.439416e+02     -2.591839e+00      2.978621e-03   
     1.305826        5.933830e+01      5.981592e+01     -4.808547e-01      3.233778e-03   
     1.383286        3.536514e-03      0.000000e+00      0.000000e+00      3.536514e-03   
     1.461060        3.889640e-03      0.000000e+00      0.000000e+00      3.889640e-03   
     1.538940        4.295491e-03      0.000000e+00      0.000000e+00      4.295491e-03   
     1.616714        4.755641e-03      0.000000e+00      0.000000e+00      4.755641e-03   
     1.694174        5.271055e-03      0.000000e+00      0.000000e+00      5.271055e-03   
     1.771110        5.841671e-03      0.000000e+00      0.000000e+00      5.841671e-03   
     1.847315        6.466433e-03      0.000000e+00      0.000000e+00      6.466433e-03   
     1.922584        7.143203e-03      0.000000e+00      0.000000e+00      7.143203e-03   
     1.996714        7.868407e-03      0.000000e+00      0.000000e+00      7.868407e-03   
     2.069505        8.637822e-03      0.000000e+00      0.000000e+00      8.637822e-03   
     2.140761        9.446166e-03      0.000000e+00      0.000000e+00      9.446166e-03   
     2.210289        1.028751e-02      0.000000e+00      0.000000e+00      1.028751e-02   
     2.277902        1.115442e-02      0.000000e+00      0.000000e+00      1.115442e-02   
     2.343418        1.204011e-02      0.000000e+00      0.000000e+00      1.204011e-02   
     2.406661        1.293668e-02      0.000000e+00      0.000000e+00      1.293668e-02   
     2.467459        1.383697e-02      0.000000e+00      0.000000e+00      1.383697e-02   
     2.525649        1.473208e-02      0.000000e+00      0.000000e+00      1.473208e-02   
     2.581075        1.561441e-02      0.000000e+00      0.000000e+00      1.561441e-02   
     2.633586        1.647621e-02      0.000000e+00      0.000000e+00      1.647621e-02   
     2.683041        1.730846e-02      0.000000e+00      0.000000e+00      1.730846e-02   
     2.729306        1.810372e-02      0.000000e+00      0.000000e+00      1.810372e-02   
     2.772258        1.885401e-02      0.000000e+00      0.000000e+00      1.885401e-02   
     2.811780        1.955378e-02      0.000000e+00      0.000000e+00      1.955378e-02   
     2.847765        2.019832e-02      0.000000e+00      0.000000e+00      2.019832e-02   
