#        q              total               1              \delta U         \delta U^2    

     0.001185        1.393896e+04      1.394010e+04     -1.140711e+00      5.238105e-04   
     0.006239        7.068572e+03      7.069714e+03     -1.142814e+00      5.218759e-04   
     0.015318        4.702827e+03      4.703970e+03     -1.143140e+00      5.185876e-04   
     0.028399        3.325150e+03      3.326293e+03     -1.143323e+00      5.049653e-04   
     0.045447        2.575214e+03      2.576357e+03     -1.143350e+00      5.012931e-04   
     0.066417        2.044034e+03      2.045177e+03     -1.142968e+00      5.368517e-04   
     0.091251        1.675941e+03      1.677083e+03     -1.142401e+00      4.469187e-04   
     0.119882        1.354896e+03      1.356037e+03     -1.141202e+00      4.263802e-04   
     0.152235        1.143054e+03      1.144193e+03     -1.139326e+00      5.018164e-04   
     0.188220        9.545118e+02      9.556474e+02     -1.136005e+00      4.459217e-04   
     0.227742        8.410911e+02      8.422233e+02     -1.132561e+00      3.985021e-04   
     0.270694        7.370216e+02      7.381486e+02     -1.127442e+00      4.141265e-04   
     0.316959        6.419018e+02      6.430212e+02     -1.119844e+00      4.231796e-04   
     0.366414        5.553305e+02      5.564389e+02     -1.108780e+00      3.978348e-04   
     0.418925        4.769072e+02      4.779996e+02     -1.092751e+00      3.850165e-04   
     0.474351        4.406258e+02      4.417079e+02     -1.082469e+00      3.906549e-04   
     0.532541        3.736743e+02      3.747292e+02     -1.055275e+00      3.884678e-04   
     0.593339        3.429038e+02      3.439416e+02     -1.038176e+00      3.823094e-04   
     0.656582        2.865243e+02      2.875186e+02     -9.946209e-01      3.824345e-04   
     0.722098        2.608148e+02      2.617826e+02     -9.681866e-01      3.867377e-04   
     0.789711        2.141069e+02      2.150106e+02     -9.041230e-01      3.920993e-04   
     0.859239        1.930073e+02      1.938740e+02     -8.670661e-01      4.003278e-04   
     0.930495        1.550661e+02      1.558481e+02     -7.823932e-01      4.133863e-04   
     1.003286        1.224641e+02      1.231504e+02     -6.867816e-01      4.315215e-04   
     1.077416        9.479493e+01      9.537875e+01     -5.842821e-01      4.550539e-04   
     1.152685        7.165160e+01      7.213097e+01     -4.798529e-01      4.849154e-04   
     1.228890        4.453190e+01      4.486194e+01     -3.305699e-01      5.219866e-04   
     1.305826        2.530691e+01      2.550973e+01     -2.033912e-01      5.669210e-04   
     1.383286        5.082617e+00      5.127079e+00     -4.508259e-02      6.203034e-04   
     1.461060        6.826802e-04      0.000000e+00      0.000000e+00      6.826802e-04   
     1.538940        7.545141e-04      0.000000e+00      0.000000e+00      7.545141e-04   
     1.616714        8.361457e-04      0.000000e+00      0.000000e+00      8.361457e-04   
     1.694174        9.277720e-04      0.000000e+00      0.000000e+00      9.277720e-04   
     1.771110        1.029413e-03      0.000000e+00      0.000000e+00      1.029413e-03   
     1.847315        1.140871e-03      0.000000e+00      0.000000e+00      1.140871e-03   
     1.922584        1.261746e-03      0.000000e+00      0.000000e+00      1.261746e-03   
     1.996714        1.391437e-03      0.000000e+00      0.000000e+00      1.391437e-03   
     2.069505        1.529175e-03      0.000000e+00      0.000000e+00      1.529175e-03   
     2.140761        1.674011e-03      0.000000e+00      0.000000e+00      1.674011e-03   
     2.210289        1.824838e-03      0.000000e+00      0.000000e+00      1.824838e-03   
     2.277902        1.980426e-03      0.000000e+00      0.000000e+00      1.980426e-03   
     2.343418        2.139415e-03      0.000000e+00      0.000000e+00      2.139415e-03   
     2.406661        2.300440e-03      0.000000e+00      0.000000e+00      2.300440e-03   
     2.467459        2.462073e-03      0.000000e+00      0.000000e+00      2.462073e-03   
     2.525649        2.622935e-03      0.000000e+00      0.000000e+00      2.622935e-03   
     2.581075        2.781570e-03      0.000000e+00      0.000000e+00      2.781570e-03   
     2.633586        2.936495e-03      0.000000e+00      0.000000e+00      2.936495e-03   
     2.683041        3.086296e-03      0.000000e+00      0.000000e+00      3.086296e-03   
     2.729306        3.229512e-03      0.000000e+00      0.000000e+00      3.229512e-03   
     2.772258        3.364867e-03      0.000000e+00      0.000000e+00      3.364867e-03   
     2.811780        3.491182e-03      0.000000e+00      0.000000e+00      3.491182e-03   
     2.847765        3.607590e-03      0.000000e+00      0.000000e+00      3.607590e-03   
     2.880118        3.713367e-03      0.000000e+00      0.000000e+00      3.713367e-03   
     2.908749        3.807973e-03      0.000000e+00      0.000000e+00      3.807973e-03   
     2.933583        3.890931e-03      0.000000e+00      0.000000e+00      3.890931e-03   
     2.954553        3.961782e-03      0.000000e+00      0.000000e+00      3.961782e-03   
     2.971601        4.020030e-03      0.000000e+00      0.000000e+00      4.020030e-03   
     2.984682        4.065178e-03      0.000000e+00      0.000000e+00      4.065178e-03   
     2.993761        4.096731e-03      0.000000e+00      0.000000e+00      4.096731e-03   
     2.998815        4.114367e-03      0.000000e+00      0.000000e+00      4.114367e-03   
     3.004739        4.134954e-03      0.000000e+00      0.000000e+00      4.134954e-03   
     3.024957        4.204510e-03      0.000000e+00      0.000000e+00      4.204510e-03   
     3.061273        4.328512e-03      0.000000e+00      0.000000e+00      4.328512e-03   
     3.113597        4.505504e-03      0.000000e+00      0.000000e+00      4.505504e-03   
     3.181789        4.735975e-03      0.000000e+00      0.000000e+00      4.735975e-03   
     3.265666        5.021720e-03      0.000000e+00      0.000000e+00      5.021720e-03   
     3.365002        5.353602e-03      0.000000e+00      0.000000e+00      5.353602e-03   
     3.479529        5.717097e-03      0.000000e+00      0.000000e+00      5.717097e-03   
     3.608938        6.097982e-03      0.000000e+00      0.000000e+00      6.097982e-03   
     3.752880        6.472737e-03      0.000000e+00      0.000000e+00      6.472737e-03   
     3.910968        6.809781e-03      0.000000e+00      0.000000e+00      6.809781e-03   
     4.082775        7.073153e-03      0.000000e+00      0.000000e+00      7.073153e-03   
     4.267838        7.224628e-03      0.000000e+00      0.000000e+00      7.224628e-03   
     4.465657        7.227982e-03      0.000000e+00      0.000000e+00      7.227982e-03   
     4.675701        7.054946e-03      0.000000e+00      0.000000e+00      7.054946e-03   
     4.897402        6.691520e-03      0.000000e+00      0.000000e+00      6.691520e-03   
     5.130163        6.143445e-03      0.000000e+00      0.000000e+00      6.143445e-03   
     5.373356        5.438736e-03      0.000000e+00      0.000000e+00      5.438736e-03   
     5.626327        4.625811e-03      0.000000e+00      0.000000e+00      4.625811e-03   
     5.888392        3.766790e-03      0.000000e+00      0.000000e+00      3.766790e-03   
     6.158845        2.927147e-03      0.000000e+00      0.000000e+00      2.927147e-03   
     6.436958        2.164330e-03      0.000000e+00      0.000000e+00      2.164330e-03   
     6.721980        1.518615e-03      0.000000e+00      0.000000e+00      1.518615e-03   
     7.013143        1.008698e-03      0.000000e+00      0.000000e+00      1.008698e-03   
     7.309662        6.328148e-04      0.000000e+00      0.000000e+00      6.328148e-04   
     7.610739        3.741424e-04      0.000000e+00      0.000000e+00      3.741424e-04   
     7.915560        2.080373e-04      0.000000e+00      0.000000e+00      2.080373e-04   
     8.223305        1.086551e-04      0.000000e+00      0.000000e+00      1.086551e-04   
     8.533144        5.342869e-05      0.000000e+00      0.000000e+00      5.342869e-05   
     8.844241        2.509138e-05      0.000000e+00      0.000000e+00      2.509138e-05   
     9.155759        1.179179e-05      0.000000e+00      0.000000e+00      1.179179e-05   
     9.466856        6.151381e-06      0.000000e+00      0.000000e+00      6.151381e-06   
     9.776695        3.994512e-06      0.000000e+00      0.000000e+00      3.994512e-06   
    10.084440        3.191121e-06      0.000000e+00      0.000000e+00      3.191121e-06   
    10.389261        2.787332e-06      0.000000e+00      0.000000e+00      2.787332e-06   
    10.690338        2.434332e-06      0.000000e+00      0.000000e+00      2.434332e-06   
    10.986857        2.053700e-06      0.000000e+00      0.000000e+00      2.053700e-06   
    11.278020        1.662964e-06      0.000000e+00      0.000000e+00      1.662964e-06   
    11.563042        1.297070e-06      0.000000e+00      0.000000e+00      1.297070e-06   
    11.841155        9.806591e-07      0.000000e+00      0.000000e+00      9.806591e-07   
    12.111608        7.234946e-07      0.000000e+00      0.000000e+00      7.234946e-07   
    12.373673        5.241534e-07      0.000000e+00      0.000000e+00      5.241534e-07   
    12.626644        3.750952e-07      0.000000e+00      0.000000e+00      3.750952e-07   
    12.869837        2.666132e-07      0.000000e+00      0.000000e+00      2.666132e-07   
