#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        2.780655e+08      2.780732e+08     -7.871656e+03      1.424484e+02   
     0.001185          0.009274        1.738995e+08      1.739057e+08     -6.355793e+03      1.385373e+02   
     0.001185          0.022740        1.076206e+08      1.076255e+08     -5.053433e+03      1.301791e+02   
     0.001185          0.042083        4.668606e+07      4.668905e+07     -3.107249e+03      1.168821e+02   
     0.001185          0.067187        1.715083e+07      1.715275e+07     -2.033917e+03      1.122724e+02   
     0.001185          0.097901        1.277205e+07      1.277371e+07     -1.770403e+03      1.081287e+02   
     0.001185          0.134040        1.024486e+07      1.024634e+07     -1.582786e+03      1.037858e+02   
     0.001185          0.175388        7.698306e+06      7.699573e+06     -1.365854e+03      9.915440e+01   
     0.001185          0.221694        5.998252e+06      5.999371e+06     -1.213295e+03      9.425366e+01   
     0.001185          0.272682        4.687161e+06      4.688144e+06     -1.072542e+03      8.916900e+01   
     0.001185          0.328043        3.953412e+06      3.954313e+06     -9.850294e+02      8.402777e+01   
     0.001185          0.387446        3.160771e+06      3.161555e+06     -8.628944e+02      7.872422e+01   
     0.001185          0.450533        2.734446e+06      2.735186e+06     -8.139511e+02      7.337776e+01   
     0.001185          0.516924        2.299676e+06      2.300359e+06     -7.512967e+02      6.801460e+01   
     0.001185          0.586221        1.897836e+06      1.898456e+06     -6.825177e+02      6.253776e+01   
     0.001185          0.658006        1.720008e+06      1.720601e+06     -6.497611e+02      5.726923e+01   
     0.001185          0.731848        1.511870e+06      1.512418e+06     -6.004290e+02      5.186477e+01   
     0.001185          0.807302        1.267575e+06      1.268086e+06     -5.578121e+02      4.675001e+01   
     0.001185          0.883916        1.140892e+06      1.141379e+06     -5.292107e+02      4.187625e+01   
     0.001185          0.961228        1.024939e+06      1.025403e+06     -5.016040e+02      3.722977e+01   
     0.001185          1.038772        9.189761e+05      9.194182e+05     -4.749744e+02      3.286812e+01   
     0.001185          1.116084        8.223033e+05      8.227238e+05     -4.493044e+02      2.885816e+01   
     0.001185          1.192698        7.342569e+05      7.346564e+05     -4.245763e+02      2.515497e+01   
     0.001185          1.268152        6.542100e+05      6.545890e+05     -4.007726e+02      2.180620e+01   
     0.001185          1.341994        5.815704e+05      5.819294e+05     -3.778756e+02      1.880378e+01   
     0.001185          1.413779        5.157792e+05      5.161189e+05     -3.558677e+02      1.614556e+01   
     0.001185          1.483076        4.563100e+05      4.566309e+05     -3.347313e+02      1.382194e+01   
     0.001185          1.549467        4.563081e+05      4.566309e+05     -3.347313e+02      1.189772e+01   
     0.001185          1.612554        4.026657e+05      4.029699e+05     -3.144488e+02      1.022562e+01   
     0.001185          1.671957        3.543838e+05      3.546700e+05     -2.950026e+02      8.753177e+00   
     0.001185          1.727318        3.273592e+05      3.276280e+05     -2.763752e+02      7.516937e+00   
     0.001185          1.778306        3.110242e+05      3.112940e+05     -2.763752e+02      6.593648e+00   
     0.001185          1.824612        2.721789e+05      2.724317e+05     -2.585488e+02      5.729834e+00   
     0.001185          1.865960        2.721783e+05      2.724317e+05     -2.585488e+02      5.135239e+00   
     0.001185          1.902099        2.374624e+05      2.376993e+05     -2.415058e+02      4.554668e+00   
     0.001185          1.932813        2.374620e+05      2.376993e+05     -2.415058e+02      4.192059e+00   
     0.001185          1.957917        2.374617e+05      2.376993e+05     -2.415058e+02      3.870000e+00   
     0.001185          1.977260        2.065165e+05      2.067381e+05     -2.252288e+02      3.613967e+00   
     0.001185          1.990726        2.065164e+05      2.067381e+05     -2.252288e+02      3.486105e+00   
     0.001185          1.998238        2.065163e+05      2.067381e+05     -2.252288e+02      3.426278e+00   
     0.006239          0.001762        1.521714e+08      1.521772e+08     -5.984173e+03      1.109124e+02   
     0.006239          0.009274        1.429042e+08      1.429095e+08     -5.456811e+03      1.092987e+02   
     0.006239          0.022740        1.010088e+08      1.010132e+08     -4.530348e+03      1.066507e+02   
     0.006239          0.042083        3.899749e+07      3.899979e+07     -2.401912e+03      1.035584e+02   
     0.006239          0.067187        1.719702e+07      1.719890e+07     -1.974166e+03      1.009577e+02   
     0.006239          0.097901        1.287986e+07      1.288149e+07     -1.730284e+03      9.810286e+01   
     0.006239          0.134040        1.004489e+07      1.004633e+07     -1.532184e+03      9.489137e+01   
     0.006239          0.175388        7.843707e+06      7.844975e+06     -1.359385e+03      9.127081e+01   
     0.006239          0.221694        6.133473e+06      6.134591e+06     -1.205480e+03      8.725555e+01   
     0.006239          0.272682        4.821568e+06      4.822554e+06     -1.068490e+03      8.293993e+01   
     0.006239          0.328043        3.856113e+06      3.856991e+06     -9.571567e+02      7.838709e+01   
     0.006239          0.387446        3.168268e+06      3.169054e+06     -8.596346e+02      7.365268e+01   
     0.006239          0.450533        2.660395e+06      2.661115e+06     -7.889170e+02      6.871739e+01   
     0.006239          0.516924        2.299675e+06      2.300359e+06     -7.484586e+02      6.361892e+01   
     0.006239          0.586221        1.908974e+06      1.909595e+06     -6.799393e+02      5.849140e+01   
     0.006239          0.658006        1.720007e+06      1.720601e+06     -6.473065e+02      5.340419e+01   
     0.006239          0.731848        1.484711e+06      1.485250e+06     -5.874159e+02      4.832281e+01   
     0.006239          0.807302        1.267573e+06      1.268086e+06     -5.557049e+02      4.338942e+01   
     0.006239          0.883916        1.140890e+06      1.141379e+06     -5.272115e+02      3.867582e+01   
     0.006239          0.961228        1.024938e+06      1.025403e+06     -4.997090e+02      3.418443e+01   
     0.006239          1.038772        9.189750e+05      9.194182e+05     -4.731801e+02      2.995888e+01   
     0.006239          1.116084        8.223022e+05      8.227238e+05     -4.476071e+02      2.607717e+01   
     0.006239          1.192698        7.342559e+05      7.346564e+05     -4.229724e+02      2.251456e+01   
     0.006239          1.268152        6.542091e+05      6.545890e+05     -3.992586e+02      1.931000e+01   
     0.006239          1.341994        5.815694e+05      5.819294e+05     -3.764481e+02      1.645399e+01   
     0.006239          1.413779        5.157783e+05      5.161189e+05     -3.545233e+02      1.392934e+01   
     0.006239          1.483076        4.680707e+05      4.683924e+05     -3.334668e+02      1.174822e+01   
     0.006239          1.549467        4.515218e+05      4.518418e+05     -3.299694e+02      9.881604e+00   
     0.006239          1.612554        4.026650e+05      4.029699e+05     -3.132609e+02      8.301256e+00   
     0.006239          1.671957        3.543831e+05      3.546700e+05     -2.938882e+02      6.961596e+00   
     0.006239          1.727318        3.310500e+05      3.313195e+05     -2.753311e+02      5.849251e+00   
     0.006239          1.778306        3.110236e+05      3.112940e+05     -2.753311e+02      4.958346e+00   
     0.006239          1.824612        2.721783e+05      2.724317e+05     -2.575720e+02      4.222794e+00   
     0.006239          1.865960        2.721778e+05      2.724317e+05     -2.575720e+02      3.642953e+00   
     0.006239          1.902099        2.374619e+05      2.376993e+05     -2.405935e+02      3.179838e+00   
     0.006239          1.932813        2.374616e+05      2.376993e+05     -2.405935e+02      2.827847e+00   
     0.006239          1.957917        2.318065e+05      2.320388e+05     -2.348641e+02      2.559024e+00   
     0.006239          1.977260        2.079773e+05      2.081993e+05     -2.243780e+02      2.367582e+00   
     0.006239          1.990726        2.065160e+05      2.067381e+05     -2.243780e+02      2.248206e+00   
     0.006239          1.998238        2.065159e+05      2.067381e+05     -2.243780e+02      2.181016e+00   
     0.015318          0.001762        8.451970e+07      8.452406e+07     -4.468660e+03      1.045334e+02   
     0.015318          0.009274        8.132138e+07      8.132540e+07     -4.121706e+03      1.037367e+02   
     0.015318          0.022740        5.538214e+07      5.538485e+07     -2.815050e+03      1.023375e+02   
     0.015318          0.042083        3.320946e+07      3.321147e+07     -2.109755e+03      1.003180e+02   
     0.015318          0.067187        1.821043e+07      1.821219e+07     -1.860353e+03      9.815475e+01   
     0.015318          0.097901        1.273571e+07      1.273727e+07     -1.658829e+03      9.559949e+01   
     0.015318          0.134040        9.924822e+06      9.926208e+06     -1.478691e+03      9.264665e+01   
     0.015318          0.175388        7.767526e+06      7.768753e+06     -1.316027e+03      8.926386e+01   
     0.015318          0.221694        6.082865e+06      6.083951e+06     -1.171374e+03      8.545466e+01   
     0.015318          0.272682        4.794813e+06      4.795776e+06     -1.044043e+03      8.131933e+01   
     0.015318          0.328043        3.871154e+06      3.872021e+06     -9.437667e+02      7.692398e+01   
     0.015318          0.387446        3.176251e+06      3.177038e+06     -8.584238e+02      7.231461e+01   
     0.015318          0.450533        2.647783e+06      2.648500e+06     -7.840713e+02      6.748218e+01   
     0.015318          0.516924        2.248542e+06      2.249207e+06     -7.272845e+02      6.246840e+01   
     0.015318          0.586221        1.956107e+06      1.956729e+06     -6.789816e+02      5.740967e+01   
     0.015318          0.658006        1.685106e+06      1.685687e+06     -6.332783e+02      5.239122e+01   
     0.015318          0.731848        1.480055e+06      1.480592e+06     -5.847488e+02      4.737661e+01   
     0.015318          0.807302        1.303083e+06      1.303595e+06     -5.549221e+02      4.248762e+01   
     0.015318          0.883916        1.149171e+06      1.149660e+06     -5.264689e+02      3.781999e+01   
     0.015318          0.961228        1.024937e+06      1.025403e+06     -4.990052e+02      3.337142e+01   
     0.015318          1.038772        9.189749e+05      9.194182e+05     -4.725136e+02      2.919329e+01   
     0.015318          1.116084        8.223021e+05      8.227238e+05     -4.469766e+02      2.535404e+01   
     0.015318          1.192698        7.342558e+05      7.346564e+05     -4.223766e+02      2.182697e+01   
     0.015318          1.268152        6.542090e+05      6.545890e+05     -3.986962e+02      1.865735e+01   
     0.015318          1.341994        5.815694e+05      5.819294e+05     -3.759178e+02      1.583949e+01   
     0.015318          1.413779        5.248327e+05      5.251734e+05     -3.540239e+02      1.335790e+01   
     0.015318          1.483076        4.779408e+05      4.782625e+05     -3.329971e+02      1.120920e+01   
     0.015318          1.549467        4.377430e+05      4.380531e+05     -3.194492e+02      9.365214e+00   
     0.015318          1.612554        4.026649e+05      4.029699e+05     -3.128197e+02      7.808662e+00   
     0.015318          1.671957        3.561523e+05      3.564392e+05     -2.934743e+02      6.502444e+00   
     0.015318          1.727318        3.314611e+05      3.317306e+05     -2.749433e+02      5.421549e+00   
     0.015318          1.778306        3.107856e+05      3.110558e+05     -2.747329e+02      4.544135e+00   
     0.015318          1.824612        2.810206e+05      2.812740e+05     -2.572092e+02      3.832774e+00   
     0.015318          1.865960        2.673689e+05      2.676183e+05     -2.526648e+02      3.270794e+00   
     0.015318          1.902099        2.466817e+05      2.469192e+05     -2.402546e+02      2.827750e+00   
     0.015318          1.932813        2.374616e+05      2.376993e+05     -2.402546e+02      2.487636e+00   
     0.015318          1.957917        2.255680e+05      2.257940e+05     -2.282213e+02      2.229636e+00   
     0.015318          1.977260        2.158700e+05      2.160920e+05     -2.240619e+02      2.045393e+00   
     0.015318          1.990726        2.093626e+05      2.095847e+05     -2.240619e+02      1.923928e+00   
     0.015318          1.998238        2.065159e+05      2.067381e+05     -2.240619e+02      1.858779e+00   
     0.028399          0.001762        1.984324e+07      1.984529e+07     -2.160398e+03      1.024509e+02   
     0.028399          0.009274        1.997992e+07      1.998194e+07     -2.116269e+03      1.017385e+02   
     0.028399          0.022740        2.258498e+07      2.258688e+07     -2.004276e+03      1.005099e+02   
     0.028399          0.042083        2.275411e+07      2.275588e+07     -1.864979e+03      9.885912e+01   
     0.028399          0.067187        1.852808e+07      1.852970e+07     -1.714328e+03      9.682647e+01   
     0.028399          0.097901        1.247207e+07      1.247353e+07     -1.555962e+03      9.437640e+01   
     0.028399          0.134040        9.670842e+06      9.672154e+06     -1.403272e+03      9.152677e+01   
     0.028399          0.175388        7.631714e+06      7.632884e+06     -1.258238e+03      8.824072e+01   
     0.028399          0.221694        6.000486e+06      6.001526e+06     -1.124403e+03      8.452184e+01   
     0.028399          0.272682        4.761356e+06      4.762288e+06     -1.012307e+03      8.046624e+01   
     0.028399          0.328043        3.842522e+06      3.843362e+06     -9.164640e+02      7.613512e+01   
     0.028399          0.387446        3.157135e+06      3.157901e+06     -8.376778e+02      7.158377e+01   
     0.028399          0.450533        2.645135e+06      2.645838e+06     -7.697211e+02      6.680131e+01   
     0.028399          0.516924        2.263056e+06      2.263712e+06     -7.180953e+02      6.182762e+01   
     0.028399          0.586221        1.936147e+06      1.936756e+06     -6.660685e+02      5.681281e+01   
     0.028399          0.658006        1.690557e+06      1.691128e+06     -6.228858e+02      5.182984e+01   
     0.028399          0.731848        1.479194e+06      1.479730e+06     -5.834950e+02      4.685400e+01   
     0.028399          0.807302        1.307613e+06      1.308122e+06     -5.505744e+02      4.199734e+01   
     0.028399          0.883916        1.154528e+06      1.155008e+06     -5.178719e+02      3.735847e+01   
     0.028399          0.961228        1.022325e+06      1.022780e+06     -4.878411e+02      3.293943e+01   
     0.028399          1.038772        9.087065e+05      9.091380e+05     -4.603402e+02      2.878841e+01   
     0.028399          1.116084        8.107184e+05      8.111286e+05     -4.352235e+02      2.497361e+01   
     0.028399          1.192698        7.263118e+05      7.267026e+05     -4.123391e+02      2.147211e+01   
     0.028399          1.268152        6.536099e+05      6.539831e+05     -3.915287e+02      1.832644e+01   
     0.028399          1.341994        5.914888e+05      5.918459e+05     -3.726277e+02      1.553061e+01   
     0.028399          1.413779        5.349097e+05      5.352501e+05     -3.534863e+02      1.306996e+01   
     0.028399          1.483076        4.808669e+05      4.811884e+05     -3.324913e+02      1.094268e+01   
     0.028399          1.549467        4.331996e+05      4.335061e+05     -3.156532e+02      9.115881e+00   
     0.028399          1.612554        3.927814e+05      3.930772e+05     -3.033760e+02      7.575795e+00   
     0.028399          1.671957        3.649742e+05      3.652603e+05     -2.923687e+02      6.284406e+00   
     0.028399          1.727318        3.314674e+05      3.317367e+05     -2.745257e+02      5.220047e+00   
     0.028399          1.778306        3.031995e+05      3.034612e+05     -2.660558e+02      4.353874e+00   
     0.028399          1.824612        2.853926e+05      2.856458e+05     -2.568186e+02      3.652777e+00   
     0.028399          1.865960        2.611266e+05      2.613699e+05     -2.463907e+02      3.094768e+00   
     0.028399          1.902099        2.499840e+05      2.502213e+05     -2.398897e+02      2.655926e+00   
     0.028399          1.932813        2.340053e+05      2.342360e+05     -2.330148e+02      2.319079e+00   
     0.028399          1.957917        2.235100e+05      2.237338e+05     -2.257954e+02      2.065387e+00   
     0.028399          1.977260        2.182914e+05      2.185132e+05     -2.237216e+02      1.884949e+00   
     0.028399          1.990726        2.128740e+05      2.130940e+05     -2.217937e+02      1.766696e+00   
     0.028399          1.998238        2.088612e+05      2.090792e+05     -2.197069e+02      1.702698e+00   
     0.045447          0.001762        1.370629e+07      1.370800e+07     -1.817525e+03      1.010654e+02   
     0.045447          0.009274        1.365001e+07      1.365169e+07     -1.779689e+03      1.004171e+02   
     0.045447          0.022740        1.358191e+07      1.358353e+07     -1.727681e+03      9.930618e+01   
     0.045447          0.042083        1.331657e+07      1.331812e+07     -1.647136e+03      9.775592e+01   
     0.045447          0.067187        1.374931e+07      1.375076e+07     -1.544862e+03      9.577852e+01   
     0.045447          0.097901        1.233352e+07      1.233486e+07     -1.428539e+03      9.338393e+01   
     0.045447          0.134040        9.173307e+06      9.174519e+06     -1.302474e+03      9.059113e+01   
     0.045447          0.175388        7.328500e+06      7.329594e+06     -1.181306e+03      8.736078e+01   
     0.045447          0.221694        5.856180e+06      5.857165e+06     -1.068425e+03      8.369534e+01   
     0.045447          0.272682        4.692495e+06      4.693384e+06     -9.682888e+02      7.969028e+01   
     0.045447          0.328043        3.810790e+06      3.811601e+06     -8.859838e+02      7.540562e+01   
     0.045447          0.387446        3.139114e+06      3.139856e+06     -8.133315e+02      7.089723e+01   
     0.045447          0.450533        2.633756e+06      2.634442e+06     -7.520416e+02      6.615577e+01   
     0.045447          0.516924        2.245616e+06      2.246253e+06     -6.983855e+02      6.122092e+01   
     0.045447          0.586221        1.941655e+06      1.942253e+06     -6.549617e+02      5.624172e+01   
     0.045447          0.658006        1.683445e+06      1.684004e+06     -6.107388e+02      5.129392e+01   
     0.045447          0.731848        1.473961e+06      1.474486e+06     -5.716462e+02      4.635472e+01   
     0.045447          0.807302        1.298250e+06      1.298748e+06     -5.390092e+02      4.153076e+01   
     0.045447          0.883916        1.145280e+06      1.145751e+06     -5.084737e+02      3.692447e+01   
     0.045447          0.961228        1.019833e+06      1.020281e+06     -4.799487e+02      3.253607e+01   
     0.045447          1.038772        9.095957e+05      9.100206e+05     -4.533430e+02      2.841600e+01   
     0.045447          1.116084        8.125245e+05      8.129285e+05     -4.285618e+02      2.463189e+01   
     0.045447          1.192698        7.271073e+05      7.274916e+05     -4.055062e+02      2.115668e+01   
     0.045447          1.268152        6.519490e+05      6.523150e+05     -3.840725e+02      1.803723e+01   
     0.045447          1.341994        5.860506e+05      5.863995e+05     -3.641530e+02      1.526656e+01   
     0.045447          1.413779        5.281602e+05      5.284930e+05     -3.456371e+02      1.282922e+01   
     0.045447          1.483076        4.770917e+05      4.774093e+05     -3.284129e+02      1.072301e+01   
     0.045447          1.549467        4.358415e+05      4.361459e+05     -3.133264e+02      8.914812e+00   
     0.045447          1.612554        3.954491e+05      3.957402e+05     -2.984716e+02      7.391644e+00   
     0.045447          1.671957        3.600417e+05      3.603203e+05     -2.847097e+02      6.116440e+00   
     0.045447          1.727318        3.305051e+05      3.307720e+05     -2.719269e+02      5.064472e+00   
     0.045447          1.778306        3.053542e+05      3.056117e+05     -2.617089e+02      4.206709e+00   
     0.045447          1.824612        2.812567e+05      2.815042e+05     -2.509940e+02      3.515744e+00   
     0.045447          1.865960        2.644895e+05      2.647296e+05     -2.431378e+02      2.967121e+00   
     0.045447          1.902099        2.460414e+05      2.462732e+05     -2.343519e+02      2.537322e+00   
     0.045447          1.932813        2.347135e+05      2.349400e+05     -2.287674e+02      2.206731e+00   
     0.045447          1.957917        2.245188e+05      2.247397e+05     -2.228195e+02      1.959322e+00   
     0.045447          1.977260        2.147891e+05      2.150057e+05     -2.183595e+02      1.782490e+00   
     0.045447          1.990726        2.099461e+05      2.101605e+05     -2.160160e+02      1.665925e+00   
     0.045447          1.998238        2.074401e+05      2.076532e+05     -2.147158e+02      1.603295e+00   
     0.066417          0.001762        1.028154e+07      1.028301e+07     -1.568678e+03      9.990962e+01   
     0.066417          0.009274        1.008009e+07      1.008152e+07     -1.530502e+03      9.927742e+01   
     0.066417          0.022740        1.005743e+07      1.005883e+07     -1.494398e+03      9.819233e+01   
     0.066417          0.042083        9.920540e+06      9.921887e+06     -1.443470e+03      9.667135e+01   
     0.066417          0.067187        9.604081e+06      9.605356e+06     -1.369856e+03      9.472416e+01   
     0.066417          0.097901        9.272544e+06      9.273735e+06     -1.283798e+03      9.236320e+01   
     0.066417          0.134040        8.672330e+06      8.673429e+06     -1.188042e+03      8.960711e+01   
     0.066417          0.175388        6.858563e+06      6.859569e+06     -1.091769e+03      8.641651e+01   
     0.066417          0.221694        5.590175e+06      5.591093e+06     -1.000346e+03      8.279146e+01   
     0.066417          0.272682        4.557893e+06      4.558732e+06     -9.173190e+02      7.882766e+01   
     0.066417          0.328043        3.740146e+06      3.740917e+06     -8.452950e+02      7.458374e+01   
     0.066417          0.387446        3.103385e+06      3.104097e+06     -7.825763e+02      7.011632e+01   
     0.066417          0.450533        2.614330e+06      2.614993e+06     -7.280404e+02      6.541566e+01   
     0.066417          0.516924        2.227307e+06      2.227924e+06     -6.774491e+02      6.052255e+01   
     0.066417          0.586221        1.923086e+06      1.923666e+06     -6.354852e+02      5.558565e+01   
     0.066417          0.658006        1.678096e+06      1.678642e+06     -5.963060e+02      5.068035e+01   
     0.066417          0.731848        1.470764e+06      1.471278e+06     -5.605193e+02      4.578300e+01   
     0.066417          0.807302        1.292116e+06      1.292603e+06     -5.278208e+02      4.100119e+01   
     0.066417          0.883916        1.144421e+06      1.144882e+06     -4.975090e+02      3.643549e+01   
     0.066417          0.961228        1.016478e+06      1.016916e+06     -4.694636e+02      3.208788e+01   
     0.066417          1.038772        9.051831e+05      9.055987e+05     -4.435634e+02      2.800678e+01   
     0.066417          1.116084        8.082803e+05      8.086757e+05     -4.196839e+02      2.425944e+01   
     0.066417          1.192698        7.239934e+05      7.243703e+05     -3.976955e+02      2.082025e+01   
     0.066417          1.268152        6.507138e+05      6.510735e+05     -3.774639e+02      1.773373e+01   
     0.066417          1.341994        5.869438e+05      5.872875e+05     -3.586962e+02      1.499415e+01   
     0.066417          1.413779        5.285292e+05      5.288561e+05     -3.395308e+02      1.258552e+01   
     0.066417          1.483076        4.771634e+05      4.774744e+05     -3.215064e+02      1.050549e+01   
     0.066417          1.549467        4.320845e+05      4.323810e+05     -3.052471e+02      8.721008e+00   
     0.066417          1.612554        3.926595e+05      3.929446e+05     -2.923110e+02      7.217616e+00   
