#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        2.869615e+08      2.869784e+08     -5.536317e+04      3.846937e+04   
     0.001185          0.009274        1.100540e+08      1.100554e+08     -3.645358e+04      3.500245e+04   
     0.001185          0.022740        5.300631e+07      5.300231e+07     -2.596248e+04      2.996078e+04   
     0.001185          0.042083        3.096021e+07      3.095503e+07     -2.003950e+04      2.521962e+04   
     0.001185          0.067187        2.004745e+07      2.004225e+07     -1.612031e+04      2.132489e+04   
     0.001185          0.097901        1.385243e+07      1.384764e+07     -1.351351e+04      1.829511e+04   
     0.001185          0.134040        1.028725e+07      1.028301e+07     -1.170418e+04      1.594510e+04   
     0.001185          0.175388        7.606936e+06      7.602935e+06     -1.006402e+04      1.406551e+04   
     0.001185          0.221694        6.002941e+06      5.999371e+06     -8.939924e+03      1.251029e+04   
     0.001185          0.272682        4.704838e+06      4.701483e+06     -7.902808e+03      1.125806e+04   
     0.001185          0.328043        3.957304e+06      3.954313e+06     -7.257992e+03      1.024819e+04   
     0.001185          0.387446        3.321545e+06      3.318808e+06     -6.649241e+03      9.385559e+03   
     0.001185          0.450533        2.773374e+06      2.770795e+06     -6.075516e+03      8.654176e+03   
     0.001185          0.516924        2.302815e+06      2.300359e+06     -5.535780e+03      7.991620e+03   
     0.001185          0.586221        2.093442e+06      2.091374e+06     -5.278333e+03      7.346574e+03   
     0.001185          0.658006        1.722776e+06      1.720601e+06     -4.787635e+03      6.962679e+03   
     0.001185          0.731848        1.558863e+06      1.556853e+06     -4.554123e+03      6.563767e+03   
     0.001185          0.807302        1.270040e+06      1.268086e+06     -4.110127e+03      6.064909e+03   
     0.001185          0.883916        1.143258e+06      1.141379e+06     -3.899383e+03      5.778543e+03   
     0.001185          0.961228        1.027193e+06      1.025403e+06     -3.695968e+03      5.486390e+03   
     0.001185          1.038772        9.211701e+05      9.194182e+05     -3.499754e+03      5.251604e+03   
     0.001185          1.116084        8.244131e+05      8.227238e+05     -3.310610e+03      4.999974e+03   
     0.001185          1.192698        7.362493e+05      7.346564e+05     -3.128406e+03      4.721380e+03   
     0.001185          1.268152        6.561067e+05      6.545890e+05     -2.953013e+03      4.470744e+03   
     0.001185          1.341994        5.833563e+05      5.819294e+05     -2.784301e+03      4.211185e+03   
     0.001185          1.413779        5.174610e+05      5.161189e+05     -2.622140e+03      3.964241e+03   
     0.001185          1.483076        5.173394e+05      5.161189e+05     -2.622140e+03      3.842596e+03   
