#       k             kp                 O11                    O12                    O21                    O22          
   0.000973       0.000973         8.582812e-33           -2.464804e-26          2.464804e-26           1.614296e-48      
   0.000973       0.005125         5.046830e-17           3.182712e-21           1.146285e-22           -1.465743e-23     
   0.000973       0.012579         9.601488e-16           3.669165e-19           2.176676e-21           -7.708139e-30     
   0.000973       0.023314         7.127539e-15           9.387586e-18           1.613001e-20           -4.816587e-29     
   0.000973       0.037292         3.264801e-14           1.103068e-16           7.363791e-20           -1.161625e-28     
   0.000973       0.054469         1.110787e-13           8.019679e-16           2.489932e-19           2.748896e-28      
   0.000973       0.074787         3.085941e-13           4.201857e-15           6.847093e-19           3.849773e-27      
   0.000973       0.098178         7.396022e-13           1.733359e-14           1.615612e-18           2.060060e-26      
   0.000973       0.124565         1.583201e-12           5.952986e-14           3.381741e-18           7.921058e-26      
   0.000973       0.153859         3.098229e-12           1.766880e-13           6.418413e-18           2.491116e-25      
   0.000973       0.185965         5.634262e-12           4.652459e-13           1.121390e-17           6.771368e-25      
   0.000973       0.220775         9.635908e-12           1.107769e-12           1.823321e-17           1.640067e-24      
   0.000973       0.258173         1.563833e-11           2.419635e-12           2.781948e-17           3.607565e-24      
   0.000973       0.298036         2.425299e-11           4.902718e-12           4.009724e-17           7.298307e-24      
   0.000973       0.340231         3.614418e-11           9.298120e-12           5.490889e-17           1.369547e-23      
   0.000973       0.384617         5.199802e-11           1.662733e-11           7.180383e-17           -1.111127e-17     
   0.000973       0.431047         7.248668e-11           2.821087e-11           9.009754e-17           -1.748179e-17     
   0.000973       0.479368         9.823044e-11           4.565614e-11           1.089687e-16           -2.607242e-17     
   0.000973       0.529418         1.297600e-10           7.081073e-11           1.275762e-16           -3.707007e-17     
   0.000973       0.581031         1.674803e-10           1.056831e-10           1.451617e-16           -5.051031e-17     
   0.000973       0.634036         2.116382e-10           1.523367e-10           1.610967e-16           -6.627781e-17     
   0.000973       0.688256         2.622933e-10           2.127673e-10           1.749642e-16           -8.410312e-17     
   0.000973       0.743512         3.192956e-10           2.887730e-10           1.865231e-16           -1.036034e-16     
   0.000973       0.799621         3.822702e-10           3.818269e-10           1.956831e-16           -1.243202e-16     
   0.000973       0.856395         4.506119e-10           4.929621e-10           2.024303e-16           -1.457727e-16     
   0.000973       0.913645         5.234907e-10           6.226740e-10           2.069389e-16           -1.674382e-16     
   0.000973       0.971183         5.998694e-10           7.708473e-10           2.093701e-16           -1.112967e-21     
   0.000973       1.028817         6.785326e-10           9.367116e-10           -1.287294e-21          -1.941130e-21     
   0.000973       1.086355         7.581273e-10           1.118826e-09           -2.050355e-21          -3.100562e-21     
   0.000973       1.143605         8.372103e-10           1.315097e-09           -2.986439e-21          -4.652853e-21     
   0.000973       1.200379         9.143025e-10           1.522822e-09           -4.094371e-21          -6.652324e-21     
   0.000973       1.256488         9.879439e-10           1.738769e-09           -5.364300e-21          -9.140708e-21     
   0.000973       1.311744         1.056746e-09           1.959268e-09           -6.777621e-21          -1.214213e-20     
   0.000973       1.365964         1.119441e-09           2.180328e-09           -8.307511e-21          -1.565885e-20     
   0.000973       1.418969         1.174919e-09           2.397759e-09           -9.920028e-21          -1.966817e-20     
   0.000973       1.470582         1.222256e-09           2.607300e-09           -1.157567e-20          -2.412076e-20     
   0.000973       1.520632         1.260732e-09           2.804743e-09           -1.323122e-20          -2.894052e-20     
   0.000973       1.568953         1.289837e-09           2.986038e-09           -1.484183e-20          -3.402602e-20     
   0.000973       1.615383         1.309257e-09           3.147393e-09           -1.636296e-20          -3.925337e-20     
   0.000973       1.659769         1.318862e-09           3.285342e-09           -1.775225e-20          -4.448023e-20     
   0.000973       1.701964         1.318676e-09           3.396787e-09           -1.897098e-20          -4.955075e-20     
   0.000973       1.741827         1.308843e-09           3.479025e-09           -1.998523e-20          -5.430088e-20     
