#       k             kp                 O11                    O12                    O21                    O22          
   0.000973       0.000973         -2.373423e-27          -1.460281e-18          1.460281e-18           3.338759e-42      
   0.000973       0.005125         1.575710e-13           -4.211712e-16          1.194599e-17           -2.868042e-20     
   0.000973       0.012579         2.992247e-12           -7.199199e-15          4.025971e-17           -2.342774e-22     
   0.000973       0.023314         2.217219e-11           -4.053203e-14          1.091578e-16           -1.699069e-21     
   0.000973       0.037292         1.013872e-10           -5.639500e-14          2.825561e-16           -7.410656e-21     
   0.000973       0.054469         3.444244e-10           6.287612e-13           7.058404e-16           -2.281572e-20     
   0.000973       0.074787         9.556593e-10           5.547518e-12           1.654658e-15           -5.215079e-20     
   0.000973       0.098178         2.288343e-09           2.728866e-11           3.580320e-15           -8.333286e-20     
   0.000973       0.124565         4.896219e-09           1.016258e-10           7.133367e-15           -4.922119e-20     
   0.000973       0.153859         9.582323e-09           3.148399e-10           1.314329e-14           2.509148e-19      
   0.000973       0.185965         1.743755e-08           8.497136e-10           2.253667e-14           1.285483e-18      
   0.000973       0.220775         2.986109e-08           2.053683e-09           3.619127e-14           3.986145e-18      
   0.000973       0.258173         4.855534e-08           4.527781e-09           5.474792e-14           9.986039e-18      
   0.000973       0.298036         7.548962e-08           9.227718e-09           7.842601e-14           2.183814e-17      
   0.000973       0.340231         1.128295e-07           1.756045e-08           1.069010e-13           4.308959e-17      
   0.000973       0.384617         1.628308e-07           3.145361e-08           1.392798e-13           -2.160687e-14     
   0.000973       0.431047         2.277006e-07           5.337387e-08           1.742065e-13           -3.394417e-14     
   0.000973       0.479368         3.094276e-07           8.627420e-08           2.100392e-13           -5.052386e-14     
   0.000973       0.529418         4.095882e-07           1.334592e-07           2.450644e-13           -7.164696e-14     
   0.000973       0.581031         5.291345e-07           1.983683e-07           2.776864e-13           -9.729001e-14     
   0.000973       0.634036         6.681787e-07           2.842874e-07           3.065182e-13           -1.271013e-13     
   0.000973       0.688256         8.257903e-07           3.940102e-07           3.305424e-13           -1.603938e-13     
   0.000973       0.743512         9.998320e-07           5.294756e-07           3.490582e-13           -1.962277e-13     
   0.000973       0.799621         1.186864e-06           6.914165e-07           3.616546e-13           -2.334917e-13     
   0.000973       0.856395         1.382149e-06           8.790582e-07           3.681008e-13           -2.710186e-13     
   0.000973       0.913645         1.579782e-06           1.089910e-06           3.685795e-13           -3.075671e-13     
   0.000973       0.971183         1.772968e-06           1.319687e-06           3.633442e-13           -3.404326e-15     
   0.000973       1.028817         1.954433e-06           1.562401e-06           -1.263028e-14          -5.816820e-15     
   0.000973       1.086355         2.116948e-06           1.810636e-06           -1.726492e-14          -9.022978e-15     
   0.000973       1.143605         2.253912e-06           2.055992e-06           -2.229925e-14          -1.305088e-14     
   0.000973       1.200379         2.359919e-06           2.289690e-06           -2.752140e-14          -1.785681e-14     
