# vlowk itz =  0 l =  0 s =  0 jt =  0 kvnn =  16  Lambda =  12.00
#  fac=0.17 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.000973   0.000973   -1.889445818680E+00
   0.000973   0.005125   -1.889411643712E+00
   0.000973   0.012579   -1.889145975721E+00
   0.000973   0.023314   -1.888401194183E+00
   0.000973   0.037292   -1.886735672367E+00
   0.000973   0.054469   -1.883654841442E+00
   0.000973   0.074787   -1.878549003643E+00
   0.000973   0.098178   -1.870752189631E+00
   0.000973   0.124565   -1.859571832946E+00
   0.000973   0.153859   -1.844334845700E+00
   0.000973   0.185965   -1.824439052154E+00
   0.000973   0.220775   -1.799405355656E+00
   0.000973   0.258173   -1.768923507885E+00
   0.000973   0.298036   -1.732883798876E+00
   0.000973   0.340231   -1.691388592529E+00
   0.000973   0.384617   -1.644741276096E+00
   0.000973   0.431047   -1.593414889880E+00
   0.000973   0.479368   -1.538006881686E+00
   0.000973   0.529418   -1.479188729380E+00
   0.000973   0.581031   -1.417658888454E+00
   0.000973   0.634036   -1.354105129336E+00
   0.000973   0.688256   -1.289178968726E+00
   0.000973   0.743512   -1.223481766892E+00
   0.000973   0.799621   -1.157560016368E+00
   0.000973   0.856395   -1.091906553051E+00
   0.000973   0.913645   -1.026964613093E+00
   0.000973   0.971183   -9.631323686165E-01
   0.000973   1.028817   -9.007666513089E-01
   0.000973   1.086355   -8.401852564601E-01
   0.000973   1.143605   -7.816678889580E-01
   0.000973   1.200379   -7.254561625931E-01
   0.000973   1.256488   -6.717531309329E-01
   0.000973   1.311744   -6.207228606967E-01
   0.000973   1.365964   -5.724904516859E-01
   0.000973   1.418969   -5.271427524903E-01
   0.000973   1.470582   -4.847298944204E-01
   0.000973   1.520632   -4.452676897127E-01
   0.000973   1.568953   -4.087407332013E-01
   0.000973   1.615383   -3.751060578973E-01
   0.000973   1.659769   -3.442973590380E-01
   0.000973   1.701964   -3.162292884927E-01
   0.000973   1.741827   -2.908018571963E-01
   0.000973   1.779225   -2.679048098975E-01
   0.000973   1.814035   -2.474216957214E-01
   0.000973   1.846141   -2.292336477816E-01
   0.000973   1.875435   -2.132227928605E-01
   0.000973   1.901822   -1.992752751653E-01
   0.000973   1.925213   -1.872838415439E-01
   0.000973   1.945531   -1.771499140397E-01
   0.000973   1.962708   -1.687856068294E-01
   0.000973   1.976686   -1.621148987664E-01
   0.000973   1.987421   -1.570750264509E-01
   0.000973   1.994875   -1.536171005777E-01
   0.000973   1.999027   -1.517061949391E-01
   0.000973   2.001961   -1.503617974140E-01
   0.000973   2.010330   -1.465573970276E-01
   0.000973   2.025365   -1.398297170365E-01
   0.000973   2.047037   -1.303743350611E-01
   0.000973   2.075299   -1.184690923436E-01
   0.000973   2.110086   -1.044655365422E-01
   0.000973   2.151322   -8.877881932289E-02
   0.000973   2.198915   -7.187506460831E-02
   0.000973   2.252758   -5.425624813337E-02
   0.000973   2.312731   -3.644277396126E-02
   0.000973   2.378700   -1.895432243736E-02
   0.000973   2.450518   -2.289302109571E-03
   0.000973   2.528026    1.309529016567E-02
   0.000973   2.611049    2.680346430738E-02
   0.000973   2.699403    3.851686297767E-02
   0.000973   2.792891    4.800814057553E-02
   0.000973   2.891303    5.514933774853E-02
   0.000973   2.994421    5.991458980869E-02
   0.000973   3.102014    6.237695798205E-02
   0.000973   3.213842    6.269942729268E-02
   0.000973   3.329656    6.112075672430E-02
   0.000973   3.449197    5.793728016483E-02
