# vlowk itz =  0 l =  1 s =  0 jt =  1 kvnn =  16  Lambda =  12.00
#  fac=0.25 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.001185   0.001185    4.085287469368E-06
   0.001185   0.006239    2.268380733821E-05
   0.001185   0.015318    5.466925489141E-05
   0.001185   0.028399    1.014874263958E-04
   0.001185   0.045447    1.615314479690E-04
   0.001185   0.066417    2.338934587025E-04
   0.001185   0.091251    3.164636343267E-04
   0.001185   0.119882    4.061441509695E-04
   0.001185   0.152235    4.987378753250E-04
   0.001185   0.188220    5.891178762606E-04
   0.001185   0.227742    6.716784357408E-04
   0.001185   0.270694    7.410373569717E-04
   0.001185   0.316959    7.928481074102E-04
   0.001185   0.366414    8.245058390257E-04
   0.001185   0.418925    8.355317438289E-04
   0.001185   0.474351    8.275208236356E-04
   0.001185   0.532541    8.036846837634E-04
   0.001185   0.593339    7.681671978145E-04
   0.001185   0.656582    7.253294594531E-04
   0.001185   0.722098    6.791640144312E-04
   0.001185   0.789711    6.329396091965E-04
   0.001185   0.859239    5.890613957483E-04
   0.001185   0.930495    5.490869885490E-04
   0.001185   1.003286    5.138467743739E-04
   0.001185   1.077416    4.836045981821E-04
   0.001185   1.152685    4.582180666385E-04
   0.001185   1.228890    4.372787848957E-04
   0.001185   1.305826    4.202237777322E-04
   0.001185   1.383286    4.064215614015E-04
   0.001185   1.461060    3.952363711550E-04
   0.001185   1.538940    3.860569904360E-04
   0.001185   1.616714    3.783378038774E-04
   0.001185   1.694174    3.715960234788E-04
   0.001185   1.771110    3.654393643484E-04
   0.001185   1.847315    3.595471692986E-04
   0.001185   1.922584    3.536763859520E-04
   0.001185   1.996714    3.476551773238E-04
   0.001185   2.069505    3.413748964639E-04
   0.001185   2.140761    3.347830400257E-04
   0.001185   2.210289    3.278637623120E-04
   0.001185   2.277902    3.206414314611E-04
   0.001185   2.343418    3.131730781831E-04
   0.001185   2.406661    3.055220998714E-04
   0.001185   2.467459    2.977702001765E-04
   0.001185   2.525649    2.900099345399E-04
   0.001185   2.581075    2.823264107942E-04
   0.001185   2.633586    2.748049645488E-04
   0.001185   2.683041    2.675262843670E-04
   0.001185   2.729306    2.605638582981E-04
   0.001185   2.772258    2.539837254341E-04
   0.001185   2.811780    2.478461062110E-04
   0.001185   2.847765    2.421946147816E-04
   0.001185   2.880118    2.370679390584E-04
   0.001185   2.908749    2.325082064979E-04
   0.001185   2.933583    2.285296136154E-04
   0.001185   2.954553    2.251638034176E-04
   0.001185   2.971601    2.224218375969E-04
   0.001185   2.984682    2.203115879037E-04
   0.001185   2.993761    2.188460644869E-04
   0.001185   2.998815    2.180305369386E-04
   0.001185   3.004739    2.170748286461E-04
   0.001185   3.024957    2.138120513134E-04
   0.001185   3.061273    2.079401840015E-04
   0.001185   3.113597    1.994913371181E-04
   0.001185   3.181789    1.885326370419E-04
   0.001185   3.265666    1.752103120879E-04
   0.001185   3.365002    1.597690061047E-04
   0.001185   3.479529    1.426025220713E-04
   0.001185   3.608938    1.242274202936E-04
   0.001185   3.752880    1.052991360510E-04
   0.001185   3.910968    8.655298079607E-05
   0.001185   4.082775    6.873727430160E-05
   0.001185   4.267838    5.252945377144E-05
   0.001185   4.465657    3.845414316297E-05
   0.001185   4.675701    2.682403775347E-05
   0.001185   4.897402    1.771155517411E-05
   0.001185   5.130163    1.096840061049E-05
   0.001185   5.373356    6.280297166012E-06
   0.001185   5.626327    3.240334179113E-06
   0.001185   5.888392    1.422759625969E-06
   0.001185   6.158845    4.412809525481E-07
   0.001185   6.436958    2.910279078407E-16
   0.001185   6.721980    2.910279078407E-16
   0.001185   7.013143    2.910279078407E-16
