   1      1s1/2   -56.14006976
   2      1p3/2   -42.68538173
   3      1p1/2   -39.96845135
   4      1d5/2   -28.21792598
   5      2s1/2   -23.73712157
   6      1d3/2   -22.89059893
   7      1f7/2   -14.78171528
   8      2p3/2    -9.01650003
   9      2p1/2    -6.55286901
  10      1f5/2    -6.01975032
  11      1g9/2    -1.78698688
  12      2d5/2     4.35509421
  13      3s1/2     5.80245950
  14      2d3/2     7.68680931
  15      1g7/2     8.90242658
  16     1h11/2    10.27050101
  17      3p3/2    15.52164803
  18      2f7/2    16.08516064
  19      3p1/2    17.46910594
  20      2f5/2    20.27735883
  21     1i13/2    22.47148506
  22      1h9/2    22.58513288
  23      2g9/2    24.43969164
  24      4s1/2    25.43803240
  25      3d5/2    27.42967713
  26      3d3/2    29.59895507
  27      2g7/2    29.89994280
  28      3f7/2    32.07826960
  29      4p3/2    32.14427050
  30     2h11/2    32.91328573
  31      3f5/2    33.41251536
  32     2i13/2    34.34516366
  33     1j15/2    34.41001404
  34      4p1/2    34.48104125
  35     1i11/2    35.19161857
  36     2i11/2    35.31271190
  37      5p1/2    35.65584732
  38      4f7/2    35.66204325
  39      5p3/2    35.92473063
  40     2j15/2    37.54025325
  41     3h11/2    38.19311327
  42      4f5/2    38.32844734
  43      4d5/2    38.95071191
  44     1l19/2    38.98369197
  45      5s1/2    39.06229935
  46      6s1/2    39.14621066
  47     1j13/2    39.26338534
  48      4d3/2    39.39210909
  49     4h11/2    39.76994482
  50      5d5/2    39.86344882
  51      6d5/2    39.91871323
