#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -7.363050e-10     
   0.001185       0.015318         -2.255581e-09     
   0.001185       0.028399         -4.825134e-09     
   0.001185       0.045447         -8.473930e-09     
   0.001185       0.066417         -1.300117e-08     
   0.001185       0.091251         -1.785001e-08     
   0.001185       0.119882         -2.195327e-08     
   0.001185       0.152235         -2.356986e-08     
   0.001185       0.188220         -2.013754e-08     
   0.001185       0.227742         -8.172819e-09     
   0.001185       0.270694         1.674818e-08      
   0.001185       0.316959         5.989615e-08      
   0.001185       0.366414         1.271563e-07      
   0.001185       0.418925         2.246390e-07      
   0.001185       0.474351         3.581206e-07      
   0.001185       0.532541         5.323086e-07      
   0.001185       0.593339         7.499352e-07      
   0.001185       0.656582         1.010710e-06      
   0.001185       0.722098         1.310216e-06      
   0.001185       0.789711         1.638916e-06      
   0.001185       0.859239         1.981520e-06      
   0.001185       0.930495         2.317059e-06      
   0.001185       1.003286         2.619995e-06      
   0.001185       1.077416         2.862610e-06      
   0.001185       1.152685         3.018592e-06      
   0.001185       1.228890         3.067339e-06      
   0.001185       1.305826         2.998050e-06      
   0.001185       1.383286         2.812417e-06      
   0.001185       1.461060         2.524897e-06      
   0.001185       1.538940         2.160221e-06      
   0.001185       1.616714         1.748682e-06      
   0.001185       1.694174         1.320619e-06      
   0.001185       1.771110         9.017205e-07      
   0.001185       1.847315         5.103622e-07      
   0.001185       1.922584         1.572396e-07      
   0.001185       1.996714         -1.532791e-07     
   0.001185       2.069505         -4.210810e-07     
   0.001185       2.140761         -6.483791e-07     
   0.001185       2.210289         -8.383608e-07     
   0.001185       2.277902         -9.944427e-07     
   0.001185       2.343418         -1.119948e-06     
   0.001185       2.406661         -1.217998e-06     
   0.001185       2.467459         -1.291492e-06     
   0.001185       2.525649         -1.343091e-06     
   0.001185       2.581075         -1.375218e-06     
   0.001185       2.633586         -1.390042e-06     
   0.001185       2.683041         -1.389474e-06     
   0.001185       2.729306         -1.375160e-06     
   0.001185       2.772258         -1.348477e-06     
   0.001185       2.811780         -1.310521e-06     
   0.001185       2.847765         -1.262095e-06     
   0.001185       2.880118         -1.203676e-06     
   0.001185       2.908749         -1.135363e-06     
   0.001185       2.933583         -1.056770e-06     
   0.001185       2.954553         -9.668241e-07     
   0.001185       2.971601         -8.633403e-07     
   0.001185       2.984682         -7.420031e-07     
   0.001185       2.993761         -5.933702e-07     
   0.001185       2.998815         -3.894188e-07     
   0.001185       3.004739         -7.794873e-07     
   0.001185       3.024957         -1.191690e-06     
   0.001185       3.061273         -1.497795e-06     
   0.001185       3.113597         -1.752229e-06     
   0.001185       3.181789         -1.970182e-06     
   0.001185       3.265666         -2.154995e-06     
   0.001185       3.365002         -2.304860e-06     
   0.001185       3.479529         -2.415711e-06     
   0.001185       3.608938         -2.482972e-06     
   0.001185       3.752880         -2.502798e-06     
   0.001185       3.910968         -2.472967e-06     
   0.001185       4.082775         -2.393467e-06     
   0.001185       4.267838         -2.266792e-06     
   0.001185       4.465657         -2.097963e-06     
   0.001185       4.675701         -1.894298e-06     
   0.001185       4.897402         -1.664949e-06     
   0.001185       5.130163         -1.420263e-06     
   0.001185       5.373356         -1.171018e-06     
   0.001185       5.626327         -9.276084e-07     
   0.001185       5.888392         -6.992781e-07     
   0.001185       6.158845         -4.934901e-07     
   0.001185       6.436958         -3.155035e-07     
   0.001185       6.721980         -1.682030e-07     
   0.001185       7.013143         -5.218371e-08     
   0.001185       7.309662         3.394791e-08      
   0.001185       7.610739         9.312135e-08      
   0.001185       7.915560         1.292773e-07      
   0.001185       8.223305         1.468469e-07      
   0.001185       8.533144         1.502953e-07      
   0.001185       8.844241         1.437690e-07      
   0.001185       9.155759         1.308610e-07      
   0.001185       9.466856         1.144909e-07      
   0.001185       9.776695         9.688050e-08      
   0.001185       10.084440        7.959982e-08      
   0.001185       10.389261        6.365814e-08      
   0.001185       10.690338        4.961496e-08      
   0.001185       10.986857        3.769355e-08      
   0.001185       11.278020        2.788431e-08      
   0.001185       11.563042        2.003135e-08      
   0.001185       11.841155        1.389962e-08      
   0.001185       12.111608        9.223484e-09      
   0.001185       12.373673        5.739138e-09      
   0.001185       12.626644        3.204046e-09      
   0.001185       12.869837        1.406839e-09      
   0.001185       13.102598        1.705956e-10      
   0.001185       13.324299        -6.480515e-10     
   0.001185       13.534343        -1.162163e-09     
   0.001185       13.732162        -1.458798e-09     
   0.001185       13.917225        -1.603557e-09     
   0.001185       14.089032        -1.644844e-09     
   0.001185       14.247120        -1.617620e-09     
   0.001185       14.391062        -1.546535e-09     
   0.001185       14.520471        -1.448436e-09     
   0.001185       14.634998        -1.334302e-09     
   0.001185       14.734334        -1.210659e-09     
   0.001185       14.818211        -1.080496e-09     
   0.001185       14.886403        -9.436471e-10     
   0.001185       14.938727        -7.963484e-10     
   0.001185       14.975043        -6.279146e-10     
   0.001185       14.995261        -4.084500e-10     
   0.006239       0.001185         -7.372959e-10     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -1.812392e-08     
   0.006239       0.028399         -3.877092e-08     
   0.006239       0.045447         -6.809079e-08     
   0.006239       0.066417         -1.044719e-07     
   0.006239       0.091251         -1.434433e-07     
   0.006239       0.119882         -1.764362e-07     
   0.006239       0.152235         -1.894702e-07     
   0.006239       0.188220         -1.619706e-07     
   0.006239       0.227742         -6.596523e-08     
   0.006239       0.270694         1.340700e-07      
   0.006239       0.316959         4.804593e-07      
