#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           9.361942e-18           1.192511e-17           1.000000e+00      
   0.001185       0.006239         -1.663940e-09          2.092352e-15           9.603121e-17           -4.130756e-22     
   0.001185       0.015318         -5.113596e-09          3.951892e-14           2.996013e-16           -8.712862e-21     
   0.001185       0.028399         -1.104171e-08          3.097686e-13           6.749393e-16           -8.761920e-20     
   0.001185       0.045447         -1.979898e-08          1.588893e-12           1.319507e-15           -6.331432e-19     
   0.001185       0.066417         -3.161124e-08          6.474431e-12           2.426278e-15           -3.609588e-18     
   0.001185       0.091251         -4.656098e-08          2.289954e-11           4.340298e-15           -1.664534e-17     
   0.001185       0.119882         -6.455520e-08          7.287188e-11           7.602846e-15           -6.355565e-17     
   0.001185       0.152235         -8.528710e-08          2.112383e-10           1.295460e-14           -2.059725e-16     
   0.001185       0.188220         -1.081988e-07          5.606236e-10           2.126781e-14           -5.792826e-16     
   0.001185       0.227742         -1.324521e-07          1.368210e-09           3.339306e-14           -1.439939e-15     
   0.001185       0.270694         -1.569150e-07          3.086424e-09           4.994045e-14           -3.210730e-15     
   0.001185       0.316959         -1.801688e-07          6.472639e-09           7.105622e-14           -6.500730e-15     
   0.001185       0.366414         -2.005411e-07          1.269422e-08           9.627827e-14           -1.207584e-14     
   0.001185       0.418925         -2.161653e-07          2.341802e-08           1.245353e-13           -2.076966e-14     
   0.001185       0.474351         -2.250678e-07          4.086104e-08           1.542970e-13           -3.334879e-14     
   0.001185       0.532541         -2.252838e-07          6.778288e-08           1.838198e-13           -5.036793e-14     
   0.001185       0.593339         -2.149996e-07          1.074094e-07           2.114009e-13           -7.205500e-14     
   0.001185       0.656582         -1.927231e-07          1.632865e-07           2.355663e-13           -9.825359e-14     
   0.001185       0.722098         -1.574749e-07          2.390714e-07           2.551659e-13           -1.284276e-13     
   0.001185       0.789711         -1.089899e-07          3.382728e-07           2.693850e-13           -1.617154e-13     
   0.001185       0.859239         -4.791083e-08          4.639543e-07           2.777094e-13           -1.970124e-13     
   0.001185       0.930495         2.405429e-08           6.184175e-07           2.798777e-13           -2.330643e-13     
