#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           -5.081061e-20          -2.265688e-20          1.000000e+00      
   0.001185       0.006239         -1.071773e-10          -1.121876e-17          -1.785014e-19          -4.409465e-25     
   0.001185       0.015318         -3.294976e-10          -1.986873e-16          -4.939285e-19          -2.116700e-23     
   0.001185       0.028399         -7.122449e-10          -1.276584e-15          -7.231653e-19          -4.383439e-22     
   0.001185       0.045447         -1.280142e-09          -3.860720e-15          4.906570e-20           -4.840711e-21     
   0.001185       0.066417         -2.052827e-09          -4.553665e-16          4.032628e-18           -3.428122e-20     
   0.001185       0.091251         -3.045679e-09          5.766069e-14           1.546909e-17           -1.763023e-19     
   0.001185       0.119882         -4.270187e-09          3.553950e-13           4.123589e-17           -7.125971e-19     
   0.001185       0.152235         -5.734116e-09          1.430646e-12           9.094389e-17           -2.382984e-18     
   0.001185       0.188220         -7.441641e-09          4.590206e-12           1.761274e-16           -6.825486e-18     
   0.001185       0.227742         -9.393547e-09          1.259704e-11           3.083153e-16           -1.715749e-17     
   0.001185       0.270694         -1.158756e-08          3.065845e-11           4.962138e-16           -3.853509e-17     
   0.001185       0.316959         -1.401887e-08          6.766096e-11           7.427757e-16           -7.840776e-17     
   0.001185       0.366414         -1.668083e-08          1.374938e-10           1.043246e-15           -1.461762e-16     
   0.001185       0.418925         -1.956577e-08          2.602180e-10           1.385060e-15           -2.521315e-16     
   0.001185       0.474351         -2.266600e-08          4.628169e-10           1.749719e-15           -4.058506e-16     
   0.001185       0.532541         -2.597471e-08          7.793182e-10           2.115965e-15           -6.144807e-16     
   0.001185       0.593339         -2.948697e-08          1.250194e-09           2.463081e-15           -8.814022e-16     
   0.001185       0.656582         -3.320064e-08          1.921072e-09           2.773356e-15           -1.205590e-15     
   0.001185       0.722098         -3.711717e-08          2.840876e-09           3.033296e-15           -1.581723e-15     
   0.001185       0.789711         -4.124228e-08          4.059592e-09           3.233695e-15           -2.000861e-15     
   0.001185       0.859239         -4.558641e-08          5.625806e-09           3.369031e-15           -2.451432e-15     
   0.001185       0.930495         -5.016481e-08          7.584203e-09           3.436637e-15           -2.920274e-15     
   0.001185       1.003286         -5.499724e-08          9.973154e-09           3.435959e-15           -3.393601e-15     
   0.001185       1.077416         -6.010717e-08          1.282250e-08           3.368033e-15           -3.857807e-15     
   0.001185       1.152685         -6.552036e-08          1.615164e-08           3.235193e-15           -4.300108e-15     
   0.001185       1.228890         -7.126303e-08          1.996802e-08           3.040932e-15           -4.709026e-15     
   0.001185       1.305826         -7.735952e-08          2.426605e-08           2.789838e-15           -5.074748e-15     
   0.001185       1.383286         -8.382961e-08          2.902656e-08           2.487551e-15           -5.389354e-15     
   0.001185       1.461060         -9.068579e-08          3.421676e-08           2.140676e-15           -5.646945e-15     
   0.001185       1.538940         -9.793048e-08          3.979074e-08           1.756647e-15           -5.843668e-15     
   0.001185       1.616714         -1.055536e-07          4.569044e-08           1.343541e-15           -5.977662e-15     
   0.001185       1.694174         -1.135305e-07          5.184707e-08           9.098465e-16           -6.048915e-15     
   0.001185       1.771110         -1.218206e-07          5.818290e-08           4.642058e-16           -6.059076e-15     
   0.001185       1.847315         -1.303664e-07          6.461329e-08           1.515745e-17           -6.011225e-15     
   0.001185       1.922584         -1.390939e-07          7.104884e-08           -4.291130e-16          -5.909618e-15     
   0.001185       1.996714         -1.479126e-07          7.739769e-08           -8.609919e-16          -5.759424e-15     
   0.001185       2.069505         -1.567176e-07          8.356766e-08           -1.273618e-15          -5.566475e-15     
   0.001185       2.140761         -1.653911e-07          8.946830e-08           -1.661013e-15          -5.337027e-15     
   0.001185       2.210289         -1.738048e-07          9.501273e-08           -2.018174e-15          -5.077539e-15     
   0.001185       2.277902         -1.818230e-07          1.001192e-07           -2.341098e-15          -4.794492e-15     
   0.001185       2.343418         -1.893047e-07          1.047122e-07           -2.626788e-15          -4.494216e-15     
   0.001185       2.406661         -1.961074e-07          1.087233e-07           -2.873194e-15          -4.182759e-15     
