# vlowk itz =  0 l =  1 s =  1 jt =  2 kvnn =   6  Lambda =  12.00
#  fac=0.25 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V11             V12              V21             V22 
   0.001185   0.001185   -2.469037471159E-07   3.733673394930E-12   3.733673394930E-12  -1.330112987629E-17
   0.001185   0.006239   -1.300190067445E-06   5.452225556023E-10   1.966144750688E-11  -1.942343439412E-15
   0.001185   0.015318   -3.194912409552E-06   8.068709550893E-09   4.819069235734E-11  -2.874460144699E-14
   0.001185   0.028399   -5.936523276428E-06   5.132145960396E-08   8.892036575906E-11  -1.818753298427E-13
   0.001185   0.045447   -9.538649664444E-06   2.090591146524E-07   1.408654882188E-10  -7.358096584435E-13
   0.001185   0.066417   -1.404149341442E-05   6.453131186279E-07   2.020364330089E-10  -2.244025298951E-12
   0.001185   0.091251   -1.951816368488E-05   1.644294077697E-06   2.690726815044E-10  -5.600018937784E-12
   0.001185   0.119882   -2.607544000921E-05   3.630583345353E-06   3.370489238651E-10  -1.196382437078E-11
   0.001185   0.152235   -3.384861085616E-05   7.156391551490E-06   3.996736883377E-10  -2.245260704925E-11
   0.001185   0.188220   -4.296447980402E-05   1.283986329345E-05   4.500687581469E-10  -3.755230743923E-11
   0.001185   0.227742   -5.349299116749E-05   2.124979758959E-05   4.821504052504E-10  -5.637234528129E-11
   0.001185   0.270694   -6.538894911907E-05   3.275796353412E-05   4.923133341359E-10  -7.611557869748E-11
   0.001185   0.316959   -7.844658171540E-05   4.740817795836E-05   4.807560003360E-10  -9.232231738380E-11
   0.001185   0.366414   -9.229476288116E-05   6.486514523946E-05   4.516364966467E-10  -1.003089626997E-10
   0.001185   0.418925   -1.064503869990E-04   8.448168026380E-05   4.116042674681E-10  -9.756059557837E-11
   0.001185   0.474351   -1.204150005309E-04   1.054585864819E-04   3.671585242213E-10  -8.584212385799E-11
   0.001185   0.532541   -1.337664067991E-04   1.270029269192E-04   3.222649477403E-10  -7.123127612391E-11
   0.001185   0.593339   -1.461910685237E-04   1.483819078466E-04   2.778393917378E-10  -6.110455653938E-11
   0.001185   0.656582   -1.574400346024E-04   1.688572492138E-04   2.335159065580E-10  -5.941429022249E-11
   0.001185   0.722098   -1.672578860759E-04   1.876141974642E-04   1.901804480111E-10  -6.375889884368E-11
   0.001185   0.789711   -1.753649247571E-04   2.038369987655E-04   1.508325134659E-10  -6.725338089277E-11
   0.001185   0.859239   -1.815278723398E-04   2.169478772908E-04   1.187582157200E-10  -6.433757903542E-11
   0.001185   0.930495   -1.856603814519E-04   2.268228404694E-04   9.478588903077E-11  -5.550752282907E-11
   0.001185   1.003286   -1.878514158111E-04   2.337581646545E-04   7.661471506002E-11  -4.627696269917E-11
   0.001185   1.077416   -1.882867638607E-04   2.381841821450E-04   6.110812834557E-11  -4.130658073246E-11
   0.001185   1.152685   -1.871430066934E-04   2.403912789019E-04   4.709258760619E-11  -3.994744463130E-11
   0.001185   1.228890   -1.845592100589E-04   2.405210422791E-04   3.560691332902E-11  -3.794390888796E-11
   0.001185   1.305826   -1.806936114937E-04   2.387678984126E-04   2.763661615700E-11  -3.287861408311E-11
   0.001185   1.383286   -1.757712195589E-04   2.355011656056E-04   2.234223022891E-11  -2.669894435542E-11
   0.001185   1.461060   -1.700513114642E-04   2.311495464162E-04   1.786901169731E-11  -2.269895285614E-11
   0.001185   1.538940   -1.637545115672E-04   2.260076780875E-04   1.336920759175E-11  -2.133534366245E-11
   0.001185   1.616714   -1.570369672133E-04   2.202073845738E-04   9.527448855326E-12  -2.014421651635E-11
   0.001185   1.694174   -1.500289675321E-04   2.138601698548E-04   7.166143785439E-12  -1.721035846247E-11
   0.001185   1.771110   -1.428738119861E-04   2.071652855279E-04   5.992333335972E-12  -1.333361082256E-11
   0.001185   1.847315   -1.357163996884E-04   2.003583686155E-04   4.998531292649E-12  -1.049916781208E-11
   0.001185   1.922584   -1.286653412456E-04   1.935969468416E-04   3.683763036446E-12  -9.239809792587E-12
   0.001185   1.996714   -1.217811103452E-04   1.869358378824E-04   2.437609258931E-12  -8.272292753778E-12
   0.001185   2.069505   -1.151002923715E-04   1.804033535952E-04   1.816846307494E-12  -6.322603114759E-12
   0.001185   2.140761   -1.086616784316E-04   1.740686253082E-04   1.813339643177E-12  -3.529263888954E-12
   0.001185   2.210289   -1.025071487943E-04   1.680289469743E-04   1.935534369832E-12  -9.690217315554E-13
   0.001185   2.277902   -9.666594614614E-05   1.623540916453E-04   1.794729267112E-12   6.836966413362E-13
   0.001185   2.343418   -9.114609450195E-05   1.570595838500E-04   1.438189494953E-12   1.729742640473E-12
   0.001185   2.406661   -8.594166731763E-05   1.521286880961E-04   1.169774061982E-12   2.911294494593E-12
   0.001185   2.467459   -8.104578127183E-05   1.475484299445E-04   1.190366284547E-12   4.627213829804E-12
   0.001185   2.525649   -7.645706049715E-05   1.433238925463E-04   1.443504888081E-12   6.688504134953E-12
   0.001185   2.581075   -7.217741447315E-05   1.394675117719E-04   1.725842306988E-12   8.633267391940E-12
   0.001185   2.633586   -6.820692491525E-05   1.359823764647E-04   1.874789251723E-12   1.014223219575E-11
   0.001185   2.683041   -6.454138262623E-05   1.328554609671E-04   1.860754321281E-12   1.120310069854E-11
   0.001185   2.729306   -6.117347969980E-05   1.300623395495E-04   1.757166602713E-12   1.201033380123E-11
   0.001185   2.772258   -5.809551291377E-05   1.275760236832E-04   1.660042449510E-12   1.277926225149E-11
   0.001185   2.811780   -5.530136396212E-05   1.253731545687E-04   1.629009087026E-12   1.362679873828E-11
   0.001185   2.847765   -5.278700344073E-05   1.234356124567E-04   1.673560945056E-12   1.455605163605E-11
   0.001185   2.880118   -5.054997398772E-05   1.217491715037E-04   1.770012709508E-12   1.550299041779E-11
   0.001185   2.908749   -4.858861398300E-05   1.203015389836E-04   1.885352947594E-12   1.639109317214E-11
   0.001185   2.933583   -4.690150269921E-05   1.190811387204E-04   1.993353213742E-12   1.716459073694E-11
   0.001185   2.954553   -4.548723604127E-05   1.180768611577E-04   2.080025372586E-12   1.779721810119E-11
   0.001185   2.971601   -4.434443260758E-05   1.172784165801E-04   2.141946937233E-12   1.828609849502E-11
   0.001185   2.984682   -4.347183112037E-05   1.166768627092E-04   2.181968320321E-12   1.864112824519E-11
   0.001185   2.993761   -4.286838107204E-05   1.162650434776E-04   2.205209237981E-12   1.887593887780E-11
   0.001185   2.998815   -4.253320456858E-05   1.160378005778E-04   2.216401915597E-12   1.900230739010E-11
   0.001185   3.004739   -4.214105984097E-05   1.157732993208E-04   2.227862063524E-12   1.914634745051E-11
   0.001185   3.024957   -4.080844681252E-05   1.148855398034E-04   2.252981511456E-12   1.960428002888E-11
   0.001185   3.061273   -3.843652831840E-05   1.133480835143E-04   2.244439432807E-12   2.030212107213E-11
   0.001185   3.113597   -3.506616983377E-05   1.112561413493E-04   2.141689229943E-12   2.110791666154E-11
   0.001185   3.181789   -3.075018455499E-05   1.087268837296E-04   1.990180399076E-12   2.213002641943E-11
   0.001185   3.265666   -2.554872321832E-05   1.058845185516E-04   2.008838956725E-12   2.380733433984E-11
   0.001185   3.365002   -1.953968711336E-05   1.028835247616E-04   2.224121070680E-12   2.605248005515E-11
   0.001185   3.479529   -1.283060007877E-05   9.992064881542E-05   2.140772490173E-12   2.768227625516E-11
   0.001185   3.608938   -5.529167391122E-06   9.711256368373E-05   1.809854211131E-12   2.886049285178E-11
   0.001185   3.752880    2.252731871871E-06   9.448436730934E-05   1.866989309607E-12   3.078871378656E-11
   0.001185   3.910968    1.032934619591E-05   9.214058760413E-05   1.562106845002E-12   3.160341109337E-11
   0.001185   4.082775    1.851324523559E-05   9.001117328628E-05   1.276588577712E-12   3.218801021656E-11
   0.001185   4.267838    2.656967497062E-05   8.800795441173E-05   1.065751603447E-12   3.237037220280E-11
   0.001185   4.465657    3.422098911892E-05   8.601883354408E-05   6.762441838038E-13   3.165954867303E-11
   0.001185   4.675701    4.119056533826E-05   8.385672345698E-05   4.395371019250E-13   3.061032674521E-11
   0.001185   4.897402    4.718932126437E-05   8.137786096992E-05   1.719971553587E-13   2.894399727350E-11
   0.001185   5.130163    5.196626718462E-05   7.844999709587E-05  -1.238434172376E-13   2.661624609805E-11
   0.001185   5.373356    5.533768289908E-05   7.495480225271E-05  -1.802478012128E-13   2.439014127668E-11
   0.001185   5.626327    5.718124532444E-05   7.089982717984E-05  -4.032314814652E-13   2.145795057938E-11
   0.001185   5.888392    5.749332773927E-05   6.628309358310E-05  -4.607408320864E-13   1.867635041192E-11
   0.001185   6.158845    5.635507319549E-05   6.119279782159E-05  -4.105094539901E-13   1.608961578225E-11
   0.001185   6.436958    5.392959997667E-05   5.577679466987E-05  -4.583131538193E-13   1.333772631445E-11
   0.001185   6.721980    5.045702482335E-05   5.017567798172E-05  -4.563850456285E-13   1.084006703857E-11
   0.001185   7.013143    4.621407233861E-05   4.454285128318E-05  -3.472716842000E-13   8.805681727151E-12
   0.001185   7.309662    4.148295720028E-05   3.904381462631E-05  -2.639858527233E-13   6.987268024747E-12
   0.001185   7.610739    3.653477379346E-05   3.381490073338E-05  -2.486443843410E-13   5.305560100025E-12
   0.001185   7.915560    3.161075671846E-05   2.894874426244E-05  -2.169006494138E-13   3.929748876529E-12
   0.001185   8.223305    2.690368785214E-05   2.451584177139E-05  -1.413689315009E-13   2.923705087879E-12
   0.001185   8.533144    2.255204948543E-05   2.055843102619E-05  -6.770214487672E-14   2.159837746422E-12
   0.001185   8.844241    1.864322789155E-05   1.709092628082E-05  -3.881975703673E-14   1.500796977474E-12
   0.001185   9.155759    1.522050933028E-05   1.410314441759E-05  -4.921814002328E-14   9.375223106767E-13
   0.001185   9.466856    1.229184423796E-05   1.155753216492E-05  -3.909905730042E-14   5.490461919514E-13
   0.001185   9.776695    9.835774966925E-06   9.418057503837E-06  -2.694804270689E-15   3.393433484757E-13
   0.001185  10.084440    7.811236628554E-06   7.641776267710E-06   2.612539272333E-14   2.077068493281E-13
   0.001185  10.389261    6.167101880191E-06   6.181858419589E-06   2.223071432972E-14   5.968259925213E-14
   0.001185  10.690338    4.849347041438E-06   4.994801906985E-06  -6.418370187906E-15  -8.181732097222E-14
   0.001185  10.986857    3.806732469770E-06   4.026672601075E-06   3.854934368899E-15  -1.161788697217E-13
   0.001185  11.278020    2.989294185766E-06   3.244496274544E-06   3.369180533564E-14  -8.003620883018E-14
   0.001185  11.563042    2.351311874024E-06   2.622689484413E-06   1.857973473694E-14  -1.115791694249E-13
   0.001185  11.841155    1.856688740642E-06   2.123654186127E-06  -2.719771476651E-15  -1.670306284715E-13
   0.001185  12.111608    1.475719872406E-06   1.723073734709E-06   1.632897983016E-14  -1.167831062692E-13
   0.001185  12.373673    1.181429444356E-06   1.404575000004E-06   1.882019109416E-14  -8.966452506749E-14
   0.001185  12.626644    9.536008927442E-07   1.149353926919E-06  -3.931410332974E-15  -1.403730118765E-13
