#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         -1.293737e-30          -1.765690e-22          1.765690e-22           3.921368e-44      
   0.001947       0.010250         -2.043774e-15          3.920762e-19           1.721205e-20           -1.575209e-24     
   0.001947       0.025159         -3.935528e-14          4.883871e-17           3.076179e-19           -1.807243e-22     
   0.001947       0.046627         -2.960302e-13          1.259320e-15           2.271371e-18           -4.591095e-21     
   0.001947       0.074585         -1.376448e-12          1.476016e-14           1.034230e-17           -5.315840e-20     
   0.001947       0.108938         -4.766906e-12          1.064143e-13           3.459713e-17           -3.762063e-19     
   0.001947       0.149573         -1.353179e-11          5.494134e-13           9.292027e-17           -1.886393e-18     
   0.001947       0.196355         -3.329584e-11          2.216628e-12           2.106594e-16           -7.288172e-18     
   0.001947       0.249129         -7.356541e-11          7.381489e-12           4.158245e-16           -2.285515e-17     
   0.001947       0.307719         -1.494057e-10          2.104876e-11           7.300709e-16           -6.025270e-17     
   0.001947       0.371930         -2.834045e-10          5.276936e-11           1.159361e-15           -1.370491e-16     
   0.001947       0.441550         -5.077369e-10          1.186606e-10           1.690088e-15           -2.746772e-16     
   0.001947       0.516347         -8.660591e-10          2.431969e-10           2.293715e-15           -4.940272e-16     
   0.001947       0.596072         -1.414969e-09          4.603786e-10           2.937242e-15           -8.105604e-16     
   0.001947       0.680461         -2.224838e-09          8.140979e-10           3.593321e-15           -1.231226e-15     
   0.001947       0.769234         -3.379929e-09          1.357762e-09           4.245430e-15           -1.754203e-15     
   0.001947       0.862094         -4.977776e-09          2.153353e-09           4.887576e-15           -2.370860e-15     
   0.001947       0.958735         -7.127807e-09          3.270088e-09           5.520881e-15           -3.068540e-15     
   0.001947       1.058835         -9.949185e-09          4.782768e-09           6.149643e-15           -3.833050e-15     
   0.001947       1.162061         -1.356780e-08          6.769836e-09           6.778374e-15           -4.650310e-15     
   0.001947       1.268071         -1.811242e-08          9.311079e-09           7.410128e-15           -5.507208e-15     
   0.001947       1.376513         -2.370980e-08          1.248494e-08           8.045852e-15           -6.391817e-15     
   0.001947       1.487025         -3.047882e-08          1.636538e-08           8.684309e-15           -7.293270e-15     
   0.001947       1.599241         -3.852363e-08          2.101830e-08           9.322334e-15           -8.201519e-15     
   0.001947       1.712789         -4.792555e-08          2.649744e-08           9.955029e-15           -9.106944e-15     
   0.001947       1.827291         -5.873343e-08          3.283946e-08           1.057592e-14           -9.999969e-15     
   0.001947       1.942367         -7.095315e-08          4.005874e-08           1.117706e-14           -1.087072e-14     
   0.001947       2.057633         -8.453533e-08          4.814106e-08           1.174898e-14           -1.170864e-14     
   0.001947       2.172709         -9.936299e-08          5.703726e-08           1.228074e-14           -1.250225e-14     
   0.001947       2.287211         -1.152381e-07          6.665599e-08           1.275981e-14           -1.323878e-14     
   0.001947       2.400759         -1.318712e-07          7.685726e-08           1.317228e-14           -1.390416e-14     
   0.001947       2.512975         -1.488744e-07          8.744713e-08           1.350315e-14           -1.448303e-14     
   0.001947       2.623487         -1.657630e-07          9.817517e-08           1.373705e-14           -1.495913e-14     
   0.001947       2.731929         -1.819680e-07          1.087364e-07           1.385922e-14           -1.531592e-14     
   0.001947       2.837939         -1.968622e-07          1.187793e-07           1.385688e-14           -1.553762e-14     
   0.001947       2.941165         -2.098028e-07          1.279219e-07           1.372083e-14           -1.561055e-14     
   0.001947       3.041265         -2.201859e-07          1.357758e-07           1.344702e-14           -1.552473e-14     
   0.001947       3.137906         -2.275060e-07          1.419763e-07           1.303772e-14           -1.527547e-14     
