#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         -1.374210e-24          -2.553579e-16          2.553579e-16           8.003789e-39      
   0.001947       0.010250         1.327688e-11           -5.487473e-14          2.119016e-15           -7.403830e-21     
   0.001947       0.025159         2.504868e-10           -8.273628e-13          7.599361e-15           -8.494175e-19     
   0.001947       0.046627         1.842692e-09           -2.071828e-12          2.310953e-14           -2.157645e-17     
   0.001947       0.074585         8.357060e-09           3.114704e-11           6.692716e-14           -2.497715e-16     
   0.001947       0.108938         2.811785e-08           3.598079e-10           1.784624e-13           -1.766926e-15     
   0.001947       0.149573         7.712658e-08           2.144086e-09           4.243881e-13           -8.853280e-15     
   0.001947       0.196355         1.821462e-07           9.183377e-09           8.937755e-13           -3.416244e-14     
   0.001947       0.249129         3.832832e-07           3.143882e-08           1.675903e-12           -1.069103e-13     
   0.001947       0.307719         7.351992e-07           9.073686e-08           2.823505e-12           -2.809083e-13     
   0.001947       0.371930         1.305928e-06           2.280563e-07           4.317263e-12           -6.355701e-13     
   0.001947       0.441550         2.172075e-06           5.102782e-07           6.052262e-12           -1.263345e-12     
   0.001947       0.516347         3.408854e-06           1.032797e-06           7.855303e-12           -2.243782e-12     
   0.001947       0.596072         5.072970e-06           1.913562e-06           9.521415e-12           -3.613128e-12     
   0.001947       0.680461         7.176656e-06           3.274295e-06           1.084854e-11           -5.341610e-12     
   0.001947       0.769234         9.653620e-06           5.206206e-06           1.165871e-11           -7.326062e-12     
   0.001947       0.862094         1.232411e-05           7.721929e-06           1.181135e-11           -9.399005e-12     
   0.001947       0.958735         1.487735e-05           1.070433e-05           1.122362e-11           -1.135107e-11     
   0.001947       1.058835         1.689951e-05           1.387632e-05           9.906738e-12           -1.296291e-11     
   0.001947       1.162061         1.797083e-05           1.682593e-05           8.006328e-12           -1.404173e-11     
   0.001947       1.268071         1.781903e-05           1.911106e-05           5.810870e-12           -1.445740e-11     
   0.001947       1.376513         1.645755e-05           2.042275e-05           3.690516e-12           -1.417230e-11     
   0.001947       1.487025         1.420657e-05           2.072144e-05           1.970075e-12           -1.325814e-11     
   0.001947       1.599241         1.155528e-05           2.024224e-05           8.058525e-13           -1.188865e-11     
   0.001947       1.712789         8.948138e-06           1.935043e-05           1.547687e-13           -1.029739e-11     
   0.001947       1.827291         6.641789e-06           1.835513e-05           -1.459703e-13          -8.707615e-12     
   0.001947       1.942367         4.704033e-06           1.741694e-05           -2.641234e-13          -7.269952e-12     
   0.001947       2.057633         3.098896e-06           1.657510e-05           -3.083300e-13          -6.045040e-12     
   0.001947       2.172709         1.764189e-06           1.581739e-05           -3.287570e-13          -5.029914e-12     
   0.001947       2.287211         6.454313e-07           1.512487e-05           -3.430731e-13          -4.195176e-12     
   0.001947       2.400759         -2.989906e-07          1.448390e-05           -3.562729e-13          -3.508138e-12     
   0.001947       2.512975         -1.100689e-06          1.388535e-05           -3.693476e-13          -2.940778e-12     
   0.001947       2.623487         -1.784263e-06          1.332212e-05           -3.820705e-13          -2.470580e-12     
   0.001947       2.731929         -2.369207e-06          1.278804e-05           -3.938254e-13          -2.079631e-12     
   0.001947       2.837939         -2.871098e-06          1.227717e-05           -4.038647e-13          -1.753637e-12     
   0.001947       2.941165         -3.302441e-06          1.178348e-05           -4.114254e-13          -1.481118e-12     
   0.001947       3.041265         -3.673262e-06          1.130063e-05           -4.157871e-13          -1.252765e-12     
