#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         4.912847e-27           -1.265199e-16          1.265199e-16           -1.667738e-38     
   0.001947       0.010250         4.592977e-12           -2.735555e-14          1.044085e-15           -3.052519e-21     
   0.001947       0.025159         8.681687e-11           -4.291420e-13          3.656981e-15           -3.502096e-19     
   0.001947       0.046627         6.398694e-10           -1.516703e-12          1.066709e-14           -8.896150e-18     
   0.001947       0.074585         2.907202e-09           9.704719e-12           2.969593e-14           -1.029912e-16     
   0.001947       0.108938         9.797506e-09           1.370584e-10           7.718376e-14           -7.286915e-16     
   0.001947       0.149573         2.691210e-08           8.500268e-10           1.810290e-13           -3.652213e-15     
   0.001947       0.196355         6.362826e-08           3.696624e-09           3.786784e-13           -1.410006e-14     
   0.001947       0.249129         1.340058e-07           1.275204e-08           7.080022e-13           -4.416414e-14     
   0.001947       0.307719         2.572362e-07           3.698361e-08           1.192108e-12           -1.162116e-13     
   0.001947       0.371930         4.573603e-07           9.334337e-08           1.824823e-12           -2.635678e-13     
   0.001947       0.441550         7.620157e-07           2.098680e-07           2.565702e-12           -5.259302e-13     
   0.001947       0.516347         1.199968e-06           4.276313e-07           3.348358e-12           -9.397338e-13     
   0.001947       0.596072         1.797114e-06           8.002886e-07           4.097013e-12           -1.527120e-12     
   0.001947       0.680461         2.570567e-06           1.390165e-06           4.741709e-12           -2.288115e-12     
   0.001947       0.769234         3.520665e-06           2.260186e-06           5.226031e-12           -3.198410e-12     
   0.001947       0.862094         4.621423e-06           3.461377e-06           5.507844e-12           -4.212128e-12     
   0.001947       0.958735         5.811376e-06           5.016430e-06           5.557803e-12           -5.267453e-12     
   0.001947       1.058835         6.988636e-06           6.901412e-06           5.360211e-12           -6.293422e-12     
   0.001947       1.162061         8.015548e-06           9.030210e-06           4.918122e-12           -7.216885e-12     
   0.001947       1.268071         8.737774e-06           1.124914e-05           4.260947e-12           -7.969431e-12     
   0.001947       1.376513         9.018430e-06           1.335028e-05           3.449722e-12           -8.493881e-12     
   0.001947       1.487025         8.779160e-06           1.510879e-05           2.573822e-12           -8.750251e-12     
   0.001947       1.599241         8.031693e-06           1.633891e-05           1.735335e-12           -8.721058e-12     
   0.001947       1.712789         6.881475e-06           1.694975e-05           1.023902e-12           -8.415656e-12     
   0.001947       1.827291         5.496605e-06           1.697343e-05           4.924728e-13           -7.872422e-12     
   0.001947       1.942367         4.054330e-06           1.654721e-05           1.465963e-13           -7.155991e-12     
   0.001947       2.057633         2.691847e-06           1.585614e-05           -4.694080e-14          -6.346949e-12     
   0.001947       2.172709         1.483724e-06           1.506762e-05           -1.384151e-13          -5.525152e-12     
   0.001947       2.287211         4.493174e-07           1.429140e-05           -1.739151e-13          -4.753064e-12     
   0.001947       2.400759         -4.244958e-07          1.357617e-05           -1.845467e-13          -4.066739e-12     
   0.001947       2.512975         -1.162152e-06          1.292986e-05           -1.865369e-13          -3.477460e-12     
   0.001947       2.623487         -1.787676e-06          1.234255e-05           -1.864216e-13          -2.980216e-12     
   0.001947       2.731929         -2.320853e-06          1.180065e-05           -1.860320e-13          -2.562832e-12     
   0.001947       2.837939         -2.777012e-06          1.129184e-05           -1.853974e-13          -2.211945e-12     
   0.001947       2.941165         -3.167739e-06          1.080541e-05           -1.840260e-13          -1.915564e-12     
   0.001947       3.041265         -3.501598e-06          1.033141e-05           -1.813754e-13          -1.663621e-12     
   0.001947       3.137906         -3.784686e-06          9.860140e-06           -1.770320e-13          -1.447792e-12     
   0.001947       3.230766         -4.021452e-06          9.382272e-06           -1.707741e-13          -1.261192e-12     
   0.001947       3.319539         -4.215575e-06          8.889930e-06           -1.625890e-13          -1.098210e-12     
