   1      1s1/2   -51.50421138
   2      1p3/2   -44.49329294
   3      1p1/2   -43.72910147
   4      1d5/2   -36.15513079
   5      1d3/2   -34.29279778
   6      2s1/2   -31.99786387
   7      1f7/2   -27.06134882
   8      1f5/2   -23.73863591
   9      2p3/2   -20.96514709
  10      2p1/2   -19.95977652
  11      1g9/2   -17.59875872
  12      1g7/2   -12.56421170
  13      2d5/2   -10.41641188
  14      2d3/2    -8.23983533
  15     1h11/2    -7.89224398
  16      3s1/2    -7.40932853
  17      1h9/2    -0.73774632
  18      2f7/2     0.33573365
  19     1i13/2     1.95463049
  20      2f5/2     3.44809110
  21      3p3/2     4.26795237
  22      3p1/2     4.98137733
  23     1i11/2    11.05973432
  24      2g9/2    11.14037689
  25     1j15/2    11.83543315
  26      2g7/2    14.96898202
  27      3d5/2    15.25446818
  28      3d3/2    16.45779651
  29      4s1/2    18.60093681
  30     2h11/2    21.65538726
  31     1k17/2    21.87184632
  32     1j13/2    22.93274276
  33      4p3/2    23.38461367
  34      4p1/2    23.45273173
  35      3f7/2    24.79168905
  36      3f5/2    24.92407133
  37      2h9/2    25.88370857
  38      4f7/2    26.22349947
  39      3h9/2    26.41337552
  40      4f5/2    28.20459304
  41     2j15/2    28.39158102
  42     2j13/2    28.49962744
  43      5p3/2    29.41566780
  44      5p1/2    29.95096598
  45      4d5/2    31.04996158
  46      3g9/2    31.24307510
  47      4d3/2    31.59032663
  48     2i13/2    31.66581330
  49      3g7/2    31.79618242
  50      5s1/2    32.14124280
  51     1l19/2    32.18299325
  52     2l19/2    32.94574612
  53     1l17/2    32.96828236
  54     3h11/2    33.11845680
  55      6s1/2    34.25763767
  56     1k15/2    34.64159075
  57     3i13/2    35.89056457
  58     4i13/2    35.91609239
  59     2i11/2    36.02393071
  60      5d3/2    36.08784660
  61     3i11/2    36.14490839
  62      5d5/2    36.30229938
  63     4i11/2    36.33584566
  64      4g9/2    36.46461887
  65     2k17/2    37.24489096
  66     2k15/2    37.33808466
  67     1m21/2    37.48745364
  68     1m19/2    37.61496835
  69      4g7/2    37.77872037
  70      5g9/2    38.00224679
  71      6d5/2    38.10834483
  72      6p3/2    38.51088622
  73      6p1/2    38.55038892
  74      6d3/2    38.65160663
  75      5g7/2    39.00351985
  76     1n23/2    39.15333213
  77     1n21/2    39.34832988
