#        q              total               1              \delta U         \delta U^2    

     0.001185        8.928505e+08      8.928625e+08     -1.419387e+04      2.252415e+03   
     0.006239        4.772668e+08      4.772754e+08     -9.310566e+03      7.030114e+02   
     0.015318        2.816598e+08      2.816664e+08     -6.927295e+03      3.879711e+02   
     0.028399        8.772622e+07      8.772972e+07     -3.803075e+03      3.028315e+02   
     0.045447        5.415239e+07      5.415508e+07     -2.957986e+03      2.700751e+02   
     0.066417        4.069165e+07      4.069394e+07     -2.545027e+03      2.584091e+02   
     0.091251        3.014285e+07      3.014478e+07     -2.174053e+03      2.524244e+02   
     0.119882        2.344345e+07      2.344510e+07     -1.899277e+03      2.472575e+02   
     0.152235        1.685793e+07      1.685928e+07     -1.590149e+03      2.411763e+02   
     0.188220        1.370683e+07      1.370800e+07     -1.409305e+03      2.334096e+02   
     0.227742        1.106265e+07      1.106366e+07     -1.237456e+03      2.235444e+02   
     0.270694        8.857951e+06      8.858815e+06     -1.075007e+03      2.113555e+02   
     0.316959        7.602172e+06      7.602935e+06     -9.593106e+02      1.967952e+02   
     0.366414        6.498397e+06      6.499064e+06     -8.467835e+02      1.800108e+02   
     0.418925        5.531536e+06      5.532113e+06     -7.385438e+02      1.613820e+02   
     0.474351        4.687650e+06      4.688144e+06     -6.358690e+02      1.415354e+02   
     0.532541        3.953895e+06      3.954313e+06     -5.401229e+02      1.213560e+02   
     0.593339        3.624598e+06      3.624970e+06     -4.730380e+02      1.019419e+02   
     0.656582        3.034198e+06      3.034506e+06     -3.919186e+02      8.452374e+01   
     0.722098        2.526214e+06      2.526465e+06     -3.212848e+02      7.031664e+01   
     0.789711        2.300146e+06      2.300359e+06     -2.742782e+02      6.032310e+01   
     0.859239        1.898288e+06      1.898456e+06     -2.231441e+02      5.510498e+01   
     0.930495        1.556726e+06      1.556853e+06     -1.822354e+02      5.456160e+01   
     1.003286        1.267993e+06      1.268086e+06     -1.501482e+02      5.780485e+01   
     1.077416        1.025341e+06      1.025403e+06     -1.250844e+02      6.319505e+01   
     1.152685        8.226872e+05      8.227238e+05     -1.051324e+02      6.859680e+01   
     1.228890        5.819178e+05      5.819294e+05     -8.351677e+01      7.183722e+01   
     1.305826        3.113076e+05      3.112940e+05     -5.758904e+01      7.125688e+01   
     1.383286        4.962198e+04      4.957726e+04     -2.145015e+01      6.616797e+01   
     1.461060        5.703339e+01      0.000000e+00      0.000000e+00      5.703339e+01   
     1.538940        4.527892e+01      0.000000e+00      0.000000e+00      4.527892e+01   
     1.616714        3.280396e+01      0.000000e+00      0.000000e+00      3.280396e+01   
     1.694174        2.139357e+01      0.000000e+00      0.000000e+00      2.139357e+01   
     1.771110        1.226521e+01      0.000000e+00      0.000000e+00      1.226521e+01   
     1.847315        5.893800e+00      0.000000e+00      0.000000e+00      5.893800e+00   
     1.922584        2.112494e+00      0.000000e+00      0.000000e+00      2.112494e+00   
     1.996714        3.717214e-01      0.000000e+00      0.000000e+00      3.717214e-01   
     2.069505        1.083906e-02      0.000000e+00      0.000000e+00      1.083906e-02   
     2.140761        4.454030e-01      0.000000e+00      0.000000e+00      4.454030e-01   
     2.210289        1.247099e+00      0.000000e+00      0.000000e+00      1.247099e+00   
     2.277902        2.144759e+00      0.000000e+00      0.000000e+00      2.144759e+00   
     2.343418        2.988655e+00      0.000000e+00      0.000000e+00      2.988655e+00   
     2.406661        3.709135e+00      0.000000e+00      0.000000e+00      3.709135e+00   
     2.467459        4.283770e+00      0.000000e+00      0.000000e+00      4.283770e+00   
     2.525649        4.715546e+00      0.000000e+00      0.000000e+00      4.715546e+00   
     2.581075        5.019770e+00      0.000000e+00      0.000000e+00      5.019770e+00   
     2.633586        5.216635e+00      0.000000e+00      0.000000e+00      5.216635e+00   
     2.683041        5.327157e+00      0.000000e+00      0.000000e+00      5.327157e+00   
     2.729306        5.371063e+00      0.000000e+00      0.000000e+00      5.371063e+00   
