#        q              total               1              \delta U         \delta U^2    

     0.001185        8.927226e+08      8.928625e+08     -1.475206e+05      7.616013e+03   
     0.006239        4.771696e+08      4.772754e+08     -1.068747e+05      1.107468e+03   
     0.015318        2.119132e+08      2.119739e+08     -6.177398e+04      1.106079e+03   
     0.028399        6.148498e+07      6.151597e+07     -3.210104e+04      1.104020e+03   
     0.045447        4.163361e+07      4.166014e+07     -2.762906e+04      1.099973e+03   
     0.066417        3.086560e+07      3.088808e+07     -2.356601e+04      1.092682e+03   
     0.091251        2.329710e+07      2.331660e+07     -2.057453e+04      1.080992e+03   
     0.119882        1.791048e+07      1.792723e+07     -1.781285e+04      1.063701e+03   
     0.152235        1.364263e+07      1.365743e+07     -1.584330e+04      1.039478e+03   
     0.188220        1.100685e+07      1.101983e+07     -1.398279e+04      1.007066e+03   
     0.227742        9.159742e+06      9.171495e+06     -1.271834e+04      9.653533e+02   
     0.270694        7.577184e+06      7.587754e+06     -1.148337e+04      9.135005e+02   
     0.316959        6.475960e+06      6.485391e+06     -1.028252e+04      8.511125e+02   
     0.366414        5.511489e+06      5.519833e+06     -9.122346e+03      7.784465e+02   
     0.418925        4.669833e+06      4.677148e+06     -8.010986e+03      6.966082e+02   
     0.474351        4.115760e+06      4.122424e+06     -7.271398e+03      6.077151e+02   
     0.532541        3.458279e+06      3.464013e+06     -6.249261e+03      5.150254e+02   
     0.593339        3.164102e+06      3.169235e+06     -5.555498e+03      4.229368e+02   
     0.656582        2.637728e+06      2.642055e+06     -4.663471e+03      3.368757e+02   
     0.722098        2.186461e+06      2.190064e+06     -3.866025e+03      2.629447e+02   
     0.789711        1.986350e+06      1.989472e+06     -3.329262e+03      2.072865e+02   
     0.859239        1.631426e+06      1.633954e+06     -2.702531e+03      1.752119e+02   
     0.930495        1.331022e+06      1.333026e+06     -2.174185e+03      1.700712e+02   
     1.003286        1.078224e+06      1.079769e+06     -1.737193e+03      1.921529e+02   
     1.077416        8.182125e+05      8.192787e+05     -1.304055e+03      2.379024e+02   
     1.152685        6.508997e+05      6.516313e+05     -1.031458e+03      2.998768e+02   
     1.228890        3.959697e+05      3.962679e+05     -6.657781e+02      3.676729e+02   
     1.305826        4.298224e+02      0.000000e+00      0.000000e+00      4.298224e+02   
     1.383286        4.761839e+02      0.000000e+00      0.000000e+00      4.761839e+02   
     1.461060        5.001098e+02      0.000000e+00      0.000000e+00      5.001098e+02   
     1.538940        4.996085e+02      0.000000e+00      0.000000e+00      4.996085e+02   
     1.616714        4.771585e+02      0.000000e+00      0.000000e+00      4.771585e+02   
     1.694174        4.383709e+02      0.000000e+00      0.000000e+00      4.383709e+02   
     1.771110        3.901157e+02      0.000000e+00      0.000000e+00      3.901157e+02   
     1.847315        3.388135e+02      0.000000e+00      0.000000e+00      3.388135e+02   
     1.922584        2.893553e+02      0.000000e+00      0.000000e+00      2.893553e+02   
     1.996714        2.447509e+02      0.000000e+00      0.000000e+00      2.447509e+02   
     2.069505        2.063323e+02      0.000000e+00      0.000000e+00      2.063323e+02   
     2.140761        1.742303e+02      0.000000e+00      0.000000e+00      1.742303e+02   
     2.210289        1.478832e+02      0.000000e+00      0.000000e+00      1.478832e+02   
     2.277902        1.264384e+02      0.000000e+00      0.000000e+00      1.264384e+02   
     2.343418        1.090074e+02      0.000000e+00      0.000000e+00      1.090074e+02   
     2.406661        9.479494e+01      0.000000e+00      0.000000e+00      9.479494e+01   
     2.467459        8.314284e+01      0.000000e+00      0.000000e+00      8.314284e+01   
     2.525649        7.352901e+01      0.000000e+00      0.000000e+00      7.352901e+01   
     2.581075        6.554760e+01      0.000000e+00      0.000000e+00      6.554760e+01   
     2.633586        5.888519e+01      0.000000e+00      0.000000e+00      5.888519e+01   
     2.683041        5.329928e+01      0.000000e+00      0.000000e+00      5.329928e+01   
     2.729306        4.860115e+01      0.000000e+00      0.000000e+00      4.860115e+01   
     2.772258        4.464278e+01      0.000000e+00      0.000000e+00      4.464278e+01   
     2.811780        4.130724e+01      0.000000e+00      0.000000e+00      4.130724e+01   
     2.847765        3.850153e+01      0.000000e+00      0.000000e+00      3.850153e+01   
     2.880118        3.615137e+01      0.000000e+00      0.000000e+00      3.615137e+01   
     2.908749        3.419733e+01      0.000000e+00      0.000000e+00      3.419733e+01   
     2.933583        3.259189e+01      0.000000e+00      0.000000e+00      3.259189e+01   
     2.954553        3.129735e+01      0.000000e+00      0.000000e+00      3.129735e+01   
     2.971601        3.028414e+01      0.000000e+00      0.000000e+00      3.028414e+01   
     2.984682        2.952968e+01      0.000000e+00      0.000000e+00      2.952968e+01   
     2.993761        2.901743e+01      0.000000e+00      0.000000e+00      2.901743e+01   
     2.998815        2.873621e+01      0.000000e+00      0.000000e+00      2.873621e+01   
     3.004739        2.841016e+01      0.000000e+00      0.000000e+00      2.841016e+01   
     3.024957        2.732563e+01      0.000000e+00      0.000000e+00      2.732563e+01   
     3.061273        2.548231e+01      0.000000e+00      0.000000e+00      2.548231e+01   
     3.113597        2.304536e+01      0.000000e+00      0.000000e+00      2.304536e+01   
     3.181789        2.021686e+01      0.000000e+00      0.000000e+00      2.021686e+01   
     3.265666        1.720690e+01      0.000000e+00      0.000000e+00      1.720690e+01   
     3.365002        1.420867e+01      0.000000e+00      0.000000e+00      1.420867e+01   
     3.479529        1.138105e+01      0.000000e+00      0.000000e+00      1.138105e+01   
     3.608938        8.839222e+00      0.000000e+00      0.000000e+00      8.839222e+00   
     3.752880        6.652612e+00      0.000000e+00      0.000000e+00      6.652612e+00   
     3.910968        4.848392e+00      0.000000e+00      0.000000e+00      4.848392e+00   
     4.082775        3.418792e+00      0.000000e+00      0.000000e+00      3.418792e+00   
     4.267838        2.330486e+00      0.000000e+00      0.000000e+00      2.330486e+00   
     4.465657        1.534501e+00      0.000000e+00      0.000000e+00      1.534501e+00   
     4.675701        9.753182e-01      0.000000e+00      0.000000e+00      9.753182e-01   
     4.897402        5.981784e-01      0.000000e+00      0.000000e+00      5.981784e-01   
     5.130163        3.541091e-01      0.000000e+00      0.000000e+00      3.541091e-01   
     5.373356        2.026290e-01      0.000000e+00      0.000000e+00      2.026290e-01   
     5.626327        1.124959e-01      0.000000e+00      0.000000e+00      1.124959e-01   
     5.888392        6.106715e-02      0.000000e+00      0.000000e+00      6.106715e-02   
     6.158845        3.288108e-02      0.000000e+00      0.000000e+00      3.288108e-02   
     6.436958        1.797312e-02      0.000000e+00      0.000000e+00      1.797312e-02   
     6.721980        1.027974e-02      0.000000e+00      0.000000e+00      1.027974e-02   
