#       k             kp                 V11                    V12                    V21                    V22          
   0.002370       0.002370         -8.237091e-01          -3.715531e-05          -3.715531e-05          3.201667e-10      
   0.002370       0.012478         -8.234520e-01          -7.634136e-04          -3.712434e-05          6.572460e-09      
   0.002370       0.030636         -8.222199e-01          -4.248816e-03          -3.697607e-05          3.646605e-08      
   0.002370       0.056798         -8.187624e-01          -1.402866e-02          -3.656248e-05          1.194792e-07      
   0.002370       0.090895         -8.114041e-01          -3.484171e-02          -3.569350e-05          2.921840e-07      
   0.002370       0.132833         -7.982432e-01          -7.206711e-02          -3.417545e-05          5.882846e-07      
   0.002370       0.182501         -7.774863e-01          -1.307774e-01          -3.187168e-05          1.023299e-06      
   0.002370       0.239765         -7.478924e-01          -2.144830e-01          -2.877076e-05          1.578577e-06      
   0.002370       0.304469         -7.092120e-01          -3.238896e-01          -2.502885e-05          2.194333e-06      
   0.002370       0.376440         -6.623795e-01          -4.563544e-01          -2.097513e-05          2.771259e-06      
   0.002370       0.455484         -6.099557e-01          -6.046337e-01          -1.701518e-05          3.212776e-06      
   0.002370       0.541387         -5.549972e-01          -7.600828e-01          -1.344205e-05          3.471149e-06      
   0.002370       0.633919         -5.003886e-01          -9.145422e-01          -1.042576e-05          3.539023e-06      
   0.002370       0.732829         -4.485000e-01          -1.061308e+00          -8.007606e-06          3.445139e-06      
   0.002370       0.837850         -4.009458e-01          -1.195814e+00          -6.138888e-06          3.236237e-06      
   0.002370       0.948701         -3.585775e-01          -1.315652e+00          -4.727670e-06          2.960406e-06      
   0.002370       1.065082         -3.219323e-01          -1.419302e+00          -3.687872e-06          2.657903e-06      
   0.002370       1.186678         -2.909263e-01          -1.507003e+00          -2.928637e-06          2.359325e-06      
   0.002370       1.313163         -2.645214e-01          -1.581687e+00          -2.354173e-06          2.079558e-06      
   0.002370       1.444196         -2.421609e-01          -1.644932e+00          -1.915531e-06          1.825728e-06      
   0.002370       1.579422         -2.232816e-01          -1.698332e+00          -1.576898e-06          1.600200e-06      
   0.002370       1.718479         -2.074519e-01          -1.743104e+00          -1.314391e-06          1.403526e-06      
   0.002370       1.860990         -1.943810e-01          -1.780070e+00          -1.112394e-06          1.235914e-06      
   0.002370       2.006571         -1.832867e-01          -1.811443e+00          -9.495105e-07          1.090619e-06      
   0.002370       2.154831         -1.738453e-01          -1.838137e+00          -8.168267e-07          9.648786e-07      
   0.002370       2.305369         -1.659039e-01          -1.860582e+00          -7.095849e-07          8.575809e-07      
   0.002370       2.457780         -1.591924e-01          -1.879535e+00          -6.219227e-07          7.658617e-07      
   0.002370       2.611653         -1.533968e-01          -1.895884e+00          -5.481181e-07          6.860044e-07      
   0.002370       2.766572         -1.484861e-01          -1.909704e+00          -4.871164e-07          6.178231e-07      
   0.002370       2.922121         -1.442332e-01          -1.921631e+00          -4.352910e-07          5.584548e-07      
   0.002370       3.077879         -1.405739e-01          -1.931832e+00          -3.914890e-07          5.071450e-07      
   0.002370       3.233428         -1.373773e-01          -1.940665e+00          -3.537888e-07          4.621881e-07      
   0.002370       3.388347         -1.346141e-01          -1.948185e+00          -3.216856e-07          4.232499e-07      
   0.002370       3.542220         -1.321880e-01          -1.954646e+00          -2.938647e-07          3.890510e-07      
   0.002370       3.694631         -1.300510e-01          -1.960155e+00          -2.696742e-07          3.589622e-07      
   0.002370       3.845169         -1.281663e-01          -1.964779e+00          -2.486396e-07          3.325193e-07      
   0.002370       3.993429         -1.264904e-01          -1.968607e+00          -2.302096e-07          3.091411e-07      
   0.002370       4.139010         -1.249986e-01          -1.971653e+00          -2.140926e-07          2.885272e-07      
   0.002370       4.281521         -1.236553e-01          -1.973988e+00          -1.998634e-07          2.702018e-07      
   0.002370       4.420578         -1.224386e-01          -1.975627e+00          -1.872757e-07          2.538906e-07      
   0.002370       4.555804         -1.213289e-01          -1.976575e+00          -1.761177e-07          2.393525e-07      
   0.002370       4.686837         -1.203019e-01          -1.976950e+00          -1.660752e-07          2.262124e-07      
   0.002370       4.813322         -1.193593e-01          -1.976597e+00          -1.572410e-07          2.145934e-07      
   0.002370       4.934918         -1.184783e-01          -1.975545e+00          -1.493652e-07          2.041955e-07      
   0.002370       5.051299         -1.176512e-01          -1.974084e+00          -1.422210e-07          1.947363e-07      
   0.002370       5.162150         -1.168698e-01          -1.971805e+00          -1.359332e-07          1.863795e-07      
   0.002370       5.267171         -1.161335e-01          -1.969094e+00          -1.302982e-07          1.788689e-07      
   0.002370       5.366081         -1.154373e-01          -1.966340e+00          -1.250656e-07          1.718904e-07      
   0.002370       5.458613         -1.147648e-01          -1.962248e+00          -1.207324e-07          1.660778e-07      
   0.002370       5.544516         -1.141405e-01          -1.958449e+00          -1.167096e-07          1.606815e-07      
   0.002370       5.623560         -1.135660e-01          -1.954953e+00          -1.130081e-07          1.557161e-07      
   0.002370       5.695531         -1.130022e-01          -1.950356e+00          -1.099552e-07          1.516024e-07      
   0.002370       5.760235         -1.124835e-01          -1.945815e+00          -1.073022e-07          1.480213e-07      
   0.002370       5.817499         -1.120246e-01          -1.941796e+00          -1.049542e-07          1.448521e-07      
   0.002370       5.867167         -1.116264e-01          -1.938311e+00          -1.029177e-07          1.421033e-07      
   0.002370       5.909105         -1.112903e-01          -1.935367e+00          -1.011981e-07          1.397822e-07      
   0.002370       5.943202         -1.110170e-01          -1.932974e+00          -9.980009e-08          1.378952e-07      
   0.002370       5.969364         -1.107831e-01          -1.930509e+00          -9.880937e-08          1.365530e-07      
   0.002370       5.987522         -1.106120e-01          -1.928567e+00          -9.815184e-08          1.356601e-07      
   0.002370       5.997630         -1.105167e-01          -1.927486e+00          -9.778577e-08          1.351631e-07      
   0.002370       6.009479         -1.104050e-01          -1.926219e+00          -9.735672e-08          1.345805e-07      
   0.002370       6.049914         -1.100238e-01          -1.921894e+00          -9.589247e-08          1.325924e-07      
   0.002370       6.122545         -1.093391e-01          -1.914127e+00          -9.326232e-08          1.290212e-07      
   0.002370       6.227194         -1.083526e-01          -1.902935e+00          -8.947277e-08          1.238757e-07      
   0.002370       6.363579         -1.068943e-01          -1.884452e+00          -8.481860e-08          1.175375e-07      
   0.002370       6.531333         -1.049293e-01          -1.857848e+00          -7.937658e-08          1.101065e-07      
   0.002370       6.730005         -1.023249e-01          -1.820529e+00          -7.316396e-08          1.016059e-07      
   0.002370       6.959058         -9.886867e-02          -1.767993e+00          -6.638151e-08          9.229570e-08      
   0.002370       7.217876         -9.410477e-02          -1.691300e+00          -5.910199e-08          8.226916e-08      
   0.002370       7.505761         -8.804653e-02          -1.590796e+00          -5.127963e-08          7.146926e-08      
   0.002370       7.821936         -8.004534e-02          -1.453655e+00          -4.306851e-08          6.009583e-08      
   0.002370       8.165550         -6.956907e-02          -1.269249e+00          -3.463993e-08          4.838487e-08      
   0.002370       8.535675         -5.704063e-02          -1.045354e+00          -2.617127e-08          3.659316e-08      
   0.002370       8.931315         -4.293200e-02          -7.902026e-01          -1.807488e-08          2.529757e-08      
   0.002370       9.351402         -2.839998e-02          -5.249007e-01          -1.092400e-08          1.530361e-08      
   0.002370       9.794804         -1.540506e-02          -2.858475e-01          -5.391936e-09          7.560352e-09      
   0.002370       10.260326        -6.372364e-03          -1.186384e-01          -2.042599e-09          2.866163e-09      
   0.002370       10.746713        -1.979129e-03          -3.693757e-02          -5.913868e-10          8.302751e-10      
   0.002370       11.252653        -4.144982e-04          -7.753522e-03          -1.155736e-10          1.623408e-10      
   0.002370       11.776783        -5.003704e-05          -9.381534e-04          -1.292625e-11          1.816631e-11      
   0.002370       12.317690        -2.605467e-06          -4.896705e-05          -6.179941e-13          8.689767e-13      
   0.002370       12.873915        -3.881674e-08          -7.311883e-07          -8.420215e-15          1.184582e-14      
   0.002370       13.443959        -1.002362e-10          -1.892064e-09          -1.989545e-17          2.800224e-17      
   0.002370       14.026286        -2.430264e-14          -4.595883e-13          -4.423230e-21          6.228078e-21      
   0.002370       14.619325        -2.557344e-19          -4.844188e-18          -4.278700e-26          6.026736e-26      
   0.002370       15.221477        -4.416128e-26          -8.377457e-25          -6.809309e-33          9.594279e-33      
   0.002370       15.831120        -3.733085e-35          -7.091025e-34          -5.318335e-42          7.495643e-42      
   0.002370       16.446610        -3.514162e-47          -6.683030e-46          -4.637505e-54          6.537748e-54      
   0.002370       17.066288        -6.190578e-63          -1.178529e-61          -7.586730e-70          1.069787e-69      
   0.002370       17.688483        -2.464961e-83          -4.697096e-82          -2.812512e-90          3.966668e-90      
   0.002370       18.311517       -1.887956e-109         -3.600644e-108         -2.010621e-116          2.836230e-116     
   0.002370       18.933712       -1.652413e-142         -3.153835e-141         -1.646627e-149          2.323154e-149     
