# vlowk itz =  0 l =  0 s =  0 jt =  0 kvnn =   9  Lambda =  12.00
#  fac=0.33 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.001947   0.001947   -1.840201940460E+00
   0.001947   0.010250   -1.840003069005E+00
   0.001947   0.025159   -1.838966534001E+00
   0.001947   0.046627   -1.835942094566E+00
   0.001947   0.074585   -1.829299909279E+00
   0.001947   0.108938   -1.816970764729E+00
   0.001947   0.149573   -1.796502524584E+00
   0.001947   0.196355   -1.765125198986E+00
   0.001947   0.249129   -1.719805397894E+00
   0.001947   0.307719   -1.657268391951E+00
   0.001947   0.371930   -1.573997874098E+00
   0.001947   0.441550   -1.466314920480E+00
   0.001947   0.516347   -1.330781401634E+00
   0.001947   0.596072   -1.165291153654E+00
   0.001947   0.680461   -9.711322822554E-01
   0.001947   0.769234   -7.557838673273E-01
   0.001947   0.862094   -5.351114875421E-01
   0.001947   0.958735   -3.323916157587E-01
   0.001947   1.058835   -1.718029241152E-01
   0.001947   1.162061   -6.764669723894E-02
   0.001947   1.268071   -1.643831114497E-02
   0.001947   1.376513   -1.297993725998E-05
   0.001947   1.487025    1.767168986123E-03
   0.001947   1.599241    7.045324390127E-04
   0.001947   1.712789    1.390722554081E-04
   0.001947   1.827291    1.511623198241E-05
   0.001947   1.942367    8.940886307637E-07
   0.001947   2.057633    0.000000000000E+00
   0.001947   2.172709    0.000000000000E+00
   0.001947   2.287211    0.000000000000E+00
   0.001947   2.400759    0.000000000000E+00
   0.001947   2.512975    0.000000000000E+00
   0.001947   2.623487    0.000000000000E+00
   0.001947   2.731929    0.000000000000E+00
   0.001947   2.837939    0.000000000000E+00
   0.001947   2.941165    0.000000000000E+00
   0.001947   3.041265    0.000000000000E+00
   0.001947   3.137906    0.000000000000E+00
   0.001947   3.230766    0.000000000000E+00
   0.001947   3.319539    0.000000000000E+00
   0.001947   3.403928    0.000000000000E+00
   0.001947   3.483653    0.000000000000E+00
   0.001947   3.558450    0.000000000000E+00
