  0.0000000000000000 -0.0286328025329671  0.0080873562026526
  0.1000000000000000 -0.0285062963782453  0.0082569922898795
  0.2000000000000000 -0.0281584223247408  0.0087003163184639
  0.3000000000000000 -0.0275891803724534  0.0094173282884058
  0.4000000000000000 -0.0268139569783288  0.0103763417569119
  0.5000000000000000 -0.0258534461989606  0.0115351539854474
  0.6000000000000001 -0.0247328578940898  0.0128430821112202
  0.7000000000000001 -0.0234809736021440  0.0142434111615404
  0.8000000000000000 -0.0221290974813756  0.0156761346735016
  0.9000000000000000 -0.0207099524455259  0.0170808517488860
  1.0000000000000000 -0.0192565710659545  0.0183996735620997
  1.1000000000000001 -0.0178012273463508  0.0195799887643505
  1.2000000000000002 -0.0163744497128413  0.0205769417128296
  1.3000000000000000 -0.0150041482427541  0.0213554903703950
  1.4000000000000001 -0.0137148810470762  0.0218919318636749
  1.5000000000000000 -0.0125272765253183  0.0221748122065538
  1.6000000000000001 -0.0114576204905586  0.0222051711057566
  1.7000000000000002 -0.0105176103035924  0.0219961110272972
  1.8000000000000000 -0.0097142723609927  0.0215717193790648
  1.9000000000000001 -0.0090500345913630  0.0209654111202027
  2.0000000000000000 -0.0085229419424256  0.0202177937335859
  2.1000000000000001 -0.0081270000296837  0.0193741849305667
  2.2000000000000002 -0.0078526299800070  0.0184819337684517
  2.3000000000000003 -0.0076872158685491  0.0175877066962844
  2.4000000000000004 -0.0076157248817296  0.0167349007060609
  2.5000000000000000 -0.0076213793595586  0.0159613362399590
  2.6000000000000001 -0.0076863591435673  0.0152973634335402
  2.7000000000000002 -0.0077925121890231  0.0147644878995055
  2.8000000000000003 -0.0079220512283326  0.0143745883206783
  2.9000000000000004 -0.0080582144523305  0.0141297597658351
  3.0000000000000000 -0.0081858687758818  0.0140227762870360
  3.1000000000000001 -0.0082920353515284  0.0140381265705558
  3.2000000000000002 -0.0083663186743760  0.0141535397744992
  3.3000000000000003 -0.0084012229706285  0.0143418876359051
  3.4000000000000004 -0.0083923426626558  0.0145733256151786
  3.5000000000000000 -0.0083384176153951  0.0148175219594013
  3.6000000000000001 -0.0082412486093841  0.0150458201998714
  3.7000000000000002 -0.0081054740043502  0.0152331881199687
  3.8000000000000003 -0.0079382147126039  0.0153598242010981
  3.9000000000000004 -0.0077486011456302  0.0154123197217871
  4.0000000000000000 -0.0075472023732288  0.0153843090310693
  4.1000000000000005 -0.0073453838910622  0.0152765793996709
  4.2000000000000002 -0.0071546256172352  0.0150966522114141
  4.2999999999999998 -0.0069858355080737  0.0148578858788059
  4.4000000000000004 -0.0068486960238153  0.0145781846750138
  4.5000000000000000 -0.0067510802263331  0.0142784240198034
  4.6000000000000005 -0.0066985713643000  0.0139807196674605
  4.7000000000000002 -0.0066941144204278  0.0137066746092048
  4.8000000000000007 -0.0067378205164313  0.0134757331648188
  4.9000000000000004 -0.0068269357731989  0.0133037574895568
  5.0000000000000000 -0.0069559758720187  0.0132019191964437
  5.1000000000000005 -0.0071170169494321  0.0131759702767807
  5.2000000000000002 -0.0073001234237753  0.0132259256822683
  5.3000000000000007 -0.0074938846998931  0.0133461576253226
